,JW21-R_SS31,JW21-NP_SS31,JW55-RB_SS31,JW22-LF_SS31,JW22-NP_SS31,Mean,Std_dev_upper,Std_dev_lower
28,924.0,3936.0,3773.0,6563.0,5025.0,4044.0,5894.795873851751,2215.3942430140396
29,934.0,3978.0,3819.0,6643.0,5059.0,4087.0,5957.990824848339,2238.368859300409
30,950.0,4033.0,3859.0,6732.0,5109.0,4137.0,6030.35032856222,2266.277143777519
31,960.0,4084.0,3905.0,6818.0,5156.0,4185.0,6101.494473424504,2291.410184345657
32,966.0,4114.0,3933.0,6877.0,5193.0,4217.0,6150.31018376945,2306.7958670494636
33,974.0,4174.0,3970.0,6955.0,5227.0,4260.0,6213.837557219125,2329.5625390921905
34,982.0,4235.0,4014.0,7071.0,5292.0,4319.0,6306.756666865103,2355.025561985439
35,997.0,4295.0,4076.0,7184.0,5346.0,4380.0,6396.923465743474,2387.1839780168048
36,1014.0,4347.0,4116.0,7301.0,5468.0,4449.0,6502.912502193476,2419.710236988862
37,1022.0,4384.0,4142.0,7379.0,5540.0,4493.0,6571.851958814448,2439.093562940512
38,1033.0,4424.0,4178.0,7442.0,5579.0,4531.0,6625.95999166253,2461.154351970403
39,1038.0,4460.0,4217.0,7517.0,5617.0,4570.0,6686.258530205292,2479.0626986862453
40,1044.0,4494.0,4256.0,7613.0,5672.0,4616.0,6760.79895716747,2496.864085585857
41,1060.0,4533.0,4292.0,7695.0,5737.0,4663.0,6830.147864513787,2521.8551315190216
42,1067.0,4573.0,4337.0,7773.0,5782.0,4706.0,6895.083613448026,2543.182095673584
43,1082.0,4615.0,4381.0,7847.0,5864.0,4758.0,6968.914328206018,2573.540543986222
44,1093.0,4659.0,4421.0,7938.0,5963.0,4815.0,7055.709210644403,2601.102499370004
45,1103.0,4710.0,4454.0,8017.0,6035.0,4864.0,7128.932088753803,2626.169726082568
46,1113.0,4766.0,4504.0,8104.0,6103.0,4918.0,7208.298932454015,2655.130786768604
47,1123.0,4805.0,4539.0,8180.0,6181.0,4966.0,7280.4294905368515,2679.2410285985948
48,1138.0,4850.0,4571.0,8272.0,6242.0,5015.0,7354.618230965613,2703.353960646204
49,1146.0,4887.0,4613.0,8350.0,6311.0,5061.0,7424.820015709036,2725.538420660718
50,1153.0,4937.0,4650.0,8442.0,6387.0,5114.0,7507.000578074871,2749.635046495389
51,1169.0,4993.0,4702.0,8574.0,6480.0,5184.0,7615.4911200057195,2781.5813855295146
52,1189.0,5043.0,4775.0,8685.0,6608.0,5260.0,7725.890670731369,2823.6420194224725
53,1194.0,5080.0,4819.0,8779.0,6670.0,5308.0,7802.75390903926,2843.17265462977
54,1206.0,5120.0,4861.0,8886.0,6748.0,5364.0,7890.715212814192,2867.570038703963
55,1221.0,5180.0,4900.0,8974.0,6844.0,5424.0,7978.142550185221,2900.4229880268103
56,1229.0,5217.0,4949.0,9051.0,6884.0,5466.0,8040.661453473058,2922.1739277784172
57,1246.0,5252.0,4989.0,9133.0,6949.0,5514.0,8110.785660516991,2948.2905920615576
58,1260.0,5302.0,5035.0,9236.0,7085.0,5584.0,8217.173193442974,2982.3147536151655
59,1269.0,5345.0,5087.0,9324.0,7173.0,5640.0,8301.594234038439,3010.23409707009
60,1282.0,5397.0,5131.0,9411.0,7226.0,5689.0,8373.545746800875,3036.6538552003367
61,1289.0,5442.0,5176.0,9502.0,7266.0,5735.0,8444.224833785487,3058.2221430910454
62,1296.0,5456.0,5184.0,9539.0,7322.0,5759.0,8481.945880230944,3068.713620234035
63,1298.0,5445.0,5182.0,9557.0,7333.0,5763.0,8491.891569850293,3066.790945296217
64,1302.0,5443.0,5176.0,9592.0,7357.0,5774.0,8514.400043789228,3066.42030236456
65,1316.0,5458.0,5200.0,9630.0,7388.0,5798.0,8546.594234634618,3082.3724428558858
66,1324.0,5472.0,5196.0,9677.0,7494.0,5833.0,8604.368879573172,3094.7741654776405
67,1317.0,5478.0,5202.0,9702.0,7526.0,5845.0,8628.99468390297,3094.347772583659
68,1316.0,5458.0,5193.0,9711.0,7525.0,5841.0,8628.650384583165,3086.6876556002553
69,1314.0,5457.0,5195.0,9728.0,7514.0,5842.0,8633.637416762189,3083.7483740356593
70,1315.0,5464.0,5186.0,9731.0,7524.0,5844.0,8637.577419725467,3083.8798042045173
71,1311.0,5414.0,5150.0,9741.0,7481.0,5819.0,8614.638650946625,3056.891453094143
72,1312.0,5462.0,5178.0,9781.0,7526.0,5852.0,8661.174000781488,3076.445916543777
73,1322.0,5477.0,5207.0,9840.0,7593.0,5888.0,8716.652217340736,3093.200980458631
74,1325.0,5493.0,5206.0,9868.0,7642.0,5907.0,8748.03033540064,3099.9711086840166
75,1328.0,5507.0,5212.0,9890.0,7675.0,5922.0,8771.533061163998,3106.6425082460437
76,1329.0,5509.0,5225.0,9916.0,7685.0,5933.0,8789.979133047118,3110.213321495996
77,1331.0,5522.0,5213.0,9948.0,7728.0,5948.0,8818.776526772272,3111.6534645953056
78,1333.0,5529.0,5218.0,9974.0,7749.0,5961.0,8840.519728473251,3115.9185831429063
79,1338.0,5546.0,5203.0,9991.0,7754.0,5966.0,8849.55757124193,3117.025492058945
80,1336.0,5568.0,5211.0,10055.0,7786.0,5991.0,8895.977618961404,3120.83788476462
81,1331.0,5578.0,5202.0,10090.0,7868.0,6014.0,8940.807845873498,3122.2209108623783
82,1335.0,5581.0,5193.0,10105.0,7906.0,6024.0,8958.962214407538,3124.1883016798683
83,1334.0,5566.0,5174.0,10137.0,7919.0,6026.0,8973.410320942776,3113.8892796428486
84,1327.0,5563.0,5170.0,10149.0,7953.0,6032.0,8989.700435586179,3109.7705983018727
85,1336.0,5566.0,5143.0,10144.0,7980.0,6034.0,8992.483558627066,3110.9245616534804
86,1333.0,5568.0,5115.0,10166.0,7998.0,6036.0,9005.57296593298,3101.9920651258008
87,1341.0,5577.0,5121.0,10214.0,8018.0,6054.0,9036.39108211292,3107.351562416993
88,1349.0,5561.0,5139.0,10272.0,8135.0,6091.0,9102.061767328372,3116.0242510933795
89,1352.0,5566.0,5153.0,10328.0,8222.0,6124.0,9160.491687238196,3123.898892114017
90,1358.0,5581.0,5173.0,10375.0,8327.0,6163.0,9223.414639663499,3139.214256183707
91,1362.0,5587.0,5172.0,10395.0,8343.0,6172.0,9238.766858870538,3141.9381142037405
92,1355.0,5600.0,5177.0,10461.0,8454.0,6209.0,9311.152457031516,3144.0486037017226
93,1362.0,5606.0,5177.0,10527.0,8506.0,6236.0,9361.374772193994,3148.0080176089127
94,1363.0,5628.0,5194.0,10618.0,8639.0,6288.0,9455.464643317533,3158.5186275502197
95,1353.0,5627.0,5205.0,10655.0,8707.0,6309.0,9499.109569696106,3157.144907693546
96,1364.0,5617.0,5206.0,10701.0,8808.0,6339.0,9553.921549068758,3162.6059919758145
97,1369.0,5615.0,5217.0,10746.0,8824.0,6354.0,9581.37288931209,3165.3037749611995
98,1366.0,5609.0,5249.0,10814.0,8865.0,6381.0,9632.134489169383,3168.7544594460887
99,1365.0,5621.0,5266.0,10883.0,8864.0,6400.0,9668.412667743574,3170.7073123502746
100,1366.0,5659.0,5300.0,10941.0,8878.0,6429.0,9710.988873635415,3186.2937016181363
101,1368.0,5654.0,5302.0,10987.0,8879.0,6438.0,9732.29610083854,3183.157970331703
102,1370.0,5662.0,5300.0,11007.0,8901.0,6448.0,9750.225734258638,3185.3233060071966
103,1365.0,5656.0,5300.0,11043.0,8896.0,6452.0,9765.267450719908,3178.413830441635
104,1371.0,5663.0,5313.0,11084.0,8891.0,6464.0,9784.836621495653,3182.9835058921944
105,1374.0,5690.0,5328.0,11162.0,8976.0,6506.0,9857.72194550801,3194.4198851389906
106,1380.0,5722.0,5335.0,11243.0,9000.0,6536.0,9909.913988233844,3202.493624967705
107,1375.0,5738.0,5356.0,11290.0,9002.0,6552.0,9938.605522742007,3205.978187996426
108,1380.0,5725.0,5354.0,11344.0,9000.0,6561.0,9961.715081665423,3200.9653160083562
109,1378.0,5729.0,5333.0,11379.0,8981.0,6560.0,9969.78638627114,3191.050851985925
110,1373.0,5751.0,5336.0,11407.0,8965.0,6566.0,9981.694814626546,3191.261380065888
111,1379.0,5767.0,5350.0,11457.0,9026.0,6596.0,10030.85274308327,3202.2606032596195
112,1376.0,5784.0,5347.0,11503.0,9034.0,6609.0,10058.330915796087,3200.9558280939705
113,1367.0,5798.0,5365.0,11543.0,9000.0,6615.0,10071.729706914712,3199.6215488274224
114,1355.0,5780.0,5364.0,11560.0,8874.0,6587.0,10036.112910106984,3179.1471232165904
115,1355.0,5807.0,5358.0,11584.0,8864.0,6594.0,10047.901716416764,3181.415669952275
116,1350.0,5821.0,5345.0,11616.0,8813.0,6589.0,10047.363370150684,3172.0556493793906
117,1335.0,5837.0,5342.0,11650.0,8708.0,6574.0,10033.128368052661,3156.3480077463387
118,1330.0,5855.0,5336.0,11700.0,8727.0,6590.0,10067.332579243272,3154.265426397778
119,1325.0,5893.0,5328.0,11758.0,8720.0,6605.0,10099.07231846547,3152.750269942536
120,1319.0,5907.0,5357.0,11794.0,8735.0,6622.0,10127.641491462964,3158.391947851839
121,1316.0,5919.0,5342.0,11838.0,8734.0,6630.0,10150.032409888674,3152.1010890371385
122,1319.0,5935.0,5342.0,11879.0,8744.0,6644.0,10175.819214890063,3154.455448471037
123,1312.0,5975.0,5339.0,11937.0,8742.0,6661.0,10210.558226033205,3153.9529868590366
124,1313.0,5982.0,5328.0,11959.0,8708.0,6658.0,10210.40769056706,3148.137648880013
125,1300.0,5984.0,5316.0,11985.0,8713.0,6660.0,10225.483006082999,3137.1707314256078
126,1306.0,5999.0,5312.0,12029.0,8730.0,6675.0,10253.526144471585,3139.356099770338
127,1298.0,5996.0,5317.0,12046.0,8691.0,6670.0,10251.31499126601,3131.5283577040636
128,1296.0,5986.0,5297.0,12068.0,8711.0,6672.0,10264.685161083096,3122.2943625037747
129,1304.0,6034.0,5311.0,12219.0,8972.0,6768.0,10431.00199290145,3148.867876989081
130,1313.0,6066.0,5334.0,12325.0,9088.0,6825.0,10527.768554293756,3166.601676693255
131,1312.0,6079.0,5354.0,12369.0,9143.0,6851.0,10571.72845914166,3174.880965040119
132,1319.0,6082.0,5360.0,12428.0,9180.0,6874.0,10614.107935162656,3178.6612939056836
133,1319.0,6096.0,5365.0,12469.0,9202.0,6890.0,10644.002845852234,3180.980991606219
134,1320.0,6087.0,5358.0,12487.0,9178.0,6886.0,10643.073488767553,3173.923026506204
135,1313.0,6067.0,5351.0,12468.0,9179.0,6876.0,10631.03255201159,3165.89132192867
136,1315.0,6063.0,5340.0,12495.0,9177.0,6878.0,10641.315772028704,3159.7555038253154
137,1322.0,6069.0,5353.0,12554.0,9223.0,6904.0,10687.168270995446,3166.1648655957156
138,1335.0,6083.0,5384.0,12616.0,9292.0,6942.0,10745.16894181681,3184.3796347257467
139,1337.0,6116.0,5381.0,12704.0,9512.0,7010.0,10865.319597646867,3200.853560179131
140,1343.0,6127.0,5379.0,12763.0,9627.0,7048.0,10933.699237803496,3208.8136625976285
141,1338.0,6130.0,5367.0,12806.0,9675.0,7063.0,10970.09925221598,3202.718141300167
142,1330.0,6139.0,5346.0,12829.0,9695.0,7068.0,10988.286184281278,3194.640945994437
143,1339.0,6126.0,5342.0,12821.0,9705.0,7067.0,10984.617881655467,3196.2531922997
144,1341.0,6122.0,5327.0,12847.0,9724.0,7072.0,11000.755905711969,3190.320858282773
145,1334.0,6145.0,5322.0,12932.0,9782.0,7103.0,11065.962730079606,3187.499613562722
146,1343.0,6146.0,5313.0,12976.0,9839.0,7123.0,11104.790886858156,3188.9451463732603
147,1332.0,6143.0,5311.0,13021.0,9855.0,7132.0,11132.730216681282,3179.2326430620033
148,1327.0,6120.0,5296.0,13067.0,9878.0,7138.0,11159.384073508358,3164.7297542072174
149,1329.0,6129.0,5283.0,13117.0,9912.0,7154.0,11194.936129166112,3161.4600613262787
150,1338.0,6146.0,5292.0,13145.0,9952.0,7175.0,11225.375966088415,3173.0850824592903
151,1344.0,6153.0,5305.0,13205.0,10074.0,7216.0,11297.631017946951,3183.2766517792397
152,1344.0,6156.0,5299.0,13247.0,10133.0,7236.0,11338.651894405211,3182.459335159103
153,1349.0,6184.0,5314.0,13300.0,10185.0,7266.0,11387.204516481397,3194.201201346914
154,1354.0,6179.0,5334.0,13344.0,10227.0,7288.0,11424.984634569806,3200.513680994096
155,1346.0,6179.0,5327.0,13332.0,10221.0,7281.0,11416.576042101027,3194.9536014102127
156,1338.0,6170.0,5315.0,13326.0,10235.0,7277.0,11416.72894845383,3186.8263337082963
157,1334.0,6163.0,5304.0,13314.0,10189.0,7261.0,11393.233653445393,3178.2318614656656
158,1334.0,6173.0,5324.0,13341.0,10194.0,7273.0,11411.434168458727,3184.1538030659
159,1341.0,6191.0,5338.0,13407.0,10245.0,7304.0,11464.70627017417,3193.1725396306592
160,1348.0,6204.0,5358.0,13461.0,10298.0,7334.0,11513.452041436372,3204.578983555977
161,1347.0,6221.0,5360.0,13452.0,10314.0,7339.0,11517.272916728474,3210.743986500349
162,1350.0,6240.0,5374.0,13469.0,10304.0,7347.0,11525.634210680168,3218.459312751581
163,1352.0,6252.0,5378.0,13504.0,10318.0,7361.0,11550.285114033977,3221.863676556056
164,1352.0,6269.0,5382.0,13541.0,10307.0,7370.0,11567.329599479492,3222.9637319991634
165,1355.0,6274.0,5397.0,13594.0,10301.0,7384.0,11593.562894965065,3224.876948332766
166,1355.0,6283.0,5416.0,13615.0,10299.0,7394.0,11607.22183924211,3231.189529704273
167,1356.0,6282.0,5418.0,13611.0,10287.0,7391.0,11600.965577848194,3231.430891903884
168,1342.0,6288.0,5419.0,13625.0,10245.0,7384.0,11595.973571458713,3222.4469469887554
169,1338.0,6282.0,5423.0,13612.0,10228.0,7377.0,11583.901171487947,3220.43449810542
170,1341.0,6283.0,5426.0,13623.0,10206.0,7376.0,11582.002444919246,3220.3465604504227
171,1344.0,6282.0,5432.0,13633.0,10175.0,7373.0,11576.46064174112,3219.9061180427916
172,1335.0,6271.0,5413.0,13588.0,10130.0,7347.0,11535.972316292704,3208.245021257587
173,1325.0,6269.0,5377.0,13580.0,10065.0,7323.0,11507.314730833074,3188.8227283310353
174,1330.0,6282.0,5394.0,13610.0,10064.0,7336.0,11525.495816921171,3196.6795956916058
175,1329.0,6294.0,5391.0,13628.0,10041.0,7337.0,11528.87607959332,3195.279642282523
176,1316.0,6284.0,5384.0,13642.0,9982.0,7322.0,11515.407286046357,3178.7667742934536
177,1308.0,6302.0,5382.0,13690.0,9989.0,7334.0,11544.362569502377,3174.0868510815862
178,1299.0,6320.0,5375.0,13722.0,9972.0,7338.0,11558.25177763918,3168.243785226109
179,1301.0,6317.0,5367.0,13741.0,9900.0,7325.0,11542.441993278233,3158.0922138832593
180,1299.0,6326.0,5366.0,13777.0,9884.0,7330.0,11556.700777990638,3153.9684137389813
181,1302.0,6340.0,5379.0,13787.0,9910.0,7344.0,11574.16806600715,3164.446259090674
182,1304.0,6354.0,5381.0,13840.0,10045.0,7385.0,11646.458971604286,3174.554207750106
183,1322.0,6356.0,5383.0,13846.0,10098.0,7401.0,11665.514603093769,3187.5592705067784
184,1325.0,6383.0,5383.0,13904.0,10161.0,7431.0,11718.85430800379,3194.5231908392598
185,1329.0,6403.0,5378.0,13931.0,10285.0,7465.0,11775.347197925785,3206.29968656431
186,1332.0,6397.0,5375.0,13967.0,10415.0,7497.0,11835.104029027734,3210.8752845958134
187,1333.0,6403.0,5397.0,14049.0,10540.0,7544.0,11920.735114976307,3219.730960036245
188,1331.0,6391.0,5374.0,14060.0,10592.0,7550.0,11940.62823143416,3211.907841675413
189,1332.0,6407.0,5376.0,14111.0,10638.0,7573.0,11983.807518659894,3214.9943305860943
190,1339.0,6427.0,5404.0,14130.0,10681.0,7596.0,12012.601744176925,3232.3176957645164
191,1340.0,6433.0,5413.0,14149.0,10729.0,7613.0,12040.45255950492,3238.5486387403225
192,1337.0,6455.0,5425.0,14177.0,10795.0,7638.0,12081.526276131004,3247.667428660383
193,1345.0,6457.0,5424.0,14212.0,10855.0,7659.0,12119.10872812162,3252.259476787125
194,1342.0,6436.0,5408.0,14201.0,10844.0,7646.0,12104.8875032531,3240.538371237374
195,1345.0,6425.0,5419.0,14201.0,10846.0,7647.0,12104.82433106854,3242.5888103615025
196,1353.0,6421.0,5445.0,14237.0,10907.0,7673.0,12145.554959602694,3253.962307351999
197,1373.0,6479.0,5477.0,14307.0,10935.0,7714.0,12199.09007341733,3282.649615631357
198,1375.0,6469.0,5494.0,14350.0,10995.0,7737.0,12241.669784420015,3286.2321051008303
199,1373.0,6482.0,5496.0,14377.0,11002.0,7746.0,12259.247655513711,3286.8051644997186
200,1372.0,6483.0,5507.0,14423.0,11024.0,7762.0,12291.073433569682,3287.144825044036
201,1370.0,6472.0,5513.0,14431.0,11021.0,7761.0,12292.587036201188,3283.7336197932245
202,1377.0,6496.0,5518.0,14422.0,10984.0,7759.0,12278.80900776423,3293.3705889049234
203,1380.0,6511.0,5536.0,14468.0,10999.0,7779.0,12311.045781616362,3301.2080752643606
204,1388.0,6526.0,5569.0,14503.0,11030.0,7803.0,12343.423743073621,3316.9786485644045
205,1385.0,6534.0,5572.0,14551.0,11012.0,7811.0,12363.171500137782,3313.323392008777
206,1389.0,6527.0,5580.0,14572.0,10988.0,7811.0,12364.516242055875,3312.0429516346694
207,1383.0,6530.0,5583.0,14580.0,10994.0,7814.0,12371.958622014903,3310.629677991953
208,1382.0,6523.0,5580.0,14600.0,11005.0,7818.0,12384.404668883388,3306.284785034368
209,1371.0,6540.0,5579.0,14600.0,10932.0,7804.0,12362.548219188502,3300.0953368820838
210,1365.0,6562.0,5580.0,14637.0,10915.0,7812.0,12379.655127816313,3299.025203687822
211,1365.0,6569.0,5583.0,14686.0,10917.0,7824.0,12405.909645551732,3296.9655034080715
212,1370.0,6576.0,5590.0,14731.0,10997.0,7853.0,12456.755137566144,3304.3575449835607
213,1388.0,6578.0,5585.0,14725.0,10953.0,7846.0,12437.29173181869,3309.6716830010773
214,1387.0,6583.0,5605.0,14766.0,10983.0,7865.0,12470.677644675827,3314.458062741869
215,1396.0,6593.0,5610.0,14785.0,10910.0,7859.0,12457.025724880916,3316.018339472229
216,1408.0,6611.0,5635.0,14842.0,10896.0,7878.0,12484.579150157595,3326.6396474099574
217,1399.0,6627.0,5672.0,14893.0,10856.0,7889.0,12503.909258768439,3329.409304180481
218,1401.0,6655.0,5677.0,14952.0,10954.0,7928.0,12570.898035351052,3340.683441331931
219,1404.0,6696.0,5664.0,14971.0,11014.0,7950.0,12604.69579743582,3351.026974909054
220,1410.0,6706.0,5654.0,14995.0,11046.0,7962.0,12626.916908870582,3352.976472680434
221,1415.0,6715.0,5657.0,15100.0,11105.0,7998.0,12700.214612995314,3352.1495608048044
222,1422.0,6740.0,5670.0,15135.0,11139.0,8021.0,12733.661304047499,3364.803887298356
223,1426.0,6750.0,5680.0,15219.0,11253.0,8066.0,12816.512168878917,3372.3340471067377
224,1427.0,6792.0,5691.0,15277.0,11317.0,8101.0,12873.871019278298,3385.26707624957
225,1431.0,6784.0,5690.0,15315.0,11353.0,8115.0,12903.584035669279,3383.7181472767697
226,1416.0,6776.0,5669.0,15327.0,11295.0,8097.0,12888.160388326261,3363.1726502564716
227,1416.0,6742.0,5649.0,15309.0,11306.0,8084.0,12875.123486893932,3350.305502278041
228,1414.0,6730.0,5628.0,15294.0,11364.0,8086.0,12883.846016703745,3345.6152898736163
229,1420.0,6748.0,5646.0,15356.0,11386.0,8111.0,12925.958459495436,3353.7318916883532
230,1420.0,6755.0,5651.0,15426.0,11477.0,8146.0,12993.534276997601,3356.4980215441774
231,1428.0,6759.0,5674.0,15542.0,11691.0,8219.0,13126.28884076194,3370.4591071184313
232,1435.0,6758.0,5662.0,15576.0,11729.0,8232.0,13154.197273576101,3368.7533233347867
233,1432.0,6760.0,5648.0,15592.0,11803.0,8247.0,13186.7237979466,3366.4367050318388
234,1428.0,6774.0,5619.0,15602.0,11874.0,8259.0,13215.314343003949,3362.093051190306
235,1430.0,6789.0,5627.0,15635.0,11930.0,8282.0,13253.971255615488,3369.5995561827012
236,1430.0,6773.0,5623.0,15698.0,12012.0,8307.0,13311.079272620156,3362.876080201837
237,1426.0,6774.0,5621.0,15735.0,12079.0,8327.0,13353.211575331861,3360.9847467775435
238,1420.0,6758.0,5612.0,15770.0,12103.0,8333.0,13376.726862813515,3349.6310331562627
239,1420.0,6738.0,5601.0,15844.0,12244.0,8369.0,13458.240323139267,3340.759056425806
240,1425.0,6746.0,5612.0,15915.0,12323.0,8404.0,13523.069267617568,3346.263260580581
241,1430.0,6755.0,5629.0,16018.0,12442.0,8455.0,13618.759073259196,3353.0604852334036
242,1434.0,6773.0,5647.0,16141.0,12552.0,8509.0,13721.554792677642,3358.921460190125
243,1445.0,6790.0,5654.0,16199.0,12608.0,8539.0,13772.343536083474,3368.357595606003
244,1452.0,6794.0,5672.0,16260.0,12673.0,8570.0,13827.1705856541,3375.815910218089
245,1445.0,6816.0,5684.0,16358.0,12731.0,8607.0,13900.98207086751,3376.3971007519203
246,1456.0,6817.0,5691.0,16412.0,12771.0,8629.0,13941.219297682153,3380.450585155276
247,1464.0,6841.0,5713.0,16466.0,12828.0,8662.0,13992.70009160773,3395.1911260919114
248,1462.0,6839.0,5728.0,16544.0,12904.0,8695.0,14059.449558590954,3394.845858931114
249,1470.0,6877.0,5746.0,16663.0,12959.0,8743.0,14144.139694545956,3406.5469466624
250,1458.0,6863.0,5739.0,16639.0,12779.0,8696.0,14067.303739937508,3388.9773740130777
251,1452.0,6831.0,5723.0,16604.0,12795.0,8681.0,14049.97811506063,3376.3233436361625
252,1449.0,6830.0,5730.0,16653.0,12824.0,8697.0,14084.993074110866,3373.5602146780275
253,1441.0,6865.0,5718.0,16697.0,12845.0,8713.0,14118.271368457525,3372.4888534780384
254,1435.0,6860.0,5687.0,16698.0,12855.0,8707.0,14119.49993995381,3359.322757005796
255,1430.0,6853.0,5712.0,16703.0,12872.0,8714.0,14129.626759665034,3363.2333855881216
256,1439.0,6883.0,5725.0,16810.0,12902.0,8752.0,14197.910811486603,3371.287931656295
257,1435.0,6918.0,5739.0,16923.0,12953.0,8794.0,14278.253884227704,3375.3799748865576
258,1436.0,6929.0,5737.0,16968.0,12908.0,8796.0,14286.043667100168,3371.6595332338457
259,1428.0,6959.0,5724.0,17016.0,12905.0,8806.0,14311.468505646606,3366.5158224988672
260,1428.0,6985.0,5746.0,17009.0,12725.0,8779.0,14251.815387592265,3371.6814785938795
261,1423.0,7005.0,5755.0,17086.0,12668.0,8787.0,14273.94095709683,3365.8214762308826
262,1424.0,7032.0,5767.0,17127.0,12641.0,8798.0,14290.221460089411,3371.580117879438
263,1427.0,7049.0,5787.0,17192.0,12681.0,8827.0,14340.42769669347,3379.627857343885
264,1421.0,7080.0,5797.0,17262.0,12696.0,8851.0,14386.290468138657,3382.026924943587
265,1424.0,7095.0,5797.0,17333.0,12715.0,8873.0,14430.755389243635,3381.782858247574
266,1422.0,7114.0,5783.0,17345.0,12777.0,8888.0,14458.896280372366,3383.847545007844
267,1427.0,7121.0,5810.0,17390.0,12789.0,8907.0,14488.448151391058,3392.446145474525
268,1433.0,7143.0,5828.0,17461.0,12817.0,8936.0,14537.91587465098,3401.2235534961446
269,1437.0,7150.0,5833.0,17503.0,12848.0,8954.0,14570.920559048942,3404.374475184144
270,1436.0,7183.0,5845.0,17517.0,12844.0,8965.0,14582.45689792098,3414.820461934415
271,1436.0,7192.0,5848.0,17555.0,12826.0,8971.0,14596.66041160206,3412.7633925207265
272,1432.0,7189.0,5826.0,17543.0,12749.0,8948.0,14563.208755395179,3400.0175811864237
273,1434.0,7197.0,5816.0,17541.0,12724.0,8942.0,14553.297342564078,3397.9544425473705
274,1442.0,7217.0,5839.0,17605.0,12730.0,8967.0,14592.792767838739,3408.5362289073682
275,1441.0,7224.0,5842.0,17638.0,12763.0,8982.0,14621.842929254915,3409.654338970593
276,1441.0,7215.0,5858.0,17666.0,12752.0,8986.0,14631.75956507773,3407.904956157823
277,1444.0,7228.0,5858.0,17672.0,12731.0,8987.0,14630.196458273153,3411.340973426094
278,1440.0,7235.0,5863.0,17689.0,12728.0,8991.0,14639.112852980188,3410.5316573060354
279,1431.0,7246.0,5855.0,17672.0,12709.0,8983.0,14625.97888235165,3407.5559435538917
280,1427.0,7252.0,5846.0,17682.0,12671.0,8976.0,14618.76416897487,3400.7680854201744
281,1420.0,7277.0,5835.0,17673.0,12619.0,8965.0,14599.789238886107,3397.671602964313
282,1423.0,7283.0,5851.0,17718.0,12603.0,8976.0,14619.711107654843,3399.8324877325113
283,1417.0,7280.0,5844.0,17733.0,12625.0,8980.0,14633.750946643006,3393.936989721027
284,1426.0,7279.0,5847.0,17741.0,12612.0,8981.0,14632.876608702634,3396.8129781284997
285,1426.0,7285.0,5850.0,17732.0,12638.0,8986.0,14637.74516115745,3401.966949226109
