,JW21-R_SS31,JW21-NP_SS31,JW55-RB_SS31,JW22-LF_SS31,JW22-NP_SS31,Mean,Std_dev_upper,Std_dev_lower
40,3538.0,10475.0,14819.0,6817.0,10760.0,9282.0,13111.77447987041,5498.068638782701
41,3565.0,10574.0,14964.0,6884.0,10852.0,9368.0,13236.254718431384,5546.049258031416
42,3599.0,10679.0,15129.0,6944.0,10967.0,9464.0,13377.466068163447,5597.355281678859
43,3639.0,10770.0,15269.0,7007.0,11081.0,9553.0,13501.317130964364,5651.993907654389
44,3673.0,10881.0,15424.0,7092.0,11216.0,9657.0,13646.346483657024,5715.455942185696
45,3709.0,11032.0,15613.0,7205.0,11351.0,9782.0,13820.491797688836,5791.87511831665
46,3738.0,11132.0,15753.0,7275.0,11443.0,9868.0,13942.606602687756,5842.216939269263
47,3761.0,11215.0,15936.0,7338.0,11590.0,9968.0,14097.083820897802,5888.368068656426
48,3790.0,11324.0,16045.0,7396.0,11685.0,10048.0,14206.548352490325,5939.256418435483
49,3808.0,11407.0,16185.0,7469.0,11775.0,10129.0,14325.388371762874,5982.845490851554
50,3836.0,11521.0,16314.0,7533.0,11868.0,10214.0,14445.326253867299,6033.398334783148
51,3863.0,11620.0,16489.0,7610.0,11976.0,10312.0,14590.445823738646,6084.746698974518
52,3895.0,11733.0,16641.0,7675.0,12092.0,10407.0,14727.421850544997,6138.345692821027
53,3918.0,11821.0,16774.0,7727.0,12179.0,10484.0,14841.478601974617,6178.684554565678
54,3936.0,11931.0,16912.0,7781.0,12313.0,10575.0,14977.265447092743,6225.409998900859
55,3972.0,12023.0,17060.0,7828.0,12441.0,10665.0,15108.85379672494,6274.343830610299
56,3996.0,12131.0,17191.0,7889.0,12561.0,10754.0,15236.747713921302,6324.891626354514
57,4027.0,12216.0,17329.0,7973.0,12636.0,10836.0,15349.594993646047,6376.486084010382
58,4046.0,12321.0,17441.0,8028.0,12752.0,10918.0,15466.801541798308,6423.628890844293
59,4064.0,12416.0,17558.0,8094.0,12831.0,10993.0,15573.778085289296,6467.035313795519
60,4094.0,12499.0,17680.0,8137.0,12932.0,11068.0,15682.504032576704,6508.8096771887285
61,4111.0,12598.0,17843.0,8183.0,13056.0,11158.0,15824.39181452508,6547.519231204038
62,4135.0,12655.0,17911.0,8218.0,13096.0,11203.0,15883.93721384938,6578.123936795711
63,4126.0,12656.0,17916.0,8235.0,13083.0,11203.0,15884.942563366905,6577.154725594999
64,4146.0,12661.0,17897.0,8246.0,13098.0,11210.0,15880.573954736898,6595.314882805889
65,4141.0,12675.0,17909.0,8263.0,13105.0,11219.0,15893.805906844333,6600.1336145893065
66,4151.0,12678.0,17966.0,8268.0,13133.0,11239.0,15928.926882869993,6605.2660301349015
67,4158.0,12720.0,17923.0,8286.0,13157.0,11249.0,15926.782184611278,6627.21708138832
68,4149.0,12705.0,17911.0,8266.0,13134.0,11233.0,15909.802625726255,6612.209007107117
69,4138.0,12713.0,17916.0,8291.0,13126.0,11237.0,15915.2615325211,6614.743474379164
70,4136.0,12714.0,17900.0,8321.0,13143.0,11243.0,15914.980796906882,6626.948988888792
71,4133.0,12726.0,17881.0,8317.0,13132.0,11238.0,15905.849501287146,6626.030806129083
72,4132.0,12790.0,17893.0,8350.0,13177.0,11268.0,15943.22425843581,6648.816665915917
73,4133.0,12822.0,17888.0,8372.0,13207.0,11284.0,15959.312467276028,6664.729513507131
74,4130.0,12847.0,17847.0,8372.0,13188.0,11277.0,15941.769122546866,6668.074292774929
75,4122.0,12871.0,17833.0,8350.0,13186.0,11272.0,15939.49400285278,6660.454340245591
76,4118.0,12884.0,17826.0,8361.0,13177.0,11273.0,15938.53565699231,6663.3651349832235
77,4112.0,12910.0,17812.0,8356.0,13197.0,11277.0,15944.521383632502,6665.427287391236
78,4109.0,12926.0,17797.0,8348.0,13225.0,11281.0,15949.69339323113,6668.221119541931
79,4104.0,12950.0,17796.0,8394.0,13233.0,11295.0,15961.565146514797,6684.372072153982
80,4090.0,12955.0,17800.0,8378.0,13223.0,11289.0,15962.511631168438,6671.484684902451
81,4091.0,12970.0,17813.0,8379.0,13260.0,11303.0,15983.845165850573,6678.166684649305
82,4077.0,12987.0,17780.0,8387.0,13234.0,11293.0,15967.051304810422,6674.927376883192
83,4068.0,12998.0,17734.0,8397.0,13214.0,11282.0,15943.98680464313,6675.871484573151
84,4051.0,12985.0,17713.0,8384.0,13198.0,11266.0,15926.762659336631,6661.080968927846
85,4041.0,13030.0,17728.0,8409.0,13201.0,11282.0,15950.515627762925,6669.372657503733
86,4036.0,13038.0,17701.0,8413.0,13175.0,11273.0,15933.596127821704,6668.173210474038
87,4033.0,13034.0,17706.0,8399.0,13215.0,11277.0,15944.619378941117,6665.330465721499
88,4044.0,13101.0,17733.0,8428.0,13282.0,11318.0,15996.71318491171,6695.273131960553
89,4052.0,13160.0,17758.0,8501.0,13357.0,11366.0,16050.933325743992,6737.12748652212
90,4060.0,13189.0,17732.0,8513.0,13355.0,11370.0,16045.950787451326,6750.026544856781
91,4063.0,13220.0,17740.0,8566.0,13392.0,11396.0,16072.304456156235,6775.725308127315
92,4076.0,13287.0,17755.0,8638.0,13453.0,11442.0,16120.086934492203,6819.915981338255
93,4079.0,13595.0,17939.0,8939.0,13746.0,11660.0,16401.241679841543,6975.493508315292
94,4084.0,14474.0,18554.0,9718.0,14677.0,12301.0,17274.093430317458,7387.514918284098
95,4078.0,14553.0,18591.0,9799.0,14739.0,12352.0,17340.871134836016,7422.877980236816
96,4075.0,14622.0,18621.0,9838.0,14746.0,12380.0,17380.187783140416,7439.745060441701
97,4088.0,14659.0,18675.0,9861.0,14772.0,12411.0,17423.79063995296,7458.244946593097
98,4090.0,14742.0,18706.0,9899.0,14806.0,12449.0,17475.703240362083,7482.450772530284
99,4092.0,14751.0,18784.0,9874.0,14857.0,12472.0,17525.660323633423,7478.816540233279
100,4084.0,14875.0,18826.0,9970.0,14884.0,12528.0,17598.866766802956,7517.840268838648
101,4093.0,14892.0,18812.0,9977.0,14900.0,12535.0,17601.75696739706,7528.900847314123
102,4096.0,14936.0,18810.0,9993.0,14902.0,12547.0,17614.95484063016,7539.789613774958
103,4104.0,14951.0,18818.0,9992.0,14860.0,12545.0,17609.916188842617,7540.743678294112
104,4101.0,14991.0,18802.0,9971.0,14849.0,12543.0,17609.911659646998,7536.748007732827
105,4120.0,15043.0,18823.0,10011.0,14891.0,12578.0,17648.571394494575,7568.108004477594
106,4165.0,15074.0,18885.0,10033.0,14923.0,12616.0,17690.557399419184,7602.217935482618
107,4168.0,15092.0,18959.0,10050.0,14911.0,12636.0,17726.821348269845,7606.148771489123
108,4167.0,15083.0,18919.0,10072.0,14906.0,12629.0,17706.689185709052,7612.171851887231
109,4170.0,15074.0,18934.0,10041.0,14896.0,12623.0,17704.78283676113,7602.07903344606
110,4169.0,15080.0,18939.0,10027.0,14912.0,12625.0,17711.797211081514,7599.17290860036
111,4169.0,15114.0,18932.0,10027.0,14929.0,12634.0,17723.890034830485,7605.093028869587
112,4172.0,15141.0,18951.0,10047.0,14941.0,12650.0,17745.26162887311,7615.809864740892
113,4177.0,15259.0,18998.0,10123.0,15028.0,12717.0,17833.910825879226,7661.371753984994
114,4180.0,15245.0,19026.0,10130.0,15064.0,12729.0,17852.961202038907,7666.405816513962
115,4197.0,15186.0,18996.0,10074.0,14991.0,12689.0,17793.209063769493,7645.8972952251115
116,4216.0,15184.0,19008.0,10049.0,14980.0,12687.0,17789.250157201885,7645.905034383306
117,4235.0,15142.0,18961.0,10032.0,14951.0,12664.0,17743.341036656886,7645.515687177465
118,4246.0,15137.0,18909.0,10011.0,14940.0,12649.0,17712.514142042724,7646.080735885135
119,4252.0,15178.0,18932.0,10020.0,14966.0,12670.0,17742.66295614706,7658.04149237184
120,4264.0,15199.0,18940.0,9994.0,14970.0,12673.0,17748.83481475379,7658.00401400545
121,4274.0,15158.0,18911.0,9934.0,14941.0,12644.0,17709.03096403829,7639.582080078177
122,4292.0,15179.0,18922.0,9920.0,14941.0,12651.0,17716.403573918535,7646.238031902712
123,4301.0,15224.0,18963.0,9893.0,14923.0,12661.0,17739.42969496149,7643.367917937999
124,4303.0,15153.0,18925.0,9830.0,14850.0,12612.0,17673.586684693513,7611.057404499507
125,4298.0,15013.0,18778.0,9671.0,14661.0,12484.0,17497.44533895271,7530.622186375475
126,4288.0,14973.0,18766.0,9647.0,14628.0,12460.0,17469.5025967322,7510.541805530598
127,4275.0,14991.0,18748.0,9628.0,14606.0,12450.0,17461.269885634443,7498.699289990408
128,4260.0,14956.0,18708.0,9595.0,14571.0,12418.0,17421.263854725235,7474.657634468644
129,4250.0,14994.0,18721.0,9598.0,14566.0,12426.0,17438.899536861543,7473.113255409543
130,4279.0,15071.0,18726.0,9637.0,14606.0,12464.0,17475.65463361819,7512.3432490940895
131,4278.0,15073.0,18779.0,9658.0,14588.0,12475.0,17496.57518779383,7513.589704506475
132,4266.0,15144.0,18792.0,9682.0,14604.0,12498.0,17532.812158031982,7523.438971152395
133,4266.0,15176.0,18799.0,9679.0,14582.0,12500.0,17538.450105604566,7521.940985925439
134,4272.0,15177.0,18821.0,9654.0,14600.0,12505.0,17551.403765719373,7519.010289278825
135,4251.0,15177.0,18797.0,9622.0,14553.0,12480.0,17526.98389139494,7493.461209941118
136,4250.0,15199.0,18789.0,9630.0,14515.0,12477.0,17520.66948428093,7493.687724495988
137,4268.0,15274.0,18820.0,9639.0,14538.0,12508.0,17562.537779724935,7513.973692129386
138,4305.0,15331.0,18887.0,9661.0,14609.0,12559.0,17627.668214301135,7550.988391271116
139,4320.0,15374.0,18868.0,9635.0,14592.0,12558.0,17623.405903446106,7553.2357302746805
140,4325.0,15384.0,18851.0,9651.0,14587.0,12560.0,17618.416577019598,7562.117250021651
141,4331.0,15421.0,18867.0,9670.0,14584.0,12575.0,17637.165965934608,7573.412765588775
142,4314.0,15459.0,18846.0,9674.0,14582.0,12575.0,17641.179388849156,7569.495606977112
143,4314.0,15435.0,18783.0,9649.0,14517.0,12540.0,17585.583402012762,7554.796728761996
144,4306.0,15448.0,18768.0,9673.0,14513.0,12542.0,17584.92790615399,7559.420421127166
145,4318.0,15745.0,18927.0,9872.0,14710.0,12714.0,17819.72473471364,7669.472070080338
146,4314.0,15866.0,18978.0,9975.0,14777.0,12782.0,17909.724056538143,7715.688027766154
147,4327.0,15924.0,18983.0,9980.0,14825.0,12808.0,17942.84790102557,7734.625403390845
148,4337.0,15935.0,18973.0,9981.0,14816.0,12808.0,17937.662510016293,7739.820985069687
149,4345.0,15941.0,19004.0,10012.0,14814.0,12823.0,17954.646340763036,7752.836816500173
150,4356.0,15995.0,19073.0,10042.0,14848.0,12863.0,18013.55023921393,7774.111123941834
151,4357.0,16052.0,19075.0,10040.0,14826.0,12870.0,18026.22253204805,7775.530863676532
152,4354.0,16072.0,19079.0,10018.0,14872.0,12879.0,18045.589668243454,7774.2878892798135
153,4348.0,16112.0,19098.0,10051.0,14884.0,12899.0,18074.3627763343,7785.571654547809
154,4353.0,16153.0,19109.0,10060.0,14911.0,12917.0,18099.531057954853,7796.561519106368
155,4345.0,16195.0,19088.0,10048.0,14926.0,12920.0,18107.926239516775,7794.255049971849
156,4335.0,16154.0,19044.0,10011.0,14881.0,12885.0,18061.215490104714,7770.777350880986
157,4322.0,16160.0,19012.0,10019.0,14865.0,12876.0,18047.549812838184,7766.33895216212
158,4324.0,16208.0,19030.0,10044.0,14883.0,12898.0,18077.894609609993,7780.118195811076
159,4321.0,16259.0,19056.0,10067.0,14937.0,12928.0,18123.186156433665,7795.033886356786
160,4337.0,16324.0,19060.0,10100.0,14987.0,12962.0,18161.441149456994,7824.781655583957
161,4345.0,16328.0,19068.0,10107.0,14991.0,12968.0,18166.7225129513,7831.51578447766
162,4343.0,16394.0,19061.0,10136.0,15019.0,12991.0,18196.324607233124,7847.968660923356
163,4358.0,16398.0,19047.0,10123.0,14984.0,12982.0,18178.31681097294,7847.916773078919
164,4347.0,16439.0,19062.0,10121.0,14999.0,12994.0,18204.247812404574,7846.104418421128
165,4355.0,16485.0,19069.0,10120.0,14970.0,13000.0,18213.23912425535,7849.173031078619
166,4359.0,16440.0,19004.0,10068.0,14941.0,12962.0,18156.33409270781,7829.92394030765
167,4366.0,16457.0,18998.0,10048.0,14921.0,12958.0,18151.62174209867,7826.579564514881
168,4359.0,16436.0,18943.0,10029.0,14849.0,12923.0,18100.033452341857,7807.993282755667
169,4367.0,16439.0,18940.0,10024.0,14855.0,12925.0,18100.103593166034,7811.875931208285
170,4372.0,16449.0,18954.0,10016.0,14843.0,12927.0,18105.073287108506,7810.917705280044
171,4384.0,16427.0,18960.0,10020.0,14815.0,12921.0,18091.008952281096,7812.93365403191
172,4382.0,16419.0,18917.0,10012.0,14786.0,12903.0,18061.322650500515,7806.479995052882
173,4373.0,16448.0,18909.0,9999.0,14755.0,12897.0,18059.61346283708,7796.1923752752045
174,4378.0,16444.0,18927.0,10016.0,14769.0,12907.0,18070.71058122613,7805.108396502606
175,4409.0,16495.0,18976.0,10025.0,14755.0,12932.0,18101.920927828585,7823.99652645828
176,4395.0,16469.0,18961.0,10025.0,14704.0,12911.0,18074.87383334127,7808.947099573156
177,4410.0,16509.0,19004.0,10016.0,14692.0,12926.0,18100.728685319325,7813.2704467820395
178,4420.0,16558.0,19028.0,10020.0,14704.0,12946.0,18130.245055936302,7823.8439509835125
179,4429.0,16561.0,19061.0,10016.0,14706.0,12955.0,18145.04565169389,7827.064628354179
180,4451.0,16601.0,19121.0,10007.0,14710.0,12978.0,18181.82497784082,7836.498527620926
181,4459.0,16638.0,19149.0,10032.0,14710.0,12998.0,18208.125168042192,7850.225593935735
182,4463.0,16637.0,19127.0,10044.0,14678.0,12990.0,18190.026285189975,7852.22762684113
183,4463.0,16677.0,19141.0,10051.0,14695.0,13005.0,18214.262123052235,7858.174695222982
184,4475.0,16735.0,19157.0,10067.0,14723.0,13031.0,18248.29407515684,7876.238937633668
185,4479.0,16746.0,19170.0,10082.0,14721.0,13040.0,18258.765780016063,7883.688466080023
186,4476.0,16801.0,19190.0,10118.0,14752.0,13067.0,18297.200595260823,7899.486992212057
187,4499.0,17088.0,19281.0,10271.0,14964.0,13221.0,18502.876964362826,8002.333131582318
188,4490.0,17159.0,19311.0,10287.0,14983.0,13246.0,18547.625788378504,8007.869026528823
189,4502.0,17281.0,19360.0,10366.0,15097.0,13321.0,18646.63766761002,8059.168822900002
190,4510.0,17373.0,19392.0,10399.0,15154.0,13366.0,18710.108781327966,8085.84663273985
191,4516.0,17405.0,19426.0,10371.0,15163.0,13376.0,18734.326881281755,8081.871110942044
192,4530.0,17406.0,19412.0,10357.0,15118.0,13365.0,18714.283827454536,8079.733565450646
193,4553.0,17438.0,19446.0,10407.0,15172.0,13403.0,18755.138840376498,8114.98504089916
194,4560.0,17461.0,19454.0,10399.0,15168.0,13408.0,18763.739152224152,8116.45194528871
195,4553.0,17491.0,19473.0,10393.0,15156.0,13413.0,18779.781769987174,8110.51748204211
196,4569.0,17546.0,19485.0,10404.0,15196.0,13440.0,18813.950762707078,8130.410250804503
197,4588.0,17623.0,19574.0,10430.0,15244.0,13492.0,18891.67496861308,8156.970031882409
198,4587.0,17639.0,19608.0,10452.0,15237.0,13505.0,18912.178956412175,8162.531816357355
199,4602.0,17664.0,19613.0,10435.0,15222.0,13507.0,18915.16639598549,8163.62849818936
200,4593.0,17693.0,19604.0,10426.0,15204.0,13504.0,18917.459633173596,8155.374557532606
201,4588.0,17700.0,19593.0,10423.0,15215.0,13504.0,18918.747913492065,8154.077607826297
202,4591.0,17730.0,19600.0,10404.0,15197.0,13504.0,18925.0351287062,8147.937984774623
203,4603.0,17796.0,19614.0,10420.0,15205.0,13528.0,18957.232677521442,8163.74222120172
204,4619.0,17829.0,19663.0,10438.0,15234.0,13557.0,18996.881493807257,8182.220940253018
205,4630.0,17864.0,19694.0,10449.0,15262.0,13580.0,19029.19144155045,8196.04659199279
206,4635.0,17835.0,19675.0,10412.0,15241.0,13560.0,19001.69347415551,8183.430661051479
207,4637.0,17837.0,19639.0,10396.0,15211.0,13544.0,18977.2737092843,8175.797784306982
208,4639.0,17867.0,19618.0,10402.0,15207.0,13547.0,18978.731387565724,8180.273436908744
209,4652.0,17819.0,19628.0,10367.0,15176.0,13528.0,18952.276566203705,8168.7353682890425
210,4659.0,17823.0,19628.0,10339.0,15132.0,13516.0,18939.24675509668,8157.728748697443
211,4669.0,17888.0,19650.0,10360.0,15166.0,13547.0,18981.84872527899,8177.193433928793
212,4686.0,17872.0,19643.0,10303.0,15119.0,13525.0,18954.113617034243,8160.859855763354
213,4682.0,17848.0,19627.0,10212.0,15044.0,13483.0,18912.470017107255,8118.507724108752
214,4686.0,17553.0,19453.0,9920.0,14775.0,13277.0,18638.825907903636,7979.438087517977
215,4689.0,16699.0,18830.0,9135.0,13874.0,12645.0,17779.542186667342,7571.999749769437
216,4697.0,16667.0,18851.0,9107.0,13861.0,12637.0,17772.316374544676,7563.138441399372
217,4717.0,16682.0,18890.0,9105.0,13906.0,12660.0,17803.36804049642,7578.231403667945
218,4715.0,16689.0,18848.0,9082.0,13928.0,12652.0,17791.19895184713,7574.398756245621
219,4718.0,16663.0,18846.0,9066.0,13936.0,12646.0,17782.340581256918,7571.15060021444
220,4722.0,16660.0,18828.0,9078.0,13891.0,12636.0,17762.38712610223,7570.984848012481
221,4744.0,16713.0,18906.0,9093.0,13979.0,12687.0,17836.019052207906,7599.648071184867
222,4752.0,16735.0,18925.0,9106.0,13998.0,12703.0,17856.719876619863,7611.0276439041845
223,4756.0,16735.0,18941.0,9111.0,13992.0,12707.0,17862.354148843704,7613.388846706849
224,4760.0,16762.0,18975.0,9131.0,14059.0,12737.0,17904.14074384148,7631.791608569817
225,4779.0,16784.0,19034.0,9158.0,14116.0,12774.0,17952.110559525227,7657.929075524943
226,4787.0,16870.0,19089.0,9175.0,14135.0,12811.0,18011.900168881024,7672.412405469902
227,4762.0,16872.0,19048.0,9155.0,14109.0,12789.0,17989.52025923048,7650.787765140112
228,4753.0,16852.0,18973.0,9136.0,14067.0,12756.0,17938.652502982106,7635.4415285630585
229,4743.0,16929.0,19013.0,9141.0,14139.0,12793.0,18003.493565872624,7644.909805799916
230,4758.0,16976.0,19056.0,9152.0,14194.0,12827.0,18051.896493392636,7664.703472458967
231,4769.0,17040.0,19080.0,9207.0,14252.0,12870.0,18102.718095470715,7699.903250255042
232,4767.0,17054.0,19086.0,9220.0,14284.0,12882.0,18118.874503620136,7707.868916631434
233,4762.0,17102.0,19094.0,9257.0,14297.0,12902.0,18145.520064485943,7721.327043346262
234,4751.0,17114.0,19097.0,9231.0,14250.0,12889.0,18139.71837624783,7701.118549484071
235,4754.0,17224.0,19125.0,9285.0,14289.0,12935.0,18203.70377480711,7729.44494523284
236,4740.0,17307.0,19179.0,9356.0,14367.0,12990.0,18283.482687859352,7759.890502909469
237,4740.0,17907.0,19524.0,9705.0,14667.0,13309.0,18750.113292945356,7933.003893732872
238,4725.0,18170.0,19650.0,9809.0,14813.0,13433.0,18945.84495217004,7986.227719840923
239,4720.0,18215.0,19692.0,9856.0,14849.0,13466.0,18993.26661801895,8004.978774787004
240,4726.0,18361.0,19738.0,9911.0,14946.0,13536.0,19094.601502776277,8044.019171655413
241,4739.0,18477.0,19781.0,9973.0,15007.0,13595.0,19174.281017000907,8082.587325222647
242,4769.0,18613.0,19834.0,10051.0,15116.0,13677.0,19277.78218346926,8143.247274509402
243,4769.0,18724.0,19865.0,10123.0,15217.0,13740.0,19363.147505327124,8184.149810485002
244,4782.0,18811.0,19898.0,10170.0,15285.0,13789.0,19428.177082400114,8217.384506639639
245,4806.0,18899.0,19907.0,10209.0,15344.0,13833.0,19480.318974522335,8253.316027894463
246,4817.0,18965.0,19964.0,10242.0,15379.0,13873.0,19538.546352000543,8275.355145295922
247,4842.0,19057.0,20024.0,10306.0,15431.0,13932.0,19613.56784699435,8318.477336356598
248,4857.0,19153.0,20096.0,10350.0,15477.0,13987.0,19693.350941421908,8348.942858691384
249,4877.0,19260.0,20176.0,10416.0,15547.0,14055.0,19786.71413860345,8391.955718638597
250,4909.0,19393.0,20230.0,10461.0,15605.0,14120.0,19874.522661930063,8434.348065837657
251,4917.0,19397.0,20198.0,10443.0,15629.0,14117.0,19866.458771629437,8436.375407585754
252,4905.0,19413.0,20160.0,10458.0,15623.0,14112.0,19858.00018853695,8434.792569027031
253,4909.0,19468.0,20209.0,10485.0,15644.0,14143.0,19905.858700332676,8449.160061292638
254,4904.0,19461.0,20178.0,10483.0,15647.0,14135.0,19892.060592582526,8446.84053066127
255,4898.0,19449.0,20177.0,10495.0,15661.0,14136.0,19891.776229145813,8449.1577094054
256,4918.0,19526.0,20228.0,10522.0,15701.0,14179.0,19951.989935899768,8475.150162265089
257,4952.0,19562.0,20272.0,10545.0,15749.0,14216.0,19993.592543611914,8507.60267759188
258,4958.0,19573.0,20281.0,10541.0,15767.0,14224.0,20005.057757884795,8512.178964388228
259,4956.0,19601.0,20303.0,10547.0,15791.0,14240.0,20032.008206716102,8517.311465934526
260,4984.0,19657.0,20352.0,10589.0,15834.0,14283.0,20083.60815489778,8551.886810151995
261,5003.0,19692.0,20388.0,10607.0,15874.0,14313.0,20121.38226760831,8574.157607677529
262,5005.0,19726.0,20385.0,10621.0,15871.0,14322.0,20133.479593586017,8580.073277742842
263,5014.0,19778.0,20443.0,10640.0,15939.0,14363.0,20194.585219017783,8601.232545951352
264,5024.0,19793.0,20468.0,10665.0,15981.0,14386.0,20221.46541131611,8620.447020967717
265,5031.0,19853.0,20499.0,10666.0,15992.0,14408.0,20259.29139307441,8626.810578763278
266,5018.0,19604.0,20414.0,10475.0,15773.0,14257.0,20061.480318397735,8522.012825271457
267,5038.0,19612.0,20458.0,10441.0,15757.0,14261.0,20073.57524395742,8518.063044695038
268,5037.0,19637.0,20485.0,10473.0,15754.0,14277.0,20095.907265687147,8527.806858296863
269,5036.0,19673.0,20494.0,10476.0,15783.0,14292.0,20120.86673948433,8532.990761190647
270,5041.0,19725.0,20529.0,10490.0,15805.0,14318.0,20161.62305423613,8544.362980053626
271,5035.0,19745.0,20514.0,10501.0,15796.0,14318.0,20162.15617233717,8543.860344672128
272,5027.0,19708.0,20523.0,10518.0,15764.0,14308.0,20145.93151724136,8539.986352469748
273,5041.0,19769.0,20530.0,10551.0,15751.0,14328.0,20169.37503218777,8556.632273806379
274,5066.0,19832.0,20586.0,10582.0,15820.0,14377.0,20233.41017746082,8590.75309939565
275,5072.0,19854.0,20631.0,10596.0,15835.0,14398.0,20265.072069326117,8601.146604184472
276,5078.0,19846.0,20637.0,10607.0,15849.0,14403.0,20267.21625340221,8609.064610024205
277,5082.0,19848.0,20640.0,10613.0,15829.0,14402.0,20264.197699384305,8610.058988870001
278,5093.0,19847.0,20680.0,10627.0,15852.0,14420.0,20286.350327645516,8623.883800951473
279,5085.0,19837.0,20650.0,10620.0,15803.0,14399.0,20258.17226235925,8609.999996709686
280,5086.0,19837.0,20635.0,10620.0,15778.0,14391.0,20245.463029746337,8606.67692713449
281,5074.0,19784.0,20624.0,10610.0,15755.0,14369.0,20215.286878580853,8592.77925404408
282,5077.0,19801.0,20639.0,10618.0,15749.0,14377.0,20227.382634210062,8596.660257626001
283,5070.0,19793.0,20633.0,10602.0,15755.0,14371.0,20223.18156473863,8588.85877293949
284,5074.0,19819.0,20671.0,10624.0,15788.0,14395.0,20257.591284292866,8602.646020465898
285,5090.0,19804.0,20733.0,10613.0,15807.0,14409.0,20279.379567512366,8608.975110723088
286,5084.0,19791.0,20730.0,10620.0,15814.0,14408.0,20276.68177418632,8609.580276933517
287,5083.0,19771.0,20744.0,10615.0,15804.0,14403.0,20271.523653072094,8604.80879784092
