,JW27-LB_NMN,JW29-R_NMN,JW30-LF_NMN,Mean,Std_dev_upper,Std_dev_lower
30,5911.0,7951.0,8797.0,7553.0,8764.349660502698,6372.322397942606
31,5963.0,8045.0,8897.0,7635.0,8867.386303072215,6433.818415059572
32,5995.0,8128.0,8941.0,7688.0,8930.290626222382,6477.164874972649
33,6035.0,8183.0,9008.0,7742.0,8995.140854014424,6520.589381084314
34,6095.0,8264.0,9100.0,7820.0,9086.380768173616,6585.63340612409
35,6192.0,8349.0,9194.0,7912.0,9175.974254748358,6679.978985260881
36,6253.0,8419.0,9297.0,7990.0,9269.252222980285,6743.087863872399
37,6302.0,8480.0,9365.0,8049.0,9336.067208812345,6794.522060775878
38,6355.0,8545.0,9450.0,8117.0,9416.322483707054,6850.52579355847
39,6438.0,8662.0,9553.0,8218.0,9527.93139133315,6941.1855095045585
40,6502.0,8758.0,9660.0,8307.0,9635.160977944064,7012.417506388851
41,6563.0,8828.0,9750.0,8380.0,9719.04104368263,7074.91552793355
42,6629.0,8915.0,9863.0,8469.0,9826.418137494855,7145.952457392404
43,6715.0,9020.0,9981.0,8572.0,9942.454182622194,7236.246492299821
44,6771.0,9088.0,10068.0,8642.0,10024.393184541455,7294.661087916304
45,6825.0,9187.0,10176.0,8729.0,10134.796186033618,7358.850663717735
46,6875.0,9259.0,10273.0,8802.0,10226.314893788121,7413.800860163084
47,6926.0,9338.0,10358.0,8874.0,10313.010771328692,7471.425795189431
48,7005.0,9454.0,10465.0,8975.0,10427.63447455534,7559.095749430496
49,7059.0,9557.0,10549.0,9055.0,10523.338743841716,7623.840423525967
50,7119.0,9644.0,10641.0,9135.0,10617.269965289724,7690.210646150613
51,7169.0,9707.0,10727.0,9201.0,10696.965240237887,7742.913445641858
52,7266.0,9829.0,10881.0,9325.0,10843.182328751502,7845.310201956575
53,7356.0,9949.0,11006.0,9437.0,10970.456444333086,7942.371540036343
54,7416.0,10029.0,11106.0,9517.0,11066.329532410713,8006.900367525374
55,7466.0,10102.0,11211.0,9593.0,11163.682866356754,8062.087712070566
56,7545.0,10218.0,11328.0,9697.0,11284.734864516113,8149.467480147832
57,7629.0,10329.0,11441.0,9800.0,11400.620999279134,8239.856327524098
58,7694.0,10419.0,11534.0,9882.0,11494.94934307725,8309.94274222204
59,7742.0,10486.0,11624.0,9951.0,11580.400170819516,8362.805860938148
60,7790.0,10557.0,11709.0,10019.0,11663.585535426277,8416.00499837953
61,7844.0,10645.0,11807.0,10099.0,11762.370549015863,8477.695631992077
62,7862.0,10688.0,11833.0,10128.0,11796.869951993463,8501.335477017916
63,7859.0,10689.0,11845.0,10131.0,11805.429654140975,8498.967851623831
64,7864.0,10668.0,11852.0,10128.0,11800.271110396478,8498.071739820021
65,7867.0,10674.0,11896.0,10146.0,11832.725106036349,8501.932425604935
66,7870.0,10681.0,11978.0,10176.0,11890.629673330852,8504.837015618763
67,7924.0,10739.0,12047.0,10237.0,11957.278344726032,8560.228773952409
68,7885.0,10721.0,11993.0,10200.0,11917.121112987277,8526.306062792653
69,7906.0,10765.0,12015.0,10229.0,11948.827583412554,8552.668121733745
70,7933.0,10811.0,12072.0,10272.0,12004.189558526048,8583.670460682119
71,7932.0,10827.0,12051.0,10270.0,11997.08366907918,8586.647066120713
72,7990.0,10891.0,12170.0,10350.0,12098.778692878737,8645.552668615412
73,8019.0,10917.0,12231.0,10389.0,12148.606774253838,8673.947464361514
74,8015.0,10909.0,12214.0,10379.0,12133.671930399905,8668.80865121074
75,8023.0,10918.0,12238.0,10393.0,12153.355077818109,8677.218108266672
76,8022.0,10913.0,12261.0,10399.0,12167.367302532668,8675.357455832682
77,8056.0,10925.0,12348.0,10443.0,12228.041362732714,8703.15689404667
78,8066.0,10941.0,12359.0,10455.0,12240.938852070063,8714.333425729827
79,8048.0,10941.0,12360.0,10450.0,12244.32296888455,8701.059001672664
80,8050.0,10964.0,12393.0,10469.0,12276.241175567518,8707.519193027261
81,8042.0,10971.0,12419.0,10477.0,12297.67979520471,8702.472142976107
82,8026.0,10974.0,12415.0,10472.0,12298.669898111497,8691.531115036507
83,7997.0,10938.0,12431.0,10455.0,12297.066660936387,8659.62680481172
84,8007.0,10938.0,12437.0,10461.0,12300.766357448685,8667.766265475762
85,7997.0,10922.0,12450.0,10456.0,12303.50938202399,8655.321896508114
86,7982.0,10915.0,12458.0,10452.0,12308.457625874253,8642.497629430698
87,8004.0,10894.0,12460.0,10453.0,12298.727566570971,8653.955997548515
88,8018.0,10922.0,12506.0,10482.0,12340.446663210972,8670.61025728862
89,8012.0,10936.0,12549.0,10499.0,12376.821255249462,8668.726240877248
90,8022.0,10934.0,12540.0,10499.0,12368.9763590306,8676.321198262685
91,8007.0,10900.0,12546.0,10484.0,12360.20439096242,8655.353461465493
92,7996.0,10872.0,12540.0,10469.0,12345.803910020082,8639.769122570273
93,7977.0,10843.0,12584.0,10468.0,12367.400080727246,8616.693803463799
94,8096.0,11133.0,12817.0,10682.0,12635.545665365073,8777.919215649365
95,8092.0,11145.0,12852.0,10696.0,12664.988974914115,8776.918235778065
96,8086.0,11147.0,12880.0,10704.0,12686.014862877337,8772.222170681358
97,8079.0,11163.0,12898.0,10713.0,12705.87737956955,8770.634699068672
98,8094.0,11163.0,12911.0,10723.0,12714.028607696702,8782.334061154754
99,8125.0,11201.0,12964.0,10763.0,12762.60735729126,8814.07512819736
100,8137.0,11262.0,13008.0,10802.0,12816.965735854252,8838.105632484336
101,8146.0,11285.0,13041.0,10824.0,12848.787560873156,8850.481205224198
102,8149.0,11324.0,13095.0,10856.0,12902.134078369907,8861.67519362233
103,8148.0,11299.0,13099.0,10849.0,12895.167209687419,8854.591599816886
104,8115.0,11284.0,13057.0,10819.0,12863.218249111382,8826.491211606606
105,8111.0,11296.0,13120.0,10842.0,12911.924374624992,8824.538577594141
106,8151.0,11313.0,13174.0,10879.0,12952.432319448439,8858.119455921573
107,8111.0,11276.0,13183.0,10857.0,12948.757853258036,8818.155337177779
108,8107.0,11250.0,13177.0,10845.0,12934.568755349614,8808.289005886647
109,8140.0,11289.0,13174.0,10868.0,12944.604660658033,8843.92484235407
110,8146.0,11332.0,13212.0,10897.0,12987.968734821256,8858.924474688565
111,8143.0,11344.0,13231.0,10906.0,13006.12999597644,8859.046483185317
112,8137.0,11386.0,13285.0,10936.0,13061.613793707596,8864.207949624288
113,8211.0,11500.0,13419.0,11043.0,13193.538595329086,8946.96555463884
114,8210.0,11516.0,13447.0,11058.0,13220.420615113228,8950.281796492984
115,8215.0,11544.0,13500.0,11086.0,13267.72720185942,8959.56666129726
116,8221.0,11549.0,13505.0,11092.0,13273.288514464177,8965.891643044006
117,8193.0,11523.0,13492.0,11069.0,13255.96294359705,8937.463491506896
118,8183.0,11504.0,13505.0,11064.0,13258.860815632735,8924.714301454806
119,8187.0,11498.0,13526.0,11070.0,13270.515753938911,8925.25384600152
120,8153.0,11456.0,13534.0,11048.0,13263.677830822884,8888.373083659337
121,8106.0,11388.0,13480.0,10991.0,13202.783198386918,8835.271699630612
122,8129.0,11413.0,13502.0,11015.0,13226.528035092479,8859.417804210772
123,8145.0,11443.0,13562.0,11050.0,13278.872510186859,8877.563802241057
124,8124.0,11411.0,13578.0,11038.0,13280.180839421002,8852.541146253887
125,8108.0,11425.0,13605.0,11046.0,13306.085986564818,8843.140668736803
126,8115.0,11457.0,13667.0,11080.0,13362.244710075294,8855.491715501077
127,8091.0,11476.0,13665.0,11077.0,13369.970471535413,8842.140134232235
128,8070.0,11454.0,13647.0,11057.0,13351.04141200633,8821.045013869913
129,8065.0,11474.0,13665.0,11068.0,13372.145105384352,8822.197151722055
130,8103.0,11516.0,13743.0,11121.0,13440.427569466225,8860.2503471731
131,8089.0,11500.0,13727.0,11105.0,13423.560239315195,8845.198313868508
132,8085.0,11506.0,13740.0,11110.0,13435.535117630636,8843.40004342299
133,8099.0,11520.0,13761.0,11127.0,13455.174445783648,8857.72494671876
134,8098.0,11506.0,13725.0,11110.0,13424.244639185754,8854.302042722937
135,8074.0,11522.0,13715.0,11104.0,13425.848742561266,8840.890479552321
136,8066.0,11513.0,13693.0,11091.0,13407.542880385914,8833.061994291833
137,8059.0,11517.0,13715.0,11097.0,13425.072736549842,8827.875381709207
138,8059.0,11513.0,13718.0,11097.0,13425.95833296061,8826.960908009154
139,8036.0,11493.0,13708.0,11079.0,13413.015566928949,8804.083027156083
140,8032.0,11498.0,13685.0,11072.0,13399.433833645975,8803.446806137585
141,8023.0,11510.0,13690.0,11074.0,13407.963206650868,8799.185358390856
142,8044.0,11539.0,13699.0,11094.0,13423.98927036156,8823.007375617437
143,8033.0,11517.0,13672.0,11074.0,13397.326207545266,8809.501725915135
144,8002.0,11463.0,13618.0,11028.0,13341.29496245795,8773.227673098034
145,8065.0,11607.0,13744.0,11139.0,13480.973864784433,8856.27493682372
146,8071.0,11635.0,13777.0,11161.0,13514.453632430434,8867.137144465694
147,8071.0,11615.0,13756.0,11147.0,13491.332225460661,8862.0788890108
148,8036.0,11587.0,13774.0,11132.0,13496.487594243907,8827.433865581801
149,8074.0,11614.0,13809.0,11166.0,13528.669165019372,8863.103653313252
150,8114.0,11689.0,13883.0,11229.0,13606.571642804201,8911.578514707
151,8109.0,11722.0,13912.0,11248.0,13640.689752140883,8915.843204461755
152,8104.0,11711.0,13926.0,11247.0,13646.36005356984,8908.393099870495
153,8125.0,11734.0,13991.0,11283.0,13698.893813201787,8928.329281204691
154,8121.0,11736.0,14010.0,11289.0,13713.862470326925,8925.536418727803
155,8139.0,11768.0,14039.0,11315.0,13744.83955231616,8946.736656103301
156,8092.0,11772.0,14050.0,11305.0,13759.688218491301,8912.414574394083
157,8091.0,11777.0,14051.0,11306.0,13761.815597719014,8912.418338882037
158,8100.0,11795.0,14066.0,11320.0,13778.62703895216,8923.678084933195
159,8125.0,11842.0,14132.0,11366.0,13841.305553529368,8953.421879790974
160,8112.0,11839.0,14180.0,11377.0,13875.698194393766,8941.570256949846
161,8114.0,11847.0,14196.0,11386.0,13890.303279690115,8945.055794643946
162,8122.0,11863.0,14193.0,11393.0,13893.689288309659,8955.578277715946
163,8111.0,11846.0,14172.0,11376.0,13872.58037790361,8942.685746018637
164,8098.0,11835.0,14149.0,11361.0,13853.976049490515,8931.096212959943
165,8115.0,11889.0,14191.0,11398.0,13902.66356689543,8956.807227949834
166,8092.0,11852.0,14174.0,11373.0,13878.993000123239,8930.40885888912
167,8098.0,11870.0,14168.0,11379.0,13881.303122458721,8940.005306761497
168,8092.0,11841.0,14153.0,11362.0,13859.466849963512,8927.770423042779
169,8037.0,11789.0,14149.0,11325.0,13841.69200870243,8872.032056195325
170,8030.0,11747.0,14131.0,11303.0,13813.4613619811,8856.05363848404
171,8127.0,11862.0,14263.0,11417.0,13941.667684402577,8956.309626026694
172,8122.0,11888.0,14267.0,11426.0,13955.89728052346,8960.109848406046
173,8068.0,11843.0,14222.0,11378.0,13911.815354361876,8908.29098241606
174,8008.0,11776.0,14185.0,11323.0,13865.012195092699,8845.352991243506
175,8006.0,11766.0,14181.0,11318.0,13858.788378305704,8841.49451938735
176,8005.0,11757.0,14178.0,11313.0,13852.568516500392,8837.786091436064
177,7979.0,11736.0,14149.0,11288.0,13826.733673835573,8813.548498488335
178,7933.0,11710.0,14141.0,11261.0,13815.185111407029,8771.539596989836
179,7922.0,11699.0,14158.0,11260.0,13824.720176419512,8760.168687954263
180,7940.0,11708.0,14166.0,11271.0,13831.43972460461,8775.443354140363
181,7962.0,11730.0,14214.0,11302.0,13872.248237038593,8796.831901847701
182,7961.0,11714.0,14226.0,11300.0,13874.347344473936,8790.887883081836
183,7970.0,11727.0,14267.0,11321.0,13907.693690795259,8799.854153240849
184,7992.0,11766.0,14283.0,11347.0,13932.32280382934,8827.139031613053
185,7997.0,11795.0,14293.0,11362.0,13950.530776972399,8838.96098529088
186,8030.0,11828.0,14312.0,11390.0,13973.249116906845,8872.16021160996
187,8113.0,11959.0,14371.0,11481.0,14058.078966582127,8969.17413023912
188,8072.0,11934.0,14315.0,11440.0,14012.48807901352,8932.700070887922
189,8110.0,11970.0,14381.0,11487.0,14069.805580500915,8969.592517423265
190,8105.0,11986.0,14419.0,11503.0,14103.176195952881,8968.71303274858
191,8090.0,11947.0,14349.0,11462.0,14040.137441384122,8949.1424566177
192,8071.0,11920.0,14335.0,11442.0,14021.507317299178,8927.807266735503
193,8062.0,11925.0,14364.0,11450.0,14044.58183849858,8921.165737904224
194,8066.0,11918.0,14354.0,11446.0,14034.67070134461,8922.875904756169
195,8048.0,11896.0,14361.0,11435.0,14032.804585927639,8902.973295296171
196,8051.0,11913.0,14365.0,11443.0,14042.015711123477,8909.792836475206
197,8045.0,11950.0,14434.0,11476.0,14105.71486096877,8912.922303457442
198,8029.0,11934.0,14442.0,11468.0,14106.721454922188,8896.143761562897
199,8021.0,11921.0,14428.0,11457.0,14093.17353690281,8887.524567020144
200,8007.0,11926.0,14427.0,11453.0,14095.178441488513,8877.774307853933
201,8044.0,11929.0,14443.0,11472.0,14104.291397243094,8906.359709546172
202,8039.0,11926.0,14468.0,11478.0,14121.704771086715,8901.1840279503
203,8033.0,11923.0,14480.0,11479.0,14129.663611877852,8895.401388948381
204,8039.0,11929.0,14475.0,11481.0,14127.513681556675,8901.497541514385
205,8010.0,11941.0,14504.0,11485.0,14155.700407508612,8881.923237141607
206,8029.0,11927.0,14483.0,11480.0,14133.753238339992,8893.389993577726
207,8030.0,11927.0,14511.0,11489.0,14152.894939745183,8892.607683629836
208,7999.0,11939.0,14511.0,11483.0,14160.99527009789,8872.813084598474
209,7966.0,11902.0,14467.0,11445.0,14118.622636050197,8839.07500107927
210,7961.0,11909.0,14451.0,11440.0,14110.176195809308,8837.485472525897
211,8029.0,11982.0,14530.0,11514.0,14188.60307023927,8907.068091227988
212,8025.0,11988.0,14529.0,11514.0,14190.317245768894,8905.448620402503
213,8013.0,11984.0,14514.0,11504.0,14179.666941779811,8896.031157517245
214,7990.0,11949.0,14477.0,11472.0,14141.698984280189,8869.899303767563
215,7864.0,11655.0,14306.0,11275.0,13918.626423431773,8698.311692630765
216,7926.0,11693.0,14361.0,11327.0,13966.817717823209,8753.972658824152
217,7940.0,11732.0,14365.0,11346.0,13983.182382139443,8775.541266316157
218,7963.0,11760.0,14388.0,11370.0,14007.427581944194,8799.404872944437
219,7959.0,11778.0,14406.0,11381.0,14027.904985072188,8801.116146025175
220,7935.0,11721.0,14379.0,11345.0,13989.152794374788,8767.7986496977
221,8000.0,11732.0,14449.0,11394.0,14037.640466604085,8817.246704207018
222,7985.0,11701.0,14471.0,11386.0,14043.269949277515,8795.962327752433
223,7972.0,11675.0,14478.0,11375.0,14039.521095181397,8777.946085786178
224,7979.0,11692.0,14488.0,11386.0,14052.06381206452,8787.49372838571
225,8010.0,11751.0,14559.0,11440.0,14122.646827295759,8825.2793074594
226,8026.0,11748.0,14544.0,11439.0,14108.898546761655,8836.75609134245
227,7991.0,11727.0,14525.0,11414.0,14090.6408518888,8805.184505198804
228,7961.0,11679.0,14471.0,11370.0,14036.643505107748,8770.928713498579
229,7967.0,11691.0,14508.0,11389.0,14067.895839084951,8777.884017720155
230,7929.0,11638.0,14520.0,11362.0,14059.815705961646,8732.545810420712
231,7935.0,11638.0,14490.0,11354.0,14037.574280072506,8738.426635342581
232,7943.0,11630.0,14525.0,11366.0,14059.566780311934,8740.635853829035
233,7921.0,11590.0,14540.0,11350.0,14057.504432129335,8711.102408285462
234,7876.0,11475.0,14442.0,11264.0,13948.69419425503,8647.335078021279
235,7872.0,11473.0,14428.0,11258.0,13938.803408806149,8645.02474874441
236,7864.0,11439.0,14414.0,11239.0,13916.76337017793,8629.039112681316
237,7879.0,11470.0,14452.0,11267.0,13954.252500231416,8647.790252767069
238,7898.0,11450.0,14450.0,11266.0,13944.005227776825,8655.803379053601
239,7892.0,11472.0,14468.0,11277.0,13965.167328001242,8656.94988598808
240,7929.0,11504.0,14517.0,11317.0,14009.799828555155,8692.332085136066
241,7952.0,11544.0,14562.0,11353.0,14054.910604862172,8719.451998843799
242,7970.0,11585.0,14593.0,11383.0,14090.611047276423,8743.89589485913
243,7972.0,11609.0,14651.0,11411.0,14141.294535393572,8749.786765504587
244,7964.0,11598.0,14637.0,11400.0,14127.84828207142,8741.171078307556
245,7981.0,11619.0,14641.0,11414.0,14136.807543082447,8760.08418293126
246,8001.0,11644.0,14710.0,11452.0,14194.312208702722,8779.073386487973
247,8022.0,11664.0,14757.0,11481.0,14233.595502430388,8798.101772336491
248,8009.0,11630.0,14736.0,11458.0,14206.967609242907,8778.689102292828
249,8027.0,11658.0,14781.0,11489.0,14248.907531663575,8798.923587066747
250,8050.0,11711.0,14844.0,11535.0,14311.429481666457,8828.87128293325
251,8032.0,11695.0,14818.0,11515.0,14288.295151980763,8811.926249618778
252,8028.0,11698.0,14824.0,11517.0,14294.416710422354,8809.85775062748
253,8051.0,11751.0,14871.0,11558.0,14345.607501663986,8840.924995989835
254,8039.0,11735.0,14870.0,11548.0,14339.877146294228,8826.814761909804
255,8039.0,11741.0,14881.0,11554.0,14350.374006339876,8828.380464175658
256,8048.0,11759.0,14891.0,11566.0,14362.974436779858,8839.846537701884
257,8065.0,11785.0,14969.0,11606.0,14427.37618607185,8856.113951624893
258,8068.0,11774.0,14981.0,11608.0,14432.67017248622,8854.800772976298
259,8072.0,11787.0,14997.0,11619.0,14448.624047466377,8860.972332915286
260,8075.0,11801.0,15015.0,11630.0,14465.81209708965,8866.043566046981
261,8087.0,11813.0,15040.0,11647.0,14487.986023079546,8877.898048957213
262,8088.0,11792.0,15034.0,11638.0,14475.782702510302,8872.07156033759
263,8076.0,11771.0,15051.0,11633.0,14482.21139674355,8855.88094641113
264,8083.0,11773.0,15090.0,11649.0,14510.946467586935,8859.468334771333
265,8098.0,11797.0,15132.0,11676.0,14548.89985612679,8875.792292230399
266,8057.0,11666.0,15042.0,11588.0,14440.143097742468,8808.126075576407
267,8083.0,11693.0,15086.0,11621.0,14480.420264669046,8833.93057280116
268,8112.0,11737.0,15152.0,11667.0,14541.494158398425,8865.289659273583
269,8131.0,11758.0,15148.0,11679.0,14544.222853461839,8886.326209526074
270,8093.0,11707.0,15130.0,11643.0,14516.195941224105,8842.606302010518
271,8107.0,11693.0,15138.0,11646.0,14516.5861190124,8848.098744892284
272,8116.0,11664.0,15137.0,11639.0,14505.365759401035,8845.212242611595
273,8118.0,11675.0,15161.0,11651.0,14526.341414510633,8848.515153322225
274,8136.0,11694.0,15202.0,11677.0,14561.706498646497,8865.38719841853
275,8187.0,11771.0,15301.0,11753.0,14657.306228114843,8922.23244802168
276,8175.0,11729.0,15314.0,11739.0,14653.493709606068,8898.35421650363
277,8182.0,11718.0,15323.0,11741.0,14656.346405946755,8899.471813735901
278,8164.0,11733.0,15318.0,11738.0,14658.610709537761,8891.392102473124
279,8149.0,11719.0,15306.0,11725.0,14646.835767116283,8877.095466210865
280,8122.0,11675.0,15253.0,11683.0,14594.224527582852,8845.540620987282
281,8108.0,11638.0,15190.0,11645.0,14536.21904796806,8827.039550532714
282,8100.0,11584.0,15148.0,11611.0,14488.395740943535,8806.410245762476
283,8087.0,11594.0,15151.0,11611.0,14494.890008882678,8800.080416364148
284,8075.0,11597.0,15156.0,11609.0,14499.819304280363,8791.429172483933
285,8094.0,11619.0,15175.0,11629.0,14519.81538382051,8811.432993675522
286,8110.0,11617.0,15182.0,11636.0,14523.16428062785,8821.991648868361
287,8143.0,11657.0,15195.0,11665.0,14543.972501894845,8858.924709967081
288,8139.0,11653.0,15216.0,11669.0,14558.19624059472,8853.011139278198
289,8145.0,11674.0,15233.0,11684.0,14577.67252236093,8863.59690233234
290,8182.0,11675.0,15251.0,11703.0,14588.973478164113,8890.049701704427
291,8200.0,11697.0,15303.0,11733.0,14632.901420738297,8906.577020356308
292,8134.0,11634.0,15239.0,11669.0,14569.709683278674,8841.737926308682
293,8174.0,11697.0,15284.0,11718.0,14620.68454767881,8888.864363765515
294,8245.0,11802.0,15324.0,11790.0,14680.001427335288,8973.226340321738
295,8260.0,11862.0,15369.0,11830.0,14732.323480133346,9001.216288876321
296,8306.0,11913.0,15399.0,11873.0,14768.845573115621,9050.42757378593
297,8297.0,11927.0,15409.0,11878.0,14781.671397271622,9047.799903927924
298,8300.0,11928.0,15425.0,11884.0,14792.932951559156,9048.774173008758
299,8334.0,11965.0,15458.0,11919.0,14827.54270497558,9084.103241150864
300,8392.0,12005.0,15503.0,11967.0,14870.180138514774,9137.278723734937
301,8380.0,11983.0,15516.0,11960.0,14873.306526383152,9120.408741740113
302,8394.0,11988.0,15509.0,11964.0,14868.737552688712,9132.760744169565
303,8397.0,11996.0,15490.0,11961.0,14856.810882406975,9138.512686771945
304,8382.0,11968.0,15482.0,11944.0,14842.612541659659,9118.78196711593
305,8363.0,11942.0,15489.0,11931.0,14840.187100090563,9095.526459662044
306,8379.0,11973.0,15516.0,11956.0,14869.692845857298,9116.083504748774
307,8355.0,11947.0,15466.0,11923.0,14826.104588195196,9093.352361077652
308,8289.0,11829.0,15377.0,11832.0,14725.66450197669,9011.55341896887
309,8273.0,11829.0,15399.0,11834.0,14743.179194091237,8998.431567641846
310,8255.0,11789.0,15399.0,11814.0,14730.580803498051,8971.319969010525
311,8247.0,11758.0,15378.0,11794.0,14705.331925997674,8956.435941961121
312,8239.0,11751.0,15374.0,11788.0,14700.96904663724,8948.78897696326
313,8207.0,11709.0,15340.0,11752.0,14664.193789339348,8913.544604307946
314,8163.0,11627.0,15278.0,11689.0,14594.020983859955,8857.587087471178
315,8110.0,11584.0,15117.0,11604.0,14464.62957814068,8815.751879831267
316,8124.0,11629.0,15269.0,11674.0,14591.107585720256,8830.755228030248
317,8097.0,11573.0,15267.0,11646.0,14573.591202678406,8792.485761535389
318,8071.0,11497.0,15208.0,11592.0,14506.442313719728,8751.35301383646
319,8015.0,11454.0,15135.0,11535.0,14442.2874384897,8701.275422920595
320,8024.0,11444.0,15142.0,11537.0,14443.65000473053,8703.89671649612
321,8069.0,11470.0,15187.0,11575.0,14481.865708972466,8741.78907184285
322,8039.0,11436.0,15152.0,11542.0,14446.843354927536,8710.76021873847
323,8038.0,11412.0,15167.0,11539.0,14450.787194605173,8700.940903833514
324,8062.0,11412.0,15175.0,11550.0,14455.501261974143,8718.016372435592
325,8067.0,11430.0,15187.0,11561.0,14469.210947759235,8726.477895263726
326,8073.0,11385.0,15156.0,11538.0,14431.64579725992,8717.622950738678
327,8047.0,11375.0,15141.0,11521.0,14418.952840656084,8696.42496411702
328,8024.0,11351.0,15115.0,11497.0,14393.720487608933,8673.574812622897
329,8017.0,11346.0,15110.0,11491.0,14388.519743964942,8666.847094555018
330,8053.0,11382.0,15157.0,11531.0,14433.100431871142,8702.331091595108
331,8058.0,11393.0,15174.0,11542.0,14448.996201694572,8708.559285435196
332,7990.0,11317.0,15106.0,11471.0,14378.13501578444,8637.47528685561
333,7990.0,11321.0,15104.0,11472.0,14378.23173829388,8639.304392189806
334,7997.0,11337.0,15122.0,11485.0,14395.659532935219,8648.091309650585
335,8034.0,11351.0,15160.0,11515.0,14426.487706768941,8677.232808468367
336,8024.0,11357.0,15122.0,11501.0,14400.534790272399,8674.883070359614
337,7976.0,11340.0,15067.0,11461.0,14357.15273538304,8638.179489706557
338,7981.0,11352.0,15054.0,11462.0,14350.593934194743,8646.598194939146
339,7982.0,11317.0,15062.0,11454.0,14346.012952368414,8635.16315040608
340,7995.0,11289.0,15038.0,11441.0,14318.292057357636,8636.511304021284
341,7965.0,11270.0,15005.0,11413.0,14288.854467226509,8610.01509139157
342,7929.0,11205.0,14912.0,11349.0,14201.607272303707,8568.571056342704
343,7940.0,11206.0,14871.0,11339.0,14170.13134041264,8579.554506185466
344,7960.0,11233.0,14878.0,11357.0,14182.622409310912,8602.923948036292
345,7938.0,11210.0,14846.0,11331.0,14152.483932850466,8581.008933055713
346,7948.0,11213.0,14796.0,11319.0,14115.688875557427,8593.124868352672
347,7935.0,11229.0,14802.0,11322.0,14126.212188833077,8588.792049623738
348,7968.0,11268.0,14817.0,11351.0,14147.708422413749,8625.105816433806
349,7979.0,11266.0,14783.0,11343.0,14121.250333693253,8635.045235169779
350,7951.0,11240.0,14722.0,11304.0,14068.62346743036,8609.4296592988
351,7937.0,11238.0,14681.0,11285.0,14038.429906498439,8601.339792930306
352,7935.0,11215.0,14674.0,11275.0,14026.508722501167,8593.109733625879
353,7919.0,11205.0,14652.0,11259.0,14007.997680973922,8579.557194159932
354,7908.0,11178.0,14577.0,11221.0,13943.777625881336,8567.164643388744
355,7928.0,11193.0,14552.0,11224.0,13928.32744257545,8588.198954665
356,7964.0,11171.0,14554.0,11230.0,13920.676045779821,8607.402092529004
357,7935.0,11155.0,14490.0,11193.0,13869.20482213152,8584.609494435737
358,7915.0,11118.0,14412.0,11148.0,13800.475871709297,8562.73761439717
359,7920.0,11161.0,14436.0,11172.0,13832.157937040582,8579.250063309943
360,7912.0,11133.0,14380.0,11142.0,13782.557059283767,8568.252037908025
361,7864.0,11093.0,14282.0,11080.0,13700.154496080972,8526.137996657557
362,7858.0,11097.0,14255.0,11070.0,13681.634098924784,8524.493953388966
363,7849.0,11067.0,14213.0,11043.0,13641.14754520729,8510.63901993943
364,7838.0,11046.0,14126.0,11003.0,13570.242538210989,8500.812791626857
365,7867.0,11096.0,14180.0,11048.0,13625.49806013506,8535.714347490315
