,JW27-LB_NMN,JW29-R_NMN,JW30-LF_NMN,Mean,Std_dev_upper,Std_dev_lower
60,10249.0,9505.0,10453.0,10069.0,10476.41134004836,9671.90454548056
61,10377.0,9588.0,10547.0,10171.0,10588.812059024947,9763.71586755775
62,10438.0,9612.0,10584.0,10211.0,10638.963686154171,9793.923883488016
63,10486.0,9606.0,10579.0,10224.0,10662.403448131208,9796.645864637441
64,10516.0,9597.0,10596.0,10236.0,10689.255170957817,9794.27279404263
65,10584.0,9614.0,10600.0,10266.0,10727.079891848112,9816.59491176297
66,10649.0,9648.0,10632.0,10310.0,10777.920488259846,9853.876213385563
67,10686.0,9675.0,10645.0,10335.0,10802.226122985434,9879.655594755242
68,10676.0,9648.0,10612.0,10312.0,10782.245326044467,9853.661551543695
69,10732.0,9657.0,10625.0,10338.0,10821.516976606476,9866.725946679288
70,10793.0,9670.0,10644.0,10369.0,10866.99665326854,9883.61290361884
71,10830.0,9673.0,10709.0,10404.0,10923.250100304916,9897.897605880655
72,10899.0,9727.0,10763.0,10463.0,10986.383861679615,9952.868513681686
73,10977.0,9754.0,10770.0,10500.0,11034.460709500709,9979.123427356299
74,10991.0,9751.0,10747.0,10496.0,11032.3614297592,9973.270834443218
75,11011.0,9753.0,10734.0,10499.0,11038.717441506818,9972.999798869638
76,11041.0,9739.0,10723.0,10501.0,11055.234607364066,9960.79892632465
77,11073.0,9751.0,10750.0,10525.0,11087.732840697963,9976.464565151831
78,11105.0,9763.0,10751.0,10540.0,11107.883424069882,9986.444397545221
79,11160.0,9798.0,10771.0,10576.0,11148.81897955055,10017.736411030854
80,11189.0,9793.0,10765.0,10582.0,11166.368248624101,10012.479576156275
81,11241.0,9828.0,10825.0,10631.0,11223.886934133876,10053.17658870558
82,11267.0,9830.0,10834.0,10644.0,11245.892778380558,10057.296179822246
83,11249.0,9844.0,10828.0,10640.0,11228.738977249963,10066.219516915275
84,11262.0,9825.0,10810.0,10632.0,11231.95353986788,10047.288913525652
85,11294.0,9840.0,10838.0,10657.0,11264.184417345066,10065.241126055891
86,11297.0,9861.0,10839.0,10666.0,11264.919791513577,10082.19388893873
87,11316.0,9868.0,10836.0,10673.0,11275.22995331241,10086.070140188795
88,11374.0,9899.0,10895.0,10723.0,11337.372511863392,10124.132440419542
89,11435.0,9953.0,10927.0,10772.0,11386.913205257457,10172.60543769523
90,11469.0,9942.0,10935.0,10782.0,11414.71320517277,10165.307450993609
91,11527.0,9963.0,10966.0,10819.0,11465.943776537035,10188.38589900189
92,11607.0,9989.0,10997.0,10864.0,11531.173827923927,10213.77068202784
93,11730.0,10075.0,11146.0,10984.0,11669.332218708561,10315.969474333791
94,12116.0,10610.0,12006.0,11577.0,12262.480549201313,10908.927497488674
95,12185.0,10701.0,12141.0,11676.0,12365.427479870074,11003.97790754471
96,12242.0,10724.0,12186.0,11717.0,12419.764718807084,11032.080973013512
97,12299.0,10755.0,12207.0,11754.0,12461.162110127516,11064.692328338779
98,12356.0,10748.0,12249.0,11784.0,12518.099164509355,11068.539933504171
99,12380.0,10773.0,12256.0,11803.0,12533.077164871404,11091.408801815724
100,12480.0,10808.0,12313.0,11867.0,12618.923311692533,11134.115811786518
101,12517.0,10816.0,12327.0,11887.0,12648.038928045076,11145.179702425983
102,12598.0,10806.0,12348.0,11917.0,12709.43143762305,11144.68466704143
103,12644.0,10802.0,12326.0,11924.0,12727.925369670593,11140.430475324622
104,12651.0,10820.0,12326.0,11932.0,12729.650873920831,11154.597389864208
105,12696.0,10872.0,12372.0,11980.0,12774.561514295778,11205.557232585907
106,12746.0,10913.0,12432.0,12030.0,12830.405886618366,11249.912135668035
107,12804.0,10939.0,12444.0,12062.0,12869.798809522932,11274.706405810144
108,12802.0,10924.0,12409.0,12045.0,12853.740996858698,11256.736782540249
109,12829.0,10918.0,12444.0,12064.0,12889.215274943454,11259.62833744127
110,12859.0,10937.0,12467.0,12088.0,12917.233129664592,11279.712217103566
111,12910.0,10956.0,12469.0,12112.0,12948.777300122321,11296.359069363232
112,12966.0,10957.0,12508.0,12144.0,13003.679930749424,11306.036346456636
113,13129.0,11065.0,12651.0,12282.0,13164.167548333837,11422.11812821673
114,13154.0,11059.0,12610.0,12274.0,13161.603655918563,11408.922263819946
115,13155.0,11049.0,12570.0,12258.0,13145.624920785802,11392.850244177345
116,13172.0,11050.0,12566.0,12263.0,13155.460783452136,11393.085523698826
117,13189.0,11015.0,12544.0,12249.0,13160.661623995804,11360.473457250187
118,13212.0,11031.0,12509.0,12251.0,13159.934311891313,11365.02911441862
119,13256.0,11040.0,12526.0,12274.0,13196.060012508224,11375.287068451036
120,13275.0,11038.0,12526.0,12280.0,13209.714068948082,11373.775512686347
121,13302.0,11021.0,12486.0,12270.0,13213.694998397257,11350.148588357968
122,13327.0,11042.0,12479.0,12283.0,13226.121192283013,11363.707865373637
123,13395.0,11043.0,12474.0,12304.0,13271.69519994676,11360.807389766014
124,13422.0,11025.0,12439.0,12295.0,13278.830058157066,11336.132369061896
125,13369.0,10935.0,12335.0,12213.0,13210.41398960846,11240.841096665092
126,13433.0,10910.0,12291.0,12211.0,13242.549764512924,11205.620952895435
127,13414.0,10911.0,12294.0,12206.0,13229.724043219981,11208.248522462125
128,13433.0,10905.0,12280.0,12206.0,13239.377310892138,11198.788387014261
129,13480.0,10948.0,12284.0,12237.0,13271.21125340361,11229.026854421214
130,13545.0,10980.0,12305.0,12277.0,13324.348517288618,11256.11963571383
131,13589.0,10992.0,12283.0,12288.0,13348.226705316682,11254.618834440393
132,13627.0,11004.0,12276.0,12302.0,13372.997159971335,11258.17238797906
133,13644.0,11020.0,12289.0,12318.0,13389.435291248768,11273.642752600534
134,13695.0,10999.0,12282.0,12325.0,13426.063841624697,11251.867011837534
135,13715.0,10967.0,12267.0,12316.0,13438.408533764185,11222.06277946129
136,13768.0,10979.0,12222.0,12323.0,13463.842086647695,11211.044680154218
137,13841.0,10977.0,12261.0,12360.0,13531.302800304004,11218.303945754375
138,13900.0,11006.0,12284.0,12397.0,13581.153530304806,11242.778603551425
139,13949.0,11020.0,12267.0,12412.0,13612.1469354486,11242.241463662978
140,13963.0,11014.0,12247.0,12408.0,13617.294835844426,11229.325193278486
141,14003.0,11052.0,12269.0,12441.0,13651.887931781192,11260.82373016846
142,13995.0,11039.0,12245.0,12426.0,13639.57471271172,11243.204980059776
143,13978.0,11019.0,12216.0,12404.0,13619.32502511331,11219.498986564038
144,14013.0,11021.0,12223.0,12419.0,13648.316341169622,11220.810643790668
145,14304.0,11158.0,12481.0,12648.0,13937.744774493516,11390.860989729412
146,14426.0,11176.0,12542.0,12715.0,14047.41269257439,11416.273447589554
147,14464.0,11177.0,12555.0,12732.0,14079.736126497568,11418.389314395878
148,14487.0,11178.0,12544.0,12736.0,14093.722204036354,11412.707385176558
149,14523.0,11193.0,12567.0,12761.0,14127.370374386097,11429.22689620191
150,14616.0,11277.0,12671.0,12855.0,14224.313787997477,11520.306708873233
151,14652.0,11268.0,12679.0,12866.0,14253.848304630828,11513.344094566963
152,14699.0,11287.0,12691.0,12892.0,14292.199360805453,11527.305774151617
153,14709.0,11293.0,12683.0,12895.0,14297.609948156174,11527.90492893386
154,14740.0,11315.0,12706.0,12920.0,14326.440039011024,11549.223113463477
155,14801.0,11333.0,12735.0,12956.0,14380.429096164495,11567.689549455748
156,14790.0,11319.0,12719.0,12943.0,14368.828501842583,11553.22297968936
157,14797.0,11320.0,12741.0,12953.0,14380.348211427985,11561.741750013867
158,14856.0,11346.0,12759.0,12987.0,14428.992371685787,11581.51969063953
159,14922.0,11393.0,12811.0,13042.0,14491.938159600839,11628.775094567984
160,14962.0,11416.0,12841.0,13073.0,14529.913861558054,11652.976021329217
161,14978.0,11420.0,12849.0,13082.0,14543.887906099506,11657.179217863037
162,14985.0,11440.0,12877.0,13101.0,14556.856305867215,11681.955496717155
163,15000.0,11426.0,12858.0,13095.0,14563.645038802773,11663.490581762077
164,15036.0,11447.0,12900.0,13128.0,14602.020437443118,11691.251291267765
165,15109.0,11516.0,13053.0,13226.0,14697.928213829284,11791.341840948397
166,15109.0,11493.0,12993.0,13198.0,14681.348773327882,11752.261751979519
167,15123.0,11470.0,12954.0,13182.0,14682.04541597913,11719.98787780046
168,15135.0,11442.0,12925.0,13167.0,14684.367539523631,11688.104360258625
169,15137.0,11433.0,12909.0,13160.0,14682.504378756703,11675.994990876196
170,15117.0,11402.0,12847.0,13122.0,14651.057443874057,11631.659155316029
171,15086.0,11394.0,12847.0,13109.0,14627.595623155377,11628.856076817752
172,15058.0,11376.0,12830.0,13088.0,14602.200339012863,11612.140069880163
173,15008.0,11356.0,12818.0,13061.0,14561.764555151807,11598.184349804967
174,14989.0,11346.0,12800.0,13045.0,14542.304466922698,11585.608128934064
175,15007.0,11348.0,12789.0,13048.0,14552.965337363843,11581.141236064857
176,15019.0,11334.0,12787.0,13047.0,14562.558505414203,11569.764990762402
177,15029.0,11346.0,12763.0,13046.0,14562.836400758719,11567.570754708453
178,15071.0,11354.0,12780.0,13068.0,14599.094243779047,11575.725223947584
179,15048.0,11384.0,12751.0,13061.0,14572.79782598953,11587.481749915078
180,15082.0,11386.0,12761.0,13076.0,14601.271642473344,11589.400393682812
181,15114.0,11435.0,12785.0,13111.0,14630.568003304448,11629.959613469975
182,15106.0,11431.0,12774.0,13104.0,14622.314059519089,11624.079208851832
183,15134.0,11460.0,12798.0,13131.0,14649.237876618812,11651.153462757824
184,15196.0,11505.0,12867.0,13189.0,14712.984771358733,11703.654680490246
185,15242.0,11526.0,12884.0,13217.0,14752.251852303067,11720.672888431554
186,15305.0,11539.0,12940.0,13261.0,14815.162234131301,11746.241328205517
187,15491.0,11714.0,13176.0,13460.0,15015.006189698292,11944.418742072525
188,15587.0,11726.0,13184.0,13499.0,15090.906404283869,11947.40156612608
189,15696.0,11771.0,13227.0,13565.0,15185.065919440729,11985.903763775428
190,15761.0,11803.0,13248.0,13604.0,15239.337477912943,12010.070191842397
191,15742.0,11809.0,13229.0,13593.0,15219.176779033161,12008.050232450432
192,15672.0,11772.0,13149.0,13531.0,15145.918573798692,11956.972077757197
193,15699.0,11796.0,13191.0,13562.0,15176.844264937024,11988.044505076461
194,15686.0,11766.0,13193.0,13548.0,15167.937524515477,11969.13150550332
195,15658.0,11751.0,13172.0,13527.0,15141.658064937175,11953.225990387014
196,15680.0,11752.0,13182.0,13538.0,15161.237095025452,11955.86418619218
197,15755.0,11787.0,13205.0,13582.0,15223.755437532236,11981.866034424123
198,15815.0,11802.0,13221.0,13613.0,15274.544336854522,11993.475603425391
199,15845.0,11798.0,13221.0,13621.0,15297.256220470685,11987.238830883998
200,15834.0,11770.0,13186.0,13597.0,15281.341488534912,11955.25568855901
201,15788.0,11777.0,13194.0,13586.0,15246.817946073561,11967.286199414673
202,15803.0,11762.0,13118.0,13561.0,15240.207551197886,11924.310933622393
203,15803.0,11758.0,13120.0,13560.0,15240.46151894849,11922.140012949385
204,15840.0,11758.0,13130.0,13576.0,15272.047955296863,11922.896938078773
205,15870.0,11777.0,13150.0,13599.0,15299.85527505037,11941.211342380057
206,15858.0,11746.0,13102.0,13569.0,15279.841776241548,11901.426403170075
207,15895.0,11723.0,13079.0,13566.0,15303.62853241614,11872.317902855859
208,15902.0,11716.0,13064.0,13561.0,15305.64081785717,11860.483172459486
209,15886.0,11691.0,13001.0,13526.0,15278.374579439758,11817.996535912958
210,15906.0,11651.0,12966.0,13508.0,15286.821402877009,11774.168059237876
211,15952.0,11653.0,12989.0,13531.0,15327.467714711289,11780.071159861564
212,15961.0,11637.0,12945.0,13514.0,15324.589107629521,11749.307328619918
213,15953.0,11616.0,12891.0,13487.0,15306.982852483323,11713.048840877542
214,15922.0,11539.0,12749.0,13403.0,15251.20388034798,11601.64498327547
215,15607.0,11022.0,11868.0,12832.0,14824.153001988887,10890.340734998423
216,15579.0,10958.0,11720.0,12752.0,14774.818887097903,10780.451327481036
217,15644.0,10978.0,11710.0,12777.0,14825.949222569136,10779.982626913057
218,15689.0,10975.0,11720.0,12795.0,14864.078760382665,10778.260182569558
219,15737.0,10991.0,11694.0,12807.0,14898.373133454032,10768.63291349342
220,15736.0,10954.0,11647.0,12779.0,14888.968246206563,10722.45734301474
221,15845.0,10999.0,11668.0,12837.0,14981.206826933136,10747.136999071317
222,15895.0,11001.0,11665.0,12854.0,15021.56474336216,10741.267920485972
223,15877.0,10988.0,11640.0,12835.0,15002.425354347104,10722.455081345408
224,15962.0,11030.0,11666.0,12886.0,15076.503138550594,10750.96163968888
225,16043.0,11053.0,11695.0,12930.0,15146.538047646976,10769.637245847687
226,16136.0,11025.0,11664.0,12942.0,15215.749381528229,10725.771937516774
227,16180.0,11018.0,11603.0,12934.0,15241.894621366697,10684.49127449374
228,16151.0,10974.0,11578.0,12901.0,15212.288096855662,10648.235024834295
229,16280.0,11006.0,11613.0,12966.0,15322.18369049048,10669.527509788628
230,16380.0,11010.0,11600.0,12997.0,15401.472689939868,10653.358617321685
231,16531.0,11030.0,11610.0,13057.0,15524.874524092882,10651.613454487338
232,16629.0,11038.0,11627.0,13098.0,15606.346201517379,10653.166542822735
233,16672.0,11046.0,11596.0,13105.0,15637.459328399964,10636.612673032687
234,16668.0,10987.0,11524.0,13060.0,15620.878023256868,10563.913555623058
235,16737.0,11003.0,11537.0,13092.0,15678.372669074071,10571.167046510269
236,16909.0,11045.0,11589.0,13181.0,15826.432793829143,10602.551060553393
237,17144.0,11092.0,11690.0,13309.0,16031.956404963792,10654.939090317035
238,17309.0,11129.0,11708.0,13382.0,16168.850910974608,10665.713730108699
239,17375.0,11132.0,11715.0,13407.0,16222.641593550808,10662.703341016626
240,17548.0,11195.0,11799.0,13514.0,16377.106820687392,10723.388663154015
241,17689.0,11205.0,11836.0,13577.0,16496.24697767535,10731.618706037607
242,17901.0,11236.0,11893.0,13677.0,16676.072787268313,10753.814131132714
243,18068.0,11286.0,11945.0,13766.0,16819.6123280469,10789.758160235093
244,18183.0,11313.0,11986.0,13827.0,16919.152041863403,10813.194293788032
245,18268.0,11346.0,12020.0,13878.0,16994.370110668286,10840.538142900667
246,18353.0,11363.0,12003.0,13906.0,17061.105214833042,10830.835130791871
247,18447.0,11407.0,12052.0,13969.0,17146.589062481176,10871.817989057432
248,18571.0,11406.0,12051.0,14009.0,17245.315639221037,10854.681000315693
249,18656.0,11437.0,12067.0,14053.0,17317.72361004726,10870.992335389652
250,18776.0,11456.0,12140.0,14124.0,17425.291868344877,10906.298708705235
251,18818.0,11440.0,12117.0,14125.0,17454.94184133397,10879.374169234332
252,18854.0,11426.0,12121.0,14134.0,17483.8175447826,10868.950429408284
253,18968.0,11450.0,12156.0,14191.0,17580.888628947367,10886.996565608559
254,19003.0,11429.0,12146.0,14193.0,17606.99105398164,10865.401829781917
255,18992.0,11442.0,12122.0,14185.0,17595.144999360975,10861.253097958059
256,19039.0,11474.0,12130.0,14214.0,17636.05010434778,10878.649436967247
257,19115.0,11487.0,12151.0,14251.0,17701.033429789728,10888.32336771236
258,19139.0,11501.0,12087.0,14242.0,17712.721094623805,10859.210823710135
259,19221.0,11513.0,12068.0,14267.0,17777.091772304535,10845.837033869511
260,19274.0,11538.0,12091.0,14301.0,17824.681692018545,10866.539921132677
261,19326.0,11553.0,12059.0,14313.0,17863.975675782644,10851.885736129538
262,19341.0,11560.0,12044.0,14315.0,17874.407347672735,10845.71885928319
263,19411.0,11582.0,12052.0,14348.0,17932.98446068227,10853.840670744878
264,19485.0,11592.0,12055.0,14377.0,17993.608574802274,10852.01729709078
265,19491.0,11597.0,12044.0,14377.0,17997.51031163656,10848.214354441152
266,19252.0,11458.0,11813.0,14174.0,17767.376348691207,10671.6612700894
267,19231.0,11473.0,11786.0,14163.0,17748.65906308264,10668.183149659051
268,19249.0,11501.0,11803.0,14184.0,17767.38177099045,10691.402779426715
269,19264.0,11515.0,11821.0,14200.0,17782.967206101668,10707.755549793228
270,19292.0,11525.0,11814.0,14210.0,17805.2174134536,10705.866822128666
271,19282.0,11479.0,11723.0,14161.0,17783.228078130916,10630.540082766525
272,19263.0,11492.0,11698.0,14151.0,17766.70804499847,10626.843727452862
273,19255.0,11510.0,11696.0,14154.0,17761.986546076172,10637.318413335102
274,19309.0,11559.0,11730.0,14199.0,17812.7543151133,10676.799285309186
275,19368.0,11586.0,11750.0,14235.0,17865.432240105853,10696.441056980397
276,19409.0,11572.0,11720.0,14234.0,17894.012055991072,10666.61021877261
277,19408.0,11578.0,11703.0,14230.0,17891.99020342764,10660.682159148566
278,19390.0,11583.0,11676.0,14216.0,17874.53179795757,10650.155593670199
279,19358.0,11568.0,11652.0,14193.0,17845.603215516297,10632.831463213919
280,19312.0,11554.0,11594.0,14153.0,17800.76473793655,10597.650025638422
281,19293.0,11531.0,11564.0,14129.0,17780.288573914695,10570.215415181385
282,19280.0,11544.0,11572.0,14132.0,17772.20365730637,10583.968357901336
283,19288.0,11547.0,11540.0,14125.0,17775.793429744645,10566.646724489918
284,19329.0,11544.0,11533.0,14135.0,17807.479668652595,10555.560890954217
285,19305.0,11543.0,11469.0,14106.0,17782.607981550384,10522.434511440017
286,19242.0,11481.0,11326.0,14016.0,17711.646120775094,10413.981026509171
287,19256.0,11488.0,11317.0,14020.0,17722.83354338269,10410.975593509283
288,19287.0,11507.0,11336.0,14043.0,17751.489393719945,10428.462952503143
289,19340.0,11538.0,11358.0,14079.0,17800.050154190347,10452.117639760641
290,19360.0,11577.0,11390.0,14109.0,17822.80245390983,10489.233124449402
291,19407.0,11614.0,11422.0,14148.0,17867.736224967215,10522.398299552311
292,19459.0,11657.0,11435.0,14184.0,17915.3248205787,10547.103133739507
293,19532.0,11692.0,11494.0,14239.0,17982.35334292663,10590.481778219313
294,19608.0,11702.0,11514.0,14275.0,18047.01708859685,10598.441216974466
295,19674.0,11768.0,11553.0,14332.0,18110.619710511586,10649.005777182867
296,19696.0,11764.0,11588.0,14349.0,18130.346971208364,10663.450170105387
297,19699.0,11791.0,11634.0,14375.0,18140.417761240664,10704.873445627596
298,19747.0,11785.0,11670.0,14401.0,18181.72007030407,10715.958599688867
299,19747.0,11778.0,11658.0,14394.0,18179.223936572314,10704.671371698321
300,19733.0,11760.0,11700.0,14398.0,18170.729902426978,10720.746451993884
301,19721.0,11748.0,11701.0,14390.0,18159.635084018966,10715.814208109048
302,19768.0,11764.0,11833.0,14455.0,18211.963933816773,10793.164517622345
303,19779.0,11762.0,11861.0,14467.0,18223.13297377325,10806.025734857461
304,19754.0,11734.0,11826.0,14438.0,18197.16728367689,10774.016957826723
305,19686.0,11698.0,11767.0,14384.0,18133.421677627986,10729.464499351376
306,19682.0,11721.0,11795.0,14399.0,18134.531588676502,10758.105481225646
307,19645.0,11696.0,11746.0,14362.0,18097.46519860646,10721.170190261546
308,19459.0,11530.0,11457.0,14149.0,17904.090977592954,10488.938749269657
309,19364.0,11501.0,11429.0,14098.0,17821.740323921636,10468.546886926351
310,19307.0,11491.0,11404.0,14067.0,17772.17407373347,10455.694326711466
311,19275.0,11470.0,11372.0,14039.0,17741.627265424737,10430.12535084227
312,19281.0,11472.0,11370.0,14041.0,17746.473518998617,10429.35116601849
313,19250.0,11452.0,11347.0,14016.0,17717.009445633266,10408.753504071454
314,19201.0,11381.0,11271.0,13951.0,17663.582210088643,10332.422471006965
315,19048.0,11385.0,11224.0,13886.0,17536.912614219444,10327.479257529225
316,19210.0,11412.0,11249.0,13957.0,17672.027949648113,10336.038658956253
317,19210.0,11383.0,11203.0,13932.0,17664.832972421886,10293.684469428194
318,19140.0,11340.0,11170.0,13883.0,17600.67251336998,10259.51235463925
319,19090.0,11304.0,11111.0,13835.0,17551.68140505299,10212.42706997729
320,19074.0,11291.0,11112.0,13826.0,17537.851503405454,10208.083375502276
321,19142.0,11330.0,11184.0,13885.0,17602.502510646988,10261.678052797093
322,19165.0,11292.0,11130.0,13862.0,17612.13478646657,10206.872044667289
323,19165.0,11252.0,11124.0,13847.0,17607.756927357397,10181.467564823177
324,19208.0,11269.0,11138.0,13872.0,17645.736466244914,10193.765374941404
325,19220.0,11272.0,11145.0,13879.0,17656.013193869814,10197.622916172084
326,19216.0,11226.0,11121.0,13854.0,17645.513187369917,10158.541368289822
327,19206.0,11229.0,11135.0,13857.0,17639.74453935235,10169.985391342485
328,19174.0,11225.0,11123.0,13841.0,17612.466061096136,10164.97829214705
329,19201.0,11232.0,11123.0,13852.0,17634.575930059655,10165.201031608405
330,19268.0,11272.0,11235.0,13925.0,17703.101727940455,10242.561944399698
331,19269.0,11285.0,11242.0,13932.0,17705.869720415194,10253.686795101139
332,19217.0,11266.0,11230.0,13904.0,17660.651378998766,10242.520455945607
333,19212.0,11289.0,11272.0,13924.0,17662.951401574155,10279.772259925772
334,19203.0,11300.0,11282.0,13928.0,17657.759811301526,10292.73111393134
335,19178.0,11282.0,11277.0,13912.0,17635.38917072426,10282.940446284152
336,19147.0,11240.0,11244.0,13877.0,17603.453094655382,10244.902805081707
337,19158.0,11236.0,11262.0,13885.0,17613.35346813219,10251.101847695803
338,19125.0,11218.0,11251.0,13865.0,17584.64177262632,10239.490360306485
339,19092.0,11218.0,11234.0,13848.0,17556.073713758487,10233.8168096604
340,19065.0,11203.0,11216.0,13828.0,17531.122016173198,10218.643127462548
341,19009.0,11198.0,11205.0,13804.0,17484.491905529296,10216.700230907189
342,18878.0,11127.0,11132.0,13712.0,17364.678503509444,10151.860679390531
343,18833.0,11105.0,11094.0,13677.0,17322.609631232248,10123.750563821399
344,18814.0,11119.0,11086.0,13673.0,17308.26092598592,10129.785936469545
345,18706.0,11062.0,11062.0,13610.0,17213.416156926647,10097.824377967412
346,18620.0,11039.0,11015.0,13558.0,17137.387936505347,10069.244190259225
347,18523.0,11029.0,11019.0,13524.0,17059.06486267697,10078.393678443092
348,18461.0,11021.0,11034.0,13505.0,17009.189528264702,10089.589829749993
349,18409.0,10999.0,11023.0,13477.0,16964.464408420536,10077.840162628418
350,18312.0,10953.0,11000.0,13422.0,16880.041100102775,10051.4671557586
351,18181.0,10918.0,10951.0,13350.0,16766.059425712614,10020.437130793292
352,18042.0,10881.0,10928.0,13284.0,16648.70448182303,10004.440438039252
353,18017.0,10908.0,10981.0,13302.0,16636.141668655768,10052.280683915404
354,17918.0,10858.0,10974.0,13250.0,16551.1141553522,10032.471921904436
355,17788.0,10837.0,10935.0,13187.0,16440.879978835525,10015.4588018865
356,17686.0,10817.0,10928.0,13144.0,16356.234359964,10013.049930116633
357,17521.0,10746.0,10873.0,13047.0,16211.25624489126,9962.813212159297
358,17302.0,10683.0,10772.0,12919.0,16018.4619963256,9898.018134226335
359,17186.0,10682.0,10820.0,12896.0,15930.011206307583,9938.811673227421
360,17074.0,10654.0,10789.0,12839.0,15834.104338750154,9919.733396895721
361,16883.0,10595.0,10672.0,12717.0,15663.210263485393,9845.338145888398
362,16753.0,10586.0,10666.0,12668.0,15556.480151106,9852.709096975668
363,16571.0,10540.0,10576.0,12562.0,15396.593489373741,9799.231317925609
364,16440.0,10488.0,10544.0,12491.0,15283.693965212324,9768.967324578342
365,16422.0,10497.0,10584.0,12501.0,15273.793176564022,9798.41551473409
