,JW24-R_NT,JW26-NP_NT,OM7-MS_NT,OM8-MS_NT,JW24-LF_NT,JW24-NP_NT,Mean,Std_dev_upper,Std_dev_lower
48,8411.0,4730,4172.0,10269.0,4562,3495.0,5940.0,8433.75603114201,3468.591926393614
49,8494.0,4770,4200.0,10339.0,4606,3535.0,5991.0,8501.60402521556,3502.8770183698543
50,8555.0,4815,4239.0,10432.0,4640,3569.0,6042.0,8572.643509352625,3534.0172641926315
51,8616.0,4838,4277.0,10539.0,4683,3615.0,6095.0,8648.88245058941,3563.9867481798265
52,8683.0,4874,4320.0,10644.0,4728,3647.0,6149.0,8726.993128662016,3594.164388753983
53,8748.0,4910,4358.0,10761.0,4794,3679.0,6208.0,8811.969707599386,3627.420788342289
54,8802.0,4931,4389.0,10872.0,4824,3718.0,6256.0,8886.682864454273,3648.9111804360714
55,8880.0,4966,4431.0,10967.0,4873,3754.0,6312.0,8964.910692589772,3682.8646898736256
56,8944.0,5001,4465.0,11044.0,4910,3794.0,6360.0,9029.009598726696,3714.8921514525105
57,9009.0,5045,4505.0,11137.0,4963,3819.0,6413.0,9102.442817140134,3747.6782334870677
58,9140.0,5116,4530.0,11215.0,5014,3846.0,6477.0,9192.568475081625,3785.7688719494204
59,9202.0,5164,4563.0,11289.0,5067,3870.0,6526.0,9256.6462866613,3819.826290113351
60,9256.0,5189,4598.0,11380.0,5110,3896.0,6572.0,9323.620847012591,3845.0038054498955
61,9328.0,5231,4649.0,11470.0,5161,3925.0,6627.0,9397.719203521336,3881.1668339082817
62,9335.0,5255,4656.0,11497.0,5185,3956.0,6647.0,9416.732641386512,3902.1445477728967
63,9337.0,5259,4639.0,11501.0,5171,3962.0,6645.0,9418.199020900556,3896.6552024617604
64,9340.0,5253,4646.0,11494.0,5175,3963.0,6645.0,9415.785534138375,3899.0830806636573
65,9328.0,5250,4652.0,11493.0,5186,3969.0,6646.0,9412.14392938893,3904.7010733603825
66,9346.0,5263,4660.0,11523.0,5213,3982.0,6664.0,9435.29168783216,3917.6175008125742
67,9357.0,5274,4674.0,11523.0,5233,3984.0,6674.0,9442.389148257607,3930.4579738598704
68,9276.0,5245,4667.0,11483.0,5233,3992.0,6649.0,9394.691455977632,3927.9701127994094
69,9261.0,5244,4674.0,11489.0,5239,3980.0,6648.0,9393.737510431483,3926.8704163778843
70,9250.0,5244,4685.0,11486.0,5239,3993.0,6650.0,9389.693587316098,3934.824092030557
71,9248.0,5264,4669.0,11448.0,5249,3980.0,6643.0,9372.687772133168,3937.7942270855765
72,9264.0,5256,4690.0,11491.0,5252,4011.0,6661.0,9398.73493447203,3947.7831989245356
73,9258.0,5255,4701.0,11508.0,5247,4028.0,6666.0,9404.253057977625,3952.3237798390583
74,9217.0,5251,4696.0,11487.0,5219,4022.0,6649.0,9378.942289639454,3943.505953149315
75,9188.0,5224,4704.0,11467.0,5202,4018.0,6634.0,9356.985030474916,3935.4188340927776
76,9213.0,5229,4699.0,11455.0,5206,4012.0,6636.0,9360.138500779387,3936.257689036378
77,9226.0,5230,4683.0,11453.0,5225,4015.0,6639.0,9364.287551451267,3938.1189439605596
78,9195.0,5221,4678.0,11487.0,5213,4018.0,6635.0,9367.383618399004,3927.1585951556985
79,9187.0,5222,4673.0,11498.0,5202,4030.0,6635.0,9368.953164332173,3925.6031261529674
80,9181.0,5202,4663.0,11520.0,5211,4034.0,6635.0,9376.063992234367,3918.5380562646965
81,9234.0,5251,4662.0,11508.0,5232,4042.0,6655.0,9393.576663680815,3940.9670389893427
82,9207.0,5245,4664.0,11514.0,5226,4038.0,6649.0,9386.55608770548,3935.9964807914284
83,9187.0,5250,4655.0,11470.0,5221,4036.0,6636.0,9358.827504460689,3937.647018985779
84,9172.0,5239,4638.0,11419.0,5199,4027.0,6616.0,9327.745054037205,3928.5399815369915
85,9202.0,5250,4625.0,11388.0,5191,4040.0,6616.0,9322.652853002517,3933.622550840038
86,9206.0,5239,4625.0,11373.0,5169,4034.0,6608.0,9314.703881986707,3925.5359403657117
87,9201.0,5239,4625.0,11343.0,5162,4032.0,6600.0,9298.044459374587,3926.1897734175836
88,9229.0,5233,4623.0,11333.0,5172,4047.0,6606.0,9303.125409800308,3933.0825627278605
89,9261.0,5240,4621.0,11328.0,5175,4066.0,6615.0,9312.262404029403,3941.9467971714
90,9253.0,5216,4626.0,11300.0,5170,4064.0,6605.0,9294.999902637634,3939.1081252061704
91,9269.0,5212,4627.0,11292.0,5147,4077.0,6604.0,9294.54951016826,3937.5814661574514
92,9278.0,5216,4635.0,11273.0,5139,4069.0,6602.0,9289.184382353005,3938.8803736740347
93,9343.0,5215,4644.0,11276.0,5140,4073.0,6615.0,9312.194062266157,3942.014525991643
94,9791.0,5346,4670.0,11284.0,5150,4083.0,6721.0,9482.949173698755,3983.786132163891
95,9802.0,5342,4675.0,11286.0,5148,4075.0,6721.0,9486.718334314235,3980.122851361539
96,9821.0,5349,4672.0,11247.0,5170,4086.0,6724.0,9478.51831412629,3994.20440337634
97,9855.0,5372,4686.0,11249.0,5168,4102.0,6739.0,9494.445016344045,4008.2319550865886
98,9848.0,5360,4685.0,11277.0,5172,4119.0,6744.0,9503.82033576722,4008.877856207415
99,9863.0,5371,4689.0,11291.0,5170,4101.0,6748.0,9516.103313169679,4004.669167109385
100,9882.0,5390,4713.0,11320.0,5175,4112.0,6765.0,9537.831027084396,4017.073950850696
101,9878.0,5409,4721.0,11313.0,5178,4114.0,6769.0,9536.008819921579,4026.789884820788
102,9850.0,5400,4718.0,11304.0,5176,4114.0,6760.0,9520.608973534989,4024.186387348627
103,9835.0,5371,4703.0,11294.0,5179,4110.0,6749.0,9508.669105423432,4014.045750981963
104,9822.0,5365,4709.0,11287.0,5170,4119.0,6745.0,9499.508105771683,4015.2325377002276
105,9864.0,5374,4696.0,11335.0,5195,4128.0,6765.0,9537.57435814237,4017.328317782466
106,9900.0,5398,4711.0,11354.0,5207,4134.0,6784.0,9562.55208097071,4030.368172023061
107,9903.0,5405,4726.0,11412.0,5213,4160.0,6803.0,9590.913283477532,4040.1089465317104
108,9884.0,5389,4707.0,11384.0,5198,4139.0,6784.0,9569.120395790389,4023.8047071690353
109,9920.0,5403,4701.0,11362.0,5204,4148.0,6790.0,9573.38323593702,4031.5443075633966
110,9926.0,5420,4721.0,11379.0,5230,4155.0,6805.0,9586.68183110934,4048.2845103048667
111,9918.0,5419,4718.0,11400.0,5232,4153.0,6807.0,9593.538337213738,4045.4175037325513
112,9962.0,5436,4708.0,11391.0,5227,4162.0,6814.0,9605.1952466214,4047.8744361718977
113,10348.0,5582,4707.0,11426.0,5253,4165.0,6914.0,9774.987408637262,4078.618129803077
114,10389.0,5591,4715.0,11453.0,5243,4176.0,6928.0,9801.784173557659,4079.9721770342285
115,10329.0,5585,4720.0,11460.0,5264,4185.0,6924.0,9783.999383949318,4089.633333743229
116,10309.0,5582,4738.0,11484.0,5260,4191.0,6927.0,9786.764076183308,4092.920586152435
117,10238.0,5568,4734.0,11514.0,5262,4204.0,6920.0,9773.246104585676,4092.344063497453
118,10172.0,5566,4708.0,11525.0,5286,4200.0,6910.0,9755.331958204693,4090.133169752718
119,10161.0,5572,4720.0,11532.0,5299,4213.0,6916.0,9755.810171388892,4101.677510970751
120,10151.0,5574,4711.0,11551.0,5311,4226.0,6921.0,9761.87525915786,4105.567918317664
121,10142.0,5569,4711.0,11554.0,5303,4218.0,6916.0,9758.402940504824,4099.107995859582
122,10162.0,5560,4726.0,11572.0,5305,4225.0,6925.0,9773.56700816393,4101.981194081161
123,10158.0,5575,4723.0,11587.0,5310,4231.0,6931.0,9780.66388159994,4106.858119198629
124,10111.0,5549,4718.0,11574.0,5313,4230.0,6916.0,9755.867569011592,4101.584590636841
125,10040.0,5504,4702.0,11571.0,5300,4207.0,6887.0,9723.34587185024,4076.1287574914545
126,10046.0,5506,4699.0,11584.0,5318,4208.0,6894.0,9733.429042204487,4079.9831437254356
127,10053.0,5511,4703.0,11580.0,5326,4208.0,6897.0,9734.963438134902,4084.4716437613292
128,10049.0,5510,4690.0,11553.0,5319,4192.0,6886.0,9720.736134524861,4076.6339616908426
129,10038.0,5521,4700.0,11553.0,5302,4179.0,6882.0,9716.155690181906,4073.2812783165923
130,10033.0,5516,4709.0,11558.0,5317,4176.0,6885.0,9717.939429201375,4077.450593407873
131,10021.0,5503,4705.0,11561.0,5308,4184.0,6880.0,9712.666453731403,4072.775175675998
132,10030.0,5502,4701.0,11561.0,5304,4191.0,6882.0,9716.186235773439,4073.1789285145805
133,10042.0,5517,4693.0,11548.0,5322,4194.0,6886.0,9716.516737276075,4080.8695758612985
134,10031.0,5522,4698.0,11517.0,5332,4181.0,6880.0,9700.069823519236,4085.2408117826412
135,9984.0,5509,4694.0,11491.0,5312,4173.0,6860.0,9668.871829112348,4076.374408015395
136,9932.0,5501,4685.0,11487.0,5316,4171.0,6849.0,9648.931708350861,4074.144254950122
137,9947.0,5505,4689.0,11493.0,5330,4178.0,6857.0,9658.115670585561,4081.0069505284628
138,9975.0,5520,4691.0,11514.0,5354,4194.0,6875.0,9680.868951221451,4094.2602619735567
139,9963.0,5513,4688.0,11501.0,5355,4187.0,6868.0,9670.054866734496,4091.0581586834114
140,9926.0,5518,4676.0,11482.0,5350,4181.0,6856.0,9648.581831516185,4088.410191510784
141,9926.0,5522,4671.0,11496.0,5346,4175.0,6856.0,9654.098818841107,4082.9967447600375
142,9909.0,5524,4653.0,11474.0,5346,4141.0,6841.0,9637.550579348985,4069.5491167632804
143,9893.0,5521,4631.0,11415.0,5321,4127.0,6818.0,9602.950687774082,4058.026952987023
144,9911.0,5515,4625.0,11401.0,5288,4104.0,6807.0,9599.358902092501,4039.7212172842255
145,10150.0,5637,4629.0,11426.0,5301,4109.0,6875.0,9707.625914487928,4067.815351331446
146,10214.0,5672,4624.0,11412.0,5305,4091.0,6886.0,9728.014702887473,4069.5107690183677
147,10212.0,5646,4620.0,11374.0,5297,4090.0,6873.0,9707.852284721459,4063.5909313879984
148,10197.0,5634,4621.0,11360.0,5283,4079.0,6862.0,9694.037647718553,4055.398342058764
149,10200.0,5647,4629.0,11364.0,5302,4076.0,6870.0,9700.424156334506,4064.9252873778714
150,10230.0,5648,4633.0,11381.0,5322,4100.0,6886.0,9720.428379425954,4076.956977328831
151,10232.0,5647,4623.0,11350.0,5328,4102.0,6880.0,9707.163756269152,4078.228520591493
152,10236.0,5648,4621.0,11348.0,5351,4098.0,6884.0,9710.185575074982,4083.1258536854148
153,10232.0,5658,4612.0,11349.0,5337,4101.0,6882.0,9708.913797597588,4080.3861417029425
154,10265.0,5681,4619.0,11357.0,5356,4100.0,6896.0,9727.396929331628,4090.033313976006
155,10297.0,5689,4613.0,11346.0,5372,4084.0,6900.0,9736.313771345443,4089.1425525323493
156,10281.0,5683,4595.0,11313.0,5365,4049.0,6881.0,9714.787336175152,4072.6283102803063
157,10286.0,5672,4591.0,11286.0,5379,4058.0,6879.0,9705.338368176848,4077.974430953036
158,10307.0,5683,4581.0,11313.0,5391,4064.0,6890.0,9726.08958653586,4079.328689176688
159,10366.0,5708,4592.0,11352.0,5396,4074.0,6915.0,9767.723535751154,4087.8259064478266
160,10430.0,5729,4591.0,11360.0,5406,4105.0,6937.0,9797.394578175736,4102.241683931301
161,10400.0,5738,4582.0,11339.0,5408,4099.0,6928.0,9778.29710230856,4103.230577714574
162,10420.0,5768,4586.0,11342.0,5417,4091.0,6937.0,9790.044906428084,4109.579493074496
163,10409.0,5759,4579.0,11344.0,5410,4084.0,6931.0,9785.685938859791,4101.89912365334
164,10432.0,5760,4564.0,11341.0,5405,4091.0,6932.0,9791.874672578702,4097.792964102107
165,10492.0,5808,4555.0,11371.0,5398,4102.0,6954.0,9830.655738543497,4103.180421591412
166,10335.0,5759,4550.0,11338.0,5397,4107.0,6914.0,9753.544430261405,4099.958886284077
167,10330.0,5759,4544.0,11318.0,5398,4128.0,6913.0,9743.643061718863,4107.726365249972
168,10316.0,5755,4539.0,11286.0,5389,4128.0,6902.0,9723.302147860773,4106.019539900784
169,10307.0,5764,4547.0,11274.0,5377,4130.0,6900.0,9715.405798375043,4109.826968760772
170,10280.0,5759,4545.0,11282.0,5374,4120.0,6893.0,9707.576327755547,4103.703055081985
171,10274.0,5741,4537.0,11261.0,5369,4105.0,6881.0,9694.156733906557,4093.0918993381983
172,10267.0,5753,4537.0,11240.0,5356,4092.0,6874.0,9682.809441060479,4090.4002022225554
173,10246.0,5759,4542.0,11221.0,5358,4076.0,6867.0,9668.041710983016,4091.080246802787
174,10258.0,5765,4548.0,11230.0,5340,4087.0,6871.0,9675.36657817089,4091.8212355502883
175,10266.0,5783,4565.0,11237.0,5358,4087.0,6883.0,9685.628808475221,4105.471344554722
176,10254.0,5769,4554.0,11232.0,5356,4063.0,6871.0,9676.529998312008,4090.6682498819664
177,10250.0,5768,4548.0,11266.0,5343,4060.0,6872.0,9688.117176606995,4081.1940425376633
178,10252.0,5761,4553.0,11282.0,5345,4075.0,6878.0,9695.779977216105,4085.4921025818285
179,10202.0,5732,4562.0,11289.0,5338,4062.0,6864.0,9677.164791272837,4076.083914236755
180,10204.0,5746,4560.0,11292.0,5333,4074.0,6868.0,9680.148670119903,4081.0909220112567
181,10223.0,5768,4555.0,11296.0,5347,4094.0,6880.0,9691.605641926742,4093.6651142003625
182,10246.0,5747,4544.0,11276.0,5323,4073.0,6868.0,9687.51576389584,4073.7899021609746
183,10331.0,5752,4531.0,11271.0,5330,4059.0,6879.0,9717.456211863531,4066.0013087623443
184,10385.0,5775,4550.0,11259.0,5339,4049.0,6893.0,9736.086493500296,4075.394536009681
185,10400.0,5786,4556.0,11244.0,5344,4038.0,6895.0,9737.172802293211,4078.2820125762755
186,10470.0,5802,4553.0,11240.0,5329,4029.0,6904.0,9761.886948345546,4071.726823353207
187,10714.0,5911,4558.0,11281.0,5320,4047.0,6972.0,9881.979692287183,4088.1012883534504
188,10724.0,5901,4554.0,11267.0,5298,4031.0,6962.0,9876.604310316288,4073.59021947154
189,10797.0,5917,4560.0,11288.0,5301,4035.0,6983.0,9915.767009725343,4076.536364738888
190,10826.0,5924,4567.0,11297.0,5304,4043.0,6994.0,9932.246691319096,4082.051769576027
191,10840.0,5908,4555.0,11289.0,5302,4045.0,6990.0,9931.831030076984,4074.535618560647
192,10814.0,5898,4553.0,11296.0,5299,4056.0,6986.0,9923.226185819993,4075.1171820628188
193,10849.0,5915,4549.0,11303.0,5313,4068.0,7000.0,9942.726278874907,4083.6123585101654
194,10863.0,5915,4560.0,11300.0,5336,4057.0,7005.0,9948.172292418021,4088.242423219948
195,10850.0,5909,4538.0,11298.0,5336,4066.0,7000.0,9941.77609940791,4084.5540160149667
196,10846.0,5932,4542.0,11293.0,5351,4069.0,7006.0,9941.805787011057,4096.4707819205305
197,10852.0,5950,4557.0,11340.0,5348,4092.0,7023.0,9964.841850982217,4107.5609322043565
198,10868.0,5955,4560.0,11346.0,5343,4097.0,7028.0,9973.704863501627,4108.732566237498
199,10864.0,5949,4562.0,11310.0,5341,4104.0,7022.0,9957.169541627065,4113.119341614516
200,10851.0,5943,4577.0,11305.0,5330,4096.0,7017.0,9948.773808919554,4111.520657734196
201,10838.0,5958,4588.0,11318.0,5326,4088.0,7019.0,9950.400502279057,4113.926652231221
202,10793.0,5940,4595.0,11317.0,5330,4091.0,7011.0,9931.656832517872,4116.53792829759
203,10794.0,5940,4591.0,11317.0,5342,4107.0,7015.0,9932.614289596406,4123.571201651643
204,10799.0,5934,4606.0,11357.0,5361,4128.0,7031.0,9952.541911877552,4135.642767896014
205,10791.0,5944,4625.0,11384.0,5372,4131.0,7041.0,9962.708257656323,4145.513951536299
206,10743.0,5926,4633.0,11389.0,5378,4106.0,7029.0,9945.349054815593,4138.825088805928
207,10706.0,5915,4640.0,11386.0,5381,4101.0,7022.0,9930.059081079271,4139.968633412054
208,10709.0,5913,4653.0,11409.0,5385,4094.0,7027.0,9940.605236848409,4139.544298042765
209,10665.0,5921,4666.0,11421.0,5390,4093.0,7026.0,9930.822312408569,4147.230431904895
210,10619.0,5917,4678.0,11427.0,5401,4074.0,7019.0,9916.588003511755,4147.435893744825
211,10623.0,5931,4675.0,11452.0,5395,4088.0,7027.0,9929.47323928437,4150.59447263362
212,10604.0,5943,4678.0,11441.0,5407,4081.0,7026.0,9920.664270359386,4157.2613295469655
213,10605.0,5927,4674.0,11456.0,5409,4083.0,7026.0,9925.70640549957,4152.264416265922
214,10532.0,5921,4681.0,11481.0,5419,4091.0,7021.0,9909.356650910193,4158.530397187903
215,10062.0,5811,4658.0,11483.0,5436,4083.0,6922.0,9729.444118088635,4139.7532798977745
216,10053.0,5831,4679.0,11532.0,5457,4110.0,6944.0,9752.538867708363,4160.614291411221
217,10059.0,5852,4692.0,11596.0,5473,4119.0,6965.0,9786.05402456667,4169.265437828875
218,10027.0,5826,4703.0,11596.0,5470,4106.0,6955.0,9772.92581605015,4162.311532652894
219,10056.0,5841,4715.0,11583.0,5484,4090.0,6962.0,9780.539625239926,4168.685207848015
220,10014.0,5831,4705.0,11596.0,5476,4107.0,6955.0,9769.272637146316,4165.949966903068
221,10066.0,5846,4708.0,11604.0,5506,4118.0,6975.0,9795.055006218006,4180.201438747931
222,10084.0,5831,4701.0,11641.0,5495,4135.0,6981.0,9814.520215125314,4172.911053930105
223,10070.0,5825,4710.0,11646.0,5496,4134.0,6980.0,9811.623587777362,4173.790670823437
224,10083.0,5850,4739.0,11671.0,5495,4132.0,6995.0,9830.725950557753,4184.7070829250015
225,10113.0,5862,4745.0,11678.0,5520,4133.0,7008.0,9847.136538758621,4194.381136264038
226,10056.0,5851,4754.0,11643.0,5485,4140.0,6988.0,9808.617156378572,4192.698387837423
227,10005.0,5816,4741.0,11622.0,5462,4132.0,6963.0,9776.079569913845,4175.150352913217
228,9979.0,5785,4710.0,11564.0,5447,4108.0,6932.0,9735.947421557177,4153.218615288231
229,10000.0,5795,4719.0,11571.0,5444,4122.0,6942.0,9747.730649258847,4161.415343484936
230,9968.0,5776,4714.0,11568.0,5449,4126.0,6934.0,9733.957253075057,4159.100918576201
231,9971.0,5779,4686.0,11576.0,5426,4134.0,6929.0,9735.924634677944,4147.214046721988
232,9954.0,5792,4683.0,11555.0,5421,4140.0,6924.0,9721.029104161022,4152.074883740355
233,9941.0,5775,4671.0,11534.0,5405,4135.0,6910.0,9703.902075865188,4141.173866372394
234,9604.0,5647,4661.0,11503.0,5394,4129.0,6823.0,9561.407627314336,4109.152578463381
235,9560.0,5639,4644.0,11487.0,5387,4137.0,6809.0,9537.536787364246,4104.934888912621
236,9598.0,5639,4637.0,11482.0,5366,4134.0,6809.0,9545.780573002137,4096.801075922233
237,9682.0,5649,4621.0,11451.0,5362,4124.0,6815.0,9560.847375497007,4093.76153666919
238,9710.0,5621,4613.0,11437.0,5330,4116.0,6804.0,9558.012639594746,4074.741576854177
239,9742.0,5622,4616.0,11386.0,5296,4118.0,6797.0,9544.707330016894,4073.9002437173863
240,9809.0,5642,4633.0,11399.0,5309,4121.0,6819.0,9577.010419884318,4085.7075800871417
241,9832.0,5639,4650.0,11402.0,5289,4116.0,6821.0,9584.635752306836,4082.1867551248756
242,9899.0,5642,4647.0,11388.0,5278,4117.0,6828.0,9601.08545710026,4079.8398194885644
243,9919.0,5646,4642.0,11402.0,5284,4128.0,6837.0,9615.637101684411,4083.2658946888805
244,9946.0,5648,4654.0,11429.0,5279,4128.0,6847.0,9636.77177766006,4082.285138336759
245,9977.0,5657,4655.0,11447.0,5283,4129.0,6858.0,9657.129567085693,4083.975241081068
246,9922.0,5667,4648.0,11448.0,5285,4144.0,6852.0,9638.835404437903,4090.1951758393884
247,9961.0,5691,4662.0,11477.0,5289,4164.0,6874.0,9668.814722541252,4104.251386686441
248,9977.0,5693,4674.0,11523.0,5280,4175.0,6887.0,9694.756933924302,4104.425251292814
249,10000.0,5701,4690.0,11567.0,5295,4201.0,6909.0,9724.810422122437,4118.443993147432
250,10047.0,5710,4705.0,11612.0,5311,4217.0,6934.0,9764.114468490967,4129.232197695683
251,10049.0,5700,4692.0,11595.0,5297,4216.0,6925.0,9754.730695582852,4120.630548564635
252,10050.0,5692,4700.0,11599.0,5307,4218.0,6928.0,9757.268027499085,4124.071047134708
253,10111.0,5712,4711.0,11619.0,5321,4211.0,6948.0,9790.914341372416,4130.529103481803
254,10112.0,5691,4704.0,11593.0,5325,4209.0,6939.0,9777.376002810997,4126.0807984366475
255,10103.0,5672,4704.0,11598.0,5312,4211.0,6933.0,9773.38176508521,4118.1290613418005
256,10116.0,5682,4719.0,11643.0,5348,4209.0,6953.0,9802.339890136627,4129.197224781907
257,10096.0,5688,4751.0,11702.0,5377,4232.0,6974.0,9824.887739768423,4148.717312555968
258,10056.0,5671,4753.0,11728.0,5376,4249.0,6972.0,9821.242555988722,4148.329723458668
259,10043.0,5666,4767.0,11725.0,5377,4253.0,6972.0,9815.902742627428,4153.585607650516
260,10056.0,5674,4777.0,11786.0,5399,4293.0,6998.0,9850.950219050615,4170.583235505859
261,10052.0,5665,4786.0,11809.0,5394,4289.0,6999.0,9858.311072535447,4165.35150933427
262,10040.0,5656,4801.0,11857.0,5395,4299.0,7008.0,9875.781604887885,4165.938929060042
263,10045.0,5643,4823.0,11897.0,5403,4313.0,7021.0,9896.2167288911,4171.534450069182
264,10072.0,5655,4831.0,11907.0,5413,4332.0,7035.0,9911.886685290194,4183.915510221217
265,10044.0,5660,4842.0,11939.0,5428,4343.0,7043.0,9919.112290012667,4192.646921048661
266,9858.0,5553,4862.0,11941.0,5432,4334.0,6997.0,9849.268437243458,4170.2769232718565
267,9868.0,5547,4879.0,11997.0,5460,4362.0,7019.0,9880.637027330768,4183.010378043281
268,9881.0,5556,4877.0,12043.0,5478,4367.0,7034.0,9908.21431086165,4185.527877620252
269,9879.0,5559,4875.0,12031.0,5494,4380.0,7036.0,9902.944466052415,4194.804595703547
270,9883.0,5557,4868.0,12048.0,5497,4389.0,7040.0,9911.939978149829,4193.853887312975
271,9862.0,5550,4868.0,12045.0,5477,4382.0,7031.0,9902.085840716349,4185.628289168857
272,9841.0,5552,4855.0,12025.0,5464,4380.0,7020.0,9884.758562086448,4180.880799045786
273,9855.0,5547,4863.0,12006.0,5471,4378.0,7020.0,9880.63407889463,4185.022350386246
274,9901.0,5578,4883.0,12079.0,5507,4382.0,7055.0,9935.411949704416,4200.421863166868
275,9898.0,5576,4899.0,12106.0,5502,4402.0,7064.0,9947.307616180384,4206.53414817961
276,9855.0,5586,4902.0,12137.0,5510,4405.0,7066.0,9948.964760368015,4208.873928989797
277,9826.0,5589,4913.0,12126.0,5503,4408.0,7061.0,9934.613023620928,4213.141791962918
278,9805.0,5584,4910.0,12147.0,5492,4419.0,7060.0,9936.54809665699,4209.1970023616705
279,9772.0,5556,4902.0,12136.0,5479,4411.0,7043.0,9916.866716596633,4194.872354384753
