,JW21-R_SS31,JW21-NP_SS31,JW55-RB_SS31,JW22-LF_SS31,JW22-NP_SS31,Mean,Std_dev_upper,Std_dev_lower
86,8959.0,12521.0,13643.0,6797.0,17323.0,11849.0,15523.493144185559,8218.466151112416
87,8942.0,12526.0,13618.0,6798.0,17348.0,11846.0,15528.116438499286,8208.030549572475
88,8948.0,12537.0,13648.0,6804.0,17457.0,11879.0,15594.448689817513,8208.025208290557
89,8976.0,12568.0,13682.0,6821.0,17578.0,11925.0,15672.114196284921,8222.763041722195
90,8981.0,12561.0,13652.0,6820.0,17560.0,11915.0,15653.124953324415,8221.620526601473
91,9004.0,12556.0,13653.0,6829.0,17643.0,11937.0,15694.137367730917,8224.859912587966
92,8998.0,12531.0,13667.0,6833.0,17732.0,11952.0,15736.577726334428,8212.772290570496
93,9139.0,12572.0,13834.0,6879.0,18857.0,12256.0,16374.03251160875,8187.311119879804
94,10012.0,12725.0,14761.0,7250.0,22539.0,13457.0,18655.34276156033,8320.963281198248
95,10079.0,12721.0,14858.0,7267.0,22883.0,13562.0,18872.861537139397,8314.695691967278
96,10111.0,12717.0,14941.0,7277.0,23044.0,13618.0,18983.052394897928,8317.202047490082
97,10155.0,12766.0,14929.0,7291.0,23145.0,13657.0,19046.322199188566,8332.247007840238
98,10164.0,12768.0,14945.0,7298.0,23180.0,13671.0,19070.513755885804,8336.153412300808
99,10197.0,12781.0,14990.0,7327.0,23252.0,13709.0,19124.44201950927,8358.464108210144
100,10260.0,12802.0,15040.0,7347.0,23407.0,13771.0,19229.8774456537,8377.524788393213
101,10242.0,12794.0,15053.0,7341.0,23445.0,13775.0,19251.915007556716,8363.679155167909
102,10241.0,12796.0,15071.0,7323.0,23438.0,13774.0,19253.58171457153,8360.020287468682
103,10221.0,12791.0,15070.0,7326.0,23402.0,13762.0,19230.895354639728,8358.602760872607
104,10218.0,12805.0,15088.0,7323.0,23408.0,13768.0,19240.474638284464,8361.114539462873
105,10259.0,12863.0,15113.0,7329.0,23424.0,13798.0,19268.572316190206,8392.897685895772
106,10286.0,12891.0,15150.0,7367.0,23475.0,13834.0,19310.86733148309,8422.702161802361
107,10291.0,12907.0,15200.0,7374.0,23488.0,13852.0,19333.018700935074,8436.624609590983
108,10274.0,12899.0,15158.0,7381.0,23486.0,13840.0,19319.104987739025,8426.467205718549
109,10275.0,12904.0,15160.0,7380.0,23518.0,13847.0,19337.4049273862,8422.398992112983
110,10304.0,12936.0,15207.0,7389.0,23526.0,13872.0,19360.496138895123,8449.284920036553
111,10308.0,12949.0,15217.0,7416.0,23530.0,13884.0,19367.05079312603,8466.616854711388
112,10317.0,12980.0,15229.0,7413.0,23587.0,13905.0,19407.17289501763,8468.747866112584
113,10410.0,13018.0,15354.0,7459.0,23874.0,14023.0,19608.04524601189,8504.843936344572
114,10417.0,13030.0,15351.0,7453.0,23894.0,14029.0,19621.03415583274,8503.938729061996
115,10398.0,13033.0,15348.0,7470.0,23793.0,14008.0,19562.63758193698,8519.935618675412
116,10389.0,13028.0,15359.0,7498.0,23744.0,14004.0,19536.67496484898,8537.53880837699
117,10372.0,13058.0,15304.0,7489.0,23684.0,13981.0,19493.193961270474,8534.870914160889
118,10368.0,13047.0,15282.0,7490.0,23614.0,13960.0,19447.154687692582,8538.586208178007
119,10373.0,13079.0,15317.0,7520.0,23604.0,13979.0,19455.54608915753,8567.995457701927
120,10361.0,13107.0,15285.0,7516.0,23512.0,13956.0,19400.29614979445,8576.931451654256
121,10348.0,13122.0,15251.0,7521.0,23393.0,13927.0,19327.96720967643,8590.71736577035
122,10379.0,13141.0,15268.0,7530.0,23393.0,13942.0,19336.997513128867,8611.639664183833
123,10391.0,13133.0,15280.0,7536.0,23347.0,13937.0,19313.710543321693,8624.731717640969
124,10382.0,13139.0,15244.0,7541.0,23137.0,13889.0,19190.324010722856,8651.118992387686
125,10284.0,13095.0,15156.0,7517.0,22689.0,13748.0,18908.910982245932,8648.922662410863
126,10261.0,13154.0,15185.0,7517.0,22601.0,13744.0,18877.76757037818,8671.668696343433
127,10267.0,13146.0,15173.0,7518.0,22569.0,13735.0,18856.180202518426,8675.105311841226
128,10260.0,13141.0,15143.0,7517.0,22537.0,13720.0,18829.764521645462,8671.384273038217
129,10289.0,13123.0,15161.0,7506.0,22517.0,13719.0,18822.05110366991,8677.089583307985
130,10307.0,13141.0,15159.0,7504.0,22554.0,13733.0,18846.353068193122,8680.886902257536
131,10315.0,13172.0,15170.0,7489.0,22565.0,13742.0,18861.643558556265,8683.69584762583
132,10333.0,13183.0,15200.0,7494.0,22563.0,13755.0,18871.76220540555,8699.470396899145
133,10334.0,13168.0,15220.0,7503.0,22555.0,13756.0,18869.150379169383,8704.087163780248
134,10331.0,13170.0,15205.0,7506.0,22561.0,13755.0,18868.98352233038,8702.215801131473
135,10315.0,13140.0,15185.0,7495.0,22516.0,13730.0,18832.869209245586,8688.269299277372
136,10296.0,13131.0,15184.0,7478.0,22467.0,13711.0,18803.86125539138,8679.157393072335
137,10333.0,13153.0,15226.0,7508.0,22559.0,13756.0,18870.132396278637,8703.09280930936
138,10350.0,13212.0,15251.0,7500.0,22631.0,13789.0,18927.668676482914,8711.850387374368
139,10355.0,13201.0,15234.0,7504.0,22629.0,13785.0,18920.6178466341,8710.840579884458
140,10339.0,13191.0,15200.0,7493.0,22669.0,13778.0,18930.56206820128,8687.195682989894
141,10303.0,13204.0,15208.0,7497.0,22696.0,13782.0,18947.880783241777,8677.940086737828
142,10271.0,13159.0,15189.0,7478.0,22708.0,13761.0,18939.93012117368,8644.095231536568
143,10252.0,13105.0,15156.0,7456.0,22699.0,13734.0,18917.17580896757,8612.85219454514
144,10236.0,13075.0,15167.0,7437.0,22727.0,13728.0,18928.959052585076,8589.378324131141
145,10367.0,13115.0,15416.0,7537.0,23487.0,13984.0,19420.16208980809,8612.992191422454
146,10412.0,13129.0,15481.0,7567.0,23738.0,14065.0,19578.918630762215,8617.16690013911
147,10418.0,13137.0,15498.0,7559.0,23814.0,14085.0,19627.278932593224,8609.122157693768
148,10414.0,13110.0,15489.0,7541.0,23847.0,14080.0,19639.1104834017,8587.492189616856
149,10416.0,13139.0,15499.0,7548.0,23897.0,14100.0,19674.271088372603,8592.464959058845
150,10455.0,13168.0,15567.0,7574.0,23960.0,14145.0,19732.57512402891,8624.320258919437
151,10436.0,13171.0,15544.0,7578.0,23986.0,14143.0,19740.022565614687,8613.010062869744
152,10441.0,13201.0,15538.0,7560.0,24014.0,14151.0,19760.107216542277,8609.046045081312
153,10466.0,13233.0,15557.0,7545.0,24033.0,14167.0,19782.882777147923,8618.351631841717
154,10477.0,13227.0,15551.0,7553.0,24059.0,14173.0,19794.59428157766,8618.780824619571
155,10466.0,13219.0,15589.0,7545.0,24124.0,14189.0,19838.9307842368,8606.687300983715
156,10430.0,13196.0,15553.0,7532.0,24102.0,14163.0,19812.006272493123,8581.600740330838
157,10415.0,13166.0,15578.0,7537.0,24110.0,14161.0,19815.916565844866,8573.833526803488
158,10435.0,13193.0,15612.0,7541.0,24145.0,14185.0,19849.40162476732,8588.46206549946
159,10465.0,13207.0,15675.0,7572.0,24229.0,14230.0,19915.397845944175,8612.645009837002
160,10505.0,13233.0,15729.0,7570.0,24335.0,14274.0,19993.67487420978,8622.874892258595
161,10516.0,13205.0,15708.0,7553.0,24337.0,14264.0,19986.88337874071,8609.632520813251
162,10538.0,13200.0,15735.0,7562.0,24359.0,14279.0,20006.193847484705,8620.373676311927
163,10552.0,13231.0,15738.0,7566.0,24335.0,14284.0,19998.978098529045,8637.515417098617
164,10601.0,13227.0,15765.0,7581.0,24389.0,14313.0,20038.595922405515,8655.928364840522
165,10658.0,13270.0,15814.0,7596.0,24399.0,14347.0,20066.08110334752,8696.46155183591
166,10616.0,13263.0,15794.0,7578.0,24210.0,14292.0,19953.666553821997,8698.164379922322
167,10613.0,13259.0,15787.0,7557.0,24161.0,14275.0,19924.657747746023,8693.0534599969
168,10577.0,13244.0,15755.0,7557.0,24051.0,14237.0,19851.676639546276,8689.543324160506
169,10580.0,13265.0,15756.0,7556.0,24009.0,14233.0,19832.168988936362,8700.913443972386
170,10537.0,13264.0,15734.0,7571.0,23945.0,14210.0,19787.72295535254,8699.10262956401
171,10519.0,13255.0,15740.0,7562.0,23937.0,14203.0,19783.081815409758,8689.699725021532
172,10490.0,13235.0,15710.0,7551.0,23883.0,14174.0,19740.716857059164,8673.928717272072
173,10484.0,13262.0,15734.0,7566.0,23838.0,14177.0,19725.69290614165,8694.736804701974
174,10470.0,13245.0,15736.0,7569.0,23796.0,14163.0,19698.897882608264,8693.426785161224
175,10453.0,13262.0,15748.0,7557.0,23755.0,14155.0,19681.90701930112,8694.285871749355
176,10435.0,13299.0,15731.0,7542.0,23749.0,14151.0,19679.678772244475,8688.55943599415
177,10432.0,13332.0,15740.0,7536.0,23737.0,14155.0,19680.869476079457,8695.359183883771
178,10436.0,13352.0,15727.0,7534.0,23750.0,14160.0,19688.987336453814,8697.20637102862
179,10423.0,13373.0,15728.0,7560.0,23767.0,14170.0,19699.86601706286,8706.386410189582
180,10436.0,13402.0,15697.0,7581.0,23777.0,14179.0,19703.00777214032,8721.102198624088
181,10458.0,13432.0,15736.0,7579.0,23807.0,14202.0,19735.240376729234,8735.076560679427
182,10434.0,13386.0,15745.0,7564.0,23834.0,14193.0,19744.262114750723,8708.174267107348
183,10453.0,13393.0,15738.0,7578.0,23902.0,14213.0,19781.40319720714,8711.262573543147
184,10490.0,13412.0,15783.0,7622.0,24055.0,14272.0,19880.13397367312,8731.07992541357
185,10476.0,13414.0,15772.0,7612.0,24147.0,14284.0,19927.868546189457,8707.749230072517
186,10490.0,13416.0,15806.0,7626.0,24297.0,14327.0,20019.876812297978,8702.30381264908
187,10677.0,13468.0,16059.0,7718.0,25018.0,14588.0,20498.93836882098,8747.853865983603
188,10658.0,13452.0,16041.0,7713.0,25232.0,14619.0,20609.026691648935,8700.736840715977
189,10723.0,13468.0,16104.0,7751.0,25415.0,14692.0,20731.95183479692,8724.409625045802
190,10759.0,13500.0,16120.0,7766.0,25515.0,14732.0,20798.751058021087,8737.907264330195
191,10743.0,13475.0,16117.0,7777.0,25523.0,14727.0,20797.05726496876,8729.640654103714
192,10711.0,13458.0,16036.0,7773.0,25380.0,14672.0,20693.316755217806,8722.749226709258
193,10720.0,13470.0,16074.0,7811.0,25392.0,14693.0,20709.94512744355,8748.164890308863
194,10728.0,13482.0,16084.0,7797.0,25428.0,14704.0,20735.86678953263,8744.349643658017
195,10716.0,13464.0,16045.0,7815.0,25419.0,14692.0,20717.094635494672,8739.040691128665
196,10736.0,13478.0,16100.0,7822.0,25453.0,14718.0,20752.88009546724,8755.37242652163
197,10781.0,13518.0,16122.0,7855.0,25493.0,14754.0,20789.000759458664,8791.253207660084
198,10805.0,13526.0,16111.0,7859.0,25552.0,14771.0,20822.12362017722,8792.29934307573
199,10818.0,13521.0,16096.0,7871.0,25531.0,14767.0,20805.739426955486,8800.631609791964
200,10802.0,13546.0,16079.0,7869.0,25477.0,14755.0,20775.28479946478,8806.768823264712
201,10801.0,13504.0,16095.0,7854.0,25440.0,14739.0,20752.092895230096,8797.89869279114
202,10775.0,13517.0,16066.0,7844.0,25315.0,14703.0,20675.503216128614,8802.074543955929
203,10804.0,13514.0,16064.0,7858.0,25307.0,14709.0,20671.665164728493,8817.794770128909
204,10797.0,13545.0,16073.0,7875.0,25359.0,14730.0,20707.341028138402,8824.222378362065
205,10830.0,13560.0,16106.0,7887.0,25409.0,14758.0,20746.92199537335,8840.85240389462
206,10799.0,13572.0,16071.0,7867.0,25321.0,14726.0,20690.2598199609,8833.171018133666
207,10783.0,13574.0,16062.0,7853.0,25302.0,14715.0,20677.357366567914,8824.026588409597
208,10789.0,13556.0,16063.0,7855.0,25260.0,14705.0,20651.93106288165,8829.244040279033
209,10768.0,13565.0,16016.0,7862.0,25162.0,14675.0,20585.823416975563,8834.919243681177
210,10745.0,13569.0,16000.0,7868.0,25062.0,14649.0,20525.144090019123,8843.207333376966
211,10742.0,13581.0,16016.0,7903.0,25065.0,14661.0,20530.83416006506,8861.513986108934
212,10719.0,13620.0,16023.0,7909.0,24974.0,14649.0,20487.233328670583,8880.688155679052
213,10685.0,13651.0,15944.0,7911.0,24873.0,14613.0,20414.906459661917,8880.555858239624
214,10576.0,13642.0,15794.0,7867.0,23656.0,14307.0,19700.536057170655,8978.0595192272
215,9665.0,13534.0,14849.0,7484.0,19674.0,13041.0,17278.59900965944,8854.176607606338
216,9601.0,13560.0,14787.0,7465.0,19386.0,12960.0,17118.588963418562,8851.192195336349
217,9586.0,13623.0,14762.0,7493.0,19363.0,12965.0,17111.25135112027,8868.45433963072
218,9561.0,13596.0,14741.0,7493.0,19363.0,12951.0,17098.66760561483,8852.982753716333
219,9554.0,13585.0,14757.0,7507.0,19414.0,12963.0,17124.96918136916,8850.924753666764
220,9518.0,13604.0,14690.0,7477.0,19367.0,12931.0,17087.050789712113,8824.748166925332
221,9516.0,13677.0,14720.0,7487.0,19386.0,12957.0,17121.612607034018,8842.288890037687
222,9541.0,13680.0,14722.0,7505.0,19484.0,12986.0,17172.37603025178,8849.810212929806
223,9561.0,13667.0,14702.0,7533.0,19551.0,13003.0,17197.569461418738,8858.642617052265
224,9580.0,13711.0,14726.0,7568.0,19680.0,13053.0,17279.014103147314,8877.598669987918
225,9601.0,13749.0,14772.0,7586.0,19858.0,13113.0,17391.63704544644,8885.63006303562
226,9603.0,13743.0,14789.0,7594.0,19994.0,13145.0,17465.38205100737,8876.31272010602
227,9572.0,13727.0,14756.0,7572.0,20031.0,13132.0,17471.926297377257,8844.002545017887
228,9552.0,13683.0,14687.0,7570.0,20064.0,13111.0,17458.972650174637,8815.124854793015
229,9552.0,13684.0,14739.0,7577.0,20199.0,13150.0,17543.231403723992,8809.408141801747
230,9548.0,13678.0,14755.0,7593.0,20326.0,13180.0,17611.70256222143,8801.373634617925
231,9558.0,13693.0,14760.0,7605.0,20484.0,13220.0,17698.82783772719,8794.812754028959
232,9578.0,13658.0,14755.0,7600.0,20702.0,13259.0,17805.85621794517,8766.55091656468
233,9577.0,13625.0,14749.0,7608.0,20833.0,13278.0,17865.124923813026,8745.860880596636
234,9541.0,13621.0,14659.0,7577.0,20827.0,13245.0,17837.893118721575,8707.113573584327
235,9562.0,13592.0,14684.0,7586.0,21043.0,13293.0,17952.978354742292,8688.879977344874
236,9616.0,13573.0,14750.0,7602.0,21357.0,13380.0,18136.041575371968,8680.870863441312
237,9688.0,13578.0,14869.0,7635.0,22013.0,13557.0,18522.17804984541,8651.239107819987
238,9697.0,13548.0,14936.0,7627.0,22290.0,13620.0,18683.830908182725,8616.76776348854
239,9692.0,13543.0,14990.0,7610.0,22487.0,13664.0,18802.987163504757,8586.608008109108
240,9769.0,13592.0,15066.0,7630.0,22779.0,13767.0,18993.48912432301,8603.129915641086
241,9806.0,13598.0,15163.0,7652.0,23054.0,13855.0,19170.45150167572,8603.16069905027
242,9876.0,13620.0,15247.0,7649.0,23328.0,13944.0,19348.403574863743,8604.32215614177
243,9897.0,13628.0,15299.0,7673.0,23506.0,14001.0,19460.951599297074,8606.39120398364
244,9951.0,13652.0,15339.0,7702.0,23650.0,14059.0,19555.87989378217,8627.929279555352
245,9980.0,13682.0,15377.0,7726.0,23772.0,14107.0,19637.913836489108,8642.375237156513
246,10010.0,13718.0,15383.0,7741.0,23811.0,14133.0,19669.338164045497,8662.919481412988
247,10047.0,13729.0,15427.0,7766.0,23960.0,14186.0,19765.02727782063,8673.765732018597
248,10070.0,13770.0,15480.0,7779.0,24003.0,14220.0,19809.385821954562,8697.603540265045
249,10124.0,13796.0,15530.0,7788.0,24084.0,14264.0,19873.498290102838,8721.731948692503
250,10152.0,13833.0,15604.0,7824.0,24230.0,14329.0,19979.907809075165,8745.721977463938
251,10134.0,13811.0,15596.0,7821.0,24258.0,14324.0,19988.108367607387,8727.72771263891
252,10126.0,13784.0,15586.0,7814.0,24266.0,14315.0,19984.753519040016,8713.17426808145
253,10146.0,13782.0,15595.0,7816.0,24416.0,14351.0,20070.50648220631,8699.99307244823
254,10139.0,13760.0,15597.0,7809.0,24435.0,14348.0,20077.35451861726,8687.262980847812
255,10120.0,13743.0,15603.0,7792.0,24419.0,14335.0,20066.010684570974,8672.674845005175
256,10152.0,13779.0,15636.0,7809.0,24426.0,14360.0,20085.608392709604,8703.012436425302
257,10194.0,13810.0,15668.0,7843.0,24376.0,14378.0,20072.889091691486,8751.339731112974
258,10174.0,13803.0,15642.0,7837.0,24269.0,14345.0,20005.619294741522,8752.174998693585
259,10186.0,13832.0,15685.0,7852.0,24225.0,14356.0,19997.434108451504,8782.130413984843
260,10219.0,13859.0,15731.0,7870.0,24267.0,14389.0,20037.76993394727,8807.906543687126
261,10242.0,13873.0,15756.0,7876.0,24233.0,14396.0,20029.042055585953,8830.42195959759
262,10277.0,13885.0,15810.0,7877.0,24196.0,14409.0,20026.173559718445,8859.100406742651
263,10291.0,13942.0,15845.0,7898.0,24190.0,14433.0,20041.854835585127,8891.343599672247
264,10328.0,13951.0,15869.0,7901.0,24209.0,14452.0,20062.3638978828,8908.780315308424
265,10350.0,13991.0,15875.0,7915.0,24171.0,14460.0,20050.256368599446,8936.743419704782
266,10238.0,13925.0,15643.0,7840.0,23522.0,14234.0,19622.85808559352,8909.633267629844
267,10244.0,13978.0,15654.0,7840.0,23375.0,14218.0,19555.450792903546,8944.497177265304
268,10277.0,14017.0,15669.0,7847.0,23355.0,14233.0,19557.482472503783,8972.286085022482
269,10293.0,14047.0,15675.0,7861.0,23321.0,14239.0,19546.19291779248,8995.416766705803
270,10316.0,14092.0,15718.0,7857.0,23292.0,14255.0,19551.875154277284,9021.562764756025
271,10308.0,14085.0,15688.0,7840.0,23268.0,14238.0,19530.374001019452,9008.9859115836
272,10309.0,14075.0,15700.0,7823.0,23235.0,14228.0,19513.807929415016,9005.545638193707
273,10302.0,14056.0,15723.0,7834.0,23198.0,14223.0,19495.989196524744,9013.114455244982
274,10356.0,14116.0,15792.0,7882.0,23245.0,14278.0,19550.882111963692,9068.292552689152
275,10393.0,14162.0,15815.0,7891.0,23249.0,14302.0,19569.613881066074,9097.473590915582
276,10403.0,14187.0,15802.0,7894.0,23144.0,14286.0,19514.91143547106,9119.712517447279
277,10437.0,14175.0,15777.0,7898.0,23114.0,14280.0,19491.33692699548,9131.100642980311
278,10445.0,14199.0,15745.0,7891.0,23059.0,14268.0,19459.327938655646,9138.821797802124
279,10424.0,14199.0,15690.0,7875.0,23028.0,14243.0,19427.749846103154,9120.369304229962
280,10407.0,14213.0,15662.0,7853.0,22929.0,14213.0,19370.58650597997,9117.159126884031
281,10386.0,14221.0,15619.0,7849.0,22803.0,14176.0,19292.726127776106,9120.506042445573
282,10392.0,14227.0,15629.0,7871.0,22770.0,14178.0,19277.84922979755,9139.20491373266
283,10384.0,14248.0,15654.0,7876.0,22708.0,14174.0,19254.431792672745,9154.413896782022
284,10373.0,14250.0,15649.0,7886.0,22690.0,14170.0,19243.265325869193,9157.446336918763
285,10382.0,14285.0,15643.0,7875.0,22628.0,14163.0,19216.640535956893,9169.836090923092
286,10349.0,14293.0,15616.0,7890.0,22501.0,14130.0,19140.827612946454,9179.16036496928
287,10363.0,14289.0,15618.0,7901.0,22480.0,14130.0,19129.05300698709,9190.842148865027
288,10376.0,14280.0,15660.0,7928.0,22503.0,14149.0,19149.51931969737,9208.41749452576
