,JW21-R_SS31,JW21-NP_SS31,JW55-RB_SS31,JW22-LF_SS31,JW22-NP_SS31,Mean,Std_dev_upper,Std_dev_lower
31,5729.0,683.0,8853.0,8238.0,1250.0,4951.0,8372.943346501615,1569.991291072659
32,5802.0,697.0,8948.0,8304.0,1267.0,5004.0,8456.458756693071,1592.841348096952
33,5866.0,703.0,9026.0,8385.0,1280.0,5052.0,8536.420927500007,1609.310169842966
34,5935.0,713.0,9141.0,8473.0,1296.0,5112.0,8636.756653538889,1629.4093256031979
35,6043.0,727.0,9292.0,8606.0,1312.0,5196.0,8778.740347834322,1656.1682700740598
36,6096.0,736.0,9414.0,8698.0,1325.0,5254.0,8879.60518626431,1671.7927029142234
37,6139.0,735.0,9474.0,8781.0,1338.0,5293.0,8947.586415268719,1682.2308600180259
38,6182.0,741.0,9553.0,8842.0,1343.0,5332.0,9015.716678392444,1692.425378182607
39,6234.0,743.0,9631.0,8915.0,1352.0,5375.0,9090.453404363994,1704.044648803776
40,6295.0,755.0,9726.0,8995.0,1365.0,5427.0,9176.476679040245,1722.4529508716241
41,6343.0,767.0,9825.0,9073.0,1380.0,5478.0,9261.008943508681,1740.2499891366592
42,6401.0,770.0,9912.0,9150.0,1388.0,5524.0,9341.815103782092,1751.9329799110574
43,6469.0,784.0,10008.0,9228.0,1411.0,5580.0,9429.352828723291,1776.7488682143835
44,6529.0,788.0,10102.0,9297.0,1424.0,5628.0,9511.020834350493,1791.4840867812168
45,6573.0,797.0,10220.0,9385.0,1434.0,5682.0,9606.493924911423,1804.4835992860135
46,6626.0,799.0,10325.0,9485.0,1441.0,5735.0,9703.047702166226,1814.4996392449025
47,6698.0,801.0,10395.0,9560.0,1455.0,5782.0,9780.134535838766,1831.7249436663046
48,6747.0,808.0,10482.0,9644.0,1454.0,5827.0,9861.808644781064,1840.514160017503
49,6793.0,817.0,10573.0,9730.0,1469.0,5876.0,9944.688814184081,1856.0879503676201
50,6863.0,826.0,10691.0,9806.0,1487.0,5935.0,10042.357918013313,1876.7855737620862
51,6939.0,837.0,10790.0,9905.0,1502.0,5995.0,10141.402617530846,1898.208492320833
52,7018.0,851.0,10891.0,9995.0,1512.0,6053.0,10237.693951374062,1918.4721464229287
53,7093.0,859.0,10983.0,10072.0,1524.0,6106.0,10325.340868745576,1937.2160802600429
54,7145.0,869.0,11098.0,10155.0,1535.0,6160.0,10419.093784676108,1951.9633612606358
55,7219.0,875.0,11205.0,10258.0,1546.0,6221.0,10523.765839162836,1969.717951736272
56,7281.0,885.0,11308.0,10349.0,1551.0,6275.0,10618.014548290928,1983.9753797992526
57,7339.0,894.0,11391.0,10437.0,1566.0,6325.0,10700.955606112413,2001.5011331275873
58,7404.0,905.0,11490.0,10513.0,1583.0,6379.0,10788.743620665493,2022.0695853508014
59,7458.0,912.0,11576.0,10592.0,1590.0,6426.0,10869.741021556798,2035.4311558369354
60,7510.0,919.0,11666.0,10677.0,1590.0,6472.0,10953.223880444566,2044.493602208171
61,7570.0,929.0,11766.0,10770.0,1617.0,6530.0,11046.274246175344,2067.8630164913584
62,7569.0,934.0,11823.0,10783.0,1616.0,6545.0,11075.89099405404,2068.373131049504
63,7571.0,935.0,11827.0,10810.0,1622.0,6553.0,11088.419142703351,2071.8992136816587
64,7585.0,940.0,11835.0,10821.0,1621.0,6560.0,11098.953432969616,2075.4554465303836
65,7590.0,944.0,11903.0,10831.0,1627.0,6579.0,11133.60492249328,2078.9432119985313
66,7617.0,940.0,11918.0,10839.0,1628.0,6588.0,11149.584052351405,2081.09586231516
67,7624.0,948.0,11918.0,10876.0,1639.0,6601.0,11165.438541595231,2091.227365038497
68,7600.0,941.0,11892.0,10872.0,1633.0,6588.0,11147.601941690378,2082.957841728451
69,7600.0,945.0,11875.0,10841.0,1632.0,6579.0,11128.054084825402,2084.3793723937815
70,7604.0,950.0,11876.0,10875.0,1639.0,6589.0,11142.091495529898,2090.414414923098
71,7595.0,943.0,11791.0,10858.0,1623.0,6562.0,11097.019911753421,2081.293663250126
72,7616.0,947.0,11895.0,10916.0,1636.0,6602.0,11169.161525499181,2089.536992896652
73,7611.0,950.0,11926.0,10921.0,1636.0,6609.0,11183.338134273272,2089.422236124189
74,7600.0,951.0,11931.0,10919.0,1632.0,6607.0,11182.26675360756,2086.480639122118
75,7586.0,954.0,11935.0,10936.0,1636.0,6609.0,11186.193186513616,2086.6736706402608
76,7575.0,949.0,11958.0,10942.0,1636.0,6612.0,11196.454820368503,2082.45081082644
77,7590.0,952.0,11967.0,10950.0,1637.0,6619.0,11206.738415239764,2086.230639624251
78,7593.0,955.0,12004.0,10943.0,1633.0,6626.0,11221.3182987326,2085.6692409315883
79,7578.0,958.0,12008.0,10960.0,1635.0,6628.0,11225.653158587178,2085.386443733192
80,7580.0,949.0,12008.0,10961.0,1638.0,6627.0,11226.494120734003,2082.615726102007
81,7578.0,952.0,12043.0,10977.0,1648.0,6640.0,11247.715905594298,2087.4201137637974
82,7574.0,951.0,12037.0,10956.0,1648.0,6633.0,11235.442282817534,2085.702872622771
83,7540.0,948.0,12005.0,10961.0,1646.0,6620.0,11215.67548897874,2079.3645263287317
84,7527.0,948.0,11982.0,10928.0,1655.0,6608.0,11189.585882639329,2081.2853887804486
85,7507.0,943.0,11966.0,10889.0,1654.0,6592.0,11163.13453823738,2075.5874643561547
86,7484.0,942.0,11961.0,10907.0,1651.0,6589.0,11162.335456753637,2070.437003606019
87,7474.0,941.0,11946.0,10909.0,1652.0,6584.0,11153.832411223268,2068.9462897505837
88,7478.0,936.0,11930.0,10932.0,1656.0,6586.0,11156.976161244627,2069.816237828787
89,7492.0,943.0,11932.0,10957.0,1657.0,6596.0,11170.804101452506,2076.010045860834
90,7482.0,941.0,11931.0,10978.0,1651.0,6597.0,11176.982387156819,2071.8214822650134
91,7472.0,941.0,11907.0,10969.0,1645.0,6587.0,11160.58128458068,2068.1700214215552
92,7448.0,940.0,11900.0,10962.0,1652.0,6580.0,11148.424921859465,2066.336922345791
93,7442.0,936.0,11924.0,10973.0,1659.0,6587.0,11162.381401224018,2066.3914638392343
94,7448.0,936.0,11936.0,11043.0,1685.0,6610.0,11196.28192184766,2078.597393827089
95,7438.0,938.0,11922.0,11056.0,1697.0,6610.0,11192.11734536193,2082.7843888709895
96,7428.0,933.0,11920.0,11064.0,1707.0,6610.0,11191.944507157052,2082.9792540947565
97,7430.0,941.0,11944.0,11104.0,1708.0,6625.0,11218.168216674267,2086.8899651130905
98,7452.0,946.0,11961.0,11128.0,1712.0,6640.0,11240.464081662487,2094.609185621938
99,7465.0,953.0,12011.0,11158.0,1726.0,6663.0,11276.61899886268,2104.587718775436
100,7483.0,951.0,12038.0,11186.0,1741.0,6680.0,11303.249308296781,2112.0968457992085
101,7478.0,956.0,12064.0,11200.0,1749.0,6689.0,11317.890911078663,2115.5951028531754
102,7467.0,957.0,12074.0,11206.0,1753.0,6691.0,11321.911127053365,2115.599081955217
103,7463.0,951.0,12062.0,11221.0,1758.0,6691.0,11322.341360772276,2115.1258061332983
104,7452.0,953.0,12054.0,11225.0,1751.0,6687.0,11317.900776306917,2111.561113947647
105,7475.0,953.0,12070.0,11249.0,1758.0,6701.0,11339.583706262074,2117.970198448982
106,7491.0,952.0,12121.0,11266.0,1755.0,6717.0,11372.155464643474,2117.596911399418
107,7498.0,954.0,12152.0,11273.0,1770.0,6729.0,11389.268904973902,2124.5929068823743
108,7495.0,949.0,12135.0,11248.0,1767.0,6719.0,11372.219892361274,2121.4852038359622
109,7494.0,953.0,12144.0,11236.0,1764.0,6718.0,11370.597485992816,2121.1483522362523
110,7524.0,956.0,12174.0,11235.0,1774.0,6733.0,11390.543887787497,2131.1888954157384
111,7522.0,959.0,12187.0,11228.0,1778.0,6735.0,11392.569040461629,2133.188143220933
112,7542.0,960.0,12192.0,11239.0,1787.0,6744.0,11403.378456403814,2140.4244962151843
113,7574.0,954.0,12241.0,11257.0,1818.0,6769.0,11439.322876061855,2154.5870536779457
114,7578.0,964.0,12241.0,11258.0,1834.0,6775.0,11439.771291285351,2166.09624851243
115,7573.0,961.0,12271.0,11273.0,1843.0,6784.0,11457.363260722053,2166.631278393148
116,7588.0,957.0,12298.0,11283.0,1841.0,6793.0,11476.55312414268,2165.5875507047203
117,7584.0,966.0,12322.0,11286.0,1833.0,6798.0,11487.092979102319,2165.089946670765
118,7573.0,972.0,12354.0,11293.0,1829.0,6804.0,11500.97415009564,2163.303164364368
119,7575.0,972.0,12398.0,11300.0,1826.0,6814.0,11523.426309718272,2161.00013778264
120,7567.0,974.0,12403.0,11328.0,1821.0,6819.0,11535.262701193253,2159.173326719205
121,7552.0,981.0,12426.0,11327.0,1821.0,6821.0,11540.322437243154,2158.246628076183
122,7573.0,985.0,12444.0,11342.0,1823.0,6833.0,11558.70006101389,2163.945385790569
123,7602.0,983.0,12465.0,11370.0,1824.0,6849.0,11586.224648110609,2168.486529365312
124,7603.0,975.0,12451.0,11385.0,1827.0,6848.0,11586.155186005062,2166.615332308623
125,7587.0,969.0,12415.0,11356.0,1812.0,6828.0,11556.24641560343,2156.3572342502794
126,7586.0,965.0,12423.0,11365.0,1811.0,6830.0,11563.032769799931,2153.652302226
127,7586.0,970.0,12438.0,11380.0,1817.0,6838.0,11574.942744710628,2157.8132528241213
128,7566.0,974.0,12399.0,11366.0,1818.0,6825.0,11548.20838696184,2158.310825819036
129,7559.0,981.0,12401.0,11395.0,1825.0,6832.0,11557.833446775992,2162.7895004740376
130,7613.0,986.0,12441.0,11437.0,1831.0,6862.0,11604.535257292944,2176.2154233686824
131,7600.0,986.0,12494.0,11469.0,1831.0,6876.0,11636.795605778512,2172.22196729561
132,7582.0,992.0,12499.0,11464.0,1834.0,6874.0,11632.350824252733,2172.661566718849
133,7609.0,1000.0,12506.0,11453.0,1839.0,6881.0,11636.664355972429,2182.3399576186766
134,7617.0,998.0,12487.0,11479.0,1856.0,6887.0,11640.328209440904,2190.6481253374213
135,7605.0,1000.0,12480.0,11450.0,1847.0,6876.0,11623.124378680915,2185.777656040871
136,7611.0,997.0,12485.0,11438.0,1849.0,6876.0,11622.500184346358,2186.3461798997414
137,7614.0,992.0,12485.0,11480.0,1842.0,6883.0,11640.409701367611,2182.5191227796267
138,7627.0,993.0,12511.0,11526.0,1848.0,6901.0,11672.311643563015,2186.8318746266896
139,7632.0,1002.0,12502.0,11529.0,1850.0,6903.0,11670.278636706691,2192.8165802572985
140,7622.0,1006.0,12510.0,11550.0,1847.0,6907.0,11679.581775098253,2191.5769547963046
141,7620.0,1004.0,12513.0,11537.0,1847.0,6904.0,11675.194291439688,2189.971919059997
142,7612.0,1005.0,12476.0,11529.0,1843.0,6893.0,11654.310533876152,2188.7132062240034
143,7594.0,1000.0,12408.0,11482.0,1831.0,6863.0,11602.458618871991,2180.303412206452
144,7584.0,988.0,12379.0,11459.0,1837.0,6849.0,11578.581151293067,2176.110777312456
145,7572.0,991.0,12372.0,11466.0,1845.0,6849.0,11575.502445431153,2179.128514067904
146,7582.0,989.0,12349.0,11469.0,1842.0,6846.0,11569.16205170505,2179.428901635294
147,7584.0,990.0,12378.0,11445.0,1834.0,6846.0,11572.761022800567,2175.8730335451864
148,7582.0,988.0,12361.0,11457.0,1846.0,6847.0,11570.016045565235,2180.524962866227
149,7603.0,995.0,12340.0,11488.0,1843.0,6854.0,11577.75178927372,2186.798030777565
150,7618.0,997.0,12346.0,11507.0,1852.0,6864.0,11590.946625465534,2193.6655559748597
151,7624.0,991.0,12354.0,11484.0,1847.0,6860.0,11587.0379308823,2189.575344075587
152,7613.0,987.0,12348.0,11469.0,1848.0,6853.0,11576.135865079472,2186.4306768656006
153,7598.0,984.0,12364.0,11506.0,1845.0,6859.0,11594.009510726104,2180.7474305189426
154,7601.0,987.0,12394.0,11501.0,1844.0,6865.0,11605.57712379692,2181.2464978560884
155,7589.0,987.0,12366.0,11512.0,1837.0,6858.0,11595.32462120411,2177.4359498668337
156,7545.0,983.0,12335.0,11473.0,1840.0,6835.0,11556.46318069586,2170.1074261497915
157,7544.0,988.0,12325.0,11483.0,1841.0,6836.0,11555.621231271283,2172.927315503891
158,7540.0,991.0,12377.0,11476.0,1848.0,6846.0,11574.033953628787,2174.639444994472
159,7568.0,1000.0,12441.0,11510.0,1859.0,6876.0,11621.939513591242,2186.851938078694
160,7593.0,1006.0,12478.0,11542.0,1864.0,6897.0,11656.053925589273,2194.8945905768715
161,7591.0,1006.0,12472.0,11563.0,1866.0,6900.0,11661.273471106933,2195.7016274022517
162,7585.0,1001.0,12506.0,11597.0,1869.0,6912.0,11688.332470281635,2192.822982033633
163,7615.0,1000.0,12496.0,11602.0,1872.0,6917.0,11692.449381995375,2198.7436917356645
164,7612.0,996.0,12506.0,11657.0,1864.0,6927.0,11718.202270829315,2193.1794670588497
165,7604.0,1000.0,12511.0,11677.0,1877.0,6934.0,11726.35814257101,2199.0133400995346
166,7626.0,998.0,12506.0,11677.0,1876.0,6937.0,11729.525917161707,2201.8234756501406
167,7627.0,1001.0,12481.0,11649.0,1877.0,6927.0,11707.254721246558,2203.9959035336315
168,7610.0,1001.0,12507.0,11633.0,1876.0,6925.0,11707.873390198267,2199.4567918536522
169,7590.0,1003.0,12502.0,11626.0,1880.0,6920.0,11698.421262997505,2198.831501182618
170,7598.0,1004.0,12506.0,11622.0,1888.0,6924.0,11700.858786552799,2204.3029691788925
171,7584.0,994.0,12470.0,11609.0,1882.0,6908.0,11677.240879497142,2195.8537397341843
172,7568.0,996.0,12465.0,11571.0,1883.0,6897.0,11656.435624805388,2194.517462773876
173,7553.0,991.0,12457.0,11568.0,1888.0,6891.0,11647.741265474364,2191.2759457021157
174,7558.0,989.0,12465.0,11576.0,1889.0,6895.0,11655.611333291836,2191.4522276754014
175,7578.0,991.0,12482.0,11610.0,1890.0,6910.0,11681.129191990789,2196.036238846649
176,7566.0,992.0,12467.0,11599.0,1892.0,6903.0,11667.454277949015,2195.6312109137916
177,7554.0,989.0,12486.0,11611.0,1901.0,6908.0,11677.784457044854,2195.3648686013757
178,7551.0,990.0,12499.0,11621.0,1897.0,6912.0,11687.308981277198,2193.834213242232
179,7558.0,985.0,12499.0,11625.0,1906.0,6915.0,11690.637870134906,2196.509263315429
180,7563.0,990.0,12512.0,11657.0,1915.0,6927.0,11709.00236999802,2202.3173802976835
181,7583.0,993.0,12529.0,11648.0,1919.0,6934.0,11717.152252089272,2208.1812697465757
182,7568.0,991.0,12490.0,11633.0,1916.0,6920.0,11691.796922194684,2205.3042102185354
183,7569.0,993.0,12499.0,11618.0,1921.0,6920.0,11689.422942033973,2207.6979561597545
184,7584.0,990.0,12496.0,11625.0,1926.0,6924.0,11694.210578859875,2210.9438502257563
185,7566.0,984.0,12487.0,11626.0,1921.0,6917.0,11687.351912245747,2203.756013247088
186,7542.0,985.0,12470.0,11630.0,1922.0,6910.0,11676.071607379254,2200.985055127886
187,7554.0,984.0,12511.0,11650.0,1941.0,6928.0,11704.198362714847,2209.003681168754
188,7538.0,991.0,12495.0,11618.0,1952.0,6919.0,11680.676402976862,2214.3276204525855
189,7546.0,995.0,12516.0,11639.0,1951.0,6929.0,11699.161366942073,2216.016569814493
190,7544.0,1000.0,12572.0,11676.0,1956.0,6950.0,11738.26338735315,2219.0349553546757
191,7552.0,999.0,12577.0,11661.0,1959.0,6950.0,11736.304113474891,2220.9707640280467
192,7550.0,994.0,12599.0,11676.0,1959.0,6956.0,11751.625868087154,2217.7606512256953
193,7575.0,1006.0,12631.0,11678.0,1957.0,6969.0,11770.617921770398,2224.9367537934895
194,7548.0,1013.0,12654.0,11668.0,1962.0,6969.0,11770.64663422872,2224.860190368192
195,7542.0,1014.0,12632.0,11647.0,1974.0,6962.0,11751.433637359085,2229.902820033236
196,7549.0,1021.0,12638.0,11654.0,1964.0,6965.0,11757.741237190536,2229.6830298743325
197,7557.0,1030.0,12726.0,11707.0,1966.0,6997.0,11818.518242905098,2233.2506713935973
198,7565.0,1033.0,12715.0,11693.0,1974.0,6996.0,11809.946073648935,2239.708054937474
199,7575.0,1028.0,12698.0,11685.0,1975.0,6992.0,11801.618671648166,2240.007727673189
200,7578.0,1035.0,12722.0,11710.0,1978.0,7005.0,11822.905589223046,2244.747762729682
201,7574.0,1031.0,12721.0,11689.0,1974.0,6998.0,11813.301669331493,2240.344596028772
202,7575.0,1039.0,12720.0,11679.0,1970.0,6997.0,11808.993959541789,2242.588591894896
203,7574.0,1035.0,12764.0,11703.0,1975.0,7010.0,11837.063513842208,2240.7718132830414
204,7593.0,1046.0,12792.0,11726.0,1988.0,7029.0,11862.219299804221,2253.6656541886296
205,7595.0,1040.0,12820.0,11752.0,1992.0,7040.0,11885.651098321738,2252.3586463682677
206,7600.0,1047.0,12828.0,11756.0,2004.0,7047.0,11891.219235336073,2260.7974591640223
207,7609.0,1042.0,12829.0,11728.0,2002.0,7042.0,11882.889463724616,2259.087351832567
208,7595.0,1050.0,12856.0,11740.0,2009.0,7050.0,11895.91460923529,2262.122389876303
209,7614.0,1051.0,12904.0,11748.0,2010.0,7065.0,11923.951148824885,2264.2901769996042
210,7619.0,1056.0,12932.0,11749.0,2015.0,7074.0,11937.715017007748,2268.559266112634
211,7629.0,1072.0,12978.0,11794.0,2015.0,7098.0,11977.72010126264,2276.6735709716004
212,7657.0,1072.0,13013.0,11803.0,2032.0,7115.0,12001.967348639304,2286.609512648366
213,7681.0,1075.0,13041.0,11820.0,2018.0,7127.0,12026.696847765175,2285.9842732473317
214,7702.0,1079.0,13076.0,11833.0,2007.0,7139.0,12051.425008757555,2285.456745693129
215,7711.0,1081.0,13133.0,11819.0,1988.0,7146.0,12073.261132380409,2277.798306611444
216,7743.0,1089.0,13177.0,11840.0,2005.0,7171.0,12108.146156097333,2292.9593773233482
217,7765.0,1097.0,13213.0,11879.0,2005.0,7192.0,12143.822549997796,2299.458754961064
218,7743.0,1092.0,13226.0,11847.0,1996.0,7181.0,12132.556741739578,2288.7213797719896
219,7721.0,1089.0,13241.0,11859.0,2010.0,7184.0,12138.8066359849,2288.5345063007544
220,7728.0,1092.0,13222.0,11850.0,2013.0,7181.0,12128.253702813308,2292.996981919722
221,7736.0,1095.0,13248.0,11880.0,2014.0,7195.0,12153.49725891491,2295.83988639006
222,7736.0,1093.0,13258.0,11898.0,2014.0,7200.0,12164.834515536913,2294.60262696712
223,7739.0,1095.0,13260.0,11875.0,2025.0,7199.0,12157.253499637414,2300.1048254612524
224,7744.0,1107.0,13324.0,11882.0,2030.0,7217.0,12188.367444342319,2305.22023302235
225,7766.0,1107.0,13349.0,11911.0,2044.0,7235.0,12215.497913528994,2314.199114719265
226,7756.0,1107.0,13372.0,11897.0,2047.0,7236.0,12218.693625607204,2312.957406171582
227,7726.0,1100.0,13314.0,11869.0,2054.0,7213.0,12175.816847987306,2309.572030790743
228,7709.0,1097.0,13202.0,11835.0,2036.0,7176.0,12109.09004242439,2301.9669130319635
229,7704.0,1107.0,13271.0,11834.0,2048.0,7193.0,12137.744823210462,2307.451715495007
230,7715.0,1104.0,13292.0,11867.0,2052.0,7206.0,12162.238856229591,2309.119439013095
231,7689.0,1107.0,13277.0,11888.0,2054.0,7203.0,12157.842358743615,2307.4992113749413
232,7691.0,1098.0,13274.0,11888.0,2051.0,7200.0,12156.985078317935,2302.4303489245403
233,7671.0,1108.0,13242.0,11872.0,2062.0,7191.0,12131.97747414416,2309.1980434621128
234,7648.0,1100.0,13172.0,11830.0,2042.0,7158.0,12079.558682639745,2295.432461075563
235,7655.0,1099.0,13152.0,11820.0,2026.0,7150.0,12068.493780281384,2290.460656691441
236,7648.0,1098.0,13098.0,11803.0,2032.0,7136.0,12036.953720110676,2293.7183553238438
237,7627.0,1098.0,13063.0,11800.0,2039.0,7125.0,12014.98154052412,2293.6314201730584
238,7611.0,1092.0,13016.0,11766.0,2052.0,7107.0,11977.52004068012,2294.8598397489623
239,7604.0,1082.0,12965.0,11755.0,2061.0,7093.0,11949.519192453241,2294.6930070938415
240,7629.0,1090.0,12968.0,11803.0,2077.0,7113.0,11974.711742449017,2309.562645570436
241,7634.0,1087.0,12998.0,11804.0,2082.0,7121.0,11989.951920074793,2310.3609849279555
242,7640.0,1080.0,12999.0,11806.0,2092.0,7123.0,11992.372923351288,2311.9932186497836
243,7622.0,1083.0,13026.0,11835.0,2105.0,7134.0,12011.676718138122,2314.7647770167932
244,7619.0,1082.0,13056.0,11901.0,2113.0,7154.0,12050.216964827709,2316.446577221109
245,7626.0,1083.0,13057.0,11901.0,2114.0,7156.0,12052.137637635064,2318.5249543532163
246,7648.0,1080.0,13084.0,11902.0,2128.0,7168.0,12069.13365117364,2325.6128725562203
247,7662.0,1086.0,13108.0,11939.0,2146.0,7188.0,12097.159700668402,2337.6588497975126
248,7667.0,1087.0,13159.0,11991.0,2155.0,7212.0,12141.534437111346,2341.4799347090493
249,7691.0,1091.0,13218.0,12030.0,2164.0,7239.0,12187.938367636707,2349.3083949697584
250,7710.0,1102.0,13260.0,12060.0,2184.0,7263.0,12221.410810599165,2363.9975948003585
251,7667.0,1097.0,13211.0,12036.0,2196.0,7241.0,12180.942536777799,2360.2687808030114
252,7672.0,1096.0,13193.0,12015.0,2194.0,7234.0,12166.263780456191,2360.8073777724185
253,7689.0,1096.0,13220.0,12063.0,2209.0,7255.0,12200.3380336097,2368.9379030322007
254,7661.0,1084.0,13221.0,12079.0,2218.0,7253.0,12202.374694511083,2362.8531945817476
255,7639.0,1083.0,13214.0,12068.0,2218.0,7244.0,12189.432181990434,2357.844882217688
256,7667.0,1082.0,13263.0,12103.0,2225.0,7268.0,12231.363698138592,2364.079927630297
257,7690.0,1091.0,13321.0,12154.0,2240.0,7299.0,12281.391691413539,2376.303920525681
258,7691.0,1099.0,13360.0,12151.0,2256.0,7311.0,12297.02786460993,2384.735392988049
259,7678.0,1094.0,13398.0,12172.0,2253.0,7319.0,12319.994141168334,2377.9001648466583
260,7713.0,1100.0,13454.0,12225.0,2257.0,7350.0,12373.093844103121,2387.041040084846
261,7727.0,1103.0,13496.0,12259.0,2261.0,7369.0,12407.547664423417,2390.8204984039376
262,7723.0,1094.0,13526.0,12292.0,2262.0,7379.0,12433.234409548757,2385.3457223850637
263,7738.0,1102.0,13631.0,12317.0,2269.0,7411.0,12492.492090583892,2390.4144924273505
264,7764.0,1104.0,13665.0,12362.0,2281.0,7435.0,12530.91496854752,2400.1402526507563
265,7765.0,1098.0,13686.0,12407.0,2283.0,7448.0,12558.86174403756,2398.324290649264
266,7780.0,1093.0,13651.0,12430.0,2257.0,7442.0,12555.513368190863,2389.7526198888863
267,7804.0,1096.0,13721.0,12467.0,2283.0,7474.0,12606.042923307119,2403.4449836190006
268,7824.0,1094.0,13756.0,12493.0,2290.0,7491.0,12635.96117251303,2407.705546701435
269,7837.0,1092.0,13784.0,12518.0,2289.0,7504.0,12661.508196794262,2408.260596668363
270,7850.0,1098.0,13839.0,12519.0,2294.0,7520.0,12688.787517397093,2413.116362622477
271,7833.0,1093.0,13844.0,12522.0,2297.0,7518.0,12689.015042200774,2408.8914172587693
272,7808.0,1099.0,13832.0,12542.0,2307.0,7518.0,12686.159311269987,2411.688847455428
273,7794.0,1099.0,13837.0,12553.0,2309.0,7518.0,12688.965158136987,2409.012997296386
274,7862.0,1101.0,13918.0,12611.0,2330.0,7564.0,12762.066050625624,2428.2366781099254
275,7878.0,1098.0,13953.0,12644.0,2347.0,7584.0,12794.538590203512,2435.8653207020234
276,7912.0,1102.0,13974.0,12654.0,2342.0,7597.0,12815.019793625419,2441.4496172996623
277,7919.0,1092.0,13967.0,12648.0,2340.0,7593.0,12811.125848105494,2437.3930292482173
278,7931.0,1092.0,13985.0,12664.0,2348.0,7604.0,12828.162516614506,2442.4045609724044
279,7930.0,1092.0,13967.0,12672.0,2340.0,7600.0,12822.919429463436,2439.6568581215515
280,7921.0,1093.0,13957.0,12682.0,2333.0,7597.0,12820.476099942132,2436.1068545957132
281,7914.0,1089.0,13974.0,12690.0,2336.0,7601.0,12830.481567676346,2434.1010158383915
282,7930.0,1082.0,13981.0,12697.0,2327.0,7603.0,12839.301468275738,2429.4591861819517
283,7948.0,1089.0,13988.0,12696.0,2336.0,7611.0,12845.482425862816,2439.2564428694504
284,7942.0,1087.0,14013.0,12706.0,2328.0,7615.0,12859.55463949673,2433.2807617485887
285,7970.0,1096.0,14027.0,12692.0,2327.0,7622.0,12865.581396971604,2441.2664454079013
286,7990.0,1100.0,14045.0,12698.0,2327.0,7632.0,12880.411912188296,2446.4455877982773
287,8000.0,1097.0,14066.0,12712.0,2334.0,7642.0,12897.715533271057,2449.205339926095
288,8011.0,1106.0,14093.0,12741.0,2330.0,7656.0,12922.63070346371,2452.4690913202458
