,YM13-MS_NT,YM14-MS_NT,YM3-MS_NT,YM5-MS_NT,YM7-MS_NT,Mean,Std_dev_upper,Std_dev_lower
52,8917.0,14770.0,8339.0,13785.0,8999.0,10962.0,13696.436541593168,8260.312382796194
53,9015.0,14902.0,8421.0,13944.0,9133.0,11083.0,13837.467280618886,8361.521541514612
54,9106.0,15031.0,8499.0,14092.0,9272.0,11200.0,13972.639392348021,8460.567067717082
55,9187.0,15176.0,8572.0,14214.0,9371.0,11304.0,14101.94517458795,8539.56435967053
56,9255.0,15298.0,8648.0,14307.0,9417.0,11385.0,14204.600893743653,8599.167999800897
57,9349.0,15410.0,8771.0,14497.0,9588.0,11523.0,14351.33696719468,8728.536553758315
58,9411.0,15548.0,8844.0,14627.0,9740.0,11634.0,14483.22831657977,8818.895409200068
59,9487.0,15648.0,8892.0,14712.0,9804.0,11709.0,14573.804612301974,8878.457464008301
60,9544.0,15759.0,8946.0,14765.0,9859.0,11775.0,14654.722671832596,8929.7180703308
61,9620.0,15866.0,9020.0,14880.0,9939.0,11865.0,14761.264905011281,9003.422153526386
62,9642.0,15900.0,9037.0,14931.0,9996.0,11901.0,14802.982178902323,9033.797449995312
63,9647.0,15885.0,9030.0,14938.0,10038.0,11908.0,14802.454467886248,9048.162709349195
64,9636.0,15894.0,9027.0,14945.0,10049.0,11910.0,14809.295322430378,9045.45212738407
65,9647.0,15926.0,9061.0,14982.0,10083.0,11940.0,14842.99496497439,9071.748597266263
66,9658.0,15926.0,9061.0,15018.0,10093.0,11951.0,14858.549718692127,9078.29658973525
67,9690.0,15919.0,9063.0,15014.0,10118.0,11961.0,14857.172192164455,9099.48965727311
68,9660.0,15882.0,9057.0,14977.0,10118.0,11939.0,14823.180952483159,9089.33728411044
69,9673.0,15896.0,9090.0,15043.0,10244.0,11989.0,14866.66039807804,9145.827941494437
70,9676.0,15903.0,9109.0,15081.0,10309.0,12016.0,14891.520520995577,9174.869894189134
71,9670.0,15919.0,9125.0,15090.0,10355.0,12032.0,14906.096547902778,9192.300913019564
72,9678.0,15932.0,9118.0,15049.0,10403.0,12036.0,14899.513995076679,9206.780822845118
73,9674.0,15932.0,9097.0,14965.0,10401.0,12014.0,14865.15355017345,9196.96913439201
74,9675.0,15882.0,9150.0,14979.0,10471.0,12031.0,14852.53863462237,9243.301660075871
75,9678.0,15853.0,9173.0,15010.0,10524.0,12048.0,14857.148245761811,9272.447263143606
76,9686.0,15861.0,9186.0,15019.0,10558.0,12062.0,14867.530894501075,9290.069489979782
77,9692.0,15838.0,9198.0,15002.0,10573.0,12061.0,14851.63732266783,9303.736490522278
78,9704.0,15857.0,9202.0,15029.0,10614.0,12081.0,14875.27052496115,9320.21909745091
79,9721.0,15868.0,9278.0,15156.0,10687.0,12142.0,14940.143455936453,9377.36845303462
80,9730.0,15869.0,9286.0,15176.0,10714.0,12155.0,14951.730376707772,9391.764608548263
81,9763.0,15859.0,9293.0,15179.0,10733.0,12165.0,14950.621773799643,9412.788363304086
82,9750.0,15819.0,9278.0,15137.0,10733.0,12143.0,14914.273545983266,9404.96474984509
83,9715.0,15783.0,9284.0,15120.0,10763.0,12133.0,14892.894708136526,9406.159115473767
84,9713.0,15749.0,9310.0,15200.0,10826.0,12160.0,14917.258977076086,9435.715080997845
85,9709.0,15741.0,9329.0,15214.0,10842.0,12167.0,14920.518403788143,9446.459054141027
86,9707.0,15744.0,9323.0,15182.0,10809.0,12153.0,14905.02739811943,9433.932202810256
87,9683.0,15737.0,9294.0,15119.0,10774.0,12121.0,14871.041502717126,9403.94250795185
88,9688.0,15781.0,9333.0,15184.0,10821.0,12161.0,14923.31212332471,9431.81884619691
89,9697.0,15776.0,9347.0,15207.0,10890.0,12183.0,14937.96516614397,9461.07781268573
90,9697.0,15761.0,9354.0,15313.0,10926.0,12210.0,14979.793163156171,9473.403306617813
91,9699.0,15771.0,9351.0,15306.0,10927.0,12211.0,14981.95740975329,9473.204807327707
92,9683.0,15779.0,9388.0,15339.0,10976.0,12233.0,15004.206452071012,9494.982846413606
93,9709.0,15898.0,9483.0,15456.0,11093.0,12328.0,15121.123514395069,9568.304174598443
94,9870.0,16334.0,10180.0,16425.0,11541.0,12870.0,15790.262385471553,9984.712078409471
95,9865.0,16425.0,10317.0,16713.0,11966.0,13057.0,16009.846248396057,10139.542553019744
96,9863.0,16492.0,10388.0,16851.0,12120.0,13143.0,16121.590902871132,10200.058032618324
97,9883.0,16542.0,10414.0,16892.0,12146.0,13175.0,16164.046782281379,10221.799670523395
98,9863.0,16573.0,10432.0,16927.0,12214.0,13202.0,16203.240771192253,10236.679429995154
99,9876.0,16592.0,10429.0,16942.0,12274.0,13223.0,16226.01739366702,10255.899985356977
100,9897.0,16687.0,10488.0,17047.0,12401.0,13304.0,16330.802008721417,10313.448424820344
101,9915.0,16728.0,10523.0,17112.0,12493.0,13354.0,16390.084413626646,10354.30128802125
102,9918.0,16728.0,10521.0,17113.0,12542.0,13364.0,16397.30662259302,10367.069907334899
103,9926.0,16695.0,10509.0,17069.0,12543.0,13348.0,16363.502589398104,10368.660710870045
104,9935.0,16675.0,10500.0,17028.0,12566.0,13341.0,16340.40883619867,10377.489424855683
105,9944.0,16629.0,10456.0,16885.0,12439.0,13271.0,16238.239030928697,10339.249849224123
106,9928.0,16474.0,10225.0,16098.0,12092.0,12963.0,15778.02594422621,10181.736351360518
107,9954.0,16460.0,10221.0,16091.0,12104.0,12966.0,15770.420581867134,10195.166504976733
108,9934.0,16426.0,10205.0,16083.0,12136.0,12957.0,15756.711086284917,10190.795498632637
109,9922.0,16413.0,10190.0,16055.0,12116.0,12939.0,15735.953729804387,10175.568027957246
110,9959.0,16399.0,10169.0,16029.0,12150.0,12941.0,15722.92368095652,10192.418069723268
111,9957.0,16398.0,10138.0,15931.0,12161.0,12917.0,15683.135716120956,10183.992852796271
112,9984.0,16440.0,10133.0,15928.0,12178.0,12933.0,15703.404278560562,10195.727213964712
113,10010.0,16498.0,10194.0,15964.0,12251.0,12983.0,15754.08857070045,10245.147509774977
114,10007.0,16461.0,10168.0,15804.0,12254.0,12939.0,15672.386135668847,10238.326109793234
115,9990.0,16438.0,10160.0,15710.0,12306.0,12921.0,15631.716393624878,10242.724348121106
116,9976.0,16410.0,10147.0,15701.0,12348.0,12916.0,15621.470211750015,10242.979991705684
117,9981.0,16384.0,10168.0,15720.0,12436.0,12938.0,15631.81487238204,10276.423448629845
118,9968.0,16319.0,10138.0,15624.0,12430.0,12896.0,15562.676464565335,10261.236833843237
119,9974.0,16361.0,10146.0,15582.0,12434.0,12899.0,15564.887894617226,10265.088251973695
120,9963.0,16368.0,10132.0,15594.0,12478.0,12907.0,15580.959311582732,10265.065308474543
121,9964.0,16331.0,10115.0,15491.0,12497.0,12880.0,15526.571039414333,10265.077366690512
122,9992.0,16355.0,10128.0,15483.0,12557.0,12903.0,15543.718311369086,10293.908198515923
123,10009.0,16336.0,10125.0,15530.0,12637.0,12927.0,15566.958989580457,10318.706619974144
124,10008.0,16285.0,10067.0,15459.0,12677.0,12899.0,15523.727979556485,10305.731119921822
125,9977.0,16157.0,10016.0,15343.0,12674.0,12833.0,15420.144423233203,10276.888653673937
126,9971.0,16095.0,9995.0,15288.0,12797.0,12829.0,15394.703834558202,10294.048363416492
127,9969.0,16099.0,9991.0,15268.0,12837.0,12833.0,15397.194096917523,10299.491823444952
128,9957.0,16092.0,10044.0,15338.0,12974.0,12881.0,15448.26952227459,10344.477329661164
129,9951.0,16120.0,10126.0,15519.0,13327.0,13009.0,15606.791266954808,10442.272929135017
130,9996.0,16191.0,10221.0,15666.0,13545.0,13124.0,15741.52886644382,10537.79581672965
131,9990.0,16229.0,10230.0,15685.0,13593.0,13145.0,15776.144592504688,10545.415451591443
132,10006.0,16253.0,10245.0,15672.0,13647.0,13165.0,15794.022530650254,10567.415706074096
133,10002.0,16264.0,10263.0,15701.0,13691.0,13184.0,15819.758062999459,10579.833138054679
134,9975.0,16270.0,10250.0,15709.0,13749.0,13191.0,15841.436391741305,10572.258307681926
135,9968.0,16243.0,10254.0,15679.0,13711.0,13171.0,15808.686334650123,10564.903862826532
136,9977.0,16253.0,10268.0,15754.0,13861.0,13223.0,15878.652286476276,10599.104881010704
137,9989.0,16279.0,10319.0,15863.0,14126.0,13315.0,15997.298001092844,10664.850584607593
138,10018.0,16329.0,10350.0,15932.0,14217.0,13369.0,16066.89676723678,10703.438636777177
139,10020.0,16312.0,10346.0,15914.0,14237.0,13366.0,16058.43298276237,10705.788788075879
140,10013.0,16318.0,10378.0,15917.0,14325.0,13390.0,16084.787963210958,10727.510208273208
141,9979.0,16325.0,10392.0,15869.0,14377.0,13388.0,16084.543985672524,10723.799313007221
142,9944.0,16321.0,10352.0,15797.0,14358.0,13354.0,16052.868553054534,10687.502585762026
143,9902.0,16259.0,10332.0,15775.0,14388.0,13331.0,16029.726026603417,10664.619309018904
144,9897.0,16213.0,10319.0,15778.0,14399.0,13321.0,16015.378475022888,10658.914792234113
145,9946.0,16397.0,10519.0,16062.0,14862.0,13557.0,16325.119030436854,10822.057389119824
146,9951.0,16459.0,10614.0,16179.0,15218.0,13684.0,16499.634736017204,10902.110754444675
147,9957.0,16451.0,10623.0,16152.0,15290.0,13695.0,16508.760378331222,10914.890367691396
148,9973.0,16463.0,10640.0,16187.0,15379.0,13728.0,16552.48138012391,10937.394158309331
149,9985.0,16490.0,10673.0,16230.0,15526.0,13781.0,16625.31316255202,10970.72759824686
150,10007.0,16546.0,10702.0,16269.0,15590.0,13823.0,16680.356499750542,10999.840474317407
151,10017.0,16583.0,10748.0,16377.0,15679.0,13881.0,16762.312507637216,11034.171375083632
152,10028.0,16597.0,10753.0,16379.0,15749.0,13901.0,16790.08417438237,11046.540981820217
153,10015.0,16618.0,10772.0,16392.0,15810.0,13921.0,16823.44749593626,11053.361802184276
154,10020.0,16635.0,10775.0,16447.0,15852.0,13946.0,16864.467914277397,11062.460959433338
155,10015.0,16659.0,10807.0,16474.0,15900.0,13971.0,16899.21536093232,11077.854351599777
156,9997.0,16618.0,10825.0,16496.0,15928.0,13973.0,16902.233989743167,11078.823823656583
157,9982.0,16621.0,10842.0,16526.0,15954.0,13985.0,16923.863589893208,11081.333650939443
158,10001.0,16686.0,10863.0,16527.0,15995.0,14014.0,16960.594079045615,11102.743939777378
159,10047.0,16756.0,10896.0,16562.0,16104.0,14073.0,17033.42483437766,11148.030634267054
160,10091.0,16808.0,10979.0,16651.0,16305.0,14167.0,17150.062213006404,11219.640273040059
161,10099.0,16838.0,10989.0,16666.0,16359.0,14190.0,17184.318714944464,11231.566780643083
162,10107.0,16845.0,10995.0,16636.0,16376.0,14192.0,17181.629904631453,11238.151239243276
163,10115.0,16865.0,11009.0,16651.0,16410.0,14210.0,17205.42758216586,11250.44709618561
164,10113.0,16906.0,11019.0,16624.0,16422.0,14217.0,17215.546809150503,11254.341127854037
165,10112.0,16923.0,11007.0,16561.0,16435.0,14208.0,17204.363774087964,11247.47391798954
166,10104.0,16898.0,10967.0,16492.0,16478.0,14188.0,17186.349974013487,11225.535605598947
167,10112.0,16882.0,10989.0,16559.0,16594.0,14227.0,17243.879408704743,11246.276284583355
168,10078.0,16852.0,10997.0,16511.0,16627.0,14213.0,17230.064865063396,11232.068951772666
169,10065.0,16817.0,10952.0,16388.0,16643.0,14173.0,17181.267474810043,11200.760980258117
170,10055.0,16800.0,10930.0,16372.0,16688.0,14169.0,17186.84187789884,11187.301244815857
171,10061.0,16810.0,10910.0,16340.0,16697.0,14164.0,17183.12256569134,11180.987696614526
172,10050.0,16789.0,10913.0,16355.0,16741.0,14170.0,17197.40401444318,11178.805430473758
173,10052.0,16774.0,10881.0,16268.0,16749.0,14145.0,17165.130157239364,11161.0162723047
174,10051.0,16772.0,10883.0,16225.0,16725.0,14131.0,17140.46695723124,11157.599960979072
175,10055.0,16786.0,10892.0,16206.0,16690.0,14126.0,17126.26308290901,11161.6454090141
176,10049.0,16731.0,10859.0,16144.0,16666.0,14090.0,17076.590525443127,11139.154217367137
177,10056.0,16771.0,10853.0,16116.0,16696.0,14098.0,17092.483105089537,11139.428455730465
178,10037.0,16743.0,10826.0,16031.0,16669.0,14061.0,17045.409115162776,11112.357698299866
179,10069.0,16771.0,10887.0,16095.0,16685.0,14101.0,17079.88607816188,11157.838685165998
180,10108.0,16829.0,11035.0,16347.0,16871.0,14238.0,17251.63435074662,11260.45838060354
181,10144.0,16835.0,11044.0,16372.0,16930.0,14265.0,17281.755077894126,11284.375028782115
182,10134.0,16839.0,11032.0,16365.0,16945.0,14263.0,17287.41088478401,11274.810911509878
183,10124.0,16858.0,11078.0,16403.0,17018.0,14296.0,17334.87100197864,11293.548073189275
184,10136.0,16892.0,11115.0,16449.0,17084.0,14335.0,17386.69614586162,11319.876529387118
185,10147.0,16918.0,11137.0,16449.0,17147.0,14360.0,17419.795788392858,11336.801595979006
186,10137.0,16932.0,11150.0,16443.0,17203.0,14373.0,17444.602383121877,11338.184601205223
187,10175.0,17054.0,11379.0,16658.0,17662.0,14586.0,17735.214293544766,11474.454009824001
188,10155.0,17063.0,11422.0,16671.0,17816.0,14625.0,17804.70279533586,11483.427045522385
189,10175.0,17099.0,11476.0,16720.0,17934.0,14681.0,17879.822121760863,11520.464408543554
190,10179.0,17121.0,11474.0,16680.0,17911.0,14673.0,17864.709071955025,11519.516367721624
191,10198.0,17128.0,11550.0,16783.0,18204.0,14773.0,18018.804656270408,11566.020459704798
192,10204.0,17119.0,11608.0,16850.0,18562.0,14869.0,18186.27162991918,11591.409408877862
193,10238.0,17174.0,11665.0,16929.0,18723.0,14946.0,18295.394776174744,11636.695084528963
194,10233.0,17188.0,11669.0,16960.0,18790.0,14968.0,18338.690552394273,11637.678455392605
195,10192.0,17155.0,11641.0,16899.0,18768.0,14931.0,18302.171606430027,11600.20316269086
196,10204.0,17148.0,11630.0,16855.0,18784.0,14924.0,18291.59180523214,11596.764188097082
197,10259.0,17193.0,11679.0,16931.0,18867.0,14986.0,18362.29420617734,11650.117815014288
198,10288.0,17237.0,11779.0,17076.0,19265.0,15129.0,18593.06553055799,11706.421780781824
199,10283.0,17227.0,11788.0,17047.0,19401.0,15149.0,18641.11308045239,11698.734239449845
200,10283.0,17228.0,11725.0,16836.0,19380.0,15090.0,18567.18660222121,11654.50604766737
201,10292.0,17219.0,11774.0,16866.0,19474.0,15125.0,18615.467246659107,11676.336264303989
202,10255.0,17212.0,11759.0,16876.0,19553.0,15131.0,18654.504789268776,11649.694395160672
203,10278.0,17203.0,11787.0,16857.0,19601.0,15145.0,18665.96852679297,11666.224379787562
204,10319.0,17204.0,11783.0,16834.0,19622.0,15152.0,18665.6527242553,11680.476661432804
205,10311.0,17201.0,11767.0,16729.0,19626.0,15127.0,18636.767423443707,11659.243137076433
206,10289.0,17150.0,11753.0,16706.0,19650.0,15110.0,18626.586564648547,11635.481565583312
207,10292.0,17099.0,11799.0,16765.0,19737.0,15138.0,18667.1950168086,11651.12051084309
208,10291.0,17097.0,11791.0,16727.0,19798.0,15141.0,18684.27478001166,11640.137080696899
209,10271.0,17041.0,11750.0,16600.0,19792.0,15091.0,18628.61679194718,11595.727305980045
210,10261.0,17031.0,11755.0,16553.0,19823.0,15085.0,18627.610882762412,11584.768927207631
211,10278.0,17049.0,11782.0,16481.0,20004.0,15119.0,18697.100580848262,11583.728370370141
212,10286.0,17026.0,11791.0,16483.0,20129.0,15143.0,18749.32328001803,11579.867778404592
213,10303.0,17013.0,11760.0,16390.0,20141.0,15121.0,18723.77308009631,11561.423653794098
214,10294.0,16853.0,11628.0,16251.0,20120.0,15029.0,18626.9318179569,11474.182837946835
215,10144.0,16337.0,10917.0,15233.0,19771.0,14480.0,18043.874389855326,10958.856474630922
216,10149.0,16284.0,10793.0,14961.0,19422.0,14322.0,17790.011961724853,10895.498515339716
217,10155.0,16251.0,10737.0,14809.0,19364.0,14263.0,17714.92122834034,10852.444734645582
218,10140.0,16214.0,10748.0,14846.0,19457.0,14281.0,17758.834383635884,10844.81783009662
219,10155.0,16198.0,10747.0,14813.0,19522.0,14287.0,17778.09856635415,10837.71250559661
220,10160.0,16160.0,10744.0,14788.0,19537.0,14278.0,17768.162885406164,10829.612881754681
221,10177.0,16148.0,10754.0,14826.0,19655.0,14312.0,17831.668450294714,10834.484788297965
222,10198.0,16140.0,10795.0,14857.0,20000.0,14398.0,18010.457833663946,10828.806695117362
223,10196.0,16128.0,10815.0,14900.0,20217.0,14451.0,18127.580118352744,10818.476467353245
224,10202.0,16180.0,10815.0,14922.0,20330.0,14490.0,18205.935759222255,10818.543972262833
225,10231.0,16187.0,10867.0,14963.0,20430.0,14536.0,18268.07586560974,10848.573068025094
226,10220.0,16241.0,10892.0,14988.0,20622.0,14593.0,18388.82136917251,10842.591011237902
227,10193.0,16231.0,10892.0,14987.0,20745.0,14610.0,18450.34913343392,10815.596532872914
228,10138.0,16174.0,10894.0,14973.0,20850.0,14606.0,18487.30949122415,10771.150835464623
229,10141.0,16232.0,10917.0,14980.0,20956.0,14645.0,18560.188752367714,10776.725524885635
230,10154.0,16290.0,10937.0,14991.0,21177.0,14710.0,18694.723700166258,10772.97516473295
231,10163.0,16345.0,10987.0,15064.0,21356.0,14783.0,18819.75983927704,10794.586333963267
232,10160.0,16335.0,11008.0,15080.0,21461.0,14809.0,18876.23549437043,10790.45157138566
233,10123.0,16299.0,11018.0,15097.0,21608.0,14829.0,18948.653432025563,10758.685514665505
234,10097.0,16272.0,11012.0,15106.0,21745.0,14846.0,19016.127895720543,10725.863751997373
235,10110.0,16357.0,11094.0,15257.0,22321.0,15028.0,19379.312694655106,10728.776616019306
236,10166.0,16578.0,11658.0,16074.0,23947.0,15685.0,20499.260136995785,10928.349555270393
237,10188.0,16779.0,11918.0,16422.0,24539.0,15969.0,20951.705506716873,11045.993863625052
238,10174.0,16835.0,11965.0,16459.0,24841.0,16055.0,21139.873112150064,11031.001670206562
239,10172.0,16874.0,11978.0,16487.0,24984.0,16099.0,21233.323012822624,11026.168103749242
240,10199.0,16930.0,12053.0,16566.0,25226.0,16195.0,21397.787845633018,11054.499140171512
241,10188.0,16955.0,12122.0,16630.0,25411.0,16261.0,21521.284152654367,11063.739632790737
242,10163.0,17025.0,12170.0,16693.0,25622.0,16335.0,21669.66852453521,11064.173828484221
243,10157.0,17080.0,12172.0,16708.0,25730.0,16369.0,21743.988657352373,11058.43298147711
244,10161.0,17130.0,12185.0,16722.0,25801.0,16400.0,21798.27251689526,11066.35568716528
245,10183.0,17152.0,12217.0,16752.0,25869.0,16435.0,21847.83588026338,11086.942642542504
246,10186.0,17162.0,12222.0,16755.0,25957.0,16456.0,21898.36149724241,11078.867031068352
247,10206.0,17213.0,12240.0,16799.0,26086.0,16509.0,21990.80289381757,11092.825710131456
248,10224.0,17256.0,12261.0,16828.0,26190.0,16552.0,22064.152044951832,11105.840034998688
249,10248.0,17294.0,12270.0,16829.0,26279.0,16584.0,22121.375587767187,11112.94267988353
250,10296.0,17312.0,12274.0,16716.0,26211.0,16562.0,22063.62006745892,11126.245876473828
251,10253.0,17285.0,12263.0,16665.0,26451.0,16583.0,22179.574869209442,11053.500592491982
252,10271.0,17266.0,12280.0,16702.0,26625.0,16629.0,22280.001306553262,11045.653698801243
253,10243.0,17287.0,12299.0,16713.0,26725.0,16653.0,22343.27513101666,11030.922530010906
254,10240.0,17316.0,12400.0,16900.0,27246.0,16820.0,22681.51330858053,11028.73518308091
255,10239.0,17342.0,12407.0,16884.0,27391.0,16853.0,22765.722508850442,11011.042896242416
256,10270.0,17379.0,12452.0,16924.0,27483.0,16902.0,22834.47835787596,11040.523652750322
257,10293.0,17391.0,12456.0,16892.0,27455.0,16897.0,22813.93706799951,11050.975205215804
258,10294.0,17391.0,12413.0,16784.0,27305.0,16837.0,22706.77637279877,11037.571081287177
259,10306.0,17429.0,12407.0,16735.0,27307.0,16837.0,22706.59332208516,11037.679646169847
260,10330.0,17475.0,12415.0,16743.0,27354.0,16863.0,22743.728140856936,11052.750476861649
261,10337.0,17479.0,12400.0,16718.0,27320.0,16851.0,22720.50817076411,11051.763777677801
262,10355.0,17436.0,12337.0,16535.0,27220.0,16777.0,22616.602338059216,11007.287344760382
263,10375.0,17492.0,12360.0,16560.0,27293.0,16816.0,22674.88142907842,11027.287346831563
264,10426.0,17517.0,12381.0,16579.0,27332.0,16847.0,22705.845381130996,11058.322963051467
265,10429.0,17543.0,12341.0,16466.0,27340.0,16824.0,22692.98108419738,11025.28455160281
266,10406.0,17423.0,12160.0,16254.0,27021.0,16653.0,22440.22010698286,10935.066320109672
267,10450.0,17451.0,12150.0,16277.0,26996.0,16665.0,22435.77725845199,10963.312241194097
268,10472.0,17489.0,12156.0,16320.0,27033.0,16694.0,22472.815622599497,10984.39424678526
269,10464.0,17503.0,12164.0,16305.0,27058.0,16699.0,22487.81650829137,10979.48903806949
270,10482.0,17530.0,12180.0,16337.0,27082.0,16722.0,22513.339272281213,11000.044684181365
271,10476.0,17521.0,12177.0,16337.0,27103.0,16723.0,22523.367657887444,10992.076230585433
272,10451.0,17505.0,12130.0,16248.0,27099.0,16687.0,22499.49573476546,10944.069306358057
273,10461.0,17499.0,12169.0,16234.0,27110.0,16695.0,22503.245747785357,10956.268393453482
274,10505.0,17574.0,12198.0,16303.0,27170.0,16750.0,22566.801767294462,11002.863042390254
275,10525.0,17590.0,12202.0,16282.0,27194.0,16759.0,22580.27682443179,11007.393383237752
276,10520.0,17571.0,12195.0,16252.0,27180.0,16744.0,22562.37890366953,10995.256597109545
277,10520.0,17563.0,12169.0,16244.0,27155.0,16730.0,22543.39024723669,10986.257802286236
278,10519.0,17545.0,12142.0,16190.0,27142.0,16708.0,22521.5931287515,10963.985055289299
279,10505.0,17504.0,12117.0,16159.0,27115.0,16680.0,22490.18478191529,10939.400779576768
280,10492.0,17453.0,12097.0,16097.0,27044.0,16637.0,22427.263022235406,10916.035749247942
281,10470.0,17449.0,12031.0,16006.0,26925.0,16576.0,22340.184085078014,10880.874647828345
282,10492.0,17445.0,12035.0,16011.0,26872.0,16571.0,22310.644832217407,10900.095908982077
283,10477.0,17404.0,11986.0,15955.0,26826.0,16530.0,22263.91421863518,10864.70969252053
284,10464.0,17415.0,11939.0,15860.0,26786.0,16493.0,22225.09174443908,10829.534438922434
285,10508.0,17402.0,11949.0,15829.0,26770.0,16492.0,22207.803658862562,10844.603351533526
286,10511.0,17398.0,11952.0,15872.0,26823.0,16511.0,22243.6593276303,10847.021849649218
287,10516.0,17399.0,11932.0,15875.0,26858.0,16516.0,22263.35747974667,10837.475631821238
288,10529.0,17466.0,11970.0,15949.0,26908.0,16564.0,22321.017028519775,10875.97996551841
