,JW21-R_SS31,JW21-NP_SS31,JW55-RB_SS31,JW22-LF_SS31,JW22-NP_SS31,Mean,Std_dev_upper,Std_dev_lower
35,7979.0,3612.0,1744.0,16549.0,4519.0,6881.0,12121.80149086632,1702.9166654842638
36,8061.0,3651.0,1778.0,16723.0,4581.0,6959.0,12250.325142784808,1731.022208188574
37,8134.0,3670.0,1793.0,16852.0,4620.0,7014.0,12347.16147952288,1744.686923500779
38,8191.0,3705.0,1805.0,16962.0,4662.0,7065.0,12430.633122008996,1763.6282754456115
39,8260.0,3735.0,1823.0,17091.0,4695.0,7121.0,12526.876373601848,1779.8428978964557
40,8327.0,3765.0,1849.0,17250.0,4759.0,7190.0,12642.761428854192,1802.543459019611
41,8404.0,3807.0,1861.0,17447.0,4798.0,7263.0,12780.562891953898,1811.566284369309
42,8489.0,3845.0,1887.0,17628.0,4856.0,7341.0,12913.856179734052,1834.8870205146404
43,8574.0,3893.0,1906.0,17833.0,4924.0,7426.0,13062.240697486224,1857.261626167874
44,8678.0,3940.0,1928.0,18075.0,4973.0,7519.0,13234.29622737673,1872.1288048107153
45,8839.0,3983.0,1951.0,18408.0,5040.0,7644.0,13472.99145364502,1884.8434434142955
46,8937.0,4017.0,1970.0,18603.0,5089.0,7723.0,13615.666575215899,1900.9309256628048
47,9068.0,4057.0,1987.0,18820.0,5125.0,7811.0,13777.644238319113,1915.8633518340957
48,9137.0,4092.0,2002.0,18985.0,5184.0,7880.0,13897.795576454886,1934.276431553436
49,9229.0,4141.0,2021.0,19180.0,5238.0,7962.0,14040.889879465383,1955.8897248207886
50,9305.0,4175.0,2041.0,19331.0,5283.0,8027.0,14152.574846494,1974.7879777799617
51,9375.0,4222.0,2075.0,19469.0,5336.0,8095.0,14257.124395585233,2006.724358786726
52,9491.0,4252.0,2090.0,19647.0,5402.0,8176.0,14396.053268796553,2030.4892695737708
53,9555.0,4298.0,2121.0,19823.0,5480.0,8255.0,14523.860396169839,2061.266679791014
54,9648.0,4362.0,2138.0,20004.0,5545.0,8339.0,14661.358283636468,2092.409508709752
55,9734.0,4403.0,2165.0,20149.0,5622.0,8415.0,14777.169588015291,2128.978611087493
56,9821.0,4446.0,2184.0,20325.0,5668.0,8489.0,14906.507847028057,2148.3272085690533
57,9888.0,4481.0,2214.0,20468.0,5731.0,8556.0,15013.200342769818,2176.1823828154156
58,10009.0,4519.0,2254.0,20654.0,5839.0,8655.0,15163.739816585083,2224.211975267135
59,10073.0,4562.0,2275.0,20784.0,5896.0,8718.0,15262.809393710408,2251.574384708717
60,10115.0,4596.0,2291.0,20917.0,5947.0,8773.0,15356.731902702802,2268.142128238761
61,10201.0,4649.0,2333.0,21027.0,6016.0,8845.0,15451.900344841495,2317.2511624835115
62,10239.0,4669.0,2357.0,21058.0,6047.0,8874.0,15483.967080099566,2343.1970580435773
63,10238.0,4663.0,2377.0,21038.0,6067.0,8877.0,15474.668335606653,2358.3003095611775
64,10243.0,4673.0,2395.0,21019.0,6088.0,8884.0,15468.259462283262,2378.548591780068
65,10255.0,4700.0,2422.0,21061.0,6127.0,8913.0,15501.157769816991,2403.7451695590335
66,10308.0,4695.0,2442.0,21113.0,6170.0,8946.0,15548.577153405075,2422.4502821214237
67,10312.0,4712.0,2461.0,21142.0,6210.0,8967.0,15571.146566110314,2441.996057994741
68,10271.0,4682.0,2468.0,21026.0,6227.0,8935.0,15495.80084796564,2452.7503533886666
69,10260.0,4674.0,2492.0,21080.0,6277.0,8957.0,15529.482808396433,2463.1842028059873
70,10278.0,4658.0,2507.0,21122.0,6324.0,8978.0,15562.021458551502,2472.807843980616
71,10324.0,4602.0,2578.0,21209.0,6408.0,9024.0,15628.735889243919,2498.389695521955
72,10317.0,4637.0,2596.0,21250.0,6499.0,9060.0,15664.257639331363,2534.8140214147397
73,10293.0,4670.0,2606.0,21229.0,6562.0,9072.0,15656.380760557518,2566.4769435428752
74,10283.0,4670.0,2622.0,21173.0,6615.0,9073.0,15629.182934197815,2595.288861885636
75,10286.0,4656.0,2637.0,21151.0,6641.0,9074.0,15619.166993031322,2607.2451660416145
76,10297.0,4662.0,2660.0,21192.0,6669.0,9096.0,15649.295323728362,2621.190086261403
77,10318.0,4670.0,2676.0,21220.0,6693.0,9115.0,15673.400160608277,2635.1945825816847
78,10323.0,4663.0,2692.0,21232.0,6754.0,9133.0,15689.354518073796,2655.1434318995753
79,10338.0,4675.0,2706.0,21300.0,6805.0,9165.0,15738.926297629649,2669.7821004097923
80,10330.0,4708.0,2721.0,21303.0,6835.0,9179.0,15744.152204379321,2692.523404528497
81,10394.0,4707.0,2740.0,21420.0,6877.0,9228.0,15832.017040155686,2703.027640145824
82,10410.0,4690.0,2751.0,21432.0,6885.0,9234.0,15842.618695814326,2704.481096124595
83,10387.0,4670.0,2762.0,21375.0,6900.0,9219.0,15805.297455070388,2711.5591058884747
84,10391.0,4664.0,2778.0,21423.0,6927.0,9237.0,15836.960929177283,2716.035173191819
85,10424.0,4646.0,2793.0,21478.0,6955.0,9259.0,15878.041121391125,2719.2557897011693
86,10424.0,4646.0,2800.0,21455.0,6968.0,9259.0,15867.279221300101,2729.8165049290583
87,10429.0,4630.0,2809.0,21492.0,7013.0,9275.0,15894.49589218595,2734.7341702788326
88,10519.0,4630.0,2828.0,21619.0,7091.0,9337.0,15997.511892239716,2756.305790071865
89,10597.0,4631.0,2848.0,21727.0,7136.0,9388.0,16084.039946615212,2772.1309430965393
90,10610.0,4640.0,2862.0,21639.0,7150.0,9380.0,16039.141158337661,2800.6360100443
91,10636.0,4654.0,2887.0,21690.0,7226.0,9419.0,16085.933737983802,2831.864462896978
92,10696.0,4645.0,2901.0,21716.0,7290.0,9450.0,16123.0847039931,2856.787163809654
93,10867.0,4671.0,2926.0,22270.0,7473.0,9641.0,16503.75550101172,2860.4843478537778
94,11936.0,4803.0,2972.0,24051.0,8074.0,10367.0,17858.53638225609,2965.209950856425
95,12106.0,4828.0,2993.0,24259.0,8170.0,10471.0,18031.961616531768,3000.616186508527
96,12192.0,4823.0,3008.0,24354.0,8225.0,10520.0,18113.788479189203,3017.2065715715817
97,12216.0,4828.0,3030.0,24395.0,8278.0,10549.0,18150.489950441734,3038.5973368359364
98,12222.0,4838.0,3048.0,24407.0,8325.0,10568.0,18166.262775134855,3060.737666575308
99,12260.0,4832.0,3064.0,24410.0,8337.0,10581.0,18179.05379466786,3073.8959470201717
100,12297.0,4852.0,3085.0,24497.0,8394.0,10625.0,18245.819614713368,3095.4509785335313
101,12305.0,4858.0,3099.0,24484.0,8444.0,10638.0,18247.851010368075,3119.288217608906
102,12312.0,4857.0,3127.0,24455.0,8519.0,10654.0,18243.93712753933,3154.963602219411
103,12312.0,4852.0,3146.0,24427.0,8549.0,10657.0,18232.07405684371,3172.6727635553134
104,12320.0,4831.0,3162.0,24482.0,8575.0,10674.0,18268.034158469396,3170.915639298095
105,12365.0,4864.0,3169.0,24564.0,8638.0,10720.0,18335.870560874835,3195.3407601280396
106,12360.0,4887.0,3200.0,24602.0,8702.0,10750.0,18366.319016865473,3224.921772971131
107,12377.0,4896.0,3221.0,24583.0,8732.0,10762.0,18364.97050939083,3250.0622160441008
108,12376.0,4879.0,3228.0,24540.0,8772.0,10759.0,18345.424454247204,3263.434206050315
109,12370.0,4889.0,3243.0,24595.0,8832.0,10786.0,18384.514471044105,3278.4648867368205
110,12373.0,4913.0,3264.0,24581.0,8881.0,10802.0,18385.150893043516,3309.7167568789127
111,12392.0,4929.0,3290.0,24572.0,8912.0,10819.0,18390.445410223863,3338.2338538533822
112,12410.0,4920.0,3310.0,24637.0,8984.0,10852.0,18441.642953832983,3353.2783506690257
113,12545.0,4955.0,3377.0,24875.0,9258.0,11002.0,18651.69735349053,3443.919093415565
114,12511.0,4975.0,3388.0,24782.0,9344.0,11000.0,18605.421092878423,3485.6650802806043
115,12433.0,4985.0,3387.0,24618.0,9374.0,10959.0,18499.25253334838,3509.101345224527
116,12411.0,4996.0,3412.0,24531.0,9400.0,10950.0,18450.028559945622,3539.7953816568415
117,12349.0,4993.0,3431.0,24385.0,9381.0,10908.0,18350.183722985254,3554.923342722698
118,12331.0,5002.0,3448.0,24263.0,9405.0,10890.0,18281.49163340301,3587.008319509334
119,12320.0,5001.0,3453.0,24215.0,9436.0,10885.0,18256.61862822542,3601.667414405618
120,12280.0,5023.0,3479.0,24098.0,9458.0,10868.0,18186.143061369236,3637.4543350017557
121,12235.0,5017.0,3488.0,23965.0,9458.0,10833.0,18100.46906884829,3652.521431461225
122,12228.0,5035.0,3503.0,23932.0,9465.0,10833.0,18082.095851667757,3670.674602172363
123,12207.0,5039.0,3516.0,23859.0,9479.0,10820.0,18038.11537729898,3688.332236726512
124,12124.0,5048.0,3521.0,23625.0,9463.0,10756.0,17884.547156796165,3712.851843127308
125,11954.0,5045.0,3515.0,23162.0,9454.0,10626.0,17583.044573667758,3752.2763311149556
126,11873.0,5049.0,3529.0,23061.0,9523.0,10607.0,17518.86481349281,3777.914996798445
127,11863.0,5055.0,3535.0,23052.0,9541.0,10609.0,17514.50187652329,3786.2258260673707
128,11839.0,5050.0,3548.0,22988.0,9569.0,10599.0,17477.863610122437,3802.4968635347896
129,11872.0,5055.0,3578.0,23018.0,9638.0,10632.0,17513.86714247425,3832.5774991973176
130,11903.0,5072.0,3623.0,23036.0,9714.0,10670.0,17545.31807749043,3876.975834283571
131,11910.0,5076.0,3641.0,23031.0,9744.0,10680.0,17548.60296324272,3893.7069176377463
132,11911.0,5082.0,3670.0,23041.0,9801.0,10701.0,17564.78644772694,3919.417552981142
133,11946.0,5083.0,3674.0,23028.0,9844.0,10715.0,17573.266194892116,3938.8716926186216
134,11928.0,5096.0,3697.0,22996.0,9870.0,10717.0,17555.622834070226,3960.327990390212
135,11889.0,5080.0,3723.0,22880.0,9880.0,10690.0,17482.657643858307,3978.742679416805
136,11834.0,5080.0,3754.0,22754.0,9916.0,10668.0,17406.33206859581,4010.3212329702383
137,11850.0,5094.0,3818.0,22841.0,10068.0,10734.0,17485.431208763566,4063.451269559563
138,11866.0,5103.0,3866.0,22885.0,10150.0,10774.0,17528.833321407717,4100.065804368532
139,11888.0,5116.0,3878.0,22909.0,10188.0,10796.0,17554.816772680457,4118.105962431781
140,11882.0,5105.0,3915.0,22879.0,10274.0,10811.0,17551.701536190427,4151.028340543639
141,11890.0,5100.0,3947.0,22856.0,10355.0,10830.0,17555.808342992437,4184.694968423245
142,11886.0,5093.0,3958.0,22838.0,10406.0,10836.0,17553.50454906185,4198.971607300624
143,11867.0,5064.0,3972.0,22800.0,10443.0,10829.0,17533.997462092484,4204.32890339331
144,11880.0,5065.0,3986.0,22838.0,10489.0,10852.0,17567.41619459782,4216.962655459496
145,12126.0,5123.0,4121.0,23448.0,11241.0,11212.0,18110.030658576885,4396.559368852369
146,12179.0,5138.0,4176.0,23706.0,11533.0,11346.0,18323.773589524575,4451.843771187283
147,12194.0,5139.0,4203.0,23758.0,11624.0,11384.0,18375.371272266028,4476.312548283806
148,12203.0,5136.0,4210.0,23758.0,11689.0,11399.0,18390.169956929003,4491.583747711233
149,12235.0,5146.0,4213.0,23811.0,11748.0,11431.0,18439.73816508126,4506.153649714433
150,12250.0,5144.0,4232.0,23936.0,11874.0,11487.0,18537.932035317506,4520.537408657838
151,12275.0,5118.0,4243.0,23962.0,11921.0,11504.0,18567.61395934593,4524.959173169318
152,12294.0,5112.0,4250.0,23987.0,11958.0,11520.0,18592.93959868644,4531.793418430894
153,12318.0,5130.0,4273.0,24033.0,12013.0,11553.0,18635.38029667051,4555.489884185652
154,12350.0,5152.0,4287.0,24086.0,12079.0,11591.0,18686.75065561542,4580.207361399156
155,12366.0,5152.0,4301.0,24197.0,12137.0,11631.0,18764.119336353953,4583.262127061543
156,12346.0,5117.0,4324.0,24174.0,12167.0,11626.0,18752.705681215317,4584.598969187201
157,12342.0,5127.0,4354.0,24166.0,12213.0,11640.0,18756.55497180108,4608.724501370912
158,12347.0,5144.0,4376.0,24186.0,12232.0,11657.0,18773.38526219597,4625.84398314663
159,12378.0,5158.0,4397.0,24292.0,12307.0,11706.0,18854.67771456139,4642.986475999238
160,12405.0,5177.0,4414.0,24401.0,12367.0,11753.0,18934.62517586839,4657.361315618297
161,12408.0,5190.0,4430.0,24375.0,12385.0,11758.0,18925.18250546661,4676.606914815046
162,12432.0,5196.0,4458.0,24405.0,12432.0,11785.0,18957.188889499957,4698.660489640317
163,12415.0,5200.0,4476.0,24357.0,12444.0,11778.0,18928.802099531677,4712.887533683218
164,12434.0,5212.0,4492.0,24445.0,12504.0,11817.0,18994.75300958919,4725.259400662994
165,12501.0,5220.0,4512.0,24620.0,12589.0,11888.0,19124.554336607074,4738.162306566383
166,12392.0,5228.0,4523.0,24435.0,12594.0,11834.0,19000.088491406357,4753.784218976236
167,12352.0,5233.0,4520.0,24335.0,12614.0,11811.0,18941.453433454753,4765.920200683677
168,12270.0,5234.0,4532.0,24225.0,12643.0,11781.0,18869.674217839798,4777.199048359465
169,12251.0,5219.0,4544.0,24177.0,12647.0,11768.0,18839.983983767685,4780.665293315587
170,12214.0,5211.0,4555.0,24095.0,12646.0,11744.0,18785.924663518254,4786.436903849108
171,12198.0,5209.0,4575.0,24077.0,12689.0,11750.0,18782.81820230458,4801.362006577238
172,12180.0,5194.0,4586.0,24029.0,12696.0,11737.0,18753.50688020756,4804.526173696654
173,12120.0,5196.0,4587.0,23958.0,12676.0,11707.0,18696.764678919215,4800.996292835928
174,12122.0,5185.0,4603.0,23923.0,12650.0,11697.0,18672.59874610536,4804.896175099078
175,12100.0,5186.0,4630.0,23864.0,12650.0,11686.0,18634.978514861017,4820.245786930199
176,12067.0,5185.0,4654.0,23827.0,12643.0,11675.0,18605.747908174606,4827.282153008612
177,12030.0,5185.0,4677.0,23788.0,12674.0,11671.0,18583.89824651475,4840.869842283745
178,12040.0,5199.0,4699.0,23781.0,12704.0,11685.0,18589.346360566415,4863.29520786175
179,11986.0,5223.0,4717.0,23724.0,12674.0,11665.0,18539.804300244963,4872.507557168793
180,11994.0,5213.0,4735.0,23760.0,12705.0,11681.0,18567.66429170659,4876.86190031454
181,12032.0,5233.0,4758.0,23792.0,12724.0,11708.0,18598.405109038704,4900.093591149195
182,12044.0,5233.0,4786.0,23876.0,12802.0,11748.0,18664.669499597814,4914.191951806984
183,12064.0,5252.0,4823.0,23994.0,12885.0,11804.0,18753.752878100535,4937.432500580539
184,12130.0,5271.0,4867.0,24174.0,12978.0,11884.0,18887.87764027899,4964.004159786551
185,12170.0,5259.0,4893.0,24268.0,13069.0,11932.0,18969.08403862471,4979.171358826277
186,12250.0,5250.0,4914.0,24432.0,13185.0,12006.0,19102.408286356324,4994.605803028922
187,12510.0,5352.0,5021.0,25069.0,13713.0,12333.0,19631.50847776448,5121.9019626161025
188,12540.0,5351.0,5070.0,25174.0,13864.0,12400.0,19731.51106980455,5156.270527089128
189,12644.0,5385.0,5130.0,25375.0,13977.0,12502.0,19889.935988262667,5202.569576806134
190,12669.0,5422.0,5169.0,25445.0,14063.0,12554.0,19954.97068408372,5241.618695659728
191,12649.0,5433.0,5184.0,25414.0,14061.0,12548.0,19932.9176953211,5251.551721222739
192,12594.0,5448.0,5205.0,25314.0,14004.0,12513.0,19853.522215755496,5260.391401315366
193,12616.0,5495.0,5235.0,25360.0,14051.0,12551.0,19894.5100235968,5295.487572230231
194,12608.0,5490.0,5262.0,25387.0,14049.0,12559.0,19907.429149598345,5298.603262608425
195,12579.0,5494.0,5275.0,25335.0,14026.0,12542.0,19867.954775090184,5303.760276951127
196,12582.0,5509.0,5289.0,25332.0,14055.0,12553.0,19873.427819920544,5320.2933323542275
197,12584.0,5536.0,5291.0,25389.0,14089.0,12578.0,19914.143548668242,5329.693529015772
198,12610.0,5534.0,5301.0,25445.0,14138.0,12606.0,19962.129000137684,5337.92333407183
199,12575.0,5544.0,5322.0,25423.0,14148.0,12602.0,19944.787608712828,5347.201335126743
200,12533.0,5552.0,5329.0,25316.0,14142.0,12574.0,19876.292480219254,5359.211474521041
201,12521.0,5548.0,5330.0,25295.0,14187.0,12576.0,19873.514739051006,5365.907897737528
202,12454.0,5563.0,5324.0,25180.0,14170.0,12538.0,19793.109438641615,5369.805331915815
203,12430.0,5591.0,5358.0,25169.0,14228.0,12555.0,19796.845825938763,5399.91009322676
204,12446.0,5619.0,5379.0,25205.0,14253.0,12580.0,19825.928944356732,5420.899973619618
205,12456.0,5652.0,5386.0,25219.0,14292.0,12601.0,19845.84997774281,5442.917822688618
206,12389.0,5660.0,5383.0,25106.0,14289.0,12565.0,19769.720415579402,5446.614969273248
207,12377.0,5661.0,5394.0,25045.0,14315.0,12558.0,19740.429718881114,5461.638701886713
208,12365.0,5676.0,5403.0,25005.0,14326.0,12555.0,19719.45093499844,5476.353967910315
209,12289.0,5697.0,5412.0,24864.0,14272.0,12507.0,19614.36692219184,5484.730216806771
210,12206.0,5682.0,5411.0,24723.0,14299.0,12464.0,19527.387329508885,5485.231285047926
211,12194.0,5722.0,5428.0,24748.0,14394.0,12497.0,19563.099416698486,5515.551679116243
212,12179.0,5734.0,5429.0,24712.0,14384.0,12488.0,19538.708749244055,5521.685725416787
213,12084.0,5737.0,5427.0,24612.0,14339.0,12440.0,19454.312494226833,5509.670180278664
214,11897.0,5738.0,5348.0,24021.0,14210.0,12243.0,19063.060686435765,5504.595535183328
215,10706.0,5659.0,5149.0,22229.0,13733.0,11495.0,17742.888168546768,5321.963636635489
216,10515.0,5655.0,5144.0,22078.0,13714.0,11421.0,17622.577522426585,5293.719644229323
217,10458.0,5701.0,5159.0,22080.0,13759.0,11431.0,17626.77916542114,5309.472654632712
218,10470.0,5692.0,5179.0,22121.0,13831.0,11459.0,17671.55885015721,5320.797538918757
219,10502.0,5713.0,5188.0,22218.0,13880.0,11500.0,17742.862177452476,5331.9294340480365
220,10456.0,5713.0,5178.0,22165.0,13917.0,11486.0,17717.052797615077,5329.549182814912
221,10496.0,5738.0,5187.0,22268.0,14001.0,11538.0,17803.145393364786,5347.88899476408
222,10505.0,5754.0,5200.0,22324.0,14088.0,11574.0,17859.311970512415,5363.988040085018
223,10502.0,5782.0,5218.0,22303.0,14093.0,11580.0,17849.797912745405,5385.243998825545
224,10519.0,5805.0,5241.0,22358.0,14155.0,11616.0,17900.088467444315,5407.124594670815
225,10558.0,5841.0,5260.0,22380.0,14288.0,11665.0,17955.62482323232,5449.762913956451
226,10569.0,5828.0,5276.0,22391.0,14471.0,11707.0,18015.77163955076,5473.7852374404365
227,10575.0,5810.0,5271.0,22362.0,14549.0,11713.0,18023.054093798775,5478.566337662553
228,10564.0,5781.0,5260.0,22337.0,14628.0,11714.0,18030.907946139472,5472.746375164377
229,10610.0,5820.0,5255.0,22389.0,14729.0,11761.0,18096.79869208821,5501.033676504001
230,10629.0,5814.0,5249.0,22386.0,14879.0,11791.0,18141.784287524388,5516.323948292042
231,10673.0,5804.0,5241.0,22458.0,15070.0,11849.0,18244.56700900449,5530.0534688544985
232,10712.0,5815.0,5244.0,22581.0,15245.0,11919.0,18368.989291980775,5546.307070598146
233,10723.0,5808.0,5224.0,22610.0,15392.0,11951.0,18430.995730451268,5548.660003641008
234,10697.0,5770.0,5221.0,22468.0,15385.0,11908.0,18349.438703167692,5543.731156118198
235,10747.0,5775.0,5224.0,22543.0,15577.0,11973.0,18456.532938658263,5567.141061396322
236,10872.0,5784.0,5233.0,22756.0,15818.0,12093.0,18664.592125707946,5600.064218250981
237,11172.0,5786.0,5299.0,23235.0,16473.0,12393.0,19170.366597728058,5696.802397380037
238,11267.0,5776.0,5322.0,23470.0,16846.0,12536.0,19427.70824735542,5726.854256111708
239,11361.0,5761.0,5331.0,23602.0,17055.0,12622.0,19579.49972332015,5747.826632553243
240,11459.0,5778.0,5353.0,23825.0,17359.0,12755.0,19810.344992746042,5784.129106656305
241,11551.0,5773.0,5358.0,24048.0,17604.0,12867.0,20020.959782293066,5798.695375161493
242,11674.0,5786.0,5383.0,24339.0,17981.0,13033.0,20315.811673156644,5837.362577547598
243,11739.0,5788.0,5401.0,24520.0,18208.0,13131.0,20494.361499116196,5855.849750075519
244,11754.0,5807.0,5401.0,24614.0,18369.0,13189.0,20599.386197763244,5867.364143886709
245,11796.0,5801.0,5393.0,24674.0,18478.0,13228.0,20673.422665414415,5871.795485135826
246,11783.0,5802.0,5404.0,24712.0,18600.0,13260.0,20732.401659885974,5877.115506607319
247,11807.0,5825.0,5414.0,24850.0,18736.0,13326.0,20852.523517977384,5889.665935316669
248,11815.0,5817.0,5421.0,24928.0,18840.0,13364.0,20929.190425010245,5889.438024270092
249,11858.0,5841.0,5423.0,25005.0,18920.0,13409.0,21002.34916006545,5906.64062919861
250,11895.0,5858.0,5439.0,25127.0,19105.0,13485.0,21134.286356691497,5927.301069560931
251,11875.0,5840.0,5421.0,25166.0,19210.0,13502.0,21186.869463215797,5909.216417133859
252,11853.0,5837.0,5397.0,25166.0,19261.0,13503.0,21202.05740767444,5896.1261005731585
253,11916.0,5837.0,5395.0,25296.0,19400.0,13569.0,21325.978778278735,5904.898424103703
254,11901.0,5828.0,5379.0,25325.0,19460.0,13579.0,21359.59588120773,5891.540072139245
255,11896.0,5809.0,5379.0,25297.0,19452.0,13567.0,21341.93759889214,5885.130588149543
256,11898.0,5826.0,5382.0,25326.0,19488.0,13584.0,21369.033641545808,5892.203657699421
257,11910.0,5850.0,5383.0,25281.0,19503.0,13585.0,21353.24038419684,5909.843986325155
258,11882.0,5853.0,5378.0,25166.0,19412.0,13538.0,21259.417238219074,5909.082258360433
259,11894.0,5865.0,5369.0,25130.0,19372.0,13526.0,21229.49954241577,5914.761265326749
260,11902.0,5873.0,5379.0,25108.0,19410.0,13534.0,21232.613139174267,5927.637342036409
261,11880.0,5869.0,5372.0,25102.0,19335.0,13512.0,21200.613676513254,5915.420653793756
262,11871.0,5895.0,5369.0,25027.0,19307.0,13494.0,21151.61859631744,5928.068620835973
263,11879.0,5913.0,5362.0,25011.0,19336.0,13500.0,21154.79288855464,5936.908682835622
264,11881.0,5933.0,5361.0,25042.0,19346.0,13513.0,21174.80993412566,5942.9033816951915
265,11870.0,5939.0,5353.0,24982.0,19332.0,13495.0,21137.612941047497,5943.94275744541
266,11673.0,5846.0,5331.0,24427.0,18716.0,13199.0,20612.581878327554,5874.1585391323615
267,11669.0,5881.0,5334.0,24284.0,18535.0,13141.0,20477.01141402238,5892.799982318014
268,11673.0,5906.0,5322.0,24268.0,18514.0,13137.0,20462.519385454296,5899.16635331508
269,11652.0,5898.0,5319.0,24222.0,18490.0,13116.0,20427.07571884375,5892.509330747683
270,11650.0,5911.0,5300.0,24201.0,18465.0,13105.0,20407.595447282198,5889.91213593709
271,11635.0,5917.0,5281.0,24096.0,18399.0,13066.0,20330.48863077551,5888.4661743768265
272,11601.0,5916.0,5266.0,24040.0,18371.0,13039.0,20287.127024733127,5877.655924814696
273,11586.0,5926.0,5255.0,23992.0,18385.0,13029.0,20265.62958611719,5879.015664587303
274,11607.0,5945.0,5248.0,24012.0,18413.0,13045.0,20288.777550422157,5887.977406104979
275,11591.0,5951.0,5235.0,24038.0,18429.0,13049.0,20305.286720263102,5879.5939537148215
276,11563.0,5938.0,5220.0,23954.0,18434.0,13022.0,20260.52621509839,5870.141750545111
277,11533.0,5933.0,5203.0,23876.0,18424.0,12994.0,20213.345494341345,5861.092753784135
278,11524.0,5942.0,5189.0,23831.0,18408.0,12979.0,20184.00435577014,5860.262135996445
279,11500.0,5934.0,5164.0,23783.0,18379.0,12952.0,20146.115122793075,5844.045052665757
280,11478.0,5941.0,5149.0,23658.0,18321.0,12909.0,20059.512280016494,5844.173882180755
281,11437.0,5955.0,5130.0,23539.0,18293.0,12871.0,19984.575765159647,5842.59573392243
282,11438.0,5956.0,5121.0,23518.0,18273.0,12861.0,19966.954500745604,5840.17391868511
283,11390.0,5956.0,5103.0,23458.0,18242.0,12830.0,19919.09208338181,5825.786187375749
284,11395.0,5951.0,5101.0,23425.0,18231.0,12821.0,19899.724338937536,5827.005663875144
285,11367.0,5942.0,5078.0,23278.0,18188.0,12771.0,19807.04495911351,5819.173894956952
286,11269.0,5934.0,5057.0,22978.0,18152.0,12678.0,19629.275192365785,5809.976615537495
