,YM13-MS_NT,YM14-MS_NT,YM3-MS_NT,YM5-MS_NT,YM7-MS_NT,Mean,Std_dev_upper,Std_dev_lower
41,9955.0,13697.0,6898.0,12272.0,6805.0,9925.0,12704.727372723208,7178.612170199047
42,10066.0,13840.0,6964.0,12411.0,6860.0,10028.0,12843.521153652848,7246.222976492096
43,10182.0,13980.0,7029.0,12523.0,6937.0,10130.0,12971.235746408007,7322.816354046763
44,10281.0,14118.0,7081.0,12668.0,6997.0,10229.0,13107.592503290452,7384.8829020825
45,10383.0,14260.0,7149.0,12787.0,7082.0,10332.0,13235.542623531926,7463.2556939998285
46,10469.0,14391.0,7194.0,12890.0,7164.0,10422.0,13350.506149330518,7528.518847212232
47,10549.0,14518.0,7231.0,13016.0,7217.0,10506.0,13470.497894528966,7577.030452595303
48,10643.0,14648.0,7291.0,13126.0,7281.0,10598.0,13589.121757245375,7642.677253772545
49,10750.0,14774.0,7363.0,13254.0,7356.0,10699.0,13713.65737135527,7720.495806175304
50,10832.0,14891.0,7417.0,13384.0,7422.0,10789.0,13831.0174500924,7783.439308448818
51,10929.0,15064.0,7502.0,13562.0,7523.0,10916.0,13994.156396286582,7874.709082047715
52,11024.0,15206.0,7567.0,13700.0,7612.0,11022.0,14128.208905831458,7952.968444134163
53,11141.0,15344.0,7659.0,13853.0,7664.0,11132.0,14269.948974516104,8031.65670602028
54,11249.0,15502.0,7716.0,14008.0,7744.0,11244.0,14421.013340649779,8105.011997221453
55,11354.0,15643.0,7778.0,14151.0,7813.0,11348.0,14558.762988242306,8175.666551611993
56,11430.0,15779.0,7855.0,14296.0,7891.0,11450.0,14688.236027016355,8250.570739409523
57,11534.0,15906.0,7920.0,14425.0,7961.0,11549.0,14813.917604881732,8323.208712930562
58,11609.0,16040.0,7977.0,14526.0,8030.0,11636.0,14926.579320828881,8384.878430585484
59,11690.0,16174.0,8044.0,14614.0,8071.0,11719.0,15036.903534864548,8440.785071929791
60,11780.0,16293.0,8080.0,14752.0,8134.0,11808.0,15159.996564238494,8496.124456728166
61,11889.0,16408.0,8146.0,14872.0,8197.0,11902.0,15277.193782091135,8567.27735277347
62,11916.0,16444.0,8172.0,14912.0,8247.0,11938.0,15313.068379554208,8603.377156818535
63,11905.0,16461.0,8182.0,14927.0,8263.0,11948.0,15324.5496985335,8611.841282899511
64,11923.0,16472.0,8153.0,14924.0,8269.0,11948.0,15332.105283035187,8604.448483632177
65,11931.0,16498.0,8180.0,14952.0,8300.0,11972.0,15355.182077078718,8629.360632830889
66,11961.0,16509.0,8177.0,15014.0,8322.0,11997.0,15389.926563700821,8644.660554939159
67,11969.0,16530.0,8177.0,15035.0,8365.0,12015.0,15407.948123191198,8662.711549575233
68,11947.0,16513.0,8142.0,15012.0,8339.0,11991.0,15388.904216817577,8633.742516588069
69,11927.0,16489.0,8155.0,14995.0,8355.0,11984.0,15366.16725882483,8642.363297134165
70,11936.0,16486.0,8148.0,15011.0,8370.0,11990.0,15372.565205087209,8647.970116867275
71,11903.0,16504.0,8078.0,14979.0,8351.0,11963.0,15364.773243471704,8601.968025541362
72,11923.0,16562.0,8139.0,15044.0,8373.0,12008.0,15418.156091246656,8638.709672406561
73,11934.0,16574.0,8173.0,15082.0,8404.0,12033.0,15438.763448430715,8668.073803447836
74,11943.0,16558.0,8150.0,15077.0,8410.0,12028.0,15432.506816951123,8664.218992366492
75,11957.0,16554.0,8136.0,15027.0,8409.0,12017.0,15414.87855384307,8659.767872210461
76,11942.0,16580.0,8159.0,15031.0,8431.0,12029.0,15424.69366502143,8673.926593753658
77,11943.0,16553.0,8142.0,15028.0,8427.0,12019.0,15411.65693324077,8666.926956175254
78,11961.0,16572.0,8148.0,15046.0,8423.0,12030.0,15430.328042998204,8670.395917600381
79,11966.0,16574.0,8156.0,15026.0,8439.0,12032.0,15424.084339556826,8680.564988122107
80,11965.0,16563.0,8157.0,15027.0,8411.0,12025.0,15420.039538306832,8670.57288633239
81,11965.0,16570.0,8143.0,15038.0,8390.0,12021.0,15427.519362438245,8655.302846004812
82,11951.0,16571.0,8139.0,15025.0,8407.0,12019.0,15420.832075024671,8657.86170029833
83,11901.0,16531.0,8119.0,14998.0,8397.0,11989.0,15382.256631418653,8636.406736190422
84,11869.0,16517.0,8108.0,14996.0,8401.0,11978.0,15369.004418556051,8627.631975470516
85,11858.0,16535.0,8105.0,14989.0,8414.0,11980.0,15372.608755318932,8628.046853014936
86,11832.0,16501.0,8088.0,14950.0,8375.0,11949.0,15337.840239177212,8600.770235598115
87,11843.0,16483.0,8079.0,14970.0,8377.0,11950.0,15339.126947558421,8601.511057591266
88,11848.0,16498.0,8058.0,14992.0,8387.0,11957.0,15356.731969827426,8597.936653626562
89,11851.0,16544.0,8041.0,15034.0,8390.0,11972.0,15394.78114988382,8590.211719898987
90,11846.0,16514.0,8040.0,15038.0,8390.0,11966.0,15381.7616817727,8591.098921214321
91,11799.0,16520.0,8046.0,15017.0,8403.0,11957.0,15366.878883479589,8587.959462568439
92,11796.0,16563.0,8060.0,15039.0,8402.0,11972.0,15394.378997130505,8590.609056277917
93,11798.0,16653.0,8082.0,15155.0,8440.0,12026.0,15480.454669939478,8612.869338866652
94,11870.0,16972.0,8215.0,15424.0,8549.0,12206.0,15741.106957363525,8713.231180199378
95,11851.0,16998.0,8202.0,15441.0,8550.0,12208.0,15756.318963490552,8702.225601735434
96,11830.0,17024.0,8201.0,15452.0,8557.0,12213.0,15769.571687266638,8698.99942358674
97,11821.0,17044.0,8213.0,15497.0,8562.0,12227.0,15793.669183799735,8703.095152481634
98,11815.0,17063.0,8236.0,15521.0,8574.0,12242.0,15810.710434690192,8716.006055629849
99,11844.0,17105.0,8191.0,15528.0,8592.0,12252.0,15839.131723257455,8707.829487870593
100,11842.0,17085.0,8265.0,15567.0,8624.0,12277.0,15842.690433375656,8753.965788381875
101,11848.0,17068.0,8268.0,15585.0,8613.0,12276.0,15841.88169555114,8752.87320939259
102,11830.0,17111.0,8271.0,15602.0,8615.0,12286.0,15865.96879409118,8748.882531745901
103,11813.0,17115.0,8248.0,15571.0,8601.0,12270.0,15853.783456999972,8729.08945550177
104,11810.0,17129.0,8218.0,15608.0,8603.0,12274.0,15874.81250090402,8716.264359609493
105,11810.0,17141.0,8243.0,15654.0,8618.0,12293.0,15896.91006639548,8732.276187881555
106,11854.0,17213.0,8270.0,15686.0,8614.0,12327.0,15949.850351127778,8747.58683780695
107,11900.0,17276.0,8308.0,15735.0,8635.0,12371.0,16005.914767455582,8779.594617736557
108,11890.0,17286.0,8315.0,15744.0,8629.0,12373.0,16012.21416883737,8777.346708049732
109,11900.0,17292.0,8307.0,15743.0,8622.0,12373.0,16016.612131754238,8773.001417248084
110,11931.0,17293.0,8325.0,15763.0,8621.0,12387.0,16029.986339072198,8787.595615590202
111,11935.0,17302.0,8333.0,15761.0,8610.0,12388.0,16033.436677089134,8786.246919813295
112,11962.0,17303.0,8345.0,15756.0,8619.0,12397.0,16036.585965463655,8801.003462843979
113,11992.0,17325.0,8367.0,15762.0,8621.0,12413.0,16053.608886802682,8816.040986887565
114,12009.0,17356.0,8374.0,15762.0,8646.0,12429.0,16070.832816957234,8830.83171510859
115,12022.0,17346.0,8361.0,15766.0,8626.0,12424.0,16070.626518669915,8821.07132834649
116,12030.0,17326.0,8364.0,15785.0,8641.0,12429.0,16069.76131690429,8831.866285640064
117,12030.0,17309.0,8377.0,15796.0,8646.0,12432.0,16066.282579363728,8841.19513489061
118,12021.0,17259.0,8331.0,15828.0,8621.0,12412.0,16054.570191499402,8813.054977331485
119,12063.0,17276.0,8359.0,15816.0,8620.0,12427.0,16064.924980901429,8832.620456052051
120,12068.0,17282.0,8355.0,15821.0,8638.0,12433.0,16070.490311556398,8839.049919588333
121,12066.0,17280.0,8354.0,15841.0,8608.0,12430.0,16077.2284500243,8826.42840974171
122,12093.0,17304.0,8357.0,15860.0,8603.0,12443.0,16100.012587709627,8829.833744583933
123,12126.0,17294.0,8377.0,15865.0,8583.0,12449.0,16103.437029146897,8838.330262627036
124,12126.0,17312.0,8373.0,15843.0,8568.0,12444.0,16103.184754377218,8828.687592827977
125,12106.0,17217.0,8357.0,15785.0,8525.0,12398.0,16034.19592431431,8805.3529032335
126,12099.0,17241.0,8363.0,15778.0,8515.0,12399.0,16041.1794802929,8800.465106857013
127,12100.0,17222.0,8349.0,15756.0,8489.0,12383.0,16024.69001518068,8784.948709900073
128,12086.0,17188.0,8352.0,15752.0,8477.0,12371.0,16005.0465599659,8780.476525762904
129,12099.0,17168.0,8334.0,15740.0,8465.0,12361.0,15993.879817261599,8771.653392659362
130,12117.0,17191.0,8334.0,15769.0,8483.0,12379.0,16019.245289354367,8782.327936727055
131,12114.0,17234.0,8363.0,15818.0,8479.0,12402.0,16057.23387304652,8790.494763967154
132,12090.0,17267.0,8372.0,15828.0,8500.0,12411.0,16070.757022900108,8795.122178067866
133,12108.0,17263.0,8344.0,15848.0,8500.0,12413.0,16081.326030584885,8788.55940439762
134,12107.0,17242.0,8332.0,15845.0,8493.0,12404.0,16070.388927359818,8781.49740748111
135,12084.0,17238.0,8336.0,15828.0,8462.0,12390.0,16058.2607141078,8765.623938613195
136,12099.0,17245.0,8331.0,15827.0,8453.0,12391.0,16063.713438317778,8762.272740503977
137,12131.0,17281.0,8348.0,15858.0,8450.0,12414.0,16098.414887966157,8773.663234902207
138,12171.0,17323.0,8380.0,15929.0,8451.0,12451.0,16151.92714960274,8794.37283156843
139,12179.0,17302.0,8378.0,15908.0,8450.0,12443.0,16134.99337305292,8795.27190593238
140,12179.0,17306.0,8342.0,15904.0,8467.0,12440.0,16136.58505470477,8787.63882392754
141,12203.0,17304.0,8367.0,15903.0,8465.0,12448.0,16138.437246000352,8801.809396059734
142,12197.0,17297.0,8331.0,15857.0,8443.0,12425.0,16117.807928934295,8776.418911151246
143,12159.0,17226.0,8296.0,15841.0,8358.0,12376.0,16073.743582240391,8722.542369597964
144,12143.0,17225.0,8296.0,15826.0,8378.0,12374.0,16064.527478107522,8727.623852077137
145,12166.0,17267.0,8324.0,15877.0,8399.0,12407.0,16107.095494263178,8751.170427079847
146,12174.0,17281.0,8308.0,15886.0,8403.0,12410.0,16118.028191190928,8746.429128480186
147,12159.0,17293.0,8318.0,15873.0,8415.0,12412.0,16116.147279289346,8752.167168177795
148,12138.0,17289.0,8308.0,15878.0,8425.0,12408.0,16112.38252164469,8747.934743197919
149,12160.0,17291.0,8348.0,15903.0,8456.0,12432.0,16125.76061306992,8782.429438692388
150,12182.0,17313.0,8360.0,15945.0,8462.0,12452.0,16155.1833152933,8793.215979816392
151,12171.0,17303.0,8336.0,15948.0,8466.0,12445.0,16150.74070418677,8783.61692642492
152,12170.0,17331.0,8352.0,15954.0,8447.0,12451.0,16165.786315074754,8780.679650115413
153,12177.0,17329.0,8398.0,15950.0,8487.0,12468.0,16162.633590312667,8817.639212440386
154,12182.0,17360.0,8370.0,15961.0,8489.0,12472.0,16182.537894519697,8805.949482564241
155,12167.0,17336.0,8355.0,15944.0,8483.0,12457.0,16162.859954180676,8795.523203223413
156,12144.0,17293.0,8316.0,15878.0,8426.0,12411.0,16114.364722339222,8752.036745388406
157,12141.0,17278.0,8319.0,15858.0,8389.0,12397.0,16100.035673606184,8738.313658858258
158,12157.0,17304.0,8363.0,15876.0,8430.0,12426.0,16120.475064200597,8775.77174229702
159,12159.0,17348.0,8374.0,15893.0,8448.0,12444.0,16146.943621859056,8785.452802566908
160,12201.0,17392.0,8397.0,15943.0,8502.0,12487.0,16193.563961406844,8824.827627525667
161,12218.0,17412.0,8395.0,15980.0,8512.0,12503.0,16219.793761653538,8830.76853870075
162,12227.0,17411.0,8404.0,16013.0,8532.0,12517.0,16233.297763455812,8845.258596585765
163,12236.0,17412.0,8384.0,16008.0,8530.0,12514.0,16234.34622044777,8838.210431433683
164,12242.0,17432.0,8401.0,16088.0,8553.0,12543.0,16274.92204723875,8855.797339975332
165,12246.0,17443.0,8422.0,16096.0,8563.0,12554.0,16283.462535004206,8869.203298235663
166,12257.0,17442.0,8452.0,16110.0,8576.0,12567.0,16289.254137839955,8889.373558602905
167,12263.0,17430.0,8459.0,16133.0,8576.0,12572.0,16293.858429154267,8894.740431338454
168,12269.0,17426.0,8475.0,16126.0,8580.0,12575.0,16289.982175820856,8904.534331360897
169,12264.0,17400.0,8494.0,16159.0,8584.0,12580.0,16289.579729115776,8914.872075770714
170,12254.0,17417.0,8485.0,16128.0,8560.0,12569.0,16284.372036104414,8898.100943961988
171,12270.0,17412.0,8485.0,16121.0,8556.0,12569.0,16282.326778869141,8900.121706214757
172,12272.0,17382.0,8473.0,16076.0,8508.0,12542.0,16251.92109978995,8876.534793515613
173,12278.0,17360.0,8486.0,16060.0,8509.0,12539.0,16236.980836438537,8885.259758746408
174,12266.0,17327.0,8499.0,16094.0,8495.0,12536.0,16232.295302957635,8883.997401263787
175,12276.0,17351.0,8501.0,16057.0,8507.0,12538.0,16230.243310870326,8890.024961490357
176,12270.0,17342.0,8513.0,16081.0,8481.0,12537.0,16234.646855321187,8883.686132483932
177,12268.0,17366.0,8514.0,16065.0,8472.0,12537.0,16239.624474612569,8878.719933135375
178,12260.0,17386.0,8526.0,16074.0,8480.0,12545.0,16250.318686249087,8884.082086342449
179,12285.0,17385.0,8527.0,16079.0,8461.0,12547.0,16256.601254402778,8881.87490502912
180,12304.0,17421.0,8532.0,16117.0,8475.0,12570.0,16291.790827903505,8892.759026694917
181,12308.0,17471.0,8572.0,16170.0,8459.0,12596.0,16335.769779010468,8901.019498730486
182,12288.0,17463.0,8566.0,16112.0,8428.0,12571.0,16306.10126591859,8880.680293902333
183,12291.0,17497.0,8542.0,16145.0,8431.0,12581.0,16335.71098310731,8871.281335342857
184,12310.0,17520.0,8534.0,16160.0,8397.0,12584.0,16356.54335517389,8856.662532324786
185,12296.0,17535.0,8554.0,16200.0,8389.0,12595.0,16376.775848284331,8858.492415714729
186,12304.0,17552.0,8533.0,16196.0,8370.0,12591.0,16385.05113302391,8842.388244264539
187,12309.0,17693.0,8585.0,16296.0,8396.0,12656.0,16489.067148729155,8868.815404506877
188,12305.0,17688.0,8576.0,16292.0,8370.0,12646.0,16484.761176039305,8853.237767870518
189,12320.0,17780.0,8595.0,16329.0,8388.0,12682.0,16543.690338008302,8866.607313355395
190,12350.0,17852.0,8605.0,16416.0,8391.0,12723.0,16616.794212162047,8875.815637538017
191,12321.0,17881.0,8603.0,16439.0,8389.0,12727.0,16634.252623860742,8866.494310787722
192,12328.0,17867.0,8573.0,16447.0,8415.0,12726.0,16631.541089273036,8867.233545240013
193,12371.0,17895.0,8601.0,16463.0,8427.0,12751.0,16657.496008786733,8891.338256814635
194,12358.0,17887.0,8597.0,16452.0,8423.0,12743.0,16647.288855434068,8885.518976238453
195,12333.0,17877.0,8590.0,16448.0,8410.0,12732.0,16637.758039954173,8872.970994839443
196,12342.0,17886.0,8608.0,16503.0,8429.0,12754.0,16664.424768061224,8890.360157710053
197,12398.0,17936.0,8628.0,16578.0,8457.0,12799.0,16725.33710558157,8919.734786526431
198,12404.0,17960.0,8626.0,16597.0,8479.0,12813.0,16744.718983684703,8928.393267554271
199,12390.0,17951.0,8639.0,16622.0,8476.0,12816.0,16748.38516255296,8930.662771452226
200,12381.0,17972.0,8633.0,16647.0,8504.0,12827.0,16765.027560424973,8936.184342186141
201,12399.0,17987.0,8653.0,16679.0,8494.0,12842.0,16787.698096239328,8943.605672393485
202,12401.0,17994.0,8648.0,16683.0,8495.0,12844.0,16793.098297924054,8942.222096325208
203,12418.0,17995.0,8659.0,16676.0,8504.0,12850.0,16793.30118893633,8953.973873183197
204,12471.0,18022.0,8660.0,16687.0,8548.0,12878.0,16819.453775787137,8983.702768286552
205,12473.0,18040.0,8690.0,16709.0,8546.0,12892.0,16836.40041915963,8994.7914153306
206,12485.0,18019.0,8701.0,16727.0,8533.0,12893.0,16835.69856823978,8997.52108207476
207,12468.0,18010.0,8710.0,16742.0,8538.0,12894.0,16834.625009648425,9000.521608723859
208,12448.0,18029.0,8731.0,16729.0,8528.0,12893.0,16834.24056611621,8998.961622465145
209,12476.0,18052.0,8742.0,16747.0,8512.0,12906.0,16857.34480483122,9001.954298393934
210,12484.0,18067.0,8735.0,16763.0,8531.0,12916.0,16871.447383040257,9007.924953199008
211,12508.0,18123.0,8765.0,16792.0,8547.0,12947.0,16912.270381701604,9029.219599484082
212,12547.0,18136.0,8782.0,16815.0,8533.0,12963.0,16934.81443003908,9038.705727814538
213,12553.0,18136.0,8772.0,16811.0,8530.0,12960.0,16933.690207686886,9033.948807919418
214,12553.0,18098.0,8763.0,16752.0,8528.0,12939.0,16893.722312206846,9031.617241668011
215,12527.0,17795.0,8635.0,16520.0,8450.0,12785.0,16661.380098321973,8955.093484668181
216,12574.0,17835.0,8647.0,16529.0,8462.0,12809.0,16691.601018217898,8972.947069497435
217,12615.0,17890.0,8658.0,16602.0,8486.0,12850.0,16752.606534954128,8994.157051623348
218,12623.0,17844.0,8670.0,16566.0,8481.0,12837.0,16719.265081967827,9001.206689334427
219,12647.0,17859.0,8670.0,16577.0,8462.0,12843.0,16735.26201584631,8997.35358211021
220,12644.0,17831.0,8681.0,16572.0,8467.0,12839.0,16719.637215715997,9004.83915805495
221,12680.0,17894.0,8712.0,16604.0,8500.0,12878.0,16766.57238585062,9035.999023326269
222,12693.0,17931.0,8680.0,16647.0,8519.0,12894.0,16802.841260527217,9031.972898420658
223,12692.0,17922.0,8674.0,16646.0,8540.0,12895.0,16797.942603557814,9038.776811669322
224,12740.0,17963.0,8703.0,16706.0,8574.0,12937.0,16847.68717320456,9073.173190975738
225,12764.0,18017.0,8720.0,16732.0,8542.0,12955.0,16887.832261869302,9069.269224824902
226,12769.0,18015.0,8707.0,16742.0,8553.0,12957.0,16891.53043788794,9069.615484676213
227,12727.0,17954.0,8692.0,16732.0,8538.0,12929.0,16852.959411954547,9051.987611213868
228,12670.0,17874.0,8645.0,16663.0,8529.0,12876.0,16778.859947098623,9019.906674464346
229,12691.0,17863.0,8652.0,16650.0,8549.0,12881.0,16772.335246416067,9036.269252104965
230,12692.0,17850.0,8690.0,16660.0,8549.0,12888.0,16769.699855303945,9052.81334284171
231,12695.0,17867.0,8700.0,16681.0,8584.0,12905.0,16785.1233313732,9071.39508237421
232,12683.0,17862.0,8721.0,16714.0,8581.0,12912.0,16793.550897085683,9076.960517064841
233,12655.0,17833.0,8698.0,16695.0,8601.0,12896.0,16767.296406459554,9071.11629179466
234,12643.0,17817.0,8707.0,16658.0,8594.0,12884.0,16743.716954216547,9070.484769883415
235,12637.0,17828.0,8719.0,16691.0,8587.0,12892.0,16760.035039482795,9070.338599073752
236,12596.0,17805.0,8714.0,16690.0,8582.0,12877.0,16741.730452006537,9058.603609222871
237,12596.0,17938.0,8749.0,16797.0,8621.0,12940.0,16843.665734494523,9083.11053756512
238,12578.0,17982.0,8735.0,16841.0,8645.0,12956.0,16877.692156029927,9081.300009107654
239,12561.0,17979.0,8758.0,16807.0,8642.0,12949.0,16859.251586108836,9085.627658090682
240,12574.0,18010.0,8759.0,16873.0,8677.0,12979.0,16902.106558158557,9102.830250823099
241,12582.0,18026.0,8784.0,16906.0,8683.0,12996.0,16922.915044493155,9116.139672463923
242,12602.0,18025.0,8788.0,16938.0,8713.0,13013.0,16938.183176192757,9134.850799078165
243,12623.0,18067.0,8805.0,16967.0,8713.0,13035.0,16972.61288092164,9144.54586076075
244,12636.0,18112.0,8809.0,17020.0,8754.0,13066.0,17015.595544693995,9163.730804821285
245,12669.0,18107.0,8809.0,17081.0,8794.0,13092.0,17043.15598274733,9188.16495762241
246,12673.0,18141.0,8817.0,17111.0,8844.0,13117.0,17070.182941209103,9211.186372688975
247,12737.0,18156.0,8828.0,17170.0,8876.0,13153.0,17111.22453464513,9242.229256631479
248,12738.0,18220.0,8865.0,17225.0,8910.0,13192.0,17162.149652930813,9269.350566752437
249,12767.0,18280.0,8856.0,17285.0,8946.0,13227.0,17218.09946840049,9283.67575575977
250,12801.0,18354.0,8874.0,17355.0,8991.0,13275.0,17284.707570384653,9313.314611899916
251,12763.0,18347.0,8867.0,17353.0,8977.0,13261.0,17273.972846490076,9296.136636868763
252,12762.0,18351.0,8856.0,17295.0,8965.0,13246.0,17253.21206909076,9286.756127310182
253,12781.0,18342.0,8844.0,17321.0,8976.0,13253.0,17263.02091848243,9290.980918047211
254,12731.0,18299.0,8874.0,17280.0,8946.0,13226.0,17217.831008447127,9281.97707555199
255,12703.0,18296.0,8873.0,17264.0,8942.0,13216.0,17205.601417017326,9274.131766336739
256,12768.0,18300.0,8898.0,17315.0,8993.0,13255.0,17237.98598625035,9319.692066952815
257,12782.0,18353.0,8913.0,17345.0,9046.0,13288.0,17275.598245393667,9348.135046439105
258,12784.0,18385.0,8925.0,17346.0,9072.0,13302.0,17289.73563149147,9362.071598857368
259,12770.0,18434.0,8964.0,17356.0,9130.0,13331.0,17312.834874359643,9396.829392574928
260,12823.0,18488.0,8983.0,17433.0,9163.0,13378.0,17376.634767017364,9427.254802059791
261,12832.0,18513.0,9031.0,17485.0,9191.0,13410.0,17408.897831486403,9459.043082731567
262,12867.0,18567.0,9043.0,17509.0,9220.0,13441.0,17448.822871169166,9481.200836759948
263,12879.0,18602.0,9081.0,17564.0,9249.0,13475.0,17488.167776208713,9509.895847161497
264,12914.0,18663.0,9097.0,17617.0,9274.0,13513.0,17542.746741421848,9531.515439592677
265,12929.0,18676.0,9097.0,17638.0,9296.0,13527.0,17559.27942566815,9543.037185697935
266,12940.0,18652.0,9020.0,17610.0,9257.0,13496.0,17541.29763635096,9499.126691086332
267,12965.0,18702.0,9063.0,17664.0,9288.0,13536.0,17588.337926020813,9532.243012439989
268,13013.0,18728.0,9092.0,17698.0,9328.0,13572.0,17621.756260155253,9570.72146590106
269,13046.0,18779.0,9069.0,17722.0,9351.0,13593.0,17660.0280385887,9574.728835716707
270,13054.0,18817.0,9080.0,17735.0,9357.0,13609.0,17684.451124313317,9582.310236374296
271,13046.0,18822.0,9093.0,17747.0,9375.0,13617.0,17689.741222649267,9592.987682954303
272,13037.0,18802.0,9095.0,17717.0,9368.0,13604.0,17666.81279000973,9589.821307315839
273,13078.0,18789.0,9097.0,17697.0,9373.0,13607.0,17659.84889511892,9602.665869818322
274,13132.0,18859.0,9141.0,17788.0,9413.0,13667.0,17736.568068808614,9646.122833580324
275,13171.0,18903.0,9155.0,17814.0,9449.0,13698.0,17772.40938869263,9672.435888207287
276,13175.0,18925.0,9148.0,17866.0,9473.0,13717.0,17804.01664624291,9678.979621229355
277,13202.0,18935.0,9142.0,17854.0,9497.0,13726.0,17808.79654158764,9692.100989294424
278,13197.0,18970.0,9145.0,17882.0,9517.0,13742.0,17834.71652654648,9698.323908552225
279,13208.0,18947.0,9115.0,17878.0,9501.0,13730.0,17825.806216932957,9683.223025511732
280,13221.0,18938.0,9121.0,17904.0,9503.0,13737.0,17833.700070381852,9689.41217042934
281,13220.0,18932.0,9129.0,17879.0,9512.0,13734.0,17820.458939799428,9696.530648312577
282,13257.0,18931.0,9111.0,17868.0,9516.0,13737.0,17823.316515722523,9699.57497411182
283,13277.0,18915.0,9119.0,17866.0,9504.0,13736.0,17818.061607407053,9702.851219265212
284,13271.0,18943.0,9112.0,17867.0,9519.0,13742.0,17829.994504236358,9703.013474532954
285,13307.0,18939.0,9107.0,17866.0,9515.0,13747.0,17834.93465782743,9708.000311046724
286,13320.0,18967.0,9151.0,17868.0,9563.0,13774.0,17849.2632021339,9747.520007304016
287,13338.0,18965.0,9138.0,17847.0,9527.0,13763.0,17843.55893230327,9731.311799896084
288,13364.0,18993.0,9133.0,17880.0,9557.0,13785.0,17873.682363141783,9745.333853756194
