,YM13-MS_NT,YM14-MS_NT,YM3-MS_NT,YM5-MS_NT,YM7-MS_NT,Mean,Std_dev_upper,Std_dev_lower
32,8491.0,5651.0,5706.0,3565.0,4725.0,5628.0,7257.402303504775,4018.0640000208377
33,8531.0,5693.0,5736.0,3604.0,4763.0,5665.0,7294.791724935019,4054.775635027837
34,8579.0,5769.0,5778.0,3632.0,4809.0,5713.0,7348.181539360895,4097.450371620185
35,8679.0,5851.0,5845.0,3685.0,4870.0,5786.0,7437.085218878783,4154.688970125416
36,8757.0,5926.0,5912.0,3730.0,4930.0,5851.0,7512.388816623008,4209.508773212891
37,8809.0,5974.0,5956.0,3762.0,4974.0,5895.0,7562.2904965842035,4247.677774603368
38,8877.0,6030.0,6000.0,3789.0,5010.0,5941.0,7622.033184284792,4280.1237730411885
39,8978.0,6082.0,6052.0,3827.0,5065.0,6001.0,7702.4148720011435,4319.937989941903
40,9038.0,6143.0,6112.0,3860.0,5133.0,6057.0,7764.475729451715,4369.997916501829
41,9136.0,6202.0,6157.0,3905.0,5183.0,6117.0,7842.600494513915,4412.01792495124
42,9265.0,6278.0,6233.0,3936.0,5245.0,6191.0,7948.1994385005555,4454.893817693182
43,9376.0,6364.0,6296.0,3981.0,5315.0,6266.0,8044.101759367744,4509.241833098449
44,9490.0,6451.0,6362.0,4010.0,5393.0,6341.0,8144.386083640069,4559.23623079991
45,9681.0,6568.0,6477.0,4043.0,5458.0,6445.0,8301.427824254599,4610.853838919261
46,9803.0,6628.0,6553.0,4068.0,5484.0,6507.0,8397.799980607855,4638.869244659641
47,9924.0,6693.0,6636.0,4113.0,5555.0,6584.0,8498.934298263694,4692.023971186515
48,10047.0,6748.0,6697.0,4139.0,5622.0,6651.0,8595.907469949834,4729.337475555533
49,10143.0,6819.0,6787.0,4181.0,5679.0,6722.0,8684.722845097256,4782.759566678046
50,10213.0,6868.0,6831.0,4232.0,5728.0,6774.0,8743.50173055691,4828.134160199668
51,10264.0,6923.0,6898.0,4270.0,5785.0,6828.0,8800.370857622876,4879.251202388959
52,10380.0,7013.0,6962.0,4322.0,5881.0,6912.0,8902.516783819385,4945.274400799431
53,10516.0,7089.0,7027.0,4359.0,5930.0,6984.0,9008.32402709316,4983.9443462984655
54,10602.0,7149.0,7094.0,4397.0,6026.0,7054.0,9089.453823270542,5042.875548975902
55,10681.0,7226.0,7152.0,4433.0,6094.0,7117.0,9164.710274102923,5093.838184216574
56,10809.0,7310.0,7209.0,4479.0,6149.0,7191.0,9266.818722014683,5140.0663765787285
57,10898.0,7368.0,7285.0,4516.0,6217.0,7257.0,9348.155988123954,5190.864600666165
58,11012.0,7448.0,7374.0,4560.0,6347.0,7348.0,9455.629798296339,5265.636285026514
59,11083.0,7496.0,7418.0,4587.0,6403.0,7397.0,9517.423228194471,5302.020171098997
60,11126.0,7534.0,7473.0,4609.0,6460.0,7440.0,9564.687333860365,5340.807134415567
61,11209.0,7600.0,7533.0,4649.0,6512.0,7501.0,9639.790000600027,5387.776975464107
62,11237.0,7631.0,7531.0,4649.0,6563.0,7522.0,9666.154697466269,5403.548825592683
63,11237.0,7627.0,7526.0,4658.0,6568.0,7523.0,9664.255278257748,5407.413519964131
64,11269.0,7650.0,7530.0,4660.0,6580.0,7538.0,9688.981954054163,5412.755139239648
65,11291.0,7651.0,7539.0,4665.0,6622.0,7554.0,9707.589902155623,5426.154324654648
66,11368.0,7705.0,7555.0,4671.0,6696.0,7599.0,9771.884074220252,5452.139428307997
67,11390.0,7726.0,7568.0,4681.0,6741.0,7621.0,9795.267455182702,5472.796712726071
68,11299.0,7718.0,7544.0,4666.0,6759.0,7597.0,9742.472387766076,5477.246916584811
69,11345.0,7737.0,7560.0,4669.0,6818.0,7626.0,9782.123875538386,5495.674799876839
70,11404.0,7751.0,7584.0,4680.0,6882.0,7660.0,9828.74511334704,5517.252916343506
71,11454.0,7796.0,7646.0,4657.0,7016.0,7714.0,9897.181203351354,5556.941523617523
72,11483.0,7823.0,7639.0,4679.0,7129.0,7751.0,9931.349482690026,5596.715229738811
73,11464.0,7851.0,7620.0,4669.0,7172.0,7755.0,9929.737079894181,5606.332712465701
74,11437.0,7869.0,7604.0,4668.0,7184.0,7752.0,9917.571394959461,5612.412720515049
75,11414.0,7869.0,7589.0,4673.0,7226.0,7754.0,9908.409192021485,5625.417143789615
76,11443.0,7885.0,7604.0,4672.0,7244.0,7770.0,9933.607604596236,5632.256599041108
77,11515.0,7930.0,7629.0,4679.0,7263.0,7803.0,9988.237965683982,5643.957590327707
78,11478.0,7931.0,7643.0,4690.0,7313.0,7811.0,9977.940608323172,5670.011712404982
79,11569.0,7966.0,7676.0,4691.0,7376.0,7856.0,10050.470019541544,5687.763807233883
80,11549.0,7986.0,7676.0,4669.0,7418.0,7860.0,10052.546343105812,5693.664444794629
81,11606.0,8040.0,7746.0,4672.0,7486.0,7910.0,10117.651784136258,5728.7881131723825
82,11652.0,8047.0,7769.0,4638.0,7529.0,7927.0,10158.184169897231,5722.53756255743
83,11693.0,8062.0,7775.0,4638.0,7569.0,7947.0,10190.55473895037,5730.3633425892185
84,11758.0,8091.0,7771.0,4623.0,7636.0,7976.0,10243.905766707838,5735.231662323892
85,11831.0,8123.0,7798.0,4643.0,7678.0,8015.0,10299.931567173659,5757.38567063609
86,11855.0,8144.0,7815.0,4634.0,7687.0,8027.0,10322.223997783223,5759.2647063855175
87,11853.0,8156.0,7821.0,4637.0,7720.0,8037.0,10329.734669922942,5771.772414138985
88,11970.0,8235.0,7900.0,4645.0,7843.0,8119.0,10444.358868361327,5821.442546262323
89,12075.0,8307.0,7972.0,4651.0,7945.0,8190.0,10545.37614830413,5862.832966888711
90,12054.0,8324.0,7962.0,4665.0,7977.0,8196.0,10539.98060287765,5880.140227137741
91,12101.0,8376.0,7993.0,4656.0,8082.0,8242.0,10602.374264108696,5909.846511743479
92,12204.0,8441.0,8030.0,4657.0,8158.0,8298.0,10690.721881038413,5933.934504573389
93,12395.0,8550.0,8227.0,4670.0,8510.0,8470.0,10915.922048362676,6053.419681451619
94,13680.0,9444.0,9694.0,4737.0,9625.0,9436.0,12271.294905296449,6634.66194726265
95,13871.0,9609.0,9848.0,4749.0,9862.0,9588.0,12482.930977876098,6727.716006183187
96,14038.0,9680.0,9899.0,4761.0,9969.0,9669.0,12612.455293811454,6760.845133410661
97,14078.0,9720.0,9924.0,4776.0,10016.0,9703.0,12654.713157924845,6786.613876786171
98,14111.0,9747.0,9934.0,4796.0,10047.0,9727.0,12682.667978647129,6806.73051961035
99,14151.0,9780.0,9979.0,4804.0,10060.0,9755.0,12720.840280033075,6824.655947875257
100,14272.0,9852.0,10037.0,4825.0,10177.0,9833.0,12831.169352566107,6870.689963987201
101,14304.0,9874.0,10031.0,4834.0,10243.0,9857.0,12863.190241263295,6886.837433423336
102,14305.0,9907.0,10024.0,4828.0,10306.0,9874.0,12884.185708556866,6899.8657201992855
103,14293.0,9913.0,10027.0,4829.0,10327.0,9878.0,12884.980306996817,6907.008633627112
104,14246.0,9911.0,10028.0,4829.0,10332.0,9869.0,12862.364088557666,6911.509973965927
105,14268.0,9973.0,10046.0,4818.0,10389.0,9899.0,12904.724765620875,6929.249138036712
106,14326.0,10009.0,10069.0,4828.0,10436.0,9934.0,12955.150553459172,6948.98399700304
107,14240.0,10013.0,10067.0,4859.0,10436.0,9923.0,12908.719008882115,6973.039394936168
108,14198.0,10000.0,10060.0,4840.0,10473.0,9914.0,12895.252248077419,6968.476757229291
109,14216.0,10024.0,10086.0,4840.0,10531.0,9939.0,12928.040894110796,6985.805488174416
110,14239.0,10059.0,10080.0,4847.0,10567.0,9958.0,12952.837135249038,6999.078665606337
111,14277.0,10096.0,10105.0,4861.0,10642.0,9996.0,13000.47608854966,7027.5310566210555
112,14322.0,10132.0,10132.0,4863.0,10743.0,10038.0,13059.522044709696,7052.713347448774
113,14556.0,10242.0,10330.0,4876.0,11015.0,10204.0,13302.468293635851,7142.616351041703
114,14481.0,10228.0,10312.0,4879.0,11059.0,10192.0,13270.664477767376,7150.182986903123
115,14375.0,10210.0,10286.0,4882.0,11075.0,10166.0,13214.899910896824,7153.566979208763
116,14349.0,10215.0,10308.0,4888.0,11090.0,10170.0,13210.757602966734,7165.659969469565
117,14216.0,10168.0,10261.0,4903.0,11089.0,10127.0,13125.505538875435,7164.454196545186
118,14147.0,10161.0,10224.0,4902.0,11087.0,10104.0,13083.617117461012,7160.092304736356
119,14114.0,10169.0,10229.0,4902.0,11104.0,10104.0,13075.893448067522,7167.651175622415
120,14078.0,10160.0,10215.0,4901.0,11091.0,10089.0,13050.499147391401,7162.969187741572
121,13965.0,10108.0,10158.0,4899.0,11089.0,10044.0,12975.01971447936,7148.059485617229
122,13970.0,10111.0,10154.0,4900.0,11123.0,10052.0,12986.442138919538,7152.653949888192
123,13967.0,10119.0,10135.0,4905.0,11161.0,10057.0,12991.619134856628,7157.575466277996
124,13843.0,10086.0,10092.0,4909.0,11141.0,10014.0,12912.40172623925,7150.335021438155
125,13652.0,9976.0,9908.0,4902.0,11135.0,9915.0,12764.122929370838,7099.951335565203
126,13501.0,9948.0,9889.0,4926.0,11219.0,9897.0,12705.914570909315,7121.678139393714
127,13472.0,9965.0,9899.0,4919.0,11252.0,9901.0,12708.193093940397,7127.475391665206
128,13468.0,9963.0,9886.0,4896.0,11281.0,9899.0,12716.160230918125,7115.555333333901
129,13503.0,10015.0,9895.0,4883.0,11436.0,9946.0,12792.530496352825,7133.609112897446
130,13507.0,10027.0,9912.0,4892.0,11527.0,9973.0,12827.024176491854,7153.1569868080205
131,13521.0,10025.0,9907.0,4890.0,11570.0,9983.0,12845.942588782855,7154.29718703854
132,13534.0,10038.0,9893.0,4895.0,11601.0,9992.0,12859.959931147343,7158.412230975511
133,13554.0,10046.0,9883.0,4897.0,11653.0,10007.0,12885.177247263739,7163.244986152033
134,13534.0,10052.0,9893.0,4888.0,11668.0,10007.0,12885.118552110041,7163.351176996106
135,13495.0,10015.0,9894.0,4889.0,11710.0,10001.0,12874.078673943104,7162.282496507338
136,13349.0,9985.0,9872.0,4888.0,11810.0,9981.0,12831.93706817016,7164.183023702884
137,13354.0,10017.0,9920.0,4877.0,11967.0,10027.0,12903.337184684717,7185.111209910196
138,13365.0,10029.0,9930.0,4900.0,12091.0,10063.0,12950.608075899498,7209.975304297961
139,13363.0,10050.0,9936.0,4899.0,12209.0,10091.0,12995.289149975717,7221.542204678979
140,13367.0,10038.0,9952.0,4894.0,12316.0,10113.0,13035.712142286111,7225.339854981319
141,13342.0,10040.0,9970.0,4891.0,12420.0,10133.0,13067.00174960184,7234.089064891707
142,13376.0,10044.0,9969.0,4876.0,12497.0,10152.0,13110.869018166683,7228.6160112281195
143,13424.0,10041.0,9968.0,4857.0,12522.0,10162.0,13142.118968542476,7217.620560473268
144,13400.0,10055.0,9986.0,4843.0,12573.0,10171.0,13158.68503471612,7219.145109145207
145,13760.0,10324.0,10355.0,4833.0,13347.0,10524.0,13714.519294200658,7371.667797454639
146,13857.0,10354.0,10430.0,4827.0,13655.0,10625.0,13891.649455736973,7397.425307574392
147,13859.0,10365.0,10451.0,4841.0,13765.0,10656.0,13938.255956909312,7413.078013331018
148,13841.0,10358.0,10463.0,4841.0,13818.0,10664.0,13952.842070800401,7414.570777901879
149,13893.0,10375.0,10479.0,4839.0,13879.0,10693.0,14003.795433124795,7421.856241967607
150,13945.0,10438.0,10540.0,4845.0,13978.0,10749.0,14084.819984151822,7453.155494594705
151,13996.0,10451.0,10550.0,4848.0,14069.0,10783.0,14144.841841411739,7461.397091320994
152,14008.0,10464.0,10533.0,4862.0,14084.0,10790.0,14152.126375772728,7468.164160949377
153,14037.0,10483.0,10547.0,4874.0,14164.0,10821.0,14199.592428808186,7482.871215643054
154,14054.0,10507.0,10568.0,4875.0,14194.0,10840.0,14226.597387742846,7493.913929644456
155,14135.0,10541.0,10606.0,4891.0,14251.0,10885.0,14291.366651825178,7519.405531412998
156,14124.0,10536.0,10606.0,4868.0,14277.0,10882.0,14299.62130240708,7505.33386819895
157,14136.0,10534.0,10602.0,4859.0,14317.0,10890.0,14321.136410384563,7499.908327740266
158,14140.0,10553.0,10618.0,4874.0,14358.0,10909.0,14343.169574535694,7515.911490220514
159,14186.0,10598.0,10666.0,4890.0,14459.0,10960.0,14415.790990014684,7545.573122825595
160,14199.0,10658.0,10706.0,4904.0,14501.0,10994.0,14453.913679077365,7575.4757094453325
161,14233.0,10644.0,10715.0,4920.0,14529.0,11008.0,14474.41471360059,7583.124830322895
162,14239.0,10662.0,10757.0,4913.0,14548.0,11024.0,14496.79296340376,7592.774773232195
163,14176.0,10660.0,10731.0,4923.0,14551.0,11008.0,14466.731872618442,7590.715657913037
164,14160.0,10680.0,10790.0,4926.0,14589.0,11029.0,14490.279878888732,7609.174070149741
165,14200.0,10742.0,10881.0,4943.0,14684.0,11090.0,14569.635900493038,7652.0378890699685
166,14058.0,10694.0,10806.0,4946.0,14662.0,11033.0,14483.747305536392,7623.604597986446
167,13984.0,10696.0,10782.0,4957.0,14709.0,11026.0,14470.283650727197,7622.9185450654995
168,13897.0,10677.0,10752.0,4956.0,14701.0,10997.0,14425.869240240383,7609.148345165371
169,13844.0,10670.0,10733.0,4967.0,14675.0,10978.0,14388.829073211771,7607.996554127287
170,13795.0,10658.0,10695.0,4974.0,14665.0,10957.0,14355.759813029845,7598.993559945666
171,13894.0,10673.0,10712.0,4975.0,14751.0,11001.0,14434.241325628014,7608.876820239768
172,13897.0,10675.0,10685.0,4975.0,14770.0,11000.0,14438.34213926809,7602.885290666844
173,13835.0,10634.0,10669.0,4974.0,14749.0,10972.0,14396.749767014615,7588.2907775058375
174,13745.0,10607.0,10665.0,4981.0,14717.0,10943.0,14343.879415680596,7582.851148421858
175,13720.0,10613.0,10665.0,4983.0,14683.0,10933.0,14321.409444955947,7585.147674151703
176,13673.0,10582.0,10639.0,4977.0,14656.0,10905.0,14282.812704497788,7567.689795840062
177,13599.0,10562.0,10628.0,4970.0,14663.0,10884.0,14254.361444514025,7554.05181595361
178,13579.0,10557.0,10621.0,4981.0,14633.0,10874.0,14230.75595875939,7557.470259270269
179,13554.0,10561.0,10588.0,4982.0,14563.0,10850.0,14187.17165675766,7552.747714323958
180,13583.0,10585.0,10603.0,5003.0,14586.0,10872.0,14210.958160863955,7573.0308045722895
181,13650.0,10642.0,10625.0,5025.0,14641.0,10917.0,14270.028998781052,7604.080287448938
182,13672.0,10677.0,10645.0,5018.0,14726.0,10948.0,14325.087778940113,7611.309646802418
183,13752.0,10723.0,10689.0,5027.0,14823.0,11003.0,14410.02136281337,7636.75866155792
184,13846.0,10772.0,10759.0,5018.0,14915.0,11062.0,14505.896339903395,7659.349415529123
185,13923.0,10794.0,10809.0,5019.0,15028.0,11115.0,14595.066819281874,7676.5639329317
186,14049.0,10867.0,10865.0,5025.0,15185.0,11198.0,14729.309922205452,7709.006837891224
187,14473.0,11206.0,11231.0,5070.0,15707.0,11537.0,15225.74724895413,7892.47915288938
188,14503.0,11237.0,11262.0,5074.0,15858.0,11587.0,15312.366849944669,7906.22583281044
189,14685.0,11344.0,11343.0,5098.0,16034.0,11701.0,15483.442777712131,7963.833473753923
190,14657.0,11365.0,11348.0,5125.0,16092.0,11717.0,15498.501112873917,7980.836153805845
191,14579.0,11346.0,11318.0,5113.0,16097.0,11691.0,15466.754688359224,7960.417363841351
192,14515.0,11290.0,11271.0,5124.0,16013.0,11643.0,15387.4795989118,7943.3178877922
193,14546.0,11328.0,11303.0,5143.0,16015.0,11667.0,15408.757287692508,7970.055793406307
194,14559.0,11337.0,11311.0,5140.0,16053.0,11680.0,15433.323327399332,7971.6282741420255
195,14539.0,11317.0,11300.0,5137.0,16077.0,11674.0,15431.507897529957,7961.49382043163
196,14530.0,11333.0,11303.0,5151.0,16101.0,11684.0,15440.542435094627,7972.3995219308235
197,14513.0,11347.0,11302.0,5177.0,16157.0,11699.0,15456.934454812466,7986.096469482311
198,14581.0,11370.0,11326.0,5186.0,16257.0,11744.0,15531.81472619768,8001.549960889512
199,14578.0,11374.0,11320.0,5194.0,16285.0,11750.0,15541.338044367274,8004.09293735177
200,14455.0,11348.0,11274.0,5196.0,16254.0,11705.0,15471.595049466649,7983.563695036546
201,14455.0,11359.0,11263.0,5212.0,16269.0,11712.0,15476.74454201964,7992.295647378845
202,14398.0,11330.0,11186.0,5226.0,16223.0,11673.0,15415.906660159544,7974.871988274272
203,14396.0,11334.0,11180.0,5257.0,16229.0,11679.0,15412.4889536018,7990.2491996351
204,14377.0,11358.0,11187.0,5261.0,16221.0,11681.0,15407.788988749788,7998.82072622237
205,14366.0,11376.0,11226.0,5257.0,16250.0,11695.0,15427.340606107648,8007.359696293061
206,14283.0,11325.0,11191.0,5234.0,16231.0,11653.0,15378.575736267707,7972.019448210286
207,14272.0,11317.0,11171.0,5238.0,16248.0,11649.0,15376.480619220798,7966.185575319172
208,14286.0,11317.0,11181.0,5249.0,16267.0,11660.0,15390.102840405341,7974.57066143932
209,14193.0,11257.0,11116.0,5239.0,16173.0,11596.0,15296.002900899763,7940.261911500655
210,14077.0,11188.0,11053.0,5274.0,16107.0,11540.0,15198.351728123836,7925.4383493606365
211,14157.0,11206.0,11071.0,5285.0,16172.0,11578.0,15259.123709774865,7940.987292163223
212,14103.0,11193.0,11047.0,5295.0,16121.0,11552.0,15210.341614265495,7937.448342090554
213,13970.0,11141.0,11006.0,5302.0,16052.0,11494.0,15116.417889568605,7914.990023283837
214,13712.0,11036.0,10784.0,5318.0,15737.0,11317.0,14827.654506878549,7848.438970717614
215,12428.0,10154.0,9226.0,5267.0,14716.0,10358.0,13536.628157974234,7217.46471599383
216,12261.0,10026.0,9057.0,5297.0,14528.0,10234.0,13343.653576633042,7161.565028363949
217,12160.0,10000.0,9044.0,5308.0,14543.0,10211.0,13309.730191546209,7149.38168843432
218,12271.0,10030.0,9064.0,5298.0,14608.0,10254.0,13386.213812412343,7159.323181069148
219,12288.0,10070.0,9096.0,5312.0,14690.0,10291.0,13440.810052474064,7178.937682026614
220,12256.0,10048.0,9059.0,5322.0,14691.0,10275.0,13421.039123511764,7166.663448533189
221,12293.0,10071.0,9074.0,5336.0,14798.0,10314.0,13488.896197778231,7177.176076957516
222,12294.0,10092.0,9103.0,5351.0,14858.0,10340.0,13524.720814556069,7193.372731973629
223,12323.0,10060.0,9142.0,5360.0,14903.0,10358.0,13553.800786448784,7200.425459149495
224,12353.0,10077.0,9168.0,5403.0,14947.0,10390.0,13586.280317285495,7231.951671404551
225,12474.0,10114.0,9248.0,5411.0,15114.0,10472.0,13721.499310150206,7261.442350762026
226,12509.0,10118.0,9275.0,5425.0,15293.0,10524.0,13822.733817694298,7264.773401702849
227,12508.0,10112.0,9281.0,5421.0,15388.0,10542.0,13869.116890041587,7254.730258652182
228,12495.0,10109.0,9305.0,5398.0,15455.0,10552.0,13902.511344058794,7241.664182066865
229,12578.0,10153.0,9349.0,5397.0,15566.0,10609.0,13997.489024132536,7261.044948401172
230,12572.0,10144.0,9378.0,5399.0,15711.0,10641.0,14068.955741643504,7254.075002898988
231,12613.0,10178.0,9441.0,5394.0,15904.0,10706.0,14191.748298428904,7261.9986961453715
232,12647.0,10226.0,9489.0,5382.0,16111.0,10771.0,14321.122420424399,7263.395549530651
233,12698.0,10243.0,9514.0,5360.0,16299.0,10823.0,14439.530127991009,7249.759073932968
234,12591.0,10192.0,9424.0,5343.0,16296.0,10769.0,14387.033798441727,7194.321608430703
235,12668.0,10234.0,9481.0,5342.0,16489.0,10843.0,14522.534395363993,7207.509375912468
236,12777.0,10332.0,9563.0,5356.0,16867.0,10979.0,14772.234556417518,7231.195041157584
237,13119.0,10571.0,9837.0,5356.0,17585.0,11294.0,15314.26684023171,7321.833606961463
238,13205.0,10600.0,9911.0,5343.0,17996.0,11411.0,15565.732386086978,7306.026682993745
239,13299.0,10628.0,9970.0,5340.0,18262.0,11500.0,15742.82756739732,7307.962473316555
240,13416.0,10749.0,10062.0,5362.0,18628.0,11643.0,15994.632138251884,7343.53329145444
241,13534.0,10835.0,10169.0,5370.0,18972.0,11776.0,16234.200219819653,7371.193325684402
242,13684.0,10976.0,10276.0,5387.0,19347.0,11934.0,16506.636132473257,7416.127952443182
243,13723.0,11025.0,10338.0,5384.0,19554.0,12005.0,16642.151169270488,7423.361480185701
244,13725.0,11033.0,10382.0,5399.0,19671.0,12042.0,16709.703075389436,7430.199576861858
245,13779.0,11079.0,10423.0,5427.0,19751.0,12092.0,16776.873634012627,7463.2105625890335
246,13803.0,11107.0,10432.0,5424.0,19811.0,12115.0,16820.22673913454,7466.173509334795
247,13834.0,11147.0,10462.0,5420.0,19968.0,12166.0,16922.1312184029,7466.854589503577
248,13816.0,11151.0,10474.0,5439.0,20062.0,12188.0,16967.381243075997,7465.907115344915
249,13865.0,11184.0,10496.0,5459.0,20125.0,12226.0,17020.819596884397,7488.58136534454
250,13918.0,11223.0,10577.0,5466.0,20202.0,12277.0,17091.33573472672,7520.347158406323
251,13938.0,11237.0,10582.0,5458.0,20295.0,12302.0,17149.628409851564,7512.42911455873
252,13932.0,11230.0,10605.0,5450.0,20317.0,12307.0,17162.428031251897,7509.698806679941
253,13997.0,11278.0,10653.0,5450.0,20473.0,12370.0,17275.765808379634,7523.012095203123
254,13997.0,11291.0,10651.0,5436.0,20501.0,12375.0,17293.530529199415,7515.4002508070935
255,13990.0,11272.0,10655.0,5436.0,20495.0,12370.0,17286.64945533711,7512.186500575982
256,13984.0,11297.0,10648.0,5445.0,20463.0,12367.0,17269.52688586882,7523.236323908815
257,13985.0,11305.0,10635.0,5437.0,20394.0,12351.0,17233.662651327315,7526.838557756786
258,13881.0,11261.0,10576.0,5437.0,20243.0,12280.0,17112.00155905052,7505.820613006242
259,13865.0,11280.0,10571.0,5436.0,20182.0,12267.0,17077.695892141455,7513.895212220342
260,13829.0,11273.0,10558.0,5453.0,20134.0,12249.0,17037.889168342346,7517.513061557643
261,13791.0,11268.0,10531.0,5460.0,20044.0,12219.0,16975.882063565026,7519.064540554264
262,13725.0,11269.0,10510.0,5459.0,19963.0,12185.0,16912.63452126607,7514.009996516601
263,13684.0,11268.0,10506.0,5478.0,19928.0,12173.0,16881.377317788654,7520.988370212108
264,13653.0,11290.0,10497.0,5473.0,19921.0,12167.0,16872.324151072557,7518.004970738038
265,13658.0,11290.0,10492.0,5493.0,19892.0,12165.0,16855.750814102154,7530.427868929512
266,13319.0,11067.0,10171.0,5496.0,19205.0,11852.0,16325.46441437357,7432.063744648256
267,13333.0,11081.0,10149.0,5499.0,19024.0,11817.0,16232.430869877442,7454.4745471113365
268,13331.0,11065.0,10142.0,5512.0,19022.0,11814.0,16225.991417338282,7454.89690408481
269,13324.0,11067.0,10141.0,5497.0,19005.0,11807.0,16217.255068209397,7449.5401646248065
270,13269.0,11058.0,10110.0,5504.0,18974.0,11783.0,16180.02335677217,7438.6375052587655
271,13280.0,11021.0,10056.0,5490.0,18929.0,11755.0,16147.436290564347,7415.193732304514
272,13202.0,10986.0,10060.0,5490.0,18879.0,11723.0,16094.608475912117,7403.796200008682
273,13205.0,10992.0,10068.0,5488.0,18891.0,11729.0,16104.499761931962,7405.87922467069
274,13212.0,10998.0,10079.0,5503.0,18902.0,11739.0,16113.258219020303,7417.105898268462
275,13247.0,11007.0,10105.0,5511.0,18948.0,11764.0,16151.128521785824,7429.365637120102
276,13166.0,10957.0,10075.0,5517.0,18925.0,11728.0,16104.483154314661,7403.931708393566
277,13140.0,10931.0,10064.0,5527.0,18895.0,11711.0,16074.823125043757,7399.488309775738
278,13108.0,10922.0,10038.0,5533.0,18845.0,11689.0,16034.856022312137,7395.216132904187
279,13095.0,10912.0,10009.0,5533.0,18795.0,11669.0,16000.108330054405,7389.739003450813
280,13010.0,10872.0,9963.0,5538.0,18717.0,11620.0,15923.37974155198,7368.1595995996995
281,12937.0,10820.0,9910.0,5543.0,18653.0,11573.0,15855.064299688489,7342.171559630659
282,12887.0,10823.0,9891.0,5549.0,18627.0,11555.0,15824.992115527459,7336.195554054223
283,12847.0,10794.0,9833.0,5556.0,18602.0,11526.0,15788.811028730534,7314.290636706468
284,12827.0,10765.0,9826.0,5553.0,18619.0,11518.0,15787.631834245196,7299.503325771586
285,12814.0,10752.0,9774.0,5560.0,18552.0,11490.0,15739.212146582784,7291.726652109812
286,12749.0,10682.0,9683.0,5578.0,18493.0,11437.0,15667.435013092625,7257.230706981886
287,12771.0,10684.0,9679.0,5587.0,18528.0,11450.0,15691.251957460987,7259.519212991941
