,JW21-R_SS31,JW21-NP_SS31,JW55-RB_SS31,JW22-LF_SS31,JW22-NP_SS31,Mean,Std_dev_upper,Std_dev_lower
59,19748.0,8359.0,10931.0,7732.0,2934.0,9941.0,15484.244588385638,4464.1198707893645
60,19852.0,8428.0,11017.0,7782.0,2969.0,10010.0,15576.352510097313,4510.264601581272
61,19994.0,8502.0,11091.0,7860.0,2997.0,10089.0,15690.72299981592,4554.341824883768
62,20074.0,8531.0,11151.0,7893.0,3028.0,10135.0,15755.049916741547,4582.306693400869
63,20093.0,8523.0,11145.0,7893.0,3045.0,10140.0,15762.720993137278,4584.5953136093585
64,20112.0,8535.0,11195.0,7900.0,3064.0,10161.0,15786.210446433686,4603.183871469822
65,20140.0,8543.0,11233.0,7946.0,3083.0,10189.0,15816.573864464153,4628.8246610381075
66,20243.0,8566.0,11301.0,7973.0,3108.0,10238.0,15894.725251120712,4649.046503210663
67,20318.0,8626.0,11342.0,7983.0,3127.0,10279.0,15954.67826490074,4671.320479820998
68,20241.0,8621.0,11331.0,7977.0,3140.0,10262.0,15907.532605520935,4684.08100248335
69,20281.0,8652.0,11435.0,8000.0,3167.0,10307.0,15960.210309196005,4721.495250672336
70,20343.0,8697.0,11544.0,8036.0,3216.0,10367.0,16028.53984059696,4773.289575568955
71,20368.0,8622.0,11599.0,8030.0,3261.0,10376.0,16042.378914262617,4777.4843591401495
72,20517.0,8713.0,11711.0,8061.0,3300.0,10460.0,16165.805102408132,4822.578553013565
73,20530.0,8740.0,11777.0,8074.0,3334.0,10491.0,16193.032199137426,4857.258075116462
74,20525.0,8769.0,11813.0,8071.0,3355.0,10507.0,16202.117265400833,4880.04199481456
75,20518.0,8777.0,11865.0,8080.0,3379.0,10524.0,16211.784926196373,4904.310617442894
76,20511.0,8786.0,11928.0,8073.0,3414.0,10542.0,16221.60979880367,4930.460129084326
77,20653.0,8870.0,11983.0,8099.0,3422.0,10605.0,16327.708053593742,4950.878039687317
78,20626.0,8874.0,12005.0,8135.0,3433.0,10615.0,16323.149005296433,4975.166329293159
79,20650.0,8879.0,12093.0,8159.0,3451.0,10646.0,16360.005728616892,5000.476141441819
80,20661.0,8887.0,12158.0,8177.0,3456.0,10668.0,16385.869093173318,5018.586752889864
81,20695.0,8887.0,12208.0,8170.0,3490.0,10690.0,16414.431115840245,5034.127418590226
82,20670.0,8916.0,12219.0,8188.0,3503.0,10699.0,16408.603608541198,5057.801442379923
83,20644.0,8891.0,12219.0,8167.0,3516.0,10687.0,16387.668896424933,5054.653245327752
84,20675.0,8887.0,12240.0,8175.0,3535.0,10702.0,16409.398975598837,5063.003768813491
85,20673.0,8886.0,12265.0,8176.0,3544.0,10709.0,16414.77032193434,5071.540623437159
86,20638.0,8868.0,12283.0,8166.0,3527.0,10696.0,16396.859186707443,5063.465234053032
87,20607.0,8880.0,12307.0,8176.0,3543.0,10703.0,16388.713487915713,5085.3331481452715
88,20692.0,8890.0,12410.0,8205.0,3571.0,10754.0,16464.929264722745,5111.419367588682
89,20729.0,8885.0,12477.0,8224.0,3588.0,10781.0,16503.087614382242,5127.394655682393
90,20657.0,8905.0,12543.0,8213.0,3613.0,10786.0,16480.45535294348,5159.76827519754
91,20629.0,8890.0,12589.0,8185.0,3650.0,10789.0,16470.86478778461,5175.135754395639
92,20634.0,8875.0,12609.0,8184.0,3656.0,10792.0,16476.461299601455,5175.570339651035
93,20692.0,8848.0,12716.0,8219.0,3705.0,10836.0,16533.843978207897,5206.396135902042
94,21501.0,8933.0,13126.0,8434.0,3792.0,11157.0,17114.842341541666,5270.535735598238
95,21565.0,8922.0,13206.0,8459.0,3818.0,11194.0,17171.514031769395,5288.075545127023
96,21630.0,8944.0,13268.0,8478.0,3826.0,11229.0,17227.865840028986,5302.003554219613
97,21657.0,8941.0,13325.0,8487.0,3837.0,11249.0,17257.818375243725,5312.19431262244
98,21661.0,8952.0,13368.0,8521.0,3849.0,11270.0,17276.26091396858,5335.6970472350695
99,21758.0,8975.0,13470.0,8551.0,3874.0,11326.0,17362.281791522546,5361.963418864451
100,21819.0,9024.0,13581.0,8579.0,3925.0,11386.0,17432.326609327905,5412.038902619936
101,21865.0,9044.0,13660.0,8606.0,3949.0,11425.0,17482.975286072622,5439.553835004341
102,21875.0,9055.0,13763.0,8607.0,3981.0,11456.0,17516.281129342653,5468.323803889357
103,21838.0,9057.0,13791.0,8619.0,3989.0,11459.0,17505.452990528138,5484.938134006827
104,21791.0,8996.0,13756.0,8610.0,3993.0,11429.0,17461.35142930737,5468.919004431109
105,21869.0,9013.0,13790.0,8626.0,3997.0,11459.0,17516.918949606374,5473.633595175647
106,21913.0,8999.0,13871.0,8661.0,4034.0,11496.0,17564.08357446292,5500.542509345497
107,21827.0,8990.0,13848.0,8659.0,4024.0,11470.0,17510.155119420913,5502.136479800693
108,21802.0,8964.0,13853.0,8675.0,4031.0,11465.0,17495.91319784989,5506.315913087937
109,21850.0,8984.0,13949.0,8667.0,4053.0,11501.0,17549.703221903575,5524.690753497552
110,21897.0,9016.0,14010.0,8689.0,4055.0,11533.0,17597.521965222542,5541.157855582112
111,21920.0,9026.0,14077.0,8676.0,4074.0,11555.0,17628.607681326368,5554.084561838115
112,22006.0,9039.0,14190.0,8704.0,4094.0,11607.0,17710.741333531972,5576.311804719263
113,22274.0,9056.0,14493.0,8782.0,4191.0,11759.0,17947.430218291767,5644.709489939313
114,22295.0,9059.0,14588.0,8787.0,4226.0,11791.0,17985.744385364098,5670.446846504647
115,22303.0,9122.0,14686.0,8791.0,4251.0,11831.0,18025.360166043516,5710.778266853973
116,22262.0,9119.0,14742.0,8804.0,4253.0,11836.0,18020.226936327614,5725.8383335237195
117,22168.0,9125.0,14748.0,8796.0,4272.0,11822.0,17970.72632068355,5746.8896783432
118,22141.0,9137.0,14757.0,8787.0,4277.0,11820.0,17959.111284759925,5754.38955998152
119,22135.0,9175.0,14777.0,8788.0,4264.0,11828.0,17966.81022403093,5762.687015062721
120,22078.0,9197.0,14785.0,8778.0,4283.0,11824.0,17938.86652075633,5782.39215332352
121,21930.0,9165.0,14752.0,8773.0,4262.0,11776.0,17846.51591437389,5778.235692843655
122,21921.0,9204.0,14803.0,8788.0,4283.0,11800.0,17862.496166321813,5810.08709898698
123,21992.0,9252.0,14928.0,8795.0,4311.0,11856.0,17942.924368403692,5841.927361798919
124,21933.0,9237.0,14953.0,8788.0,4304.0,11843.0,17916.565377930823,5842.174555986167
125,21827.0,9262.0,15082.0,8740.0,4356.0,11853.0,17894.790716887394,5883.616863573294
126,21878.0,9300.0,15184.0,8751.0,4383.0,11899.0,17957.492004341235,5913.091501471001
127,21867.0,9306.0,15223.0,8734.0,4412.0,11908.0,17961.19091609266,5927.353198627267
128,21861.0,9285.0,15252.0,8727.0,4418.0,11909.0,17964.46915330816,5926.005854135977
129,21898.0,9308.0,15361.0,8723.0,4433.0,11945.0,18019.478765018994,5943.223910662024
130,21991.0,9323.0,15485.0,8768.0,4460.0,12005.0,18111.20853448903,5971.970544683956
131,21959.0,9326.0,15490.0,8760.0,4475.0,12002.0,18095.197223133353,5981.777831183905
132,21936.0,9324.0,15532.0,8763.0,4475.0,12006.0,18096.381104660035,5988.560222470816
133,21995.0,9342.0,15585.0,8772.0,4483.0,12035.0,18146.239176031868,5997.0001525195685
134,21939.0,9325.0,15550.0,8780.0,4492.0,12017.0,18104.344755036196,6002.584305167313
135,21920.0,9319.0,15601.0,8758.0,4511.0,12022.0,18107.304771880095,6009.5516602367
136,21844.0,9339.0,15652.0,8752.0,4530.0,12023.0,18083.858476046662,6034.777469052679
137,21817.0,9324.0,15717.0,8783.0,4562.0,12041.0,18091.045377240294,6063.364672457549
138,21813.0,9335.0,15767.0,8818.0,4593.0,12065.0,18107.43329848718,6094.9578805557685
139,21760.0,9326.0,15837.0,8810.0,4610.0,12069.0,18100.502554643135,6109.685417308347
140,21735.0,9314.0,15881.0,8828.0,4639.0,12079.0,18099.986054349127,6130.172359484076
141,21785.0,9324.0,15960.0,8817.0,4661.0,12109.0,18150.87668416583,6139.53192588026
142,21907.0,9343.0,16057.0,8809.0,4690.0,12161.0,18246.329914365095,6148.57501513944
143,21880.0,9320.0,16065.0,8790.0,4690.0,12149.0,18230.944097079486,6139.896184399319
144,21794.0,9263.0,16035.0,8760.0,4674.0,12105.0,18168.12412594915,6114.51485637482
145,22105.0,9318.0,16329.0,8811.0,4830.0,12279.0,18430.990268739595,6200.640721925124
146,22230.0,9341.0,16502.0,8838.0,4886.0,12359.0,18555.008123515225,6237.246438650687
147,22212.0,9307.0,16547.0,8849.0,4908.0,12365.0,18558.109095330605,6246.014354143364
148,22141.0,9334.0,16572.0,8830.0,4899.0,12355.0,18530.64388275965,6253.342690179841
149,22194.0,9356.0,16730.0,8853.0,4945.0,12416.0,18614.29475474236,6291.890800678458
150,22364.0,9363.0,16837.0,8887.0,4982.0,12487.0,18740.351570691244,6308.493371591122
151,22379.0,9349.0,16929.0,8875.0,4996.0,12506.0,18776.40616440966,6310.643031875255
152,22397.0,9348.0,16986.0,8888.0,5011.0,12526.0,18805.143158106846,6322.058873970668
153,22489.0,9368.0,17052.0,8902.0,5021.0,12566.0,18877.40633034086,6330.230296154522
154,22512.0,9346.0,17108.0,8920.0,5043.0,12586.0,18907.518248543358,6340.167189548933
155,22624.0,9359.0,17170.0,8937.0,5060.0,12630.0,18988.21084897316,6347.938135717965
156,22612.0,9322.0,17169.0,8929.0,5055.0,12617.0,18977.23492228602,6332.986498869663
157,22632.0,9327.0,17194.0,8943.0,5064.0,12632.0,18997.818313461357,6342.4217818756115
158,22658.0,9333.0,17224.0,8969.0,5078.0,12652.0,19023.32553450745,6357.0287131449095
159,22788.0,9356.0,17333.0,9035.0,5127.0,12728.0,19134.14484434021,6398.5541224826675
160,22784.0,9349.0,17385.0,9074.0,5143.0,12747.0,19151.850693029464,6418.856872818438
161,22806.0,9348.0,17445.0,9091.0,5152.0,12768.0,19184.47812017361,6428.416896522823
162,22796.0,9341.0,17447.0,9109.0,5163.0,12771.0,19180.71776029699,6438.072193751592
163,22757.0,9324.0,17472.0,9122.0,5166.0,12768.0,19168.821710270226,6443.861700413288
164,22739.0,9295.0,17463.0,9113.0,5175.0,12757.0,19152.899686517918,6437.70067778005
165,22850.0,9316.0,17580.0,9138.0,5182.0,12813.0,19254.000742638265,6449.163871422112
166,22790.0,9299.0,17561.0,9144.0,5186.0,12796.0,19215.711426536243,6453.174118588406
167,22803.0,9289.0,17631.0,9139.0,5206.0,12814.0,19245.12001650309,6459.853966034935
168,22747.0,9276.0,17658.0,9136.0,5213.0,12806.0,19223.92542804916,6464.938727100434
169,22622.0,9239.0,17616.0,9112.0,5211.0,12760.0,19140.16498219286,6456.246935734388
170,22580.0,9204.0,17632.0,9105.0,5205.0,12745.0,19120.733288545456,6445.649651157474
171,22859.0,9337.0,18074.0,9127.0,5350.0,12949.0,19427.77694219107,6547.864195107857
172,22918.0,9347.0,18242.0,9115.0,5407.0,13006.0,19516.551479457536,6573.3979113407895
173,22762.0,9287.0,18203.0,9084.0,5392.0,12946.0,19416.7981784836,6552.651008772003
174,22568.0,9233.0,18131.0,9056.0,5367.0,12871.0,19286.58561629412,6532.250516146925
175,22516.0,9233.0,18117.0,9065.0,5364.0,12859.0,19256.21111110146,6538.404959446724
176,22468.0,9228.0,18129.0,9082.0,5355.0,12852.0,19237.381262435836,6543.141323362479
177,22379.0,9193.0,18078.0,9060.0,5351.0,12812.0,19169.663577657022,6530.502950515157
178,22331.0,9187.0,18054.0,9057.0,5349.0,12796.0,19136.750733680252,6531.140942939596
179,22279.0,9184.0,18065.0,9077.0,5344.0,12790.0,19116.12467207742,6539.615934754119
180,22304.0,9185.0,18114.0,9098.0,5353.0,12811.0,19148.110805932516,6549.761376111236
181,22400.0,9195.0,18175.0,9138.0,5381.0,12858.0,19221.674266229114,6570.516052565163
182,22372.0,9199.0,18257.0,9136.0,5397.0,12872.0,19237.099760935933,6583.155826536436
183,22420.0,9184.0,18351.0,9159.0,5422.0,12907.0,19295.54854929245,6594.987872124291
184,22500.0,9193.0,18486.0,9203.0,5445.0,12965.0,19388.841426021245,6618.141777161194
185,22555.0,9197.0,18530.0,9213.0,5446.0,12988.0,19433.85638737528,6619.36638021709
186,22661.0,9219.0,18654.0,9232.0,5499.0,13053.0,19534.471715590527,6649.153500397109
187,22916.0,9249.0,18880.0,9315.0,5602.0,13192.0,19750.902306534736,6711.698450595922
188,22860.0,9182.0,18939.0,9335.0,5622.0,13188.0,19741.77120951492,6712.671702595859
189,22977.0,9189.0,19131.0,9394.0,5691.0,13276.0,19874.426226507854,6756.647888063799
190,22972.0,9159.0,19191.0,9414.0,5713.0,13290.0,19893.9744220179,6765.093846781717
191,22883.0,9107.0,19147.0,9407.0,5690.0,13247.0,19829.643007688224,6743.169785854728
192,22872.0,9099.0,19139.0,9424.0,5676.0,13242.0,19822.23461587807,6740.57343200374
193,22864.0,9100.0,19245.0,9485.0,5727.0,13284.0,19862.091316382488,6784.715160189936
194,22872.0,9107.0,19326.0,9507.0,5757.0,13314.0,19898.828848699613,6808.010123524451
195,22827.0,9073.0,19363.0,9510.0,5752.0,13305.0,19888.730036992707,6800.1198737299665
196,22846.0,9082.0,19377.0,9535.0,5756.0,13319.0,19905.848819174968,6811.062541454325
197,22907.0,9137.0,19474.0,9610.0,5780.0,13382.0,19983.159009345756,6859.851441806638
198,22857.0,9100.0,19552.0,9627.0,5866.0,13400.0,19984.354749454702,6894.550838352069
199,22834.0,9101.0,19611.0,9641.0,5880.0,13413.0,19996.88732183857,6908.012667830656
200,22755.0,9097.0,19593.0,9650.0,5878.0,13395.0,19952.864306820222,6915.627626188983
201,22777.0,9100.0,19639.0,9662.0,5889.0,13413.0,19981.563272639356,6923.153188859596
202,22808.0,9118.0,19655.0,9668.0,5923.0,13434.0,20003.60347864821,6943.125440857308
203,22787.0,9111.0,19686.0,9691.0,5925.0,13440.0,20007.334192806087,6951.319353417573
204,22810.0,9122.0,19708.0,9702.0,5934.0,13455.0,20028.300127536142,6960.4489674589795
205,22810.0,9127.0,19736.0,9705.0,5941.0,13464.0,20040.030395813774,6966.703201915446
206,22758.0,9125.0,19727.0,9697.0,5936.0,13449.0,20010.865791576864,6965.674065134899
207,22801.0,9130.0,19776.0,9702.0,5961.0,13474.0,20050.49788261199,6976.2654123588145
208,22791.0,9131.0,19808.0,9703.0,5979.0,13482.0,20057.451426835018,6985.347530505582
209,22700.0,9136.0,19740.0,9696.0,5981.0,13451.0,19987.29361845585,6992.939973633403
210,22668.0,9133.0,19749.0,9693.0,5998.0,13448.0,19973.837123823017,7000.343531458315
211,22855.0,9202.0,20001.0,9751.0,6052.0,13572.0,20171.29497497018,7051.765446794823
212,22803.0,9220.0,20068.0,9785.0,6061.0,13587.0,20176.454990108563,7076.511680628895
213,22786.0,9200.0,20082.0,9806.0,6057.0,13586.0,20174.615223752764,7076.317292185592
214,22643.0,9196.0,20003.0,9791.0,6037.0,13534.0,20073.95633012943,7072.369325671068
215,21855.0,9143.0,19695.0,9619.0,5985.0,13259.0,19558.451457600626,7035.041991599127
216,21875.0,9199.0,19822.0,9656.0,6010.0,13312.0,19625.594496534177,7074.068336490101
217,21887.0,9204.0,19857.0,9685.0,6040.0,13335.0,19648.127170164298,7097.433673396481
218,21949.0,9233.0,20014.0,9682.0,6066.0,13389.0,19742.026661888543,7112.036136085483
219,21963.0,9232.0,20097.0,9704.0,6076.0,13414.0,19783.41688592187,7120.914502838668
220,21857.0,9207.0,20079.0,9708.0,6064.0,13383.0,19725.82987317175,7116.13490157122
221,21976.0,9241.0,20236.0,9747.0,6139.0,13468.0,19849.52801190018,7162.876131921746
222,21927.0,9255.0,20327.0,9760.0,6157.0,13485.0,19865.41435697296,7181.024645452291
223,21895.0,9283.0,20367.0,9807.0,6173.0,13505.0,19872.697480251398,7213.565120888937
224,21877.0,9297.0,20431.0,9850.0,6189.0,13529.0,19895.273208610095,7238.948236365585
225,21955.0,9353.0,20556.0,9884.0,6237.0,13597.0,19988.42159460632,7282.125137913696
226,21917.0,9364.0,20629.0,9917.0,6288.0,13623.0,20003.442210380093,7318.973027764977
227,21844.0,9355.0,20625.0,9894.0,6307.0,13605.0,19965.13122506132,7321.040758975506
228,21777.0,9317.0,20626.0,9885.0,6335.0,13588.0,19930.756876942392,7321.207023562704
229,21795.0,9350.0,20724.0,9898.0,6378.0,13629.0,19982.420873828523,7351.670743821367
230,21707.0,9338.0,20720.0,9924.0,6420.0,13622.0,19940.94758378851,7378.707066788797
231,21690.0,9337.0,20824.0,9936.0,6477.0,13653.0,19976.85216198692,7404.861228173008
232,21726.0,9361.0,20911.0,9948.0,6566.0,13702.0,20029.93093093364,7449.9036021121065
233,21696.0,9367.0,20925.0,9953.0,6623.0,13713.0,20022.27331526117,7479.265471632765
234,21463.0,9361.0,20726.0,9881.0,6604.0,13607.0,19825.528732747,7462.947351881078
235,21487.0,9362.0,20721.0,9897.0,6643.0,13622.0,19834.627334711135,7483.778071941742
236,21513.0,9297.0,20792.0,9911.0,6722.0,13647.0,19872.123324079614,7496.431740539277
237,21678.0,9291.0,20935.0,9948.0,6890.0,13748.0,20006.99163337567,7564.017249543813
238,21747.0,9308.0,21044.0,9956.0,6992.0,13809.0,20084.877107358516,7608.334004104362
239,21808.0,9308.0,21154.0,9964.0,7052.0,13857.0,20159.721393704996,7629.787120500833
240,21944.0,9337.0,21306.0,10000.0,7169.0,13951.0,20289.438211946745,7688.498064017834
241,22063.0,9352.0,21438.0,10033.0,7249.0,14027.0,20402.72210812234,7727.63659981272
242,22134.0,9369.0,21601.0,10059.0,7357.0,14104.0,20506.970685549015,7777.71436442701
243,22204.0,9371.0,21696.0,10075.0,7435.0,14156.0,20580.087963802074,7808.874094701129
244,22174.0,9368.0,21703.0,10121.0,7481.0,14169.0,20572.224645962895,7842.511640763296
245,22215.0,9406.0,21770.0,10139.0,7529.0,14212.0,20623.253026255217,7877.507118606113
246,22366.0,9472.0,22014.0,10171.0,7649.0,14334.0,20801.67750175182,7943.830703319519
247,22435.0,9492.0,22195.0,10190.0,7787.0,14420.0,20914.083812722674,8003.668353394661
248,22395.0,9508.0,22219.0,10197.0,7827.0,14429.0,20907.483230407153,8028.130291917654
249,22420.0,9530.0,22292.0,10230.0,7887.0,14472.0,20954.333790130426,8067.277652076555
250,22524.0,9542.0,22411.0,10266.0,7973.0,14543.0,21055.594181020853,8108.42787042112
251,22506.0,9566.0,22544.0,10253.0,8066.0,14587.0,21106.844292619266,8145.240491767427
252,22498.0,9553.0,22602.0,10267.0,8118.0,14608.0,21129.86386446901,8164.196909958748
253,22584.0,9598.0,22706.0,10275.0,8210.0,14675.0,21216.886506709412,8211.414068494716
254,22592.0,9593.0,22813.0,10264.0,8275.0,14707.0,21266.639156742287,8225.970425260217
255,22599.0,9600.0,22897.0,10253.0,8307.0,14731.0,21307.26643063271,8233.518190232066
256,22633.0,9613.0,22895.0,10267.0,8315.0,14745.0,21323.417003099352,8245.321078867833
257,22638.0,9640.0,22937.0,10284.0,8362.0,14772.0,21346.32656373766,8276.434824350079
258,22604.0,9667.0,22961.0,10266.0,8353.0,14770.0,21342.192188810874,8276.543636978284
259,22632.0,9677.0,23001.0,10263.0,8377.0,14790.0,21373.01681601984,8285.824552826158
260,22638.0,9662.0,23011.0,10272.0,8397.0,14796.0,21380.146444300888,8290.70845351556
261,22614.0,9660.0,23001.0,10276.0,8405.0,14791.0,21365.143454980782,8295.615740108598
262,22534.0,9652.0,22935.0,10289.0,8380.0,14758.0,21300.959361023113,8293.402260516643
263,22465.0,9624.0,22958.0,10325.0,8388.0,14752.0,21282.298829303298,8299.911163632281
264,22509.0,9643.0,23021.0,10364.0,8397.0,14787.0,21333.50753964789,8318.872478185494
265,22516.0,9679.0,23061.0,10378.0,8381.0,14803.0,21356.823586273895,8327.66815044165
266,22210.0,9624.0,22853.0,10330.0,8243.0,14652.0,21123.71559943729,8257.792772620935
267,22199.0,9653.0,22868.0,10321.0,8212.0,14651.0,21126.816818492218,8252.692474405598
268,22298.0,9700.0,22928.0,10331.0,8244.0,14700.0,21199.195101446538,8278.666476187147
269,22297.0,9680.0,22915.0,10352.0,8253.0,14699.0,21193.15037296386,8282.67488392284
270,22199.0,9674.0,22819.0,10346.0,8217.0,14651.0,21106.825865061728,8272.49220391149
271,22122.0,9711.0,22870.0,10321.0,8224.0,14650.0,21097.117516120416,8280.04806015352
272,22084.0,9724.0,22830.0,10312.0,8230.0,14636.0,21062.13252275426,8286.829924500444
273,22060.0,9726.0,22853.0,10316.0,8208.0,14633.0,21062.999865215137,8279.96070185327
274,22051.0,9757.0,22900.0,10344.0,8240.0,14658.0,21083.0779502405,8309.920062149653
275,22161.0,9844.0,23057.0,10363.0,8277.0,14740.0,21207.504052311575,8350.002075445991
276,22087.0,9841.0,23041.0,10361.0,8276.0,14721.0,21168.36195406049,8350.878844921146
277,22086.0,9868.0,23046.0,10351.0,8276.0,14725.0,21170.700696329815,8356.54430396861
278,22041.0,9878.0,23031.0,10356.0,8274.0,14716.0,21145.77539265564,8363.23068335736
279,22010.0,9874.0,23008.0,10337.0,8270.0,14700.0,21120.746200144236,8356.127639524142
280,21856.0,9843.0,22931.0,10315.0,8227.0,14634.0,21016.077770339896,8328.405251251043
281,21786.0,9856.0,22892.0,10269.0,8211.0,14603.0,20966.619077747084,8315.570580083442
282,21715.0,9852.0,22842.0,10266.0,8197.0,14574.0,20912.390668510947,8311.569135373866
283,21715.0,9844.0,22842.0,10242.0,8187.0,14566.0,20910.860565843825,8297.128529449203
284,21726.0,9839.0,22854.0,10245.0,8176.0,14568.0,20921.018085917905,8291.068707750654
285,21684.0,9865.0,22825.0,10250.0,8183.0,14561.0,20891.03705097108,8306.822705979406
286,21632.0,9896.0,22799.0,10239.0,8175.0,14548.0,20858.083530878706,8313.513155815624
287,21672.0,9908.0,22824.0,10243.0,8173.0,14564.0,20887.69388885958,8316.041704151134
