,JW27-LB_NMN,JW29-R_NMN,JW30-LF_NMN,Mean,Std_dev_upper,Std_dev_lower
121,10578.0,5590.0,10719.0,8962.0,11347.294443739249,6637.1538573010275
122,10574.0,5606.0,10731.0,8970.0,11349.806207096144,6650.503128683732
123,10539.0,5607.0,10747.0,8964.0,11339.511366001014,6648.689221969673
124,10504.0,5602.0,10705.0,8937.0,11296.628360568673,6637.118763935841
125,10334.0,5571.0,10637.0,8847.0,11167.017582548317,6585.777871391576
126,10268.0,5556.0,10586.0,8803.0,11102.878456933468,6561.407062937688
127,10277.0,5556.0,10577.0,8803.0,11102.475356829611,6561.799956318569
128,10268.0,5552.0,10546.0,8789.0,11080.481234922076,6555.489064695788
129,10236.0,5558.0,10542.0,8779.0,11059.779015307417,6555.920298047129
130,10258.0,5566.0,10580.0,8801.0,11092.499854534872,6567.573514377244
131,10254.0,5568.0,10558.0,8793.0,11077.029389040343,6566.854823453534
132,10237.0,5585.0,10554.0,8792.0,11063.381224424174,6578.131432687718
133,10236.0,5605.0,10571.0,8804.0,11070.16518962468,6595.2153945363225
134,10232.0,5607.0,10592.0,8810.0,11079.861724863433,6597.6637543475645
135,10227.0,5593.0,10565.0,8795.0,11063.356820843375,6584.079256659495
136,10201.0,5609.0,10533.0,8781.0,11028.034193479634,6590.861983040033
137,10218.0,5617.0,10550.0,8795.0,11046.269123553793,6600.734283790285
138,10234.0,5638.0,10572.0,8815.0,11065.476893904934,6621.455152569388
139,10208.0,5616.0,10563.0,8796.0,11049.030015334905,6599.966677620411
140,10174.0,5618.0,10547.0,8780.0,11020.815978611363,6595.871448014595
141,10164.0,5615.0,10573.0,8784.0,11031.033748448534,6593.8624168026945
142,10147.0,5611.0,10586.0,8781.0,11029.91683186966,6589.078310785226
143,10115.0,5621.0,10570.0,8769.0,11002.474180882033,6592.0273472660665
144,10125.0,5608.0,10533.0,8755.0,10986.72524817311,6579.834593843068
145,10276.0,5658.0,10660.0,8865.0,11137.868580304046,6649.630436354986
146,10302.0,5652.0,10678.0,8877.0,11162.815007825437,6649.114417547611
147,10326.0,5677.0,10675.0,8893.0,11171.279230033053,6672.356787342234
148,10312.0,5659.0,10652.0,8874.0,11151.817138548806,6653.909776243434
149,10312.0,5664.0,10670.0,8882.0,11162.158474024704,6659.576428010778
150,10343.0,5672.0,10702.0,8906.0,11197.239893594731,6672.724295124008
151,10329.0,5651.0,10705.0,8895.0,11193.984703443384,6654.226889367571
152,10327.0,5644.0,10697.0,8889.0,11188.763230566718,6647.519371707559
153,10332.0,5651.0,10701.0,8895.0,11193.560473426793,6654.589076520259
154,10344.0,5658.0,10715.0,8906.0,11207.43641739965,6662.785953077949
155,10374.0,5674.0,10714.0,8921.0,11220.932372194162,6679.251915006828
156,10341.0,5654.0,10695.0,8897.0,11194.461552090335,6657.660172545963
157,10363.0,5651.0,10711.0,8908.0,11215.659907785373,6658.822642829334
158,10370.0,5666.0,10731.0,8922.0,11229.287061319708,6673.186048611283
159,10391.0,5689.0,10745.0,8942.0,11246.518659069612,6695.781755513079
160,10435.0,5717.0,10761.0,8971.0,11275.771282940384,6724.586829335856
161,10439.0,5719.0,10762.0,8973.0,11277.936206637109,6726.477378321628
162,10430.0,5735.0,10767.0,8977.0,11273.800147306392,6738.407428021213
163,10426.0,5730.0,10762.0,8973.0,11270.011010712255,6734.099305961129
164,10437.0,5722.0,10771.0,8977.0,11282.432768484043,6729.890791866837
165,10430.0,5714.0,10759.0,8968.0,11272.607034471024,6721.695617826891
166,10388.0,5717.0,10734.0,8946.0,11233.848243073244,6716.13266496808
167,10357.0,5707.0,10733.0,8932.0,11217.815007825437,6704.114417547611
168,10314.0,5704.0,10719.0,8912.0,11186.651383545766,6694.9953725364085
169,10316.0,5710.0,10711.0,8912.0,11182.126336425648,6699.405842900008
170,10291.0,5711.0,10701.0,8901.0,11162.872380720599,6696.399507091288
171,10299.0,5711.0,10684.0,8898.0,11157.023830477818,6696.175930431013
172,10284.0,5709.0,10665.0,8886.0,11137.856567368357,6691.161714385317
173,10271.0,5697.0,10651.0,8873.0,11124.122979018843,6678.876727862964
174,10254.0,5686.0,10661.0,8867.0,11122.435360782185,6668.6735380446025
175,10258.0,5683.0,10666.0,8869.0,11127.991367845392,6667.207571091226
176,10248.0,5692.0,10658.0,8866.0,11116.589848610063,6672.3963591082975
177,10247.0,5692.0,10654.0,8864.0,11113.323805798831,6671.681641666501
178,10258.0,5698.0,10658.0,8871.0,11120.81975203941,6678.198253065697
179,10268.0,5695.0,10662.0,8875.0,11129.345285591065,6677.736011915425
180,10248.0,5691.0,10679.0,8873.0,11129.648307409316,6673.44000275114
181,10265.0,5697.0,10706.0,8889.0,11153.488812808166,6681.900621225816
182,10241.0,5678.0,10669.0,8863.0,11121.668099419065,6661.471353019315
183,10224.0,5656.0,10682.0,8854.0,11123.044439112347,6642.409049273954
184,10248.0,5664.0,10699.0,8870.0,11144.683915770864,6652.963664045679
185,10242.0,5665.0,10709.0,8872.0,11147.691689721318,6653.930110809551
186,10288.0,5687.0,10712.0,8896.0,11171.463377717457,6678.101340682033
187,10500.0,5771.0,10873.0,9048.0,11370.187043859014,6784.612045332631
188,10511.0,5778.0,10899.0,9063.0,11391.005208327508,6793.889898986647
189,10585.0,5773.0,10940.0,9099.0,11455.533665506748,6802.186396338009
190,10604.0,5778.0,10953.0,9112.0,11473.560271656574,6810.184468867998
191,10603.0,5781.0,10963.0,9116.0,11478.541198935305,6813.228379223588
192,10570.0,5778.0,10946.0,9098.0,11450.607631260824,6804.961724407259
193,10581.0,5778.0,10946.0,9102.0,11456.906420646052,6806.669840601997
194,10575.0,5774.0,10938.0,9096.0,11449.443487743014,6802.095731215277
195,10545.0,5760.0,10928.0,9078.0,11429.149559258194,6786.3315761315025
196,10551.0,5767.0,10924.0,9081.0,11429.059109846541,6792.343773613509
197,10574.0,5797.0,10944.0,9105.0,11448.981370801966,6820.3695630729835
198,10574.0,5784.0,10964.0,9107.0,11462.339094483,6811.350720146792
199,10566.0,5780.0,10971.0,9106.0,11463.406820357206,6808.2327524278335
200,10518.0,5761.0,10951.0,9077.0,11428.185002645829,6785.297030190519
201,10513.0,5751.0,10961.0,9075.0,11432.528083961392,6777.165860351681
202,10448.0,5762.0,10912.0,9041.0,11367.093345074527,6773.753352779078
203,10459.0,5763.0,10922.0,9048.0,11378.523689359683,6776.486488410572
204,10487.0,5773.0,10935.0,9065.0,11399.969521571249,6789.153227184806
205,10500.0,5788.0,10952.0,9080.0,11415.097999371046,6804.028002515555
206,10455.0,5784.0,10963.0,9067.0,11397.911749366187,6795.159551048593
207,10423.0,5778.0,10931.0,9044.0,11362.704092088223,6784.006806794911
208,10420.0,5783.0,10913.0,9039.0,11349.885310149915,6786.576311644643
209,10382.0,5782.0,10873.0,9012.0,11304.969017816566,6777.141551142097
210,10370.0,5765.0,10841.0,8992.0,11281.920959334624,6760.061134349778
211,10386.0,5790.0,10853.0,9010.0,11294.617017503517,6783.179476240825
212,10373.0,5796.0,10846.0,9005.0,11282.307328110694,6785.355381297868
213,10300.0,5787.0,10814.0,8967.0,11225.369470805577,6765.813721346298
214,10176.0,5764.0,10774.0,8905.0,11139.165224418284,6727.353801343652
215,9457.0,5552.0,10302.0,8437.0,10505.965119731762,6420.422247139146
216,9434.0,5556.0,10316.0,8435.0,10502.591412731248,6419.812467570641
217,9428.0,5569.0,10342.0,8446.0,10514.5154700896,6429.9118078682695
218,9407.0,5548.0,10345.0,8433.0,10508.864859923851,6409.748508749508
219,9408.0,5565.0,10324.0,8432.0,10493.708737107807,6422.546190513545
220,9384.0,5557.0,10311.0,8417.0,10474.662488521057,6411.4899857930195
221,9392.0,5590.0,10308.0,8430.0,10472.704742900125,6439.017696378662
222,9415.0,5609.0,10321.0,8448.0,10489.49771409783,6458.24545896688
223,9404.0,5606.0,10320.0,8443.0,10483.851027553621,6453.875771041291
224,9427.0,5624.0,10376.0,8476.0,10529.314779407516,6474.625010612802
225,9465.0,5650.0,10417.0,8511.0,10570.795519786694,6503.308366252764
226,9460.0,5648.0,10394.0,8501.0,10553.862939896379,6500.06540929145
227,9453.0,5629.0,10375.0,8486.0,10540.739135916447,6483.236719617887
228,9452.0,5608.0,10323.0,8461.0,10509.473740780357,6464.3947727872355
229,9458.0,5628.0,10334.0,8473.0,10516.491354683612,6481.30229849059
230,9458.0,5619.0,10349.0,8475.0,10527.226494160266,6474.78833769592
231,9489.0,5598.0,10361.0,8483.0,10553.599329501807,6464.778115122221
232,9513.0,5597.0,10360.0,8490.0,10564.678930983458,6467.853112819612
233,9511.0,5594.0,10348.0,8484.0,10556.142590814317,6464.376527895793
234,9482.0,5596.0,10323.0,8467.0,10525.931923757234,6460.201396917635
235,9511.0,5601.0,10320.0,8477.0,10537.516177239739,6468.708554089917
236,9561.0,5589.0,10354.0,8501.0,10585.622487806046,6469.212628968141
237,9935.0,5622.0,10577.0,8711.0,10911.155505867711,6566.604972387453
238,10014.0,5616.0,10609.0,8746.0,10972.768417086369,6575.665915158462
239,10038.0,5622.0,10651.0,8770.0,11010.229805920217,6586.54537631622
240,10100.0,5627.0,10696.0,8808.0,11070.194270319564,6603.034466763626
241,10170.0,5646.0,10757.0,8858.0,11141.600136480407,6632.170609260378
242,10266.0,5642.0,10821.0,8910.0,11231.671865272954,6647.0628782075
243,10320.0,5655.0,10879.0,8951.0,11293.004892536876,6668.347292546657
244,10360.0,5659.0,10892.0,8970.0,11321.517577367149,6678.075474284636
245,10400.0,5672.0,10935.0,9002.0,11367.008298082694,6696.92634625915
246,10398.0,5685.0,10940.0,9008.0,11367.876603412418,6707.825505678535
247,10451.0,5709.0,10989.0,9050.0,11422.397012165824,6737.622120766617
248,10439.0,5727.0,11000.0,9055.0,11419.604600491733,6750.319821998444
249,10450.0,5754.0,11043.0,9082.0,11447.90565816419,6776.051707843202
250,10513.0,5793.0,11091.0,9132.0,11505.026390498007,6819.11127648541
251,10506.0,5769.0,11055.0,9110.0,11483.051621857392,6797.035387214062
252,10508.0,5783.0,11038.0,9110.0,11472.23882154197,6807.523100250048
253,10569.0,5776.0,11104.0,9150.0,11545.520315783888,6815.084312293429
254,10535.0,5751.0,11074.0,9120.0,11512.383887812879,6788.192625165335
255,10518.0,5759.0,11033.0,9103.0,11477.128664724527,6789.036912466652
256,10544.0,5778.0,11067.0,9130.0,11509.584610108803,6810.616516874723
257,10568.0,5789.0,11086.0,9148.0,11532.332523649613,6823.988823194039
258,10556.0,5808.0,11085.0,9150.0,11522.763842020524,6837.264579251617
259,10577.0,5811.0,11082.0,9157.0,11531.709859470557,6842.367836065678
260,10600.0,5838.0,11106.0,9181.0,11554.10167993985,6868.037893414881
261,10618.0,5855.0,11149.0,9207.0,11587.349326604535,6886.973761268922
262,10635.0,5868.0,11149.0,9217.0,11594.614262939498,6899.639571572783
263,10631.0,5872.0,11175.0,9226.0,11608.011894736605,6904.301993511359
264,10665.0,5874.0,11180.0,9240.0,11629.154714538177,6911.288732910099
265,10666.0,5894.0,11177.0,9246.0,11625.15004080589,6927.04008263674
266,10539.0,5836.0,11066.0,9147.0,11498.09520578531,6855.435854414428
267,10530.0,5861.0,11078.0,9156.0,11496.86769881028,6874.455691883941
268,10537.0,5878.0,11115.0,9177.0,11521.414976776367,6891.895635170169
269,10527.0,5903.0,11118.0,9183.0,11514.591784596952,6910.394136859966
270,10554.0,5902.0,11126.0,9194.0,11533.479144311115,6913.757790642991
271,10541.0,5902.0,11100.0,9181.0,11510.807002021127,6910.185028820416
272,10540.0,5911.0,11078.0,9176.0,11495.362322564832,6915.4165398211
273,10541.0,5922.0,11083.0,9182.0,11497.763516999667,6924.872924859274
274,10569.0,5952.0,11143.0,9221.0,11544.614192732233,6956.272329414845
275,10581.0,5953.0,11164.0,9233.0,11564.256081314677,6960.721339944974
276,10557.0,5951.0,11155.0,9221.0,11546.091539416602,6954.781093245108
277,10553.0,5954.0,11154.0,9220.0,11542.642227435528,6956.219683999661
278,10527.0,5965.0,11147.0,9213.0,11523.588381055066,6960.917023435119
279,10518.0,5960.0,11150.0,9209.0,11521.067094614687,6955.527048467069
280,10494.0,5944.0,11165.0,9201.0,11520.281066767602,6940.4444414407035
281,10467.0,5940.0,11140.0,9182.0,11491.080101829875,6931.438408902535
282,10449.0,5955.0,11147.0,9184.0,11484.72704088657,6941.477367775874
283,10454.0,5946.0,11151.0,9184.0,11490.991746120188,6935.3712884275565
284,10470.0,5950.0,11140.0,9187.0,11491.956019103185,6940.355469683308
285,10460.0,5969.0,11154.0,9194.0,11492.186295755851,6954.056377635718
286,10463.0,6002.0,11147.0,9204.0,11485.310588236507,6980.45348598236
287,10455.0,6004.0,11158.0,9206.0,11488.039201386924,6981.69202059304
288,10458.0,6014.0,11155.0,9209.0,11486.055262102058,6989.601064852618
289,10484.0,6031.0,11189.0,9235.0,11518.544959779276,7009.224388856181
290,10516.0,6045.0,11214.0,9258.0,11547.968613322026,7026.065983695156
291,10542.0,6056.0,11229.0,9276.0,11569.858812132952,7040.1716890867465
292,10542.0,6064.0,11266.0,9291.0,11591.66329203848,7048.539502467018
293,10571.0,6074.0,11288.0,9311.0,11618.545449173213,7061.882906560888
294,10590.0,6094.0,11311.0,9332.0,11640.220725291814,7082.173427704734
295,10614.0,6095.0,11341.0,9350.0,11670.689696333111,7088.0714791724
296,10604.0,6091.0,11341.0,9345.0,11665.747921827502,7083.066024716647
297,10641.0,6102.0,11377.0,9373.0,11705.615181150404,7099.499251122061
298,10671.0,6110.0,11390.0,9390.0,11728.044820642524,7111.207093177486
299,10681.0,6115.0,11397.0,9398.0,11737.528353465003,7117.658526411301
300,10677.0,6135.0,11416.0,9409.0,11743.876781188535,7133.294916077975
301,10670.0,6147.0,11428.0,9415.0,11746.45290895327,7142.580797182585
302,10733.0,6158.0,11458.0,9450.0,11796.303244822942,7163.055179140123
303,10767.0,6160.0,11477.0,9468.0,11824.999929288642,7170.6806418494325
304,10775.0,6175.0,11486.0,9479.0,11833.009398876733,7184.544149272014
305,10767.0,6176.0,11480.0,9474.0,11824.36796764535,7183.1959752371
306,10851.0,6186.0,11501.0,9513.0,11880.228812345777,7205.659458839846
307,10826.0,6177.0,11503.0,9502.0,11869.31929968618,7194.622563746162
308,10628.0,6100.0,11332.0,9353.0,11671.338108070808,7093.414820623958
309,10611.0,6099.0,11327.0,9346.0,11660.274166270425,7090.273263280776
310,10573.0,6113.0,11317.0,9334.0,11631.988305018109,7094.249355135822
311,10571.0,6110.0,11320.0,9334.0,11633.894254815497,7092.289067231873
312,10573.0,6112.0,11318.0,9334.0,11632.743189223189,7093.51358502644
313,10556.0,6119.0,11293.0,9323.0,11608.228270873613,7095.58370015233
314,10533.0,6110.0,11260.0,9301.0,11576.8138471032,7082.81104652166
315,10502.0,6083.0,11263.0,9283.0,11566.736758764751,7057.0374463296685
316,10537.0,6120.0,11281.0,9313.0,11590.897330873366,7092.729016598854
317,10512.0,6111.0,11250.0,9291.0,11559.694338160167,7079.750285472037
318,10480.0,6094.0,11213.0,9262.0,11522.246944473103,7059.035083051582
319,10450.0,6100.0,11189.0,9246.0,11491.156323436448,7057.743601014499
320,10475.0,6101.0,11188.0,9255.0,11503.896377485336,7062.995649417848
321,10510.0,6124.0,11214.0,9283.0,11534.930338620625,7088.0385098973
322,10493.0,6107.0,11162.0,9254.0,11495.962979176953,7068.804791328701
323,10478.0,6078.0,11140.0,9232.0,11478.53036183949,7042.353057378123
324,10514.0,6091.0,11155.0,9253.0,11504.367639902466,7058.68955860024
325,10514.0,6097.0,11170.0,9260.0,11512.789733493415,7064.303473224654
326,10491.0,6093.0,11165.0,9250.0,11498.9964243339,7057.898135812168
327,10509.0,6095.0,11163.0,9256.0,11506.820498544179,7062.1202481942655
328,10509.0,6103.0,11187.0,9266.0,11519.875088967146,7069.245599566389
329,10526.0,6097.0,11194.0,9272.0,11533.800518023934,7067.520846863172
330,10621.0,6131.0,11279.0,9344.0,11631.52579220432,7114.344353363233
331,10648.0,6135.0,11301.0,9361.0,11657.885191587367,7122.324537109608
332,10633.0,6123.0,11294.0,9350.0,11647.734681521491,7110.445260027491
333,10672.0,6128.0,11301.0,9367.0,11671.669318289863,7120.686212183762
334,10700.0,6128.0,11311.0,9380.0,11692.766363037996,7125.742888081241
335,10692.0,6132.0,11299.0,9374.0,11680.029253211387,7126.41200830579
336,10659.0,6106.0,11277.0,9347.0,11652.813287468582,7099.622505673649
337,10663.0,6108.0,11276.0,9349.0,11654.35651617416,7102.016414538519
338,10685.0,6100.0,11281.0,9355.0,11669.692258163059,7098.9683555468055
339,10708.0,6124.0,11274.0,9369.0,11674.932259051278,7121.403948683712
340,10689.0,6117.0,11269.0,9358.0,11662.167438215663,7112.226681091155
341,10702.0,6101.0,11268.0,9357.0,11670.90593297711,7101.68347380388
342,10641.0,6063.0,11210.0,9305.0,11608.944787388216,7059.341096438418
343,10616.0,6053.0,11202.0,9290.0,11591.607318810053,7046.721976823176
344,10627.0,6064.0,11201.0,9297.0,11595.289563276714,7056.955724906982
345,10579.0,6055.0,11159.0,9264.0,11545.660999505988,7040.163244023208
346,10537.0,6022.0,11119.0,9226.0,11503.995171197692,7005.6849547868205
347,10534.0,6031.0,11130.0,9232.0,11508.254873690554,7013.329885835353
348,10530.0,6029.0,11124.0,9228.0,11502.76158091348,7010.785367593365
349,10515.0,6024.0,11103.0,9214.0,11482.407811659976,7003.029556959207
350,10491.0,5996.0,11082.0,9190.0,11461.115786715127,6976.338848217279
351,10451.0,5989.0,11060.0,9167.0,11427.662789979964,6963.52716915343
352,10421.0,5983.0,11035.0,9146.0,11396.815759526606,6952.227465052332
353,10451.0,5983.0,11036.0,9157.0,11413.79365103089,6957.298339312403
354,10430.0,5972.0,11030.0,9144.0,11400.278351622423,6944.851892209168
355,10384.0,5943.0,10987.0,9105.0,11354.148635224745,6912.74977898731
356,10359.0,5936.0,10982.0,9092.0,11338.3099185108,6902.619215620967
357,10310.0,5926.0,10938.0,9058.0,11287.44896031882,6885.0019481524305
358,9994.0,5877.0,10742.0,8871.0,11009.987766834272,6786.172613060417
359,9943.0,5874.0,10727.0,8848.0,10975.153183639266,6774.707537916242
360,9899.0,5857.0,10706.0,8821.0,10942.367856674871,6753.29507582626
361,9831.0,5832.0,10640.0,8768.0,10869.939481367943,6719.231513661242
362,9785.0,5820.0,10612.0,8739.0,10830.475236924087,6700.482098844032
363,9698.0,5795.0,10537.0,8677.0,10743.233671038524,6663.033232639185
364,9658.0,5785.0,10488.0,8644.0,10693.586360707935,6646.259023637931
