,JW24-R_NT,JW26-NP_NT,OM7-MS_NT,OM8-MS_NT,JW24-LF_NT,JW24-NP_NT,Mean,Std_dev_upper,Std_dev_lower
56,17358.0,13276.0,8194.0,5832.0,7867.0,21796.0,12387.0,18088.025008089084,6737.124312445349
57,17496.0,13364.0,8283.0,5876.0,7949.0,21926.0,12482.0,18210.964150533255,6804.453768493469
58,17656.0,13498.0,8397.0,5953.0,8057.0,22175.0,12623.0,18404.2015681369,6893.612782382594
59,17722.0,13588.0,8457.0,5987.0,8120.0,22331.0,12701.0,18514.905784942723,6939.219902196483
60,17789.0,13653.0,8502.0,6036.0,8179.0,22450.0,12768.0,18603.41330808628,6984.9413130328985
61,17892.0,13746.0,8572.0,6089.0,8256.0,22602.0,12860.0,18725.75916817658,7046.795542092582
62,17941.0,13787.0,8593.0,6094.0,8287.0,22656.0,12893.0,18774.175421064512,7064.571612326518
63,17924.0,13812.0,8599.0,6072.0,8287.0,22642.0,12889.0,18768.032735472894,7062.731117353074
64,17954.0,13817.0,8615.0,6074.0,8305.0,22624.0,12898.0,18771.80465651158,7076.89428859043
65,17956.0,13821.0,8632.0,6079.0,8311.0,22660.0,12910.0,18790.322877432594,7082.398490732483
66,18046.0,13915.0,8702.0,6112.0,8355.0,22728.0,12976.0,18869.829222565066,7135.067336863604
67,18087.0,13966.0,8732.0,6101.0,8397.0,22757.0,13007.0,18909.10614143476,7157.792576953726
68,18000.0,13942.0,8720.0,6089.0,8377.0,22689.0,12970.0,18846.66222888307,7145.9902686624055
69,18054.0,13964.0,8788.0,6104.0,8414.0,22680.0,13001.0,18867.597046394265,7186.983198336358
70,18097.0,13961.0,8830.0,6110.0,8414.0,22693.0,13018.0,18888.08997253997,7200.503579809813
71,18273.0,14056.0,8920.0,6140.0,8435.0,22685.0,13085.0,18961.80376362785,7260.886042340768
72,18260.0,14079.0,8971.0,6176.0,8499.0,22711.0,13116.0,18977.07845593852,7307.488331971859
73,18239.0,14109.0,9017.0,6200.0,8514.0,22666.0,13124.0,18958.445687140338,7341.9002555887455
74,18189.0,14104.0,9051.0,6184.0,8486.0,22571.0,13098.0,18902.024375584664,7345.976648211828
75,18170.0,14101.0,9071.0,6178.0,8488.0,22540.0,13091.0,18882.337200632388,7351.640129255333
76,18228.0,14109.0,9093.0,6192.0,8536.0,22523.0,13114.0,18897.7835038189,7382.035983822268
77,18312.0,14171.0,9159.0,6216.0,8566.0,22519.0,13157.0,18937.54251861569,7428.319977856982
78,18281.0,14178.0,9166.0,6224.0,8563.0,22547.0,13160.0,18941.713627999095,7430.123334410446
79,18406.0,14266.0,9243.0,6237.0,8606.0,22584.0,13224.0,19019.701588657055,7480.242809518432
80,18381.0,14246.0,9266.0,6235.0,8595.0,22583.0,13218.0,19008.355478848305,7479.540971184742
81,18504.0,14363.0,9360.0,6293.0,8637.0,22673.0,13305.0,19113.467698111097,7548.627234906144
82,18535.0,14409.0,9392.0,6307.0,8642.0,22669.0,13326.0,19132.329756231145,7571.709963759816
83,18497.0,14425.0,9415.0,6314.0,8638.0,22634.0,13320.0,19108.309104195654,7583.659085106457
84,18630.0,14488.0,9484.0,6317.0,8651.0,22686.0,13376.0,19190.06240649915,7614.082704288524
85,18836.0,14621.0,9539.0,6360.0,8673.0,22741.0,13462.0,19308.44979779141,7667.949750473925
86,18885.0,14656.0,9558.0,6359.0,8692.0,22724.0,13479.0,19325.14117744916,7685.291641131817
87,18904.0,14681.0,9569.0,6380.0,8698.0,22712.0,13491.0,19331.444666698066,7702.901022800565
88,19144.0,14851.0,9695.0,6444.0,8762.0,22813.0,13618.0,19492.264930711797,7796.438142493349
89,19309.0,15001.0,9776.0,6489.0,8822.0,22937.0,13722.0,19633.342761005762,7863.71087369172
90,19254.0,14976.0,9816.0,6489.0,8806.0,22928.0,13712.0,19609.252124426057,7867.585039595983
91,19364.0,15031.0,9882.0,6508.0,8845.0,22935.0,13761.0,19662.814563577642,7912.099559030154
92,19476.0,15186.0,9936.0,6527.0,8882.0,23027.0,13839.0,19773.08409107926,7958.137469117063
93,19727.0,15526.0,10117.0,6611.0,9291.0,23993.0,14211.0,20356.05547652125,8121.040223013403
94,22029.0,17357.0,11010.0,7135.0,10674.0,27007.0,15869.0,22834.3361898831,8966.09841674813
95,22345.0,17563.0,11182.0,7260.0,10847.0,27305.0,16084.0,23115.087533572732,9115.936783126344
96,22535.0,17697.0,11263.0,7305.0,10940.0,27475.0,16202.0,23280.858379172518,9186.684477215491
97,22566.0,17731.0,11300.0,7336.0,10982.0,27492.0,16234.0,23307.18951763495,9224.302495917376
98,22592.0,17740.0,11341.0,7351.0,11010.0,27526.0,16260.0,23335.03500580268,9248.419504728861
99,22574.0,17719.0,11369.0,7379.0,11008.0,27503.0,16259.0,23315.650071960154,9265.603509806357
100,22696.0,17836.0,11423.0,7417.0,11096.0,27657.0,16354.0,23448.673951365945,9322.974715355429
101,22712.0,17820.0,11465.0,7431.0,11113.0,27659.0,16367.0,23454.14462281968,9343.382458203932
102,22680.0,17807.0,11483.0,7432.0,11105.0,27617.0,16354.0,23423.481121930614,9347.923576977048
103,22636.0,17788.0,11508.0,7440.0,11087.0,27580.0,16340.0,23390.131829230133,9353.081311006048
104,22567.0,17752.0,11520.0,7430.0,11061.0,27542.0,16312.0,23344.516311155392,9342.556858088781
105,22677.0,17817.0,11600.0,7463.0,11117.0,27619.0,16382.0,23430.55456644768,9396.680465146666
106,22722.0,17835.0,11659.0,7484.0,11140.0,27633.0,16412.0,23457.63750199539,9429.57136705739
107,22550.0,17776.0,11658.0,7494.0,11116.0,27565.0,16360.0,23361.041313704016,9421.731543955499
108,22527.0,17756.0,11678.0,7499.0,11129.0,27522.0,16352.0,23332.59637921602,9433.993112097882
109,22560.0,17751.0,11759.0,7515.0,11159.0,27558.0,16384.0,23362.781548720515,9467.773646525762
110,22573.0,17782.0,11783.0,7545.0,11183.0,27528.0,16399.0,23360.717149286276,9499.721037069647
111,22568.0,17805.0,11798.0,7553.0,11188.0,27526.0,16406.0,23363.23414186715,9511.199874184731
112,22641.0,17824.0,11865.0,7568.0,11214.0,27539.0,16442.0,23400.32502423228,9546.064719952195
113,23014.0,18001.0,12056.0,7664.0,11342.0,27858.0,16656.0,23703.134794334772,9672.05146612164
114,22830.0,17838.0,11947.0,7611.0,11347.0,27805.0,16563.0,23586.00854335234,9602.979352709197
115,22518.0,17592.0,11926.0,7571.0,11328.0,27657.0,16432.0,23375.315658482865,9550.957488747314
116,22420.0,17525.0,11933.0,7562.0,11287.0,27549.0,16379.0,23283.234997793883,9536.723680004818
117,22177.0,17413.0,11900.0,7530.0,11253.0,27395.0,16278.0,23116.848928486917,9500.48727847183
118,22009.0,17309.0,11899.0,7505.0,11213.0,27259.0,16199.0,22984.371913167324,9474.484669615853
119,21904.0,17285.0,11916.0,7508.0,11212.0,27211.0,16173.0,22927.432414207375,9479.110640511211
120,21736.0,17217.0,11899.0,7504.0,11186.0,27073.0,16102.0,22799.087547512547,9465.03128598168
121,21442.0,17062.0,11866.0,7452.0,11113.0,26910.0,15974.0,22604.841234427986,9402.647413568953
122,21411.0,17051.0,11890.0,7460.0,11099.0,26863.0,15962.0,22572.891006873575,9410.436729940346
123,21309.0,17001.0,11921.0,7460.0,11066.0,26775.0,15922.0,22494.237062066462,9408.70795877494
124,21092.0,16868.0,11884.0,7448.0,10994.0,26504.0,15798.0,22277.584392903755,9376.5656823142
125,20361.0,16436.0,11782.0,7349.0,10795.0,25880.0,15434.0,21687.304444546935,9236.762117364846
126,20190.0,16302.0,11746.0,7318.0,10745.0,25781.0,15347.0,21563.181518156194,9186.570114915063
127,20165.0,16266.0,11745.0,7324.0,10725.0,25709.0,15322.0,21515.153416321547,9184.427719289455
128,20121.0,16241.0,11726.0,7313.0,10679.0,25642.0,15287.0,21464.95486656655,9164.453919654636
129,20141.0,16339.0,11814.0,7363.0,10713.0,25658.0,15338.0,21502.184671687464,9229.100612533344
130,20154.0,16372.0,11849.0,7375.0,10725.0,25709.0,15364.0,21537.5842641586,9245.785323042895
131,20107.0,16394.0,11867.0,7394.0,10707.0,25724.0,15366.0,21534.793692371924,9252.478871305764
132,20117.0,16392.0,11875.0,7401.0,10703.0,25711.0,15366.0,21530.624558915242,9256.71872517006
133,20136.0,16437.0,11920.0,7403.0,10682.0,25697.0,15379.0,21541.421099659114,9271.866386019678
134,20119.0,16421.0,11908.0,7390.0,10651.0,25676.0,15361.0,21522.784628622117,9254.461111182416
135,20039.0,16376.0,11866.0,7353.0,10611.0,25578.0,15304.0,21443.85584598888,9219.193219145916
136,19863.0,16244.0,11794.0,7328.0,10573.0,25452.0,15209.0,21304.28331307632,9168.384009257083
137,19894.0,16277.0,11857.0,7365.0,10591.0,25493.0,15246.0,21341.522685506454,9205.164802273235
138,19894.0,16277.0,11916.0,7376.0,10618.0,25581.0,15277.0,21385.97574611871,9222.814380785409
139,19916.0,16313.0,11956.0,7382.0,10624.0,25608.0,15300.0,21414.607167228638,9240.215447781695
140,19918.0,16302.0,11964.0,7382.0,10650.0,25623.0,15306.0,21420.73798449677,9246.157877313748
141,19930.0,16304.0,11982.0,7394.0,10650.0,25651.0,15318.0,21437.94721810417,9252.995364235434
142,19974.0,16295.0,12001.0,7384.0,10657.0,25668.0,15330.0,21459.57707699782,9255.379800005492
143,20010.0,16314.0,12016.0,7375.0,10634.0,25637.0,15331.0,21460.463489300404,9256.510387891092
144,20044.0,16327.0,12025.0,7391.0,10643.0,25644.0,15346.0,21476.682988441164,9270.265787951916
145,21030.0,16819.0,12357.0,7551.0,10926.0,26534.0,15870.0,22289.205061302186,9508.313389680123
146,21248.0,16952.0,12475.0,7603.0,11006.0,26882.0,16028.0,22543.832121693686,9570.570976836123
147,21316.0,16977.0,12497.0,7616.0,11036.0,26968.0,16068.0,22608.73331042439,9585.965196663296
148,21306.0,16960.0,12501.0,7619.0,11040.0,26987.0,16069.0,22611.766219996236,9584.896464100086
149,21349.0,17006.0,12551.0,7644.0,11056.0,27070.0,16113.0,22673.666219073733,9611.138987111428
150,21552.0,17123.0,12651.0,7685.0,11113.0,27210.0,16222.0,22826.179679422363,9677.087864897392
151,21632.0,17166.0,12698.0,7703.0,11122.0,27218.0,16256.0,22864.908731329826,9706.419244768213
152,21658.0,17189.0,12751.0,7713.0,11131.0,27265.0,16284.0,22901.889891728904,9725.518634522079
153,21694.0,17218.0,12794.0,7719.0,11169.0,27327.0,16320.0,22950.52294138181,9748.962851911305
154,21759.0,17239.0,12816.0,7743.0,11194.0,27366.0,16353.0,22993.202693406565,9772.333878061467
155,21928.0,17315.0,12896.0,7775.0,11212.0,27461.0,16431.0,23105.826924811645,9816.056221651988
156,21962.0,17327.0,12923.0,7748.0,11186.0,27474.0,16437.0,23127.204424238116,9806.76258305346
157,22008.0,17317.0,12925.0,7734.0,11231.0,27471.0,16448.0,23140.504556449345,9815.483080247617
158,22015.0,17326.0,12950.0,7743.0,11248.0,27476.0,16460.0,23148.689077198054,9831.26433926242
159,22075.0,17382.0,13000.0,7783.0,11294.0,27563.0,16516.0,23219.052474521624,9873.08382099991
160,22152.0,17425.0,13028.0,7801.0,11361.0,27628.0,16566.0,23283.43769177334,9908.79158425757
161,22116.0,17405.0,13041.0,7791.0,11372.0,27620.0,16558.0,23267.45588596529,9908.665764079251
162,22156.0,17425.0,13066.0,7821.0,11410.0,27645.0,16587.0,23295.662246890744,9938.524361507065
163,22034.0,17393.0,13081.0,7823.0,11425.0,27589.0,16558.0,23230.13363817859,9945.653276416171
164,22039.0,17370.0,13098.0,7836.0,11487.0,27679.0,16585.0,23269.970092891752,9959.967988028573
165,22131.0,17357.0,13235.0,7870.0,11597.0,27760.0,16658.0,23344.507900598182,10031.498028341946
166,21819.0,17133.0,13175.0,7846.0,11531.0,27556.0,16510.0,23112.591511419334,9966.62575213529
167,21700.0,17063.0,13143.0,7822.0,11527.0,27494.0,16458.0,23034.756632985882,9940.246941521125
168,21545.0,16990.0,13105.0,7787.0,11498.0,27374.0,16383.0,22919.009216348342,9905.628903092567
169,21472.0,16979.0,13070.0,7773.0,11485.0,27286.0,16344.0,22853.19824629146,9893.19941116086
170,21369.0,16897.0,13017.0,7753.0,11441.0,27178.0,16276.0,22754.39652045091,9855.688845259503
171,21406.0,16916.0,13037.0,7752.0,11436.0,27211.0,16293.0,22784.973095035642,9859.252055057828
172,21406.0,16896.0,13031.0,7745.0,11411.0,27148.0,16273.0,22752.169633746067,9851.922665855958
173,21324.0,16855.0,12981.0,7731.0,11388.0,27043.0,16220.0,22668.434376246834,9829.43632097764
174,21249.0,16839.0,12978.0,7731.0,11359.0,26990.0,16191.0,22618.348623914324,9821.296922801921
175,21227.0,16820.0,12968.0,7723.0,11361.0,26942.0,16174.0,22587.043397564656,9818.419790741651
176,21128.0,16757.0,12934.0,7706.0,11339.0,26881.0,16124.0,22515.25447854518,9790.085365897172
177,21030.0,16717.0,12916.0,7693.0,11325.0,26834.0,16086.0,22456.75703059355,9772.362939022303
178,20987.0,16722.0,12905.0,7691.0,11309.0,26873.0,16081.0,22460.629572019872,9758.606011064732
179,20912.0,16676.0,12875.0,7668.0,11256.0,26799.0,16031.0,22393.530157099452,9725.534046332727
180,20949.0,16689.0,12896.0,7668.0,11265.0,26779.0,16041.0,22400.000733867964,9739.031814904778
181,21023.0,16748.0,12949.0,7677.0,11285.0,26839.0,16087.0,22464.57619655439,9766.604932736187
182,21088.0,16785.0,12982.0,7707.0,11295.0,26899.0,16126.0,22518.914202458844,9790.422509126958
183,21162.0,16854.0,13057.0,7739.0,11347.0,27030.0,16198.0,22618.75565201302,9834.848782290257
184,21343.0,16926.0,13141.0,7792.0,11418.0,27129.0,16292.0,22737.797102431497,9903.959847017388
185,21467.0,16990.0,13213.0,7825.0,11417.0,27201.0,16352.0,22822.295522065215,9939.753224981796
186,21648.0,17095.0,13323.0,7875.0,11515.0,27388.0,16474.0,22989.808929058618,10016.629999649347
187,22582.0,17571.0,13673.0,8042.0,11862.0,28167.0,16983.0,23739.461387160474,10287.117884240735
188,22653.0,17626.0,13718.0,8075.0,11919.0,28349.0,17057.0,23856.173104485715,10318.771220139111
189,22983.0,17809.0,13830.0,8149.0,12031.0,28581.0,17230.0,24101.82183163346,10419.864157180058
190,22986.0,17848.0,13808.0,8160.0,12062.0,28686.0,17258.0,24155.24325882657,10422.652711525701
191,22912.0,17845.0,13775.0,8144.0,12063.0,28658.0,17233.0,24118.404791503337,10409.330946349863
192,22720.0,17729.0,13685.0,8107.0,12006.0,28572.0,17136.0,23992.431794481803,10341.116164301184
193,22787.0,17761.0,13713.0,8134.0,12009.0,28600.0,17167.0,24032.14012273325,10363.46792129679
194,22802.0,17733.0,13683.0,8119.0,12007.0,28605.0,17158.0,24032.240768467243,10345.430879094481
195,22772.0,17678.0,13674.0,8117.0,12005.0,28552.0,17133.0,23989.119261895416,10338.371839074776
196,22780.0,17674.0,13702.0,8121.0,12033.0,28556.0,17144.0,23995.56129930217,10353.92495909672
197,22714.0,17662.0,13724.0,8106.0,12064.0,28569.0,17140.0,23983.634376279206,10357.726731447416
198,22766.0,17694.0,13751.0,8126.0,12090.0,28635.0,17177.0,24036.61150503438,10378.91091713477
199,22722.0,17655.0,13760.0,8114.0,12102.0,28611.0,17161.0,24007.8940334112,10375.478290257754
200,22527.0,17549.0,13698.0,8101.0,12072.0,28494.0,17074.0,23872.398606954994,10336.520751787888
201,22481.0,17518.0,13692.0,8098.0,12081.0,28459.0,17055.0,23837.150038362255,10333.659629184182
202,22344.0,17398.0,13623.0,8043.0,12041.0,28354.0,16967.0,23722.827692409257,10271.781933014641
203,22277.0,17363.0,13618.0,8021.0,12043.0,28341.0,16944.0,23691.963456445494,10256.539598790696
204,22287.0,17348.0,13631.0,8032.0,12069.0,28344.0,16952.0,23695.34035496186,10269.121236643077
205,22222.0,17328.0,13644.0,8046.0,12076.0,28281.0,16933.0,23644.84759532404,10281.331544299808
206,22000.0,17188.0,13590.0,8007.0,12068.0,28152.0,16834.0,23493.13178596558,10234.610594077083
207,21922.0,17169.0,13587.0,8006.0,12085.0,28089.0,16810.0,23439.492633032227,10239.929862884519
208,21906.0,17143.0,13580.0,8004.0,12061.0,28058.0,16792.0,23414.275565594253,10229.118240128988
209,21626.0,16955.0,13473.0,7937.0,12021.0,27866.0,16646.0,23204.57600688558,10146.282527620035
210,21430.0,16789.0,13427.0,7892.0,11954.0,27645.0,16523.0,23014.06343184154,10090.135540750533
211,21429.0,16782.0,13453.0,7900.0,11973.0,27659.0,16533.0,23021.82862346987,10102.33228632429
212,21299.0,16704.0,13426.0,7886.0,11960.0,27551.0,16471.0,22918.914960150556,10080.915041737746
213,21091.0,16509.0,13375.0,7863.0,11902.0,27318.0,16343.0,22713.02864985708,10030.102805989722
214,20693.0,16131.0,13242.0,7779.0,11512.0,26116.0,15912.0,21962.649095443434,9915.635930482626
215,18161.0,14216.0,12417.0,7264.0,10119.0,22539.0,14119.0,19170.920450491598,9112.425204962863
216,17814.0,13977.0,12309.0,7154.0,9977.0,22184.0,13902.0,18858.135418419708,8990.369178696692
217,17651.0,13883.0,12280.0,7148.0,9953.0,22087.0,13834.0,18747.647176123715,8964.3862602052
218,17732.0,13928.0,12335.0,7153.0,9968.0,22127.0,13874.0,18803.440246402948,8988.752854108876
219,17744.0,13942.0,12377.0,7170.0,9990.0,22141.0,13894.0,18819.993876028133,9012.186333685087
220,17680.0,13907.0,12334.0,7138.0,9975.0,22085.0,13853.0,18766.45328082573,8983.632473430313
221,17744.0,13936.0,12391.0,7166.0,9981.0,22092.0,13885.0,18798.714548757045,9015.35553023583
222,17749.0,13958.0,12396.0,7171.0,10023.0,22089.0,13898.0,18804.635633312835,9035.334917952474
223,17673.0,13936.0,12395.0,7172.0,10025.0,22121.0,13887.0,18792.223168555465,9025.770753022785
224,17677.0,13944.0,12419.0,7183.0,10047.0,22193.0,13910.0,18829.314175002542,9034.860180060736
225,17773.0,14060.0,12500.0,7230.0,10102.0,22310.0,13996.0,18938.543691547617,9097.76693102615
226,17724.0,14110.0,12487.0,7271.0,10117.0,22395.0,14017.0,18966.760893695966,9111.668514023022
227,17697.0,14095.0,12467.0,7252.0,10117.0,22425.0,14009.0,18969.179312234974,9093.289480536318
228,17675.0,14114.0,12461.0,7247.0,10117.0,22444.0,14010.0,18974.346473077992,9090.14167466026
229,17722.0,14169.0,12492.0,7263.0,10169.0,22583.0,14066.0,19063.684921183863,9113.174307131918
230,17693.0,14179.0,12456.0,7253.0,10150.0,22681.0,14069.0,19097.75407744588,9085.311728648598
231,17763.0,14255.0,12490.0,7285.0,10191.0,22901.0,14148.0,19233.965390403377,9107.595512158401
232,17847.0,14305.0,12554.0,7291.0,10251.0,23117.0,14228.0,19373.518822468825,9128.576202403561
233,17907.0,14382.0,12552.0,7329.0,10272.0,23262.0,14284.0,19467.43853055093,9147.050646471751
234,17798.0,14330.0,12459.0,7281.0,10186.0,23236.0,14215.0,19405.155553224457,9071.393867370964
235,17960.0,14460.0,12517.0,7312.0,10230.0,23412.0,14315.0,19559.433507017115,9117.620739738748
236,18276.0,14703.0,12616.0,7395.0,10261.0,23718.0,14495.0,19837.757572283295,9200.142484973076
237,19056.0,15526.0,12810.0,7592.0,10358.0,24555.0,14983.0,20599.14928661301,9417.202763810086
238,19339.0,15765.0,12876.0,7644.0,10403.0,24925.0,15159.0,20896.61334570062,9472.810071154356
239,19495.0,15904.0,12940.0,7682.0,10444.0,25149.0,15269.0,21073.36812524269,9516.69003956216
240,19852.0,16090.0,13061.0,7742.0,10524.0,25475.0,15457.0,21368.47989689795,9598.574967742712
241,20230.0,16349.0,13178.0,7816.0,10577.0,25760.0,15652.0,21664.41428807335,9693.473761045749
242,20689.0,16740.0,13368.0,7940.0,10663.0,26135.0,15922.0,22053.762956310442,9845.28559891924
243,20919.0,16910.0,13448.0,7988.0,10711.0,26379.0,16059.0,22269.28269427867,9904.434052042263
244,21009.0,16995.0,13471.0,8007.0,10729.0,26516.0,16121.0,22374.607023912184,9923.498289269211
245,21103.0,17050.0,13498.0,8031.0,10791.0,26610.0,16180.0,22457.18585719065,9959.166965686909
246,21201.0,17091.0,13471.0,8018.0,10808.0,26689.0,16213.0,22528.16980505407,9954.469633277276
247,21386.0,17189.0,13527.0,8039.0,10866.0,26852.0,16310.0,22680.032010086277,9997.08145697213
248,21427.0,17207.0,13526.0,8051.0,10897.0,26945.0,16342.0,22736.62822553877,10004.741877335462
249,21513.0,17293.0,13560.0,8076.0,10928.0,27030.0,16400.0,22819.170221557717,10038.401974776792
250,21826.0,17337.0,13576.0,8077.0,10968.0,27187.0,16495.0,22993.44087528107,10054.860301558287
251,21907.0,17344.0,13584.0,8067.0,10982.0,27214.0,16516.0,23032.684349019975,10057.798467955736
252,21986.0,17350.0,13576.0,8048.0,10978.0,27232.0,16528.0,23065.943961070272,10048.729528925644
253,22257.0,17494.0,13654.0,8094.0,11025.0,27393.0,16653.0,23253.310129798738,10111.86865360143
254,22292.0,17478.0,13643.0,8084.0,11048.0,27418.0,16660.0,23271.45117346015,10107.89960527066
255,22327.0,17477.0,13634.0,8069.0,11057.0,27424.0,16665.0,23285.693687580017,10103.649892432739
256,22349.0,17475.0,13647.0,8085.0,11041.0,27444.0,16674.0,23301.021247819237,10106.361063162994
257,22298.0,17410.0,13643.0,8076.0,11029.0,27441.0,16650.0,23271.610450062806,10087.723332603768
258,22180.0,17322.0,13572.0,8033.0,10997.0,27382.0,16581.0,23187.346998657176,10033.90394707772
259,22177.0,17321.0,13540.0,8022.0,10970.0,27324.0,16559.0,23157.73023139048,10019.45240115044
260,22146.0,17298.0,13517.0,8007.0,10948.0,27359.0,16546.0,23157.523259395206,9993.756092221447
