,YM13-MS_NT,YM14-MS_NT,YM3-MS_NT,YM5-MS_NT,YM7-MS_NT,Mean,Std_dev_upper,Std_dev_lower
68,11301.0,11407.0,18669.0,4475.0,11482.0,11467.0,15956.727137217436,7031.019891263964
69,11307.0,11426.0,18715.0,4545.0,11516.0,11502.0,15984.660255547666,7073.00213656657
70,11315.0,11462.0,18712.0,4595.0,11549.0,11527.0,15993.01615163522,7114.42280341477
71,11480.0,11495.0,18707.0,4759.0,11716.0,11631.0,16043.316428664955,7271.5757852498855
72,11498.0,11493.0,18811.0,4882.0,11760.0,11689.0,16096.676731189194,7334.087622243177
73,11467.0,11492.0,18839.0,4910.0,11744.0,11690.0,16098.365895279867,7334.479005149739
74,11407.0,11447.0,18858.0,4944.0,11701.0,11671.0,16076.13948322487,7318.666776144341
75,11359.0,11461.0,18872.0,4951.0,11702.0,11669.0,16077.065017669316,7313.728084591864
76,11389.0,11473.0,18860.0,4978.0,11760.0,11692.0,16087.507115225728,7349.135587568741
77,11404.0,11482.0,18910.0,4978.0,11797.0,11714.0,16125.641980789767,7355.218058644522
78,11397.0,11484.0,18893.0,5003.0,11807.0,11717.0,16115.58069911951,7371.074715866437
79,11467.0,11504.0,18911.0,5046.0,11936.0,11773.0,16163.811743478269,7434.750626765592
80,11466.0,11498.0,18927.0,5098.0,11962.0,11790.0,16170.398539706937,7462.087313279176
81,11566.0,11552.0,18983.0,5157.0,12064.0,11864.0,16243.272938133301,7537.223531068294
82,11574.0,11554.0,18989.0,5178.0,12140.0,11887.0,16262.430310266638,7563.971943075967
83,11581.0,11564.0,18963.0,5204.0,12188.0,11900.0,16259.357429713695,7592.852327097378
84,11628.0,11588.0,18953.0,5250.0,12289.0,11942.0,16284.379654828292,7651.578570154044
85,11690.0,11632.0,18957.0,5285.0,12439.0,12001.0,16334.943177600124,7718.914008078845
86,11727.0,11649.0,18959.0,5322.0,12475.0,12026.0,16349.036787568048,7754.786170483992
87,11751.0,11657.0,18972.0,5367.0,12543.0,12058.0,16372.235784006247,7795.433574320122
88,11884.0,11733.0,18994.0,5469.0,12760.0,12168.0,16459.648214847064,7927.750623910361
89,12027.0,11817.0,19048.0,5551.0,12954.0,12279.0,16564.27519147448,8045.095515565438
90,12018.0,11807.0,19046.0,5562.0,12965.0,12280.0,16561.86588611398,8049.367596908898
91,12129.0,11890.0,19050.0,5699.0,13178.0,12389.0,16633.15227892057,8195.701823443684
92,12232.0,11981.0,19124.0,5809.0,13403.0,12510.0,16747.994120650317,8322.738032385087
93,12788.0,12375.0,19473.0,6253.0,14485.0,13075.0,17318.455121321145,8882.34243527977
94,16480.0,13494.0,20594.0,7487.0,18269.0,15265.0,19793.403843151213,10790.806396126234
95,16803.0,13718.0,20716.0,7702.0,18684.0,15525.0,20064.242741544746,11040.073210315186
96,16960.0,13846.0,20766.0,7822.0,18930.0,15665.0,20207.661352848863,11176.719641208669
97,17040.0,13911.0,20837.0,7893.0,19031.0,15742.0,20289.982219255773,11248.53479332507
98,17070.0,13962.0,20878.0,7929.0,19067.0,15781.0,20328.55738464801,11287.930442905825
99,17110.0,14014.0,20960.0,8017.0,19120.0,15844.0,20385.348188221935,11357.065275014942
100,17275.0,14129.0,21036.0,8145.0,19282.0,15973.0,20510.76538250565,11489.629268331402
101,17309.0,14168.0,21088.0,8199.0,19341.0,16021.0,20559.13014357235,11537.220681060186
102,17339.0,14158.0,21093.0,8266.0,19383.0,16048.0,20572.876900719693,11577.291098202175
103,17341.0,14169.0,21090.0,8297.0,19356.0,16051.0,20559.771126001702,11596.17988315571
104,17331.0,14133.0,21088.0,8333.0,19365.0,16050.0,20549.746837323182,11604.144290412005
105,17391.0,14173.0,21130.0,8398.0,19413.0,16101.0,20594.944325422824,11660.877308644984
106,17401.0,14198.0,21221.0,8449.0,19430.0,16140.0,20637.857864213438,11695.986541757422
107,17382.0,14205.0,21276.0,8487.0,19398.0,16150.0,20641.053269186046,11712.685542408624
108,17368.0,14177.0,21269.0,8530.0,19421.0,16153.0,20632.826112696785,11726.82643487951
109,17401.0,14157.0,21277.0,8583.0,19481.0,16180.0,20656.020304541376,11757.56256433226
110,17441.0,14170.0,21294.0,8637.0,19495.0,16207.0,20671.650878474895,11795.868117946517
111,17458.0,14169.0,21325.0,8687.0,19501.0,16228.0,20684.702817105936,11824.672794784554
112,17509.0,14222.0,21320.0,8761.0,19548.0,16272.0,20707.364021137386,11889.75602709123
113,17846.0,14304.0,21453.0,9146.0,19805.0,16511.0,20896.660698990137,12177.839979872278
114,17856.0,14230.0,21457.0,9279.0,19787.0,16522.0,20869.60437099176,12226.440527018345
115,17693.0,14130.0,21457.0,9281.0,19629.0,16438.0,20762.289074518492,12165.500686840034
116,17679.0,14082.0,21432.0,9323.0,19601.0,16423.0,20727.82476608127,12169.780076054043
117,17594.0,13970.0,21430.0,9326.0,19507.0,16365.0,20661.98441545541,12119.526526875
118,17528.0,13911.0,21391.0,9314.0,19425.0,16314.0,20596.579942822627,12082.686191421872
119,17520.0,13885.0,21414.0,9332.0,19378.0,16306.0,20583.863037389892,12079.34660493087
120,17458.0,13831.0,21377.0,9364.0,19302.0,16266.0,20516.34844061833,12066.603966877421
121,17345.0,13789.0,21351.0,9368.0,19172.0,16205.0,20427.92860465341,12032.647215071003
122,17361.0,13776.0,21386.0,9391.0,19152.0,16213.0,20436.605256965508,12040.002764400495
123,17323.0,13777.0,21429.0,9429.0,19097.0,16211.0,20423.19524713658,12049.252024746836
124,17218.0,13619.0,21433.0,9386.0,18856.0,16102.0,20309.599727477253,11944.840700896682
125,16874.0,13389.0,21323.0,9394.0,18392.0,15874.0,20001.89412008916,11795.591715645267
126,16750.0,13335.0,21324.0,9404.0,18217.0,15806.0,19910.724741075825,11750.435412447543
127,16742.0,13304.0,21336.0,9438.0,18156.0,15795.0,19888.66195070705,11750.389807245243
128,16718.0,13270.0,21313.0,9454.0,18147.0,15780.0,19864.482766112087,11744.483154394578
129,16731.0,13268.0,21301.0,9494.0,18118.0,15782.0,19848.349648845593,11764.399100738387
130,16727.0,13276.0,21380.0,9564.0,18129.0,15815.0,19881.37644182959,11797.348531770154
131,16722.0,13300.0,21417.0,9633.0,18103.0,15835.0,19884.205996241733,11834.289238147801
132,16722.0,13297.0,21465.0,9696.0,18133.0,15863.0,19909.96007722669,11864.460060995154
133,16756.0,13286.0,21506.0,9761.0,18132.0,15888.0,19929.32198255307,11895.10292681511
134,16746.0,13295.0,21508.0,9794.0,18139.0,15896.0,19927.07175161478,11913.254492925906
135,16728.0,13221.0,21481.0,9883.0,18048.0,15872.0,19867.61046232821,11924.266983930085
136,16668.0,13170.0,21523.0,10023.0,18006.0,15878.0,19843.672654166,11959.822144827789
137,16729.0,13187.0,21573.0,10204.0,18065.0,15952.0,19885.163290109715,12065.893963124892
138,16740.0,13260.0,21653.0,10295.0,18125.0,16015.0,19941.148069885632,12135.825165701566
139,16767.0,13261.0,21676.0,10356.0,18138.0,16040.0,19957.277762256166,12169.589238265686
140,16771.0,13263.0,21689.0,10466.0,18154.0,16069.0,19959.801288509432,12224.74861704378
141,16800.0,13276.0,21695.0,10530.0,18180.0,16096.0,19972.086398245872,12266.359570443288
142,16807.0,13279.0,21689.0,10595.0,18194.0,16113.0,19970.041685886565,12302.1279979156
143,16814.0,13258.0,21655.0,10648.0,18186.0,16112.0,19946.572748907845,12323.376032387969
144,16850.0,13263.0,21679.0,10743.0,18216.0,16150.0,19968.34034191122,12377.414032285913
145,17635.0,13542.0,21997.0,11789.0,18888.0,16770.0,20452.010940595734,13132.110687244598
146,17801.0,13656.0,22108.0,12208.0,19140.0,16983.0,20601.202629299063,13408.08250374749
147,17859.0,13689.0,22162.0,12342.0,19234.0,17057.0,20663.05620680913,13494.155750675798
148,17847.0,13711.0,22186.0,12413.0,19264.0,17084.0,20677.336689856194,13533.722932587412
149,17888.0,13736.0,22262.0,12466.0,19322.0,17135.0,20740.242539229042,13572.911477113066
150,17962.0,13788.0,22320.0,12575.0,19397.0,17208.0,20803.938523760753,13655.176356199183
151,17968.0,13782.0,22353.0,12664.0,19416.0,17237.0,20823.229533460828,13693.672674427884
152,17995.0,13773.0,22391.0,12699.0,19454.0,17262.0,20857.632999440662,13709.47822141322
153,18010.0,13797.0,22407.0,12753.0,19510.0,17295.0,20884.310834501055,13748.724669067888
154,18054.0,13813.0,22454.0,12796.0,19533.0,17330.0,20923.30505245519,13779.730093426162
155,18145.0,13849.0,22510.0,12878.0,19623.0,17401.0,20997.30182270621,13847.769213933942
156,18136.0,13837.0,22446.0,12897.0,19619.0,17387.0,20961.881984066047,13854.932518306297
157,18178.0,13845.0,22487.0,12963.0,19635.0,17422.0,20994.13491719821,13892.598486794017
158,18209.0,13886.0,22549.0,13010.0,19686.0,17468.0,21045.41957282061,13933.42532093255
159,18245.0,13911.0,22610.0,13082.0,19759.0,17521.0,21103.389184143267,13981.563422415318
160,18308.0,13992.0,22709.0,13159.0,19848.0,17603.0,21191.780930436777,14057.224130044922
161,18305.0,13984.0,22761.0,13193.0,19839.0,17616.0,21211.603630361205,14063.507238754473
162,18334.0,14011.0,22774.0,13225.0,19867.0,17642.0,21232.5699501147,14094.456536525526
163,18290.0,13984.0,22810.0,13257.0,19836.0,17635.0,21228.06931002822,14085.01120684948
164,18334.0,13978.0,22849.0,13305.0,19917.0,17677.0,21282.435267296678,14114.69695768825
165,18403.0,13994.0,22928.0,13377.0,19901.0,17721.0,21329.080856448018,14156.083053383707
166,18208.0,13908.0,22894.0,13353.0,19628.0,17598.0,21180.645414587754,14058.286164010635
167,18153.0,13856.0,22872.0,13366.0,19520.0,17553.0,21122.86350812838,14025.939084915954
168,18041.0,13790.0,22877.0,13367.0,19366.0,17488.0,21052.599804559646,13966.115651149803
169,18000.0,13765.0,22904.0,13394.0,19302.0,17473.0,21036.880918324852,13951.801830004317
170,17928.0,13731.0,22901.0,13387.0,19193.0,17428.0,20986.551503069753,13912.06741762452
171,17912.0,13717.0,22908.0,13421.0,19177.0,17427.0,20980.90551365677,13915.657764438492
172,17900.0,13683.0,22843.0,13462.0,19146.0,17407.0,20935.412301115994,13920.821559410164
173,17879.0,13689.0,22840.0,13466.0,19134.0,17402.0,20925.568115797774,13920.583628845243
174,17845.0,13667.0,22865.0,13475.0,19085.0,17387.0,20915.27423348394,13901.030266424228
175,17830.0,13684.0,22891.0,13486.0,19060.0,17390.0,20917.581404683195,13904.690700897652
176,17819.0,13682.0,22885.0,13492.0,19021.0,17380.0,20900.862815655655,13901.280628608283
177,17775.0,13668.0,22948.0,13501.0,18983.0,17375.0,20912.0529540848,13880.308489668801
178,17778.0,13661.0,22974.0,13529.0,18987.0,17386.0,20927.03608660893,13887.348962432694
179,17744.0,13665.0,23012.0,13514.0,18913.0,17370.0,20918.20093380669,13864.2458253006
180,17777.0,13675.0,23068.0,13522.0,18920.0,17392.0,20955.508757764834,13871.217727735817
181,17840.0,13713.0,23179.0,13612.0,18954.0,17460.0,21035.765913292795,13927.01097725327
182,17882.0,13731.0,23172.0,13694.0,18950.0,17486.0,21038.745328146484,13975.779956393128
183,17977.0,13775.0,23224.0,13762.0,19087.0,17565.0,21124.140851385346,14048.485127627206
184,18111.0,13858.0,23314.0,13913.0,19231.0,17685.0,21238.340550336638,14174.264155826213
185,18172.0,13881.0,23333.0,14019.0,19298.0,17741.0,21280.303811015194,14244.036391874597
186,18266.0,13976.0,23406.0,14168.0,19489.0,17861.0,21390.671599455112,14373.601441652832
187,19006.0,14207.0,23699.0,15037.0,20320.0,18454.0,21947.124184260654,15002.687048836933
188,19097.0,14248.0,23750.0,15299.0,20494.0,18578.0,22047.603473981813,15149.90196418072
189,19317.0,14376.0,23815.0,15596.0,20734.0,18768.0,22202.822072053612,15374.26680732641
190,19356.0,14397.0,23922.0,15691.0,20829.0,18839.0,22294.591005891758,15424.794810473384
191,19329.0,14394.0,23927.0,15708.0,20809.0,18833.0,22284.659697401625,15422.727230008852
192,19157.0,14344.0,23883.0,15599.0,20685.0,18734.0,22186.47318116545,15322.827096378987
193,19199.0,14355.0,23949.0,15599.0,20673.0,18755.0,22224.11608338493,15327.431715799503
194,19196.0,14349.0,23962.0,15649.0,20674.0,18766.0,22231.526164956773,15341.978639641617
195,19178.0,14319.0,23945.0,15671.0,20652.0,18753.0,22214.293688781698,15333.160425650683
196,19240.0,14341.0,23974.0,15716.0,20660.0,18786.0,22244.793455334773,15368.654812740879
197,19207.0,14363.0,24078.0,15768.0,20660.0,18815.0,22289.51783225625,15382.118758506425
198,19258.0,14380.0,24102.0,15881.0,20666.0,18857.0,22316.578336541417,15438.90342829642
199,19241.0,14372.0,24142.0,15929.0,20631.0,18863.0,22324.61771430642,15442.840280811157
200,19145.0,14337.0,24128.0,15921.0,20503.0,18807.0,22259.929099571356,15395.400737895025
201,19113.0,14316.0,24076.0,15914.0,20445.0,18773.0,22210.200105706193,15376.941353778404
202,19022.0,14285.0,24047.0,15909.0,20330.0,18719.0,22143.35889863587,15335.604668751499
203,19005.0,14269.0,24015.0,15936.0,20289.0,18703.0,22113.002605082092,15333.813124077866
204,18991.0,14285.0,24034.0,15955.0,20260.0,18705.0,22110.788073265863,15340.001279275697
205,19041.0,14280.0,24029.0,16004.0,20236.0,18718.0,22114.38083848087,15362.295848501994
206,18971.0,14243.0,24003.0,16000.0,20127.0,18669.0,22056.670610709763,15321.877659764246
207,18941.0,14223.0,23958.0,16010.0,20097.0,18646.0,22020.053788348174,15312.331400523924
208,18918.0,14233.0,23943.0,16012.0,20061.0,18633.0,21995.91984243851,15310.404293826636
209,18763.0,14135.0,23899.0,15942.0,19837.0,18515.0,21879.56157124025,15190.758130551894
210,18597.0,14061.0,23861.0,15905.0,19686.0,18422.0,21785.46999391997,15098.812536993179
211,18566.0,14060.0,23888.0,15953.0,19634.0,18420.0,21781.244556212278,15099.035419415419
212,18469.0,13985.0,23882.0,15877.0,19433.0,18329.0,21704.110808057518,14994.33523645935
213,18322.0,13864.0,23849.0,15791.0,19212.0,18208.0,21600.760449348978,14855.824679825702
214,17692.0,13478.0,23488.0,15431.0,18091.0,17636.0,21000.730420107975,14311.567206274129
215,13785.0,12374.0,22293.0,14271.0,14319.0,15408.0,18921.437044642564,11936.68975796286
216,13475.0,12179.0,22230.0,14133.0,13946.0,15193.0,18777.234850936344,11651.643467676062
217,13356.0,12098.0,22219.0,14095.0,13791.0,15112.0,18730.190454725493,11537.118632068532
218,13339.0,12053.0,22177.0,14139.0,13736.0,15089.0,18701.551697438623,11519.689856891127
219,13374.0,12039.0,22168.0,14217.0,13733.0,15106.0,18710.264330854032,11544.92616626423
220,13321.0,12013.0,22106.0,14195.0,13703.0,15068.0,18660.877157191248,11518.104665833262
221,13349.0,12035.0,22186.0,14341.0,13720.0,15126.0,18735.672307380086,11559.582958261273
222,13379.0,12028.0,22216.0,14451.0,13744.0,15164.0,18777.203380196952,11594.021879440394
223,13375.0,12031.0,22241.0,14487.0,13731.0,15173.0,18795.472967462974,11593.91150736738
224,13424.0,12066.0,22340.0,14549.0,13777.0,15231.0,18875.162313435925,11630.50602107561
225,13553.0,12142.0,22400.0,14752.0,13896.0,15349.0,18973.767118956286,11767.5966335724
226,13622.0,12210.0,22439.0,14967.0,14039.0,15455.0,19058.03675621921,11895.163135583134
227,13667.0,12201.0,22412.0,15081.0,14099.0,15492.0,19074.0964811127,11952.804425538805
228,13738.0,12173.0,22345.0,15207.0,14169.0,15526.0,19072.308597212977,12022.211890900517
229,13828.0,12231.0,22444.0,15350.0,14228.0,15616.0,19173.360055809175,12101.26869319361
230,13864.0,12268.0,22485.0,15535.0,14265.0,15683.0,19240.26910236865,12168.382654020937
231,13987.0,12321.0,22552.0,15815.0,14401.0,15815.0,19362.849625712268,12309.665221813944
232,14142.0,12403.0,22597.0,16097.0,14573.0,15962.0,19481.93327588275,12484.271328709414
233,14217.0,12428.0,22602.0,16325.0,14699.0,16054.0,19555.662885925296,12594.298807031959
234,14160.0,12458.0,22589.0,16423.0,14633.0,16053.0,19556.71429581047,12591.199669944694
235,14303.0,12568.0,22678.0,16762.0,14757.0,16214.0,19711.189881414313,12758.64594481906
236,14601.0,12717.0,22769.0,17439.0,15071.0,16519.0,19987.127198743823,13092.456951375583
237,15430.0,13082.0,22960.0,18870.0,15767.0,17222.0,20631.059601512807,13853.74483378368
238,15692.0,13307.0,23040.0,19549.0,16110.0,17540.0,20936.008637601895,14184.615393436174
239,15857.0,13386.0,23078.0,19868.0,16240.0,17686.0,21084.851124522324,14327.831049152752
240,16118.0,13535.0,23251.0,20330.0,16521.0,17951.0,21376.06893361287,14566.951335765876
241,16375.0,13702.0,23389.0,20791.0,16795.0,18210.0,21650.206834867153,14811.042927558301
242,16635.0,13840.0,23506.0,21304.0,17053.0,18468.0,21938.009721408092,15039.500582168825
243,16718.0,13939.0,23590.0,21602.0,17186.0,18607.0,22104.945111061636,15150.947958394476
244,16804.0,13980.0,23743.0,21806.0,17292.0,18725.0,22272.721522329506,15219.76769331767
245,16912.0,14023.0,23818.0,21949.0,17386.0,18818.0,22381.10665945698,15297.518617782647
246,16942.0,14051.0,23868.0,22082.0,17422.0,18873.0,22460.01971000997,15328.940159593669
247,17048.0,14113.0,23958.0,22312.0,17501.0,18986.0,22605.12302452772,15410.269524152802
248,17080.0,14160.0,24037.0,22419.0,17561.0,19051.0,22690.51758708028,15455.119216680168
249,17151.0,14210.0,24125.0,22546.0,17617.0,19130.0,22791.450281878297,15512.376905373456
250,17283.0,14267.0,24250.0,22766.0,17724.0,19258.0,22956.377752474724,15603.91579449072
251,17321.0,14279.0,24236.0,22884.0,17765.0,19297.0,23003.54054341781,15634.850765049625
252,17361.0,14282.0,24264.0,22905.0,17774.0,19317.0,23029.265153065804,15649.21881374709
253,17531.0,14358.0,24297.0,23128.0,17862.0,19435.0,23153.945195437365,15760.618774769822
254,17534.0,14372.0,24276.0,23203.0,17899.0,19457.0,23178.230840282107,15780.312307635733
255,17537.0,14358.0,24272.0,23217.0,17889.0,19455.0,23182.374983371898,15772.21765023879
256,17522.0,14383.0,24327.0,23216.0,17882.0,19466.0,23202.760682730433,15773.992556629284
257,17477.0,14358.0,24363.0,23132.0,17851.0,19436.0,23179.57408991283,15737.284847758037
258,17359.0,14331.0,24375.0,23027.0,17728.0,19364.0,23120.469086788817,15652.520189876768
259,17358.0,14296.0,24397.0,23004.0,17672.0,19345.0,23117.28003555763,15617.946795070191
260,17353.0,14319.0,24459.0,23001.0,17658.0,19358.0,23141.9977801262,15619.321193382933
261,17314.0,14281.0,24483.0,22947.0,17593.0,19324.0,23124.255763322602,15569.209725522504
262,17296.0,14260.0,24499.0,22928.0,17547.0,19306.0,23118.674389454205,15538.988028891308
263,17301.0,14260.0,24567.0,22914.0,17523.0,19313.0,23143.320352137664,15528.553402725962
264,17284.0,14286.0,24626.0,22929.0,17499.0,19325.0,23171.580165116367,15524.464226490934
265,17263.0,14287.0,24629.0,22893.0,17505.0,19315.0,23157.089726524704,15518.973178499677
266,16540.0,14042.0,24393.0,21956.0,16829.0,18752.0,22569.367417475034,14980.351206826434
267,16489.0,13975.0,24421.0,21665.0,16635.0,18637.0,22457.46049580414,14862.295172687893
268,16466.0,13978.0,24463.0,21624.0,16606.0,18627.0,22458.66980136163,14841.268309633197
269,16457.0,13960.0,24462.0,21601.0,16573.0,18611.0,22447.64596577097,14820.25534962091
270,16434.0,13960.0,24487.0,21582.0,16523.0,18597.0,22446.263275831712,14793.86144626683
271,16394.0,13958.0,24502.0,21533.0,16454.0,18568.0,22426.78096899353,14755.45774156734
272,16389.0,13966.0,24456.0,21481.0,16395.0,18537.0,22378.817417143437,14741.242226572973
273,16375.0,13966.0,24427.0,21487.0,16400.0,18531.0,22365.826567134427,14742.101156322717
274,16384.0,14017.0,24518.0,21517.0,16373.0,18562.0,22419.418588469063,14750.755609299364
275,16375.0,14060.0,24548.0,21519.0,16352.0,18571.0,22431.329800245916,14756.879263592295
276,16305.0,14037.0,24541.0,21464.0,16249.0,18519.0,22394.062033912058,14690.37166649809
277,16264.0,14021.0,24557.0,21437.0,16200.0,18496.0,22386.09683255657,14652.4687355504
278,16230.0,14013.0,24568.0,21386.0,16143.0,18468.0,22366.35909069444,14616.329528756696
279,16204.0,13997.0,24517.0,21329.0,16065.0,18422.0,22311.86558465285,14578.769506999968
280,16150.0,13948.0,24472.0,21291.0,15977.0,18368.0,22266.090541106845,14516.546664037178
281,16076.0,13871.0,24421.0,21244.0,15861.0,18295.0,22210.21568584244,14426.626618261687
282,16070.0,13875.0,24412.0,21208.0,15827.0,18278.0,22189.008292840437,14413.880014042412
283,16014.0,13850.0,24404.0,21185.0,15751.0,18241.0,22167.581587929464,14361.420939122465
284,16003.0,13818.0,24410.0,21160.0,15711.0,18220.0,22158.209576275323,14329.004506245052
285,15945.0,13817.0,24420.0,21116.0,15577.0,18175.0,22133.893128135693,14263.520476000587
286,15813.0,13755.0,24375.0,21081.0,15454.0,18096.0,22080.284109682274,14159.385391044862
287,15808.0,13767.0,24382.0,21084.0,15433.0,18095.0,22082.69825421466,14155.03623537176
288,15819.0,13790.0,24401.0,21096.0,15437.0,18109.0,22097.705988997768,14168.016470280196
