,JW27-LB_NMN,JW29-R_NMN,JW30-LF_NMN,Mean,Std_dev_upper,Std_dev_lower
100,14847.0,9366.0,6668.0,10294.0,13696.884499460226,6977.227160057041
101,14847.0,9375.0,6670.0,10297.0,13698.358196858033,6981.817413648687
102,14838.0,9377.0,6677.0,10297.0,13691.676260951353,6988.330159156518
103,14798.0,9354.0,6662.0,10271.0,13655.252687078788,6972.489802239306
104,14777.0,9329.0,6655.0,10254.0,13633.642720268914,6959.880444245327
105,14893.0,9378.0,6681.0,10317.0,13734.698677472898,6985.89068325096
106,14900.0,9369.0,6694.0,10321.0,13738.049116806293,6990.472499237796
107,14861.0,9369.0,6705.0,10312.0,13707.73746285938,7002.193229646235
108,14840.0,9388.0,6713.0,10314.0,13695.78221011742,7017.795127490655
109,14780.0,9361.0,6712.0,10284.0,13641.833068612355,7011.2404610136
110,14766.0,9356.0,6705.0,10276.0,13630.526332683448,7006.360870682118
111,14849.0,9393.0,6737.0,10326.0,13702.829812610244,7034.724725325242
112,14872.0,9408.0,6741.0,10340.0,13724.299472071978,7041.444201868622
113,14816.0,9394.0,6722.0,10311.0,13678.334987295839,7028.876538453793
114,14542.0,9293.0,6674.0,10170.0,13441.367132662836,6981.41443269173
115,14492.0,9287.0,6665.0,10148.0,13400.842141881465,6977.521660695345
116,14390.0,9233.0,6650.0,10091.0,13308.558391078552,6954.912006974295
117,14014.0,9137.0,6614.0,9922.0,12993.565982252918,6928.156504881244
118,14001.0,9131.0,6629.0,9920.0,12980.923757626118,6936.631860191532
119,13985.0,9128.0,6632.0,9915.0,12967.99623321091,6939.307357941684
120,13968.0,9118.0,6641.0,9909.0,12952.078813745491,6942.973662737748
121,13900.0,9116.0,6646.0,9887.0,12898.239542668987,6952.0580427012865
122,13911.0,9129.0,6671.0,9904.0,12910.047390954884,6974.016128359675
123,13908.0,9129.0,6678.0,9905.0,12907.205522611668,6978.812019025435
124,13836.0,9110.0,6678.0,9875.0,12846.84312899139,6978.3543190477085
125,13823.0,9103.0,6729.0,9885.0,12833.42918630695,7011.226708083372
126,13834.0,9125.0,6750.0,9903.0,12846.889377450632,7033.6515664121
127,13758.0,9102.0,6778.0,9879.0,12781.101006167773,7050.433129675139
128,13769.0,9110.0,6784.0,9888.0,12792.149947345464,7057.3334710128665
129,14198.0,9304.0,7041.0,10181.0,13167.916916599232,7269.713508887637
130,14289.0,9357.0,7138.0,10261.0,13249.596590932495,7348.127662082052
131,14334.0,9407.0,7179.0,10307.0,13296.487846326412,7393.156375944087
132,14376.0,9420.0,7199.0,10332.0,13332.076040702968,7407.836280642947
133,14438.0,9438.0,7222.0,10366.0,13384.117735719843,7424.302712151821
134,14393.0,9428.0,7218.0,10346.0,13346.295360460366,7421.725112021109
135,14362.0,9376.0,7194.0,10311.0,13311.028597085924,7386.882522960752
136,14323.0,9351.0,7181.0,10285.0,13274.571652706565,7371.125992199846
137,14397.0,9383.0,7224.0,10335.0,13339.689043811355,7406.3400813845965
138,14452.0,9385.0,7262.0,10366.0,13382.210246319046,7426.213200081447
139,14718.0,9475.0,7353.0,10515.0,13610.429574388667,7497.999750241548
140,14743.0,9476.0,7407.0,10542.0,13630.310325512426,7531.887438428035
141,14788.0,9493.0,7410.0,10564.0,13669.74375150301,7536.84413609488
142,14772.0,9474.0,7389.0,10545.0,13652.780880306718,7515.909889092105
143,14773.0,9453.0,7360.0,10529.0,13649.463253535709,7487.497340185499
144,14763.0,9443.0,7348.0,10518.0,13639.140283080314,7475.8887539517345
145,14793.0,9460.0,7377.0,10543.0,13665.976398139015,7499.1504276612395
146,14827.0,9490.0,7387.0,10568.0,13699.555843346881,7515.736921561314
147,14818.0,9477.0,7381.0,10559.0,13690.00030607898,7507.227091776987
148,14801.0,9471.0,7368.0,10547.0,13675.382582634888,7497.77853298175
149,14837.0,9485.0,7380.0,10567.0,13706.033436691407,7507.499962413848
150,14864.0,9491.0,7372.0,10576.0,13729.293767369818,7502.498113544843
151,15023.0,9564.0,7403.0,10663.0,13869.503846351454,7537.7379417161355
152,15058.0,9578.0,7427.0,10688.0,13900.63758460241,7556.656915354298
153,15096.0,9591.0,7430.0,10706.0,13933.35705854393,7560.310146824306
154,15143.0,9610.0,7426.0,10726.0,13973.837472842506,7560.4509060428845
155,15121.0,9591.0,7398.0,10703.0,13952.527799029678,7535.803379871495
156,15099.0,9556.0,7368.0,10674.0,13927.725288035239,7502.712173663325
157,15012.0,9493.0,7303.0,10603.0,13846.525897846353,7441.550711684627
158,15023.0,9494.0,7298.0,10605.0,13855.091998697882,7437.202168698261
159,15069.0,9517.0,7311.0,10632.0,13895.9053678071,7450.789859273169
160,15086.0,9538.0,7321.0,10648.0,13913.826733003452,7464.917144131071
161,15090.0,9531.0,7301.0,10641.0,13916.225221263418,7448.654033078161
162,15074.0,9536.0,7296.0,10635.0,13904.120307259023,7448.706965039791
163,15080.0,9538.0,7290.0,10636.0,13909.655245542308,7445.235556589403
164,15049.0,9505.0,7285.0,10613.0,13878.034149897976,7430.638361216626
165,15023.0,9513.0,7298.0,10611.0,13858.938666805969,7445.352274367853
166,15010.0,9506.0,7268.0,10595.0,13848.05368077442,7424.264177613014
167,14991.0,9486.0,7255.0,10577.0,13828.120870817735,7408.250645562787
168,14951.0,9460.0,7237.0,10549.0,13791.060494500372,7389.081608023626
169,14882.0,9419.0,7217.0,10506.0,13728.238662793307,7365.35024238614
170,14855.0,9408.0,7206.0,10490.0,13704.99635821463,7356.357867225026
171,14818.0,9378.0,7192.0,10463.0,13669.383775636763,7337.752374337211
172,14755.0,9319.0,7144.0,10406.0,13606.833953831407,7286.212972012352
173,14563.0,9232.0,7108.0,10301.0,13436.955675707168,7244.44849544458
174,14534.0,9209.0,7102.0,10282.0,13409.471436053947,7233.66660881552
175,14505.0,9203.0,7092.0,10267.0,13385.405829372865,7227.502669203957
176,14345.0,9146.0,7051.0,10181.0,13247.323572293048,7192.2661740534295
177,14352.0,9126.0,7041.0,10173.0,13248.151703574964,7175.71287661659
178,14330.0,9122.0,7026.0,10159.0,13229.738171298013,7166.065953029335
179,14249.0,9090.0,6995.0,10111.0,13159.22028676844,7140.013671976147
180,14242.0,9086.0,6986.0,10105.0,13153.567464126936,7133.572687509742
181,14269.0,9108.0,6999.0,10125.0,13178.899187923531,7148.478563812918
182,14440.0,9159.0,7037.0,10212.0,13324.631148508714,7178.182432423904
183,14514.0,9199.0,7057.0,10257.0,13391.826563517245,7201.497717342856
184,14569.0,9235.0,7079.0,10294.0,13442.191584068543,7225.5737045121
185,14731.0,9282.0,7128.0,10380.0,13579.599388986066,7261.467574313023
186,14839.0,9309.0,7149.0,10432.0,13670.356926488083,7275.691399597621
187,14925.0,9358.0,7167.0,10483.0,13748.621163474621,7300.117508523081
188,14951.0,9371.0,7181.0,10501.0,13772.177158149647,7312.650897407877
189,14972.0,9397.0,7211.0,10527.0,13794.55671973214,7342.128363810356
190,14975.0,9395.0,7227.0,10532.0,13795.742368815285,7350.9487310382565
191,15007.0,9395.0,7238.0,10547.0,13821.557718226997,7355.304634559899
192,15039.0,9415.0,7234.0,10563.0,13851.095738164164,7358.109404949915
193,15083.0,9445.0,7239.0,10589.0,13891.891258680289,7369.7398158376
194,14997.0,9384.0,7222.0,10534.0,13810.696138388992,7340.322958241891
195,14970.0,9392.0,7201.0,10521.0,13791.608607991282,7333.205051554706
196,15022.0,9430.0,7226.0,10559.0,13840.356363355455,7360.78073280922
197,15052.0,9452.0,7234.0,10579.0,13868.725558462287,7372.623450459358
198,15117.0,9484.0,7289.0,10630.0,13926.905923235703,7416.573599203906
199,15069.0,9456.0,7282.0,10602.0,13882.742027346863,7404.379513482367
200,15042.0,9431.0,7277.0,10583.0,13856.093376303219,7392.8344963525215
201,15038.0,9419.0,7263.0,10573.0,13850.399413661184,7378.637490297639
202,14953.0,9373.0,7237.0,10521.0,13773.956808812562,7350.409897195792
203,14929.0,9372.0,7236.0,10512.0,13754.512644539725,7351.6409066791875
204,14958.0,9381.0,7247.0,10529.0,13779.921343762924,7360.342522644481
205,14955.0,9370.0,7244.0,10523.0,13774.864798337512,7353.47425734806
206,14908.0,9351.0,7213.0,10491.0,13734.18633188618,7329.881679642494
207,14883.0,9340.0,7201.0,10475.0,13712.167730697109,7319.747886442923
208,14870.0,9321.0,7208.0,10466.0,13697.140394659446,7316.725204755779
209,14732.0,9286.0,7158.0,10392.0,13581.44049429781,7283.317942707339
210,14698.0,9290.0,7146.0,10378.0,13555.628465800663,7280.830883963013
211,14492.0,9198.0,7149.0,10280.0,13373.80180091313,7264.483709736132
212,14562.0,9228.0,7171.0,10320.0,13434.6550772116,7284.261048032575
213,14498.0,9197.0,7145.0,10280.0,13377.990639107871,7260.4522358472295
214,14529.0,9212.0,7120.0,10287.0,13405.764605844222,7247.204277696717
215,14392.0,9199.0,7129.0,10240.0,13295.110799954724,7262.246333223649
216,14361.0,9191.0,7126.0,10226.0,13268.994687255741,7260.055659097202
217,14206.0,9145.0,7111.0,10154.0,13137.098724480971,7246.435022222204
218,14363.0,9185.0,7147.0,10232.0,13269.465761123902,7271.393289108444
219,14415.0,9207.0,7181.0,10268.0,13315.01486431119,7298.085974619282
220,14415.0,9199.0,7196.0,10270.0,13312.890183142774,7304.157517106929
221,14443.0,9219.0,7234.0,10299.0,13339.469303139456,7335.465798476929
222,14464.0,9222.0,7264.0,10317.0,13356.596615232576,7354.316389432008
223,14569.0,9272.0,7323.0,10388.0,13449.61406233161,7403.907737127865
224,14613.0,9289.0,7352.0,10418.0,13487.908902014304,7425.822927476829
225,14669.0,9337.0,7407.0,10471.0,13542.224294425054,7477.540841545799
226,14514.0,9280.0,7416.0,10403.0,13407.641894913048,7474.48863428126
227,14452.0,9275.0,7399.0,10375.0,13357.644506138806,7467.929036719367
228,14479.0,9275.0,7421.0,10392.0,13379.646718851924,7479.950885028685
229,14497.0,9271.0,7456.0,10408.0,13392.794465285675,7498.782218533648
230,14561.0,9292.0,7514.0,10456.0,13448.283673606722,7539.431340593192
231,14814.0,9389.0,7636.0,10613.0,13668.54719594816,7634.820987023559
232,14776.0,9370.0,7658.0,10601.0,13634.54768931252,7644.314750958815
233,14827.0,9368.0,7690.0,10628.0,13674.91345189412,7658.287417051698
234,14866.0,9367.0,7727.0,10653.0,13706.120848683633,7677.237195062673
235,14906.0,9363.0,7784.0,10684.0,13737.97690178997,7707.402817705568
236,14961.0,9345.0,7865.0,10724.0,13780.560744257069,7744.781801757197
237,14988.0,9372.0,7913.0,10758.0,13808.02299171662,7785.15401470255
238,14986.0,9369.0,7922.0,10759.0,13805.757730221861,7789.387898507057
239,15157.0,9407.0,7994.0,10853.0,13950.806360959315,7833.5805474170875
240,15196.0,9449.0,8068.0,10904.0,13990.593848133138,7895.611750906833
241,15322.0,9488.0,8123.0,10978.0,14100.043174482591,7934.957423731289
242,15412.0,9487.0,8212.0,11037.0,14174.076664667282,7979.355890558876
243,15463.0,9494.0,8256.0,11071.0,14217.469873789778,8004.200522803401
244,15484.0,9530.0,8308.0,11107.0,14241.722675134119,8051.701573048471
245,15522.0,9547.0,8338.0,11136.0,14276.632672461606,8074.838622363415
246,15562.0,9521.0,8360.0,11148.0,14305.185917342636,8070.7045150123995
247,15618.0,9532.0,8392.0,11181.0,14352.996781734391,8089.268670090358
248,15652.0,9543.0,8444.0,11213.0,14383.750804883075,8122.534398616717
249,15695.0,9585.0,8494.0,11258.0,14426.890131681226,8169.347958520848
250,15316.0,9428.0,8312.0,11019.0,14091.63940557083,8024.110261249358
251,15299.0,9397.0,8273.0,10990.0,14071.515793133849,7986.458628843948
252,15295.0,9370.0,8285.0,10983.0,14063.817897355613,7980.241451341184
253,15281.0,9373.0,8321.0,10992.0,14055.272909269865,8006.239592562012
254,15216.0,9342.0,8329.0,10962.0,13998.09424260842,8002.8326778338915
255,15182.0,9330.0,8341.0,10951.0,13969.890635095393,8008.549383025548
256,15185.0,9361.0,8381.0,10976.0,13979.216650526565,8048.775192837924
257,15208.0,9381.0,8431.0,11007.0,14003.0002642412,8086.80885613748
258,15143.0,9336.0,8421.0,10967.0,13943.645357333207,8065.673685846006
259,15117.0,9352.0,8416.0,10962.0,13925.007523333907,8073.96620216816
260,14864.0,9265.0,8335.0,10821.0,13704.700212689708,8010.368004645207
261,14839.0,9248.0,8299.0,10795.0,13680.43241993293,7982.679657870034
262,14781.0,9238.0,8278.0,10766.0,13632.191011894822,7972.331264728311
263,14809.0,9244.0,8332.0,10795.0,13657.642485536746,8004.841241076057
264,14816.0,9254.0,8378.0,10816.0,13666.946509494697,8037.241068390423
265,14809.0,9265.0,8393.0,10822.0,13663.388085073913,8052.608765235311
266,14883.0,9302.0,8430.0,10872.0,13730.693451561394,8085.63898258945
267,14884.0,9301.0,8459.0,10881.0,13732.110470793208,8102.132555826699
268,14935.0,9346.0,8504.0,10928.0,13781.91828602946,8146.395836061848
269,14972.0,9353.0,8546.0,10957.0,13815.085722997126,8171.2826238112375
270,14949.0,9325.0,8572.0,10949.0,13794.318069507637,8175.675692397248
271,14946.0,9313.0,8596.0,10952.0,13791.54766057319,8184.299991310584
272,14751.0,9252.0,8581.0,10861.0,13625.017652500312,8167.020134651817
273,14781.0,9255.0,8602.0,10879.0,13650.744862597085,8177.488581889685
274,14792.0,9270.0,8620.0,10894.0,13663.046526634515,8195.067297368581
275,14814.0,9262.0,8653.0,10910.0,13681.952906646624,8208.18320779813
276,14805.0,9280.0,8686.0,10924.0,13679.209656269373,8238.502509596103
277,14793.0,9279.0,8704.0,10925.0,13669.909272939029,8249.644679223704
278,14772.0,9266.0,8727.0,10922.0,13653.474617003301,8259.636564229375
279,14740.0,9267.0,8708.0,10905.0,13626.3402335369,8252.565640146146
280,14699.0,9257.0,8708.0,10888.0,13592.088386129417,8252.38066102102
281,14699.0,9229.0,8691.0,10873.0,13587.291558890951,8227.435838363897
282,14686.0,9237.0,8711.0,10878.0,13579.211703415092,8245.184504502198
283,14720.0,9233.0,8730.0,10894.0,13606.937691261388,8249.806722350992
284,14723.0,9240.0,8736.0,10900.0,13611.323462198243,8257.277480385132
285,14772.0,9259.0,8764.0,10932.0,13655.034627641253,8277.862848282057
286,14745.0,9268.0,8727.0,10913.0,13631.384615293919,8263.497717519043
287,14765.0,9280.0,8739.0,10928.0,13650.14339568412,8274.782814518696
288,14770.0,9308.0,8777.0,10952.0,13660.658016435445,8311.875435552018
289,14826.0,9336.0,8817.0,10993.0,13711.609571085926,8343.227160679617
290,14871.0,9334.0,8845.0,11017.0,13749.726889024954,8353.416000444344
291,14935.0,9350.0,8879.0,11055.0,13805.539386496159,8374.054525494414
292,14994.0,9373.0,8907.0,11091.0,13857.151884839299,8394.939942284016
293,15001.0,9384.0,8945.0,11110.0,13867.183466268914,8422.629978336936
294,15157.0,9448.0,8981.0,11195.0,14002.801556971812,8458.34486343073
295,15167.0,9459.0,9001.0,11209.0,14013.967498326258,8475.055864994069
296,15159.0,9440.0,9007.0,11202.0,14005.599947686307,8469.388788478438
297,15255.0,9492.0,9034.0,11260.0,14090.837611614861,8500.892094733244
298,15446.0,9589.0,9104.0,11380.0,14262.141145629987,8570.784997409199
299,15490.0,9618.0,9105.0,11404.0,14300.583778062242,8580.810658441616
300,15523.0,9633.0,9126.0,11427.0,14330.460736776029,8597.107828215654
301,15533.0,9626.0,9133.0,11431.0,14338.761610471762,8596.813257241556
302,15519.0,9612.0,9123.0,11418.0,14324.708447711948,8584.891053983274
303,15388.0,9575.0,9107.0,11357.0,14213.97886761523,8572.310152299406
304,15301.0,9533.0,9102.0,11312.0,14138.131749700759,8557.427504433159
305,15258.0,9504.0,9091.0,11284.0,14098.860846175763,8540.464319426108
306,15158.0,9478.0,9084.0,11240.0,14015.109847675703,8535.157503045079
307,14976.0,9418.0,9051.0,11148.0,13858.712867494452,8505.975212320434
308,14790.0,9314.0,8993.0,11032.0,13692.301283063003,8439.110346889975
309,14715.0,9306.0,8969.0,10997.0,13629.855784757938,8430.758311802034
310,14730.0,9319.0,8971.0,11007.0,13643.624657271743,8437.084869274397
311,14737.0,9360.0,8977.0,11025.0,13654.668721214392,8461.864677091982
312,14693.0,9352.0,8972.0,11006.0,13617.94951138034,8460.135226499424
313,14638.0,9318.0,8956.0,10971.0,13568.404008492582,8439.312429017451
314,14571.0,9261.0,8931.0,10921.0,13505.453520572579,8401.986304126156
315,14548.0,9226.0,8873.0,10882.0,13478.020849299945,8351.763163671221
316,14644.0,9279.0,8976.0,10966.0,13569.443408897787,8428.528547485554
317,14449.0,9182.0,8932.0,10854.0,13397.861418526305,8374.601888120531
318,14380.0,9147.0,8933.0,10820.0,13338.8157270167,8364.962111629775
319,14341.0,9136.0,8908.0,10795.0,13304.127736883876,8349.404796373692
320,14347.0,9145.0,8894.0,10795.0,13308.497215037249,8345.197252781665
321,14432.0,9174.0,8913.0,10840.0,13382.397080840572,8361.926550111677
322,14488.0,9196.0,8967.0,10884.0,13434.362637613194,8398.162685747431
323,14517.0,9192.0,8972.0,10894.0,13457.65733214614,8395.204620408756
324,14509.0,9177.0,8976.0,10887.0,13449.219399270874,8389.70874184446
325,14483.0,9160.0,8970.0,10871.0,13426.247280923446,8380.453025270686
326,14429.0,9135.0,8953.0,10839.0,13378.60049351599,8363.703627172428
327,14414.0,9142.0,8965.0,10840.0,13367.996884887321,8376.064722783589
328,14411.0,9130.0,8983.0,10841.0,13365.84882385725,8380.133073125595
329,14473.0,9147.0,8991.0,10870.0,13418.265995404196,8386.308837623501
330,14541.0,9183.0,9009.0,10911.0,13478.780364439295,8408.237286517158
331,14502.0,9173.0,9018.0,10898.0,13447.433973126845,8413.067835923084
332,14433.0,9165.0,8973.0,10857.0,13386.828452682119,8391.228234406111
333,14380.0,9121.0,8958.0,10820.0,13338.41515971189,8365.301235416186
334,14334.0,9115.0,8953.0,10801.0,13300.319157290642,8364.913716241617
335,14306.0,9106.0,8931.0,10781.0,13274.57507740727,8350.563653717025
336,14291.0,9080.0,8887.0,10753.0,13256.219843188635,8313.111797919628
337,14316.0,9082.0,8891.0,10763.0,13276.56015775765,8313.08460690306
338,14301.0,9077.0,8873.0,10750.0,13262.081391330039,8301.577227030797
339,14347.0,9085.0,8841.0,10758.0,13297.99598096795,8282.266852775776
340,14327.0,9058.0,8823.0,10736.0,13277.032204964484,8259.308167467472
341,14291.0,9032.0,8796.0,10706.0,13242.572539865556,8233.70620824587
342,14271.0,9014.0,8757.0,10681.0,13221.916156953366,8204.369976167407
343,14293.0,9027.0,8738.0,10686.0,13239.261574274493,8197.388452704334
344,14232.0,8999.0,8696.0,10642.0,13183.290010342516,8165.1081867929115
345,14221.0,8995.0,8663.0,10626.0,13171.42430975008,8145.078570187608
346,14222.0,8994.0,8611.0,10609.0,13168.557123149758,8114.252310686843
347,14241.0,8988.0,8574.0,10601.0,13180.411948487485,8086.900220754952
348,14250.0,8975.0,8553.0,10593.0,13184.857297383482,8066.718694260328
349,14268.0,8972.0,8528.0,10589.0,13196.518024865793,8047.5571031011705
350,14244.0,8958.0,8466.0,10556.0,13171.53359756666,8006.693192257942
351,14154.0,8933.0,8361.0,10483.0,13089.506266377786,7942.440645456207
352,13998.0,8850.0,8254.0,10367.0,12945.773529542032,7853.573771526131
353,14345.0,8965.0,8307.0,10539.0,13243.621723396207,7902.860828155438
354,14291.0,8956.0,8244.0,10497.0,13195.46413106913,7866.862506762558
355,14251.0,8957.0,8195.0,10468.0,13161.247033477124,7842.896203695935
356,14234.0,8949.0,8133.0,10439.0,13143.302790615971,7803.12038458777
357,14206.0,8961.0,8047.0,10405.0,13118.724424107946,7759.937312190425
358,14329.0,8969.0,8032.0,10443.0,13217.081995303432,7739.210626706696
359,14311.0,8969.0,7996.0,10425.0,13201.146775058312,7719.198128344237
360,14134.0,8884.0,7870.0,10296.0,13041.266471583405,7620.245227977721
361,14097.0,8848.0,7791.0,10245.0,13002.51269262718,7557.360385257961
362,14027.0,8830.0,7717.0,10191.0,12941.023802927288,7510.659652030541
363,13970.0,8808.0,7629.0,10136.0,12889.675649624212,7451.997674324475
364,13987.0,8818.0,7590.0,10132.0,12903.845639641573,7430.287758741882
