,YM13-MS_NT,YM14-MS_NT,YM3-MS_NT,YM5-MS_NT,YM7-MS_NT,Mean,Std_dev_upper,Std_dev_lower
76,7731.0,8103.0,2997.0,11717.0,2461.0,6602.0,10061.328629469404,3184.077851839349
77,7740.0,8093.0,2988.0,11713.0,2467.0,6600.0,10058.313196728524,3183.1293195394956
78,7738.0,8103.0,2992.0,11699.0,2474.0,6601.0,10053.401680955834,3189.9700361612668
79,7760.0,8103.0,2997.0,11714.0,2482.0,6611.0,10066.329530835905,3197.0772516169754
80,7743.0,8121.0,3007.0,11723.0,2485.0,6616.0,10071.622804454599,3201.7392941146695
81,7757.0,8107.0,3011.0,11762.0,2488.0,6625.0,10090.32197638257,3201.180382755457
82,7745.0,8099.0,3020.0,11747.0,2485.0,6619.0,10077.248598158707,3202.1931444458273
83,7733.0,8083.0,3024.0,11712.0,2485.0,6607.0,10051.887496953517,3203.418323330231
84,7721.0,8053.0,3020.0,11683.0,2488.0,6593.0,10026.05805368916,3201.0578972259227
85,7712.0,8044.0,3021.0,11679.0,2484.0,6588.0,10019.265014539098,3197.8294620785705
86,7724.0,8023.0,3010.0,11691.0,2479.0,6585.0,10022.332143780503,3188.8831899631487
87,7714.0,7995.0,3010.0,11666.0,2476.0,6572.0,9999.62275734461,3185.4521954873203
88,7727.0,8004.0,3015.0,11660.0,2468.0,6575.0,10003.33542213516,3187.6998696431783
89,7716.0,8009.0,3027.0,11678.0,2484.0,6583.0,10010.043239684417,3196.9765762965317
90,7724.0,7993.0,3018.0,11668.0,2484.0,6577.0,10002.144532230233,3192.924836821063
91,7716.0,7972.0,3016.0,11704.0,2485.0,6579.0,10012.792286476668,3186.2842596964483
92,7699.0,7958.0,3016.0,11703.0,2478.0,6571.0,10003.90695572523,3179.183086934114
93,7725.0,7974.0,3028.0,11717.0,2488.0,6586.0,10021.229055924316,3191.961090228591
94,7734.0,8024.0,3040.0,11903.0,2527.0,6646.0,10129.907958983225,3203.7687965651035
95,7742.0,8022.0,3046.0,11915.0,2529.0,6651.0,10137.159113790802,3206.568702279039
96,7754.0,8026.0,3045.0,11918.0,2530.0,6655.0,10143.103649071607,3208.62335607727
97,7788.0,8034.0,3046.0,11943.0,2538.0,6670.0,10166.33376076522,3215.515911761444
98,7778.0,8022.0,3061.0,11960.0,2528.0,6670.0,10169.163123757831,3212.7204345783543
99,7815.0,8039.0,3051.0,11960.0,2527.0,6678.0,10183.154585273904,3214.873022618421
100,7831.0,8062.0,3077.0,12018.0,2556.0,6709.0,10222.226631839549,3237.8253578210333
101,7810.0,8058.0,3086.0,12037.0,2551.0,6708.0,10224.66539020514,3233.5000766179473
102,7809.0,8057.0,3084.0,12016.0,2553.0,6704.0,10214.104808501688,3235.9097927038774
103,7817.0,8028.0,3082.0,12004.0,2546.0,6695.0,10201.828291585813,3230.2193614175167
104,7825.0,8033.0,3081.0,11987.0,2542.0,6694.0,10197.735244944553,3232.1789717075076
105,7846.0,8054.0,3096.0,12057.0,2558.0,6722.0,10242.982727402488,3243.210349251361
106,7885.0,8078.0,3101.0,12112.0,2558.0,6747.0,10287.928319899553,3248.4554384762205
107,7914.0,8093.0,3118.0,12168.0,2557.0,6770.0,10327.638036675457,3254.969943906867
108,7909.0,8093.0,3109.0,12150.0,2563.0,6765.0,10317.2861605826,3255.2336247458306
109,7902.0,8081.0,3105.0,12166.0,2577.0,6766.0,10319.318528737138,3255.2618169971906
110,7922.0,8105.0,3103.0,12188.0,2580.0,6780.0,10342.76806242936,3259.8531596095727
111,7938.0,8099.0,3114.0,12218.0,2584.0,6791.0,10360.257046874975,3264.441890359507
112,7949.0,8123.0,3100.0,12229.0,2588.0,6798.0,10375.02364636672,3263.7924069673227
113,7983.0,8153.0,3097.0,12438.0,2601.0,6854.0,10496.69557699606,3254.979287898509
114,7990.0,8159.0,3108.0,12481.0,2592.0,6866.0,10522.585565797688,3253.2074578823444
115,8007.0,8156.0,3103.0,12482.0,2602.0,6870.0,10526.425084696799,3257.3660169845475
116,8000.0,8153.0,3106.0,12474.0,2606.0,6868.0,10519.771428590057,3259.939840068201
117,7997.0,8171.0,3097.0,12472.0,2595.0,6866.0,10522.67125493483,3253.170989393425
118,8018.0,8171.0,3098.0,12480.0,2597.0,6873.0,10532.756244159802,3257.050654482981
119,8060.0,8202.0,3106.0,12500.0,2605.0,6895.0,10562.209275002813,3271.6627851782955
120,8053.0,8191.0,3127.0,12526.0,2603.0,6900.0,10570.08730141396,3273.8674255318456
121,8068.0,8199.0,3116.0,12495.0,2594.0,6894.0,10560.491110948813,3271.4687406930357
122,8090.0,8224.0,3121.0,12521.0,2589.0,6909.0,10586.767638119625,3275.279072224673
123,8111.0,8250.0,3120.0,12499.0,2586.0,6913.0,10588.2128328393,3281.82737759899
124,8139.0,8252.0,3110.0,12506.0,2571.0,6916.0,10600.92565280043,3275.158587232985
125,8100.0,8228.0,3097.0,12528.0,2553.0,6901.0,10595.243598717694,3251.024533308795
126,8117.0,8220.0,3097.0,12562.0,2544.0,6908.0,10615.26200854485,3245.137940535207
127,8099.0,8239.0,3098.0,12581.0,2537.0,6911.0,10625.691718927246,3240.773113334046
128,8066.0,8205.0,3100.0,12571.0,2532.0,6895.0,10602.886482440726,3231.496847041447
129,8063.0,8193.0,3106.0,12579.0,2531.0,6894.0,10602.312266606827,3230.1484552879474
130,8084.0,8218.0,3123.0,12593.0,2546.0,6913.0,10621.677792241686,3248.7150143465446
131,8121.0,8226.0,3115.0,12611.0,2547.0,6924.0,10642.510239329724,3250.024423960696
132,8125.0,8218.0,3122.0,12637.0,2553.0,6931.0,10654.326630850428,3252.2657158564257
133,8146.0,8230.0,3128.0,12656.0,2535.0,6939.0,10673.342137512309,3249.3821361891173
134,8145.0,8229.0,3130.0,12674.0,2537.0,6943.0,10681.843831988706,3248.9343561663145
135,8150.0,8211.0,3118.0,12643.0,2526.0,6930.0,10663.477985292891,3241.187740800889
136,8153.0,8204.0,3115.0,12624.0,2528.0,6925.0,10652.5228995496,3242.0956050906184
137,8195.0,8218.0,3134.0,12657.0,2523.0,6945.0,10683.65690678707,3251.1672370971382
138,8209.0,8224.0,3138.0,12701.0,2535.0,6961.0,10710.80205699803,3256.155566559566
139,8189.0,8196.0,3137.0,12662.0,2523.0,6941.0,10678.686699907666,3248.125824312836
140,8172.0,8196.0,3146.0,12684.0,2527.0,6945.0,10685.528732679379,3249.2696346549665
141,8162.0,8183.0,3144.0,12689.0,2524.0,6940.0,10681.657529313268,3243.202551467906
142,8129.0,8168.0,3145.0,12671.0,2520.0,6927.0,10660.727181606426,3237.9415289821272
143,8111.0,8138.0,3123.0,12607.0,2508.0,6897.0,10615.181634437278,3223.3972877482533
144,8076.0,8132.0,3120.0,12614.0,2496.0,6888.0,10609.113901329367,3211.4037465547376
145,8082.0,8137.0,3148.0,12752.0,2506.0,6925.0,10681.456095843529,3213.5330252362605
146,8102.0,8133.0,3150.0,12786.0,2506.0,6935.0,10702.587008506462,3212.5836161747543
147,8111.0,8125.0,3136.0,12805.0,2502.0,6936.0,10713.296992118394,3203.9176309491004
148,8103.0,8104.0,3149.0,12775.0,2500.0,6926.0,10690.01431541734,3207.0894242067498
149,8094.0,8111.0,3152.0,12816.0,2502.0,6935.0,10710.579319786568,3204.638830201175
150,8104.0,8137.0,3168.0,12830.0,2508.0,6949.0,10726.564594638545,3216.7255264076457
151,8105.0,8135.0,3150.0,12811.0,2517.0,6944.0,10717.085086062421,3216.054993698512
152,8099.0,8134.0,3149.0,12790.0,2533.0,6941.0,10703.572045821847,3223.4903228101743
153,8118.0,8136.0,3145.0,12834.0,2526.0,6952.0,10732.0016093471,3217.2454055147055
154,8120.0,8141.0,3140.0,12859.0,2525.0,6957.0,10746.46281153411,3212.921613814053
155,8113.0,8127.0,3143.0,12883.0,2518.0,6957.0,10753.68352205799,3205.7632833987614
156,8080.0,8116.0,3128.0,12863.0,2505.0,6938.0,10731.812365769643,3189.672346389352
157,8063.0,8097.0,3133.0,12856.0,2501.0,6930.0,10719.361529334461,3186.0216830094705
158,8056.0,8108.0,3134.0,12884.0,2515.0,6939.0,10733.91963902619,3189.5783343692797
159,8104.0,8117.0,3156.0,12907.0,2511.0,6959.0,10761.05749561997,3202.477769709506
160,8131.0,8139.0,3162.0,12966.0,2520.0,6984.0,10804.181601268017,3209.522528984956
161,8120.0,8124.0,3170.0,12940.0,2523.0,6975.0,10783.169621572371,3212.4870399795623
162,8141.0,8155.0,3185.0,12963.0,2522.0,6993.0,10808.750328135564,3222.9730268132294
163,8146.0,8155.0,3185.0,12939.0,2530.0,6991.0,10797.672615290157,3229.9179229274737
164,8158.0,8160.0,3183.0,12931.0,2539.0,6994.0,10797.502775950961,3236.073896433325
165,8166.0,8175.0,3178.0,12998.0,2546.0,7013.0,10838.21087871854,3233.553484577294
166,8156.0,8174.0,3185.0,12945.0,2526.0,6997.0,10808.2596036831,3231.40996819384
167,8148.0,8167.0,3181.0,12951.0,2537.0,6997.0,10807.440206415351,3232.1713556972863
168,8137.0,8148.0,3174.0,12948.0,2522.0,6986.0,10798.587804453382,3219.0494783243316
169,8132.0,8155.0,3179.0,12959.0,2532.0,6991.0,10803.815897295157,3223.896410286966
170,8126.0,8151.0,3184.0,12943.0,2521.0,6985.0,10793.78190501898,3221.8338950647776
171,8121.0,8133.0,3170.0,12936.0,2510.0,6974.0,10784.565469848274,3209.071691063883
172,8087.0,8127.0,3148.0,12915.0,2489.0,6953.0,10763.905321136523,3187.760007682563
173,8078.0,8098.0,3141.0,12919.0,2473.0,6942.0,10756.994700739002,3172.67140818408
174,8076.0,8117.0,3138.0,12881.0,2479.0,6938.0,10741.341026869228,3180.2337083304064
175,8084.0,8134.0,3131.0,12887.0,2473.0,6942.0,10751.55994396553,3178.0410757014292
176,8092.0,8117.0,3129.0,12887.0,2481.0,6941.0,10748.509339012402,3179.1153178944937
177,8076.0,8130.0,3138.0,12883.0,2477.0,6941.0,10746.244140218425,3181.30519131102
178,8103.0,8136.0,3149.0,12905.0,2480.0,6955.0,10766.20519870902,3189.391425834537
179,8104.0,8158.0,3159.0,12899.0,2478.0,6960.0,10769.241009265057,3196.332091202098
180,8115.0,8160.0,3145.0,12917.0,2471.0,6962.0,10782.083960682889,3187.619000179529
181,8152.0,8183.0,3159.0,12962.0,2490.0,6989.0,10819.53089880067,3204.36947535794
182,8131.0,8159.0,3151.0,12966.0,2475.0,6976.0,10810.142389983275,3187.825333920733
183,8112.0,8161.0,3151.0,12988.0,2479.0,6978.0,10817.074753982613,3184.927945487194
184,8114.0,8169.0,3171.0,13005.0,2487.0,6989.0,10828.151177886417,3195.85243687275
185,8117.0,8171.0,3173.0,13001.0,2485.0,6989.0,10827.268446404792,3196.7486931331046
186,8117.0,8180.0,3168.0,13045.0,2491.0,7000.0,10852.205052520785,3193.9549017076015
187,8132.0,8216.0,3191.0,13209.0,2501.0,7050.0,10949.970328946962,3196.713488892588
188,8110.0,8204.0,3191.0,13217.0,2506.0,7046.0,10945.40829699413,3193.2446902274387
189,8102.0,8209.0,3213.0,13271.0,2511.0,7061.0,10971.889638773595,3196.9731502315503
190,8125.0,8225.0,3225.0,13306.0,2510.0,7078.0,11000.04117350477,3202.955171633639
191,8115.0,8211.0,3231.0,13300.0,2526.0,7077.0,10990.884140680031,3209.94221619957
192,8094.0,8202.0,3219.0,13316.0,2530.0,7072.0,10990.782791463016,3200.1745297278667
193,8104.0,8230.0,3232.0,13342.0,2530.0,7088.0,11014.653418200627,3208.3258696807534
194,8093.0,8241.0,3252.0,13341.0,2521.0,7090.0,11014.584445093093,3212.370063772446
195,8078.0,8218.0,3260.0,13336.0,2513.0,7081.0,11002.185228983706,3206.7767672547757
196,8080.0,8203.0,3257.0,13341.0,2516.0,7079.0,11000.904469344794,3204.1143353822604
197,8131.0,8212.0,3278.0,13427.0,2528.0,7115.0,11060.63421602493,3216.644690716573
198,8136.0,8227.0,3285.0,13446.0,2520.0,7123.0,11076.306637065567,3217.0159620042023
199,8132.0,8223.0,3291.0,13461.0,2508.0,7123.0,11082.312415053908,3211.1062106637382
200,8139.0,8234.0,3283.0,13466.0,2514.0,7127.0,11089.035306085329,3212.440027984086
201,8136.0,8218.0,3277.0,13472.0,2520.0,7125.0,11087.683619299762,3209.727183578217
202,8147.0,8216.0,3290.0,13432.0,2512.0,7119.0,11068.679767609858,3216.671687432008
203,8177.0,8218.0,3281.0,13445.0,2516.0,7127.0,11083.335206560065,3218.0959572158063
204,8171.0,8228.0,3293.0,13485.0,2523.0,7140.0,11105.396020576003,3222.0954653211443
205,8195.0,8236.0,3286.0,13507.0,2523.0,7149.0,11124.487223808757,3221.1733137258643
206,8196.0,8222.0,3284.0,13491.0,2522.0,7143.0,11113.281501354784,3220.26849540491
207,8200.0,8237.0,3280.0,13444.0,2515.0,7135.0,11093.725421984538,3223.710271323975
208,8209.0,8228.0,3286.0,13446.0,2517.0,7137.0,11094.715169977075,3226.7084240684267
209,8208.0,8225.0,3270.0,13457.0,2529.0,7138.0,11099.326415061838,3224.0922327191115
210,8213.0,8221.0,3296.0,13440.0,2517.0,7137.0,11090.689955809214,3230.7095271729413
211,8245.0,8241.0,3303.0,13485.0,2530.0,7161.0,11127.478459120466,3242.001892013366
212,8261.0,8257.0,3312.0,13484.0,2540.0,7171.0,11134.824083718482,3254.6244773413036
213,8285.0,8273.0,3326.0,13475.0,2540.0,7180.0,11140.444794043551,3266.96329502086
214,8283.0,8286.0,3325.0,13471.0,2532.0,7179.0,11140.854447940594,3264.642816921373
215,8308.0,8271.0,3317.0,13339.0,2507.0,7148.0,11076.12044961285,3266.972800679962
216,8332.0,8281.0,3332.0,13372.0,2526.0,7169.0,11102.099015619448,3282.9574678329873
217,8365.0,8308.0,3353.0,13408.0,2528.0,7192.0,11135.370571816282,3295.905321265944
218,8354.0,8293.0,3370.0,13373.0,2532.0,7184.0,11110.581244118943,3304.493571909463
219,8344.0,8316.0,3371.0,13411.0,2541.0,7197.0,11133.957640954073,3307.1450552489882
220,8316.0,8300.0,3383.0,13399.0,2536.0,7187.0,11116.492863801468,3304.544530087865
221,8332.0,8307.0,3394.0,13461.0,2524.0,7204.0,11155.140122378181,3300.1324300354167
222,8333.0,8312.0,3394.0,13482.0,2542.0,7213.0,11166.873122226694,3306.432161905967
223,8339.0,8314.0,3399.0,13488.0,2539.0,7216.0,11171.97105230393,3307.383457081787
224,8327.0,8360.0,3410.0,13510.0,2557.0,7233.0,11191.484529042227,3321.9000829475026
225,8332.0,8381.0,3402.0,13529.0,2561.0,7241.0,11207.58911408782,3321.916660869839
226,8326.0,8358.0,3392.0,13502.0,2561.0,7228.0,11186.316936106388,3317.0656687098895
227,8300.0,8322.0,3387.0,13437.0,2551.0,7199.0,11136.542922517374,3308.6631758373474
228,8229.0,8268.0,3368.0,13285.0,2538.0,7138.0,11027.105021295602,3295.424568946582
229,8224.0,8268.0,3373.0,13367.0,2544.0,7155.0,11067.424282547416,3289.456886088275
230,8239.0,8274.0,3381.0,13354.0,2546.0,7159.0,11066.446809192246,3298.3265505638283
231,8268.0,8248.0,3382.0,13363.0,2541.0,7160.0,11071.446313918506,3295.447238915194
232,8251.0,8252.0,3376.0,13363.0,2532.0,7155.0,11068.996904274027,3287.8549025651378
233,8252.0,8225.0,3378.0,13355.0,2531.0,7148.0,11057.86400871778,3284.986496849462
234,8208.0,8185.0,3384.0,13165.0,2527.0,7094.0,10938.734238756519,3295.28804515055
235,8196.0,8180.0,3378.0,13139.0,2531.0,7085.0,10920.753559167568,3295.1611678095055
236,8182.0,8184.0,3387.0,13156.0,2541.0,7090.0,10926.437566284638,3299.5094512715114
237,8172.0,8181.0,3387.0,13171.0,2533.0,7089.0,10931.343473281204,3292.650177670829
238,8150.0,8163.0,3380.0,13172.0,2538.0,7081.0,10921.573273180276,3286.3750775318395
239,8128.0,8159.0,3382.0,13150.0,2534.0,7071.0,10903.709833351159,3284.144341027917
240,8124.0,8153.0,3394.0,13185.0,2536.0,7078.0,10918.489795152002,3283.553948325642
241,8144.0,8144.0,3374.0,13200.0,2532.0,7079.0,10929.644746878977,3274.4483241107428
242,8167.0,8149.0,3388.0,13266.0,2542.0,7102.0,10970.144912831816,3280.230041620741
243,8178.0,8157.0,3392.0,13278.0,2543.0,7110.0,10982.00385674739,3284.320921732833
244,8173.0,8148.0,3409.0,13326.0,2563.0,7124.0,11002.600954811756,3291.826933144697
245,8177.0,8174.0,3404.0,13331.0,2577.0,7133.0,11012.468967096742,3299.9452171312428
246,8187.0,8188.0,3419.0,13263.0,2572.0,7126.0,10983.385094421694,3314.788702205942
247,8190.0,8197.0,3426.0,13269.0,2582.0,7133.0,10989.249235548275,3322.910957488217
248,8240.0,8190.0,3442.0,13281.0,2582.0,7147.0,11006.396429495162,3333.825554425689
249,8271.0,8226.0,3445.0,13309.0,2583.0,7167.0,11038.19621908612,3342.1429862006044
250,8295.0,8265.0,3459.0,13341.0,2593.0,7191.0,11070.799462171552,3357.6186802242173
251,8277.0,8232.0,3449.0,13308.0,2587.0,7171.0,11040.833725971526,3347.465061979998
252,8293.0,8236.0,3437.0,13319.0,2583.0,7174.0,11051.7178683688,3342.675343859598
253,8288.0,8233.0,3448.0,13311.0,2591.0,7174.0,11044.715975974816,3349.66567395913
254,8267.0,8222.0,3456.0,13320.0,2586.0,7170.0,11041.420019407176,3344.9700624888937
255,8260.0,8213.0,3470.0,13290.0,2591.0,7165.0,11022.135072390733,3354.0357298530366
256,8278.0,8225.0,3475.0,13325.0,2598.0,7180.0,11047.309215289963,3359.0316336425876
257,8319.0,8261.0,3490.0,13361.0,2602.0,7207.0,11086.20840722262,3374.2026564151392
258,8330.0,8266.0,3473.0,13347.0,2609.0,7205.0,11082.281263978666,3374.1549173036183
259,8357.0,8280.0,3497.0,13361.0,2620.0,7223.0,11099.826898379653,3392.6038412021485
260,8401.0,8305.0,3506.0,13426.0,2623.0,7252.0,11150.90863789685,3399.810660890281
261,8446.0,8323.0,3510.0,13431.0,2628.0,7268.0,11170.190188428372,3412.4961160614084
262,8477.0,8326.0,3517.0,13442.0,2633.0,7279.0,11184.174567160859,3420.595677707465
263,8518.0,8340.0,3527.0,13499.0,2635.0,7304.0,11228.03890993281,3426.933164786813
264,8538.0,8373.0,3538.0,13524.0,2643.0,7323.0,11253.89686543245,3439.2055397236745
265,8582.0,8396.0,3542.0,13530.0,2645.0,7339.0,11274.520905801417,3450.612781382908
266,8572.0,8396.0,3520.0,13365.0,2638.0,7298.0,11187.114367907772,3455.4876300001933
267,8621.0,8430.0,3534.0,13400.0,2637.0,7324.0,11226.698792715966,3468.089995601591
268,8650.0,8448.0,3565.0,13439.0,2641.0,7349.0,11259.81631717301,3484.9732979785235
269,8661.0,8456.0,3574.0,13436.0,2635.0,7352.0,11262.772950027484,3488.1125382767805
270,8688.0,8475.0,3582.0,13443.0,2651.0,7368.0,11278.431148437045,3504.377953198466
271,8701.0,8475.0,3577.0,13430.0,2653.0,7367.0,11274.763678456857,3506.06167254691
272,8707.0,8464.0,3584.0,13423.0,2661.0,7368.0,11270.093459499229,3512.6157859710293
273,8716.0,8465.0,3590.0,13453.0,2648.0,7374.0,11288.057161905874,3506.8676596975442
274,8754.0,8511.0,3606.0,13511.0,2659.0,7408.0,11339.491799135116,3523.6177312326317
275,8792.0,8519.0,3628.0,13568.0,2679.0,7437.0,11380.17016709483,3541.079229013818
276,8795.0,8531.0,3637.0,13563.0,2680.0,7441.0,11381.503440763207,3547.714017350729
277,8792.0,8525.0,3634.0,13562.0,2679.0,7438.0,11378.476045691265,3544.7651811556093
278,8819.0,8524.0,3653.0,13579.0,2693.0,7454.0,11394.519542733758,3560.625812516093
279,8810.0,8508.0,3652.0,13586.0,2674.0,7446.0,11391.994424729968,3547.2646983437116
280,8805.0,8492.0,3646.0,13583.0,2685.0,7442.0,11384.355002617936,3546.8846306896157
281,8805.0,8474.0,3651.0,13572.0,2680.0,7436.0,11374.219428455792,3544.9947720590308
282,8807.0,8495.0,3651.0,13583.0,2688.0,7445.0,11385.966197097696,3551.2086069389834
283,8804.0,8478.0,3640.0,13583.0,2687.0,7438.0,11380.217277962576,3543.0448027184357
284,8822.0,8502.0,3648.0,13602.0,2690.0,7453.0,11401.390984523527,3551.872742331638
285,8838.0,8530.0,3646.0,13630.0,2687.0,7466.0,11426.823571767198,3552.63724999033
