,JW24-R_NT,JW26-NP_NT,OM7-MS_NT,OM8-MS_NT,JW24-LF_NT,JW24-NP_NT,Mean,Std_dev_upper,Std_dev_lower
36,9779.0,7609.0,3457.0,5401.0,4729.0,4072.0,5841.0,8034.802971141775,3666.890807515347
37,9859.0,7672.0,3498.0,5449.0,4793.0,4128.0,5900.0,8104.242230228749,3715.509138465608
38,9947.0,7734.0,3533.0,5498.0,4840.0,4169.0,5954.0,8175.4426886705005,3752.426905801764
39,10019.0,7794.0,3570.0,5539.0,4894.0,4208.0,6004.0,8237.182407835659,3790.8465385230015
40,10090.0,7839.0,3601.0,5591.0,4933.0,4246.0,6050.0,8294.716314667254,3825.416076891595
41,10177.0,7936.0,3648.0,5652.0,4988.0,4290.0,6115.0,8377.63477893741,3872.67633783596
42,10272.0,7999.0,3671.0,5713.0,5061.0,4331.0,6174.0,8455.708998181177,3912.809224843035
43,10386.0,8143.0,3728.0,5794.0,5142.0,4372.0,6261.0,8570.841583931058,3971.8568833233694
44,10586.0,8294.0,3784.0,5863.0,5211.0,4425.0,6360.0,8724.552167405269,4016.709058847616
45,10728.0,8375.0,3824.0,5925.0,5269.0,4482.0,6434.0,8829.99063914222,4059.480481003735
46,10842.0,8468.0,3853.0,5978.0,5334.0,4526.0,6500.0,8924.228841547447,4097.531578639042
47,10968.0,8564.0,3896.0,6028.0,5387.0,4571.0,6569.0,9023.85790491697,4136.159202652567
48,11134.0,8647.0,3938.0,6090.0,5425.0,4614.0,6641.0,9137.940775848565,4166.489799895589
49,11193.0,8683.0,3976.0,6128.0,5484.0,4656.0,6687.0,9187.740671233605,4208.6519099839825
50,11316.0,8780.0,4021.0,6193.0,5553.0,4699.0,6760.0,9288.692528711606,4254.022821891562
51,11440.0,8872.0,4064.0,6255.0,5622.0,4783.0,6839.0,9390.21524730769,4310.7021048677925
52,11681.0,9052.0,4099.0,6331.0,5695.0,4848.0,6951.0,9574.787021336399,4350.745176178011
53,11802.0,9147.0,4147.0,6384.0,5754.0,4904.0,7023.0,9672.856474100689,4396.909534887958
54,11901.0,9232.0,4191.0,6448.0,5830.0,4974.0,7096.0,9761.054408450229,4454.847907635761
55,12131.0,9396.0,4228.0,6526.0,5901.0,5041.0,7204.0,9935.691504579256,4496.790446536645
56,12192.0,9441.0,4274.0,6568.0,5949.0,5080.0,7251.0,9988.000896010431,4538.51065394812
57,12284.0,9504.0,4303.0,6627.0,6008.0,5120.0,7308.0,10063.42257583634,4577.254194330057
58,12483.0,9661.0,4355.0,6706.0,6094.0,5211.0,7418.0,10222.698778495695,4638.492014660968
59,12590.0,9726.0,4395.0,6759.0,6149.0,5279.0,7483.0,10305.811541708019,4685.505665140423
60,12650.0,9778.0,4432.0,6800.0,6203.0,5302.0,7528.0,10360.057076704898,4721.288991597676
61,12700.0,9822.0,4468.0,6858.0,6261.0,5354.0,7577.0,10409.59541931491,4769.827555440006
62,12744.0,9834.0,4473.0,6871.0,6292.0,5375.0,7598.0,10438.848783290621,4782.648214162279
63,12744.0,9840.0,4488.0,6859.0,6298.0,5389.0,7603.0,10440.123895778963,4791.321675582358
64,12749.0,9821.0,4486.0,6871.0,6305.0,5399.0,7605.0,10439.159042148214,4796.277956413371
65,12832.0,9846.0,4512.0,6880.0,6335.0,5432.0,7640.0,10490.83530783189,4814.679178525176
66,13046.0,9978.0,4540.0,6944.0,6372.0,5510.0,7732.0,10644.038330464631,4846.043093765492
67,13077.0,9957.0,4549.0,6943.0,6404.0,5533.0,7744.0,10655.815151445997,4858.282291044528
68,13048.0,9924.0,4544.0,6935.0,6402.0,5526.0,7730.0,10631.108433488334,4854.892982684734
69,13065.0,9899.0,4532.0,6930.0,6438.0,5538.0,7734.0,10635.380057506296,4858.605774895204
70,13075.0,9874.0,4544.0,6933.0,6470.0,5540.0,7739.0,10635.398436811121,4868.614791469662
71,13066.0,9860.0,4536.0,6944.0,6453.0,5537.0,7733.0,10627.510995792192,4864.413229426514
72,13114.0,9804.0,4571.0,6928.0,6499.0,5571.0,7748.0,10637.23723662904,4884.657709258474
73,13194.0,9790.0,4587.0,6958.0,6556.0,5633.0,7786.0,10682.261194153922,4915.750803226074
74,13238.0,9776.0,4592.0,6966.0,6565.0,5641.0,7796.0,10701.445044182028,4916.6493212346695
75,13310.0,9809.0,4599.0,6956.0,6589.0,5661.0,7821.0,10747.721642286566,4920.491473506729
76,13289.0,9762.0,4593.0,6970.0,6602.0,5678.0,7816.0,10728.299476031825,4929.784290358459
77,13360.0,9829.0,4593.0,6993.0,6611.0,5698.0,7847.0,10784.834276826254,4935.550580866859
78,13389.0,9858.0,4608.0,6988.0,6627.0,5705.0,7862.0,10807.675070174513,4942.798126802366
79,13426.0,9869.0,4597.0,6995.0,6645.0,5697.0,7872.0,10831.893908973927,4938.598701317991
80,13441.0,9876.0,4601.0,7004.0,6689.0,5696.0,7884.0,10845.310794065294,4949.302636469962
81,13530.0,9982.0,4630.0,7041.0,6721.0,5746.0,7942.0,10927.569332320929,4983.171576137428
82,13569.0,10027.0,4617.0,7049.0,6737.0,5765.0,7961.0,10962.463293922134,4986.42016416451
83,13589.0,10031.0,4601.0,7060.0,6747.0,5783.0,7968.0,10975.707535490714,4987.3220177757485
84,13708.0,10118.0,4595.0,7063.0,6762.0,5793.0,8006.0,11059.47948288194,4979.96058946632
85,13759.0,10172.0,4601.0,7064.0,6779.0,5826.0,8034.0,11103.292690351902,4992.181094871396
86,13792.0,10195.0,4587.0,7071.0,6791.0,5829.0,8044.0,11127.29144630493,4988.379968761579
87,13836.0,10235.0,4601.0,7055.0,6828.0,5859.0,8069.0,11162.790716903779,5002.956845541798
88,14066.0,10432.0,4629.0,7082.0,6877.0,5943.0,8172.0,11340.418367637227,5031.944455174876
89,14182.0,10519.0,4642.0,7098.0,6923.0,6003.0,8228.0,11429.269093582077,5055.424400864569
90,14475.0,10676.0,4658.0,7136.0,6963.0,6066.0,8329.0,11624.662300661279,5062.8958058349
91,14510.0,10691.0,4654.0,7149.0,6974.0,6066.0,8341.0,11648.521918006778,5063.106516062218
92,14655.0,10798.0,4672.0,7167.0,7034.0,6110.0,8406.0,11757.70459119933,5084.356146889802
93,14731.0,10824.0,4726.0,7193.0,7100.0,6146.0,8453.0,11811.221538964026,5124.933684428381
94,15169.0,10970.0,4844.0,7413.0,7162.0,6197.0,8626.0,12093.069244023998,5190.008156455901
95,15271.0,10996.0,4882.0,7442.0,7216.0,6241.0,8675.0,12159.595419571007,5221.621149800364
96,15457.0,11136.0,4897.0,7481.0,7258.0,6272.0,8750.0,12297.284474475813,5234.548397149656
97,15470.0,11146.0,4907.0,7486.0,7283.0,6293.0,8764.0,12310.202073043376,5249.621090749732
98,15531.0,11182.0,4932.0,7479.0,7294.0,6323.0,8790.0,12351.126574019867,5260.830444505127
99,15564.0,11182.0,4942.0,7502.0,7331.0,6337.0,8810.0,12374.13517861326,5277.7947662647
100,15600.0,11189.0,4956.0,7503.0,7399.0,6361.0,8835.0,12401.281383284542,5300.667810455391
101,15602.0,11186.0,4964.0,7506.0,7424.0,6388.0,8845.0,12405.161560004452,5316.768785077658
102,15606.0,11155.0,4966.0,7493.0,7443.0,6385.0,8841.0,12398.59491390301,5315.348447702122
103,15525.0,11096.0,4960.0,7485.0,7461.0,6372.0,8816.0,12343.4763810758,5320.214870848429
104,15472.0,11101.0,4978.0,7484.0,7481.0,6398.0,8819.0,12322.734293578782,5346.689967142087
105,15554.0,11159.0,5006.0,7505.0,7542.0,6435.0,8867.0,12388.407078076008,5377.157667087792
106,15546.0,11171.0,5026.0,7445.0,7595.0,6454.0,8873.0,12388.043168467562,5389.464500120217
107,15479.0,11131.0,5016.0,7440.0,7637.0,6472.0,8862.0,12349.10896766662,5406.220237328947
108,15484.0,11140.0,5033.0,7438.0,7646.0,6487.0,8871.0,12355.440257022914,5417.846995724918
109,15415.0,11100.0,5032.0,7418.0,7677.0,6465.0,8851.0,12311.57844050054,5421.476782816808
110,15405.0,11082.0,5024.0,7406.0,7699.0,6463.0,8846.0,12302.774935164416,5420.282210206952
111,15501.0,11126.0,5041.0,7406.0,7741.0,6485.0,8883.0,12366.916221451836,5430.3663313302695
112,15506.0,11137.0,5045.0,7420.0,7780.0,6491.0,8896.0,12378.15540803599,5445.129369514247
113,15424.0,11085.0,5056.0,7433.0,7809.0,6498.0,8884.0,12329.3738756276,5469.544981123194
114,14978.0,10676.0,5016.0,7377.0,7837.0,6447.0,8722.0,11999.650653978213,5473.727890730721
115,14887.0,10635.0,5015.0,7376.0,7864.0,6427.0,8701.0,11947.044193285406,5484.0328598915385
116,14810.0,10566.0,5022.0,7351.0,7890.0,6375.0,8669.0,11889.18374216959,5477.697412907864
117,14390.0,10315.0,5010.0,7300.0,7897.0,6312.0,8537.0,11612.413669426478,5489.205109157991
118,14374.0,10311.0,4994.0,7280.0,7935.0,6319.0,8536.0,11608.25372526114,5491.2466168686815
119,14335.0,10291.0,5000.0,7279.0,7975.0,6314.0,8532.0,11588.242121423285,5503.204711544162
120,14301.0,10268.0,5002.0,7278.0,7990.0,6331.0,8528.0,11568.464806258286,5514.8405232587265
121,14218.0,10248.0,5015.0,7258.0,8018.0,6324.0,8514.0,11525.229641256366,5529.723388549239
122,14244.0,10242.0,5003.0,7260.0,8046.0,6340.0,8522.0,11540.371186426153,5530.754006909093
123,14243.0,10259.0,5015.0,7269.0,8086.0,6334.0,8534.0,11550.416069570294,5544.673571840929
124,14161.0,10223.0,5008.0,7259.0,8112.0,6330.0,8516.0,11505.085638181174,5553.668786663306
125,14095.0,10206.0,4990.0,7231.0,8155.0,6335.0,8502.0,11472.722358843608,5557.921429215521
126,14110.0,10199.0,5010.0,7240.0,8201.0,6353.0,8519.0,11486.133376879185,5578.460203222863
127,14054.0,10156.0,5017.0,7238.0,8229.0,6350.0,8507.0,11451.16947622957,5589.272200546446
128,14057.0,10147.0,5006.0,7240.0,8252.0,6356.0,8510.0,11455.227026579656,5591.15206014803
129,14563.0,10476.0,5048.0,7311.0,8410.0,6540.0,8725.0,11821.810709654139,5655.927899526009
130,14688.0,10552.0,5044.0,7336.0,8480.0,6602.0,8784.0,11917.711415892541,5678.358148027983
131,14747.0,10578.0,5052.0,7337.0,8528.0,6653.0,8816.0,11962.375026840222,5697.82613418664
132,14763.0,10612.0,5056.0,7342.0,8557.0,6671.0,8834.0,11984.898541535036,5711.307149600048
133,14819.0,10679.0,5060.0,7351.0,8595.0,6707.0,8868.0,12036.614937010747,5727.857761286603
134,14759.0,10621.0,5050.0,7343.0,8637.0,6711.0,8854.0,12000.013024826972,5736.148849124678
135,14709.0,10593.0,5047.0,7345.0,8669.0,6690.0,8842.0,11972.275729525618,5739.817077764488
136,14625.0,10526.0,5023.0,7327.0,8680.0,6701.0,8814.0,11916.800869874707,5738.991463803526
137,14673.0,10545.0,5031.0,7348.0,8725.0,6747.0,8845.0,11955.71248154778,5762.16882955849
138,14748.0,10559.0,5048.0,7371.0,8801.0,6790.0,8886.0,12010.843538940333,5789.200548166929
139,15058.0,10744.0,5065.0,7408.0,8889.0,6958.0,9020.0,12232.973530043768,5835.878994247916
140,15103.0,10780.0,5059.0,7414.0,8954.0,7020.0,9055.0,12279.030913830284,5859.884745725871
141,15120.0,10825.0,5055.0,7400.0,9023.0,7038.0,9077.0,12310.228594278038,5872.7515382553975
142,15139.0,10802.0,5056.0,7396.0,9043.0,7038.0,9079.0,12316.188183182025,5870.8454811735355
143,15141.0,10803.0,5052.0,7386.0,9058.0,7046.0,9081.0,12319.736996628984,5871.310558710733
144,15158.0,10813.0,5061.0,7370.0,9050.0,7051.0,9084.0,12327.955580695243,5869.120759938953
145,15287.0,10829.0,5075.0,7452.0,9122.0,7076.0,9140.0,12412.927304853736,5896.444914621925
146,15381.0,10858.0,5099.0,7486.0,9173.0,7092.0,9182.0,12477.250666092179,5916.2496892240415
147,15330.0,10845.0,5108.0,7477.0,9205.0,7113.0,9180.0,12454.885021609447,5934.450698942199
148,15346.0,10839.0,5112.0,7481.0,9219.0,7129.0,9188.0,12464.553866197723,5940.796821873004
149,15459.0,10877.0,5118.0,7499.0,9257.0,7161.0,9228.0,12537.064110245416,5948.668247473116
150,15472.0,10890.0,5130.0,7510.0,9294.0,7190.0,9248.0,12555.828780045187,5969.802406205435
151,15713.0,11035.0,5141.0,7538.0,9322.0,7258.0,9334.0,12717.82982517063,5980.573090689144
152,15770.0,11054.0,5158.0,7541.0,9335.0,7289.0,9358.0,12754.393647609742,5992.049878207912
153,15812.0,11080.0,5162.0,7548.0,9349.0,7321.0,9379.0,12786.071162268541,6002.450108209611
154,15879.0,11128.0,5159.0,7560.0,9390.0,7335.0,9408.0,12838.233172693603,6008.585925133839
155,15894.0,11096.0,5143.0,7569.0,9405.0,7324.0,9405.0,12840.906063353665,5999.927878566387
156,15892.0,11072.0,5127.0,7566.0,9382.0,7309.0,9391.0,12829.407757198367,5983.466639660462
157,15790.0,10980.0,5104.0,7552.0,9377.0,7248.0,9342.0,12753.025086811462,5961.54966532835
158,15792.0,10975.0,5096.0,7552.0,9402.0,7255.0,9345.0,12757.255056619972,5963.384782122355
159,15817.0,10974.0,5108.0,7551.0,9448.0,7267.0,9361.0,12777.582572716556,5975.042023353553
160,15839.0,10981.0,5114.0,7556.0,9474.0,7295.0,9376.0,12795.639398978732,5987.0846854968595
161,15846.0,10978.0,5098.0,7536.0,9497.0,7312.0,9378.0,12803.125420018536,5983.575795064689
162,15828.0,10928.0,5109.0,7515.0,9516.0,7317.0,9369.0,12783.83017774781,5984.778701457845
163,15821.0,10924.0,5132.0,7511.0,9502.0,7340.0,9372.0,12777.513897308585,5996.993406384952
164,15794.0,10853.0,5116.0,7485.0,9497.0,7341.0,9348.0,12745.223950732212,5981.209002159572
165,15747.0,10803.0,5108.0,7468.0,9497.0,7361.0,9331.0,12710.960390018681,5981.317729597789
166,15685.0,10774.0,5109.0,7450.0,9501.0,7358.0,9313.0,12673.026261235242,5983.0910930899545
167,15657.0,10733.0,5116.0,7442.0,9498.0,7371.0,9303.0,12649.220625749365,5986.7729087146745
168,15576.0,10666.0,5121.0,7433.0,9494.0,7353.0,9274.0,12591.333237635889,5986.4012118776955
169,15472.0,10628.0,5122.0,7412.0,9508.0,7352.0,9249.0,12532.792472127312,5994.659176357127
170,15472.0,10629.0,5114.0,7410.0,9505.0,7348.0,9246.0,12532.070840902334,5989.437277926759
171,15489.0,10584.0,5114.0,7393.0,9519.0,7352.0,9242.0,12531.731165742443,5981.755726553356
172,15438.0,10536.0,5128.0,7366.0,9538.0,7319.0,9221.0,12494.430434501977,5976.91025993991
173,15256.0,10392.0,5116.0,7334.0,9527.0,7298.0,9154.0,12367.740210853568,5969.065134439219
174,15222.0,10356.0,5114.0,7336.0,9538.0,7300.0,9144.0,12344.946824211325,5971.797835063654
175,15171.0,10303.0,5112.0,7334.0,9550.0,7268.0,9123.0,12308.453918465415,5966.115752080557
176,15005.0,10178.0,5105.0,7295.0,9543.0,7255.0,9064.0,12195.598093473622,5960.434495956148
177,15007.0,10157.0,5117.0,7286.0,9565.0,7258.0,9065.0,12194.6065247887,5963.462262153544
178,14972.0,10149.0,5141.0,7259.0,9597.0,7283.0,9067.0,12181.098180242632,5980.81349648813
179,14846.0,10073.0,5130.0,7258.0,9589.0,7231.0,9021.0,12098.12265103681,5971.49343739327
180,14856.0,10060.0,5143.0,7290.0,9613.0,7229.0,9032.0,12106.709060955818,5984.849342990393
181,14927.0,10102.0,5146.0,7321.0,9644.0,7284.0,9071.0,12162.53466282178,6007.156626594364
182,15182.0,10285.0,5165.0,7338.0,9707.0,7355.0,9172.0,12343.912882368199,6028.5353414546225
183,15294.0,10356.0,5177.0,7348.0,9750.0,7389.0,9219.0,12424.923163978408,6041.830090953212
184,15384.0,10419.0,5183.0,7371.0,9792.0,7411.0,9260.0,12493.644280580864,6055.357599252817
185,15596.0,10551.0,5205.0,7376.0,9844.0,7485.0,9343.0,12640.841992807389,6074.717643802317
186,15741.0,10718.0,5245.0,7404.0,9867.0,7541.0,9419.0,12757.292313658072,6110.68416866909
187,15955.0,10841.0,5273.0,7460.0,9961.0,7608.0,9516.0,12914.161743957347,6148.351694803259
188,15989.0,10874.0,5296.0,7449.0,9985.0,7661.0,9542.0,12944.979268929199,6169.577377208057
189,16056.0,10909.0,5330.0,7471.0,10016.0,7711.0,9582.0,12995.17122475914,6199.458813142168
190,16069.0,10921.0,5346.0,7487.0,10030.0,7725.0,9596.0,13008.10422438929,6214.534261570221
191,16118.0,10951.0,5358.0,7494.0,10053.0,7776.0,9625.0,13047.176695223865,6233.516092440052
192,16132.0,10968.0,5366.0,7504.0,10084.0,7818.0,9645.0,13066.887135986308,6253.839090866795
193,16214.0,11017.0,5385.0,7540.0,10109.0,7845.0,9685.0,13126.37729211237,6274.487701692786
194,16188.0,10960.0,5376.0,7522.0,10095.0,7831.0,9662.0,13096.21330147095,6258.587439999166
195,16190.0,10942.0,5366.0,7512.0,10102.0,7841.0,9659.0,13095.104404145846,6253.695279152839
196,16312.0,11005.0,5386.0,7532.0,10139.0,7900.0,9712.0,13180.04934193492,6275.090904114521
197,16352.0,11014.0,5423.0,7559.0,10169.0,7948.0,9744.0,13211.229221754811,6307.885651030447
198,16488.0,11040.0,5451.0,7573.0,10196.0,7994.0,9790.0,13291.384617275748,6320.05460590465
199,16421.0,10975.0,5474.0,7573.0,10210.0,8004.0,9776.0,13246.88794732085,6336.259739809805
200,16365.0,10940.0,5503.0,7563.0,10214.0,8026.0,9768.0,13212.312261160558,6354.633109081352
201,16349.0,10925.0,5496.0,7565.0,10207.0,8044.0,9764.0,13201.931050030222,6356.93907134145
202,16286.0,10844.0,5483.0,7539.0,10208.0,8028.0,9731.0,13151.158364476014,6341.552357386003
203,16256.0,10810.0,5493.0,7546.0,10238.0,8049.0,9732.0,13136.920508127416,6357.617512400373
204,16273.0,10819.0,5525.0,7539.0,10274.0,8067.0,9750.0,13154.372181824565,6376.106861662
205,16218.0,10776.0,5542.0,7533.0,10294.0,8079.0,9740.0,13121.263802894106,6389.098081757577
206,16167.0,10715.0,5543.0,7526.0,10296.0,8049.0,9716.0,13080.98439818077,6381.195443722162
207,16141.0,10687.0,5553.0,7513.0,10312.0,8046.0,9709.0,13064.36976175432,6383.68780964609
208,16137.0,10672.0,5567.0,7516.0,10323.0,8033.0,9708.0,13059.565107030843,6386.4943800539295
209,15936.0,10519.0,5563.0,7492.0,10300.0,7986.0,9633.0,12919.819217941347,6375.62353792835
210,15891.0,10474.0,5577.0,7487.0,10315.0,7985.0,9622.0,12890.703405385835,6382.558853071647
211,15723.0,10316.0,5603.0,7458.0,10323.0,7975.0,9566.0,12773.40059416166,6387.401947630216
212,15773.0,10343.0,5616.0,7460.0,10375.0,8035.0,9600.0,12818.687191712677,6410.21657721904
213,15639.0,10263.0,5622.0,7462.0,10366.0,8046.0,9566.0,12736.160075573773,6424.308463772402
214,15665.0,10304.0,5612.0,7448.0,10382.0,8063.0,9579.0,12761.931981679785,6424.615070142154
215,15258.0,10153.0,5524.0,7210.0,10360.0,8064.0,9428.0,12521.120992814616,6362.638581401663
216,15193.0,10130.0,5513.0,7195.0,10379.0,8081.0,9415.0,12490.694091234878,6366.909184740689
217,15016.0,9984.0,5531.0,7155.0,10419.0,8098.0,9367.0,12384.084543538205,6376.993075644326
218,15208.0,10115.0,5555.0,7176.0,10455.0,8196.0,9451.0,12520.24059166495,6409.26876672226
219,15251.0,10161.0,5551.0,7187.0,10542.0,8264.0,9493.0,12577.06197053419,6436.562297862834
220,15231.0,10159.0,5548.0,7170.0,10578.0,8284.0,9495.0,12576.299401226697,6441.336129218822
221,15273.0,10203.0,5574.0,7174.0,10630.0,8318.0,9529.0,12619.700660275688,6465.983149145504
222,15293.0,10213.0,5592.0,7179.0,10698.0,8344.0,9553.0,12648.192585746021,6485.585568154612
223,15474.0,10291.0,5610.0,7219.0,10758.0,8415.0,9628.0,12772.072699995524,6512.107811942713
224,15520.0,10303.0,5647.0,7237.0,10821.0,8457.0,9664.0,12813.687097081838,6542.579806709794
225,15600.0,10329.0,5678.0,7256.0,10883.0,8481.0,9704.0,12872.611412861206,6563.86125382878
226,15487.0,10183.0,5664.0,7227.0,10887.0,8462.0,9652.0,12789.283310673196,6542.818288826846
227,15457.0,10149.0,5655.0,7210.0,10908.0,8470.0,9642.0,12774.049534364724,6537.987103944528
228,15488.0,10193.0,5654.0,7193.0,10906.0,8481.0,9652.0,12796.466507859102,6535.789608198863
229,15524.0,10218.0,5669.0,7194.0,10978.0,8479.0,9677.0,12834.985855995346,6547.337459238198
230,15617.0,10299.0,5692.0,7202.0,11054.0,8551.0,9736.0,12919.80199492009,6580.734840766747
231,15956.0,10481.0,5715.0,7225.0,11149.0,8725.0,9875.0,13156.754430614385,6622.696957508586
232,15931.0,10479.0,5710.0,7217.0,11206.0,8765.0,9885.0,13162.581461702399,6636.7784426581065
233,16098.0,10551.0,5722.0,7219.0,11235.0,8814.0,9940.0,13267.52537824389,6642.300482450042
234,16158.0,10567.0,5699.0,7225.0,11272.0,8839.0,9960.0,13311.566399958881,6638.493098721892
235,16213.0,10578.0,5706.0,7223.0,11334.0,8874.0,9988.0,13357.772148578199,6648.450633657574
236,16345.0,10611.0,5704.0,7288.0,11484.0,8944.0,10063.0,13472.22120697605,6684.31934680463
237,16502.0,10674.0,5722.0,7345.0,11539.0,8996.0,10130.0,13578.580515433643,6712.313043774912
238,16524.0,10676.0,5732.0,7346.0,11601.0,9024.0,10150.0,13605.887915675838,6725.161274202343
239,16797.0,10849.0,5756.0,7378.0,11644.0,9125.0,10258.0,13790.58382436857,6757.117200196692
240,16912.0,10890.0,5766.0,7389.0,11732.0,9210.0,10316.0,13882.85696644085,6781.187481755992
241,17103.0,11011.0,5770.0,7433.0,11840.0,9286.0,10407.0,14032.323131739267,6814.209652302656
242,17300.0,11262.0,5768.0,7477.0,11947.0,9344.0,10516.0,14207.872637487455,6857.275033007083
243,17384.0,11327.0,5795.0,7488.0,12034.0,9390.0,10570.0,14285.702926512728,6887.586397875192
244,17434.0,11371.0,5802.0,7490.0,12106.0,9445.0,10608.0,14340.572348037387,6908.904313374751
245,17534.0,11402.0,5804.0,7496.0,12179.0,9489.0,10651.0,14416.460384171092,6919.2752044729705
246,17641.0,11435.0,5819.0,7483.0,12255.0,9543.0,10696.0,14496.165215706636,6929.917672011075
247,17728.0,11469.0,5809.0,7498.0,12341.0,9571.0,10736.0,14568.287741458531,6938.083246480162
248,17778.0,11486.0,5816.0,7519.0,12426.0,9602.0,10771.0,14618.994907679038,6957.534973008585
249,17851.0,11518.0,5818.0,7542.0,12511.0,9637.0,10813.0,14684.823748940174,6975.883810148616
250,17457.0,11261.0,5785.0,7481.0,12534.0,9513.0,10672.0,14441.587087404112,6936.203532423389
251,17503.0,11299.0,5781.0,7480.0,12578.0,9541.0,10697.0,14484.582386342683,6943.387648607835
252,17495.0,11300.0,5776.0,7469.0,12600.0,9546.0,10698.0,14487.433674235317,6942.516925845299
253,17576.0,11310.0,5761.0,7469.0,12653.0,9602.0,10728.0,14546.80211834125,6943.501973462231
254,17577.0,11288.0,5747.0,7474.0,12689.0,9603.0,10730.0,14553.881261854493,6940.378291451816
255,17589.0,11288.0,5738.0,7486.0,12727.0,9625.0,10742.0,14571.904064445629,6946.463563248011
256,17632.0,11296.0,5746.0,7487.0,12787.0,9664.0,10769.0,14613.344318358495,6959.098763831787
257,17655.0,11285.0,5775.0,7481.0,12857.0,9713.0,10794.0,14643.356254158423,6979.203854035244
258,17566.0,11225.0,5779.0,7465.0,12894.0,9694.0,10770.0,14597.420752810907,6976.960637730098
259,17521.0,11221.0,5773.0,7466.0,12927.0,9677.0,10764.0,14583.095024940309,6979.1756587358905
260,17218.0,11070.0,5748.0,7432.0,12957.0,9557.0,10664.0,14410.463430769776,6951.10177816288
